Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Mean_Intake,SE_Intake,CF_Mean_Intake,CF_SE_Intake,Intake_unit,GHG_unit,WATER_unit,BLUEWATER_unit,CED_to_intake_conversion,GHG_to_intake_conversion,WATER_to_intake_conversion,BLUEWATER_to_intake_conversion,Food_price_to_intake_conversion,FL_to_intake_conversion,outcome,outcome_unit,X1,X2,X3
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.214806388,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,741435.869458114,741435.869458114,741435.869458114
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.214806388,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,2309501.09574015,2309501.09574015,2309501.09574015
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.214806388,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,34115.3139508704,34115.3139508704,34115.3139508704
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,388044.563667218,388044.563667218,388044.563667218
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,52210.0362752498,52210.0362752498,52210.0362752498
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,20687.0143159394,20687.0143159394,20687.0143159394
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.271631225,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,1372365.61516747,1372365.61516747,1372365.61516747
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.271631225,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,62193.1784095593,62193.1784095593,62193.1784095593
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.271631225,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,35769.7359538388,35769.7359538388,35769.7359538388
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.584539157,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,217925.775857857,217925.775857857,217925.775857857
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.584539157,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,588826.327754299,588826.327754299,588826.327754299
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.584539157,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,8566.20495320265,8566.20495320265,8566.20495320265
oil,Female,NHB,20-34,2,4596338,19.22382295,0.564513904,16.38911335,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,137464.466120613,137464.466120613,137464.466120613
oil,Female,NHB,20-34,2,4596338,19.22382295,0.564513904,16.38911335,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,47495.827321415,47495.827321415,47495.827321415
oil,Female,NHB,20-34,2,4596338,19.22382295,0.564513904,16.38911335,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,7081.52862314641,7081.52862314641,7081.52862314641
sat_fat,Female,NHB,20-34,2,4596338,13.04730107,0.308124415,6.733276161,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,433536.332164949,433536.332164949,433536.332164949
sat_fat,Female,NHB,20-34,2,4596338,13.04730107,0.308124415,6.733276161,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,20353.038912173,20353.038912173,20353.038912173
sat_fat,Female,NHB,20-34,2,4596338,13.04730107,0.308124415,6.733276161,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,11359.1065060425,11359.1065060425,11359.1065060425
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.076062972,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,262303.611176318,262303.611176318,262303.611176318
