Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Mean_Intake,SE_Intake,CF_Mean_Intake,CF_SE_Intake,Intake_unit,GHG_unit,WATER_unit,BLUEWATER_unit,CED_to_intake_conversion,GHG_to_intake_conversion,WATER_to_intake_conversion,BLUEWATER_to_intake_conversion,Food_price_to_intake_conversion,FL_to_intake_conversion,outcome,outcome_unit,X1,X2,X3
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.214806388,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.214806388,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.214806388,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.271631225,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.271631225,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.271631225,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.584539157,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.584539157,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.584539157,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
oil,Female,NHB,20-34,2,4596338,19.22382295,0.564513904,16.38911335,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
oil,Female,NHB,20-34,2,4596338,19.22382295,0.564513904,16.38911335,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
oil,Female,NHB,20-34,2,4596338,19.22382295,0.564513904,16.38911335,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
sat_fat,Female,NHB,20-34,2,4596338,13.04730107,0.308124415,6.733276161,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
sat_fat,Female,NHB,20-34,2,4596338,13.04730107,0.308124415,6.733276161,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
sat_fat,Female,NHB,20-34,2,4596338,13.04730107,0.308124415,6.733276161,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.076062972,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.076062972,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.076062972,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
oil,Female,HIS,20-34,3,6549965,13.45344601,0.461399773,13.11346723,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,0,0,0
oil,Female,HIS,20-34,3,6549965,13.45344601,0.461399773,13.11346723,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,0,0,0
oil,Female,HIS,20-34,3,6549965,13.45344601,0.461399773,13.11346723,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,0,0,0
