Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-27090643.7825791,-27422337.5936787,-26137354.6148245
added_sugar,Food_price,USD,-46398682.4155968,-46384080.3464928,-44934658.0791401
added_sugar,FL,mrh-eq,-1239001.92295441,-1258698.43160876,-1197121.72032165
oil,CED,MJ,-218458.32662836,-211157.739610837,-216085.812146109
oil,Food_price,USD,-161522.349461055,-215876.496968766,-181647.217548912
oil,FL,mrh-eq,-11120.3314682315,-10778.0740314513,-10701.5517986634
sat_fat,CED,MJ,-47823217.0275179,-48117705.012857,-47546922.8879319
sat_fat,Food_price,USD,-5458111.47929342,-5467530.51098619,-5401941.0875003
sat_fat,FL,mrh-eq,-1293595.38314874,-1302804.07670433,-1286211.45146155
