age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-433614200.084666,-439140239.606435,-436816754.399339
20-34,Female,added_sugar,Food_price,USD,-433614200.084666,-439140239.606435,-436816754.399339
20-34,Female,added_sugar,FL,mrh-eq,-433614200.084666,-439140239.606435,-436816754.399339
20-34,Female,oil,CED,MJ,-89274608.6599133,-88020175.2564968,-85696055.3008648
20-34,Female,oil,Food_price,USD,-89274608.6599133,-88020175.2564968,-85696055.3008648
20-34,Female,oil,FL,mrh-eq,-89274608.6599133,-88020175.2564968,-85696055.3008648
20-34,Female,sat_fat,CED,MJ,-536640388.453814,-528437099.673412,-561699121.13354
20-34,Female,sat_fat,Food_price,USD,-536640388.453814,-528437099.673412,-561699121.13354
20-34,Female,sat_fat,FL,mrh-eq,-536640388.453814,-528437099.673412,-561699121.13354
20-34,Male,added_sugar,CED,MJ,-361531025.15519,-312294480.36105,-346690411.790396
20-34,Male,added_sugar,Food_price,USD,-361531025.15519,-312294480.36105,-346690411.790396
20-34,Male,added_sugar,FL,mrh-eq,-361531025.15519,-312294480.36105,-346690411.790396
20-34,Male,oil,CED,MJ,67808090.5584491,85522803.3421536,66682210.2520984
20-34,Male,oil,Food_price,USD,67808090.5584491,85522803.3421536,66682210.2520984
20-34,Male,oil,FL,mrh-eq,67808090.5584491,85522803.3421536,66682210.2520984
20-34,Male,sat_fat,CED,MJ,-516613801.483051,-517523737.812767,-513172127.704085
20-34,Male,sat_fat,Food_price,USD,-516613801.483051,-517523737.812767,-513172127.704085
20-34,Male,sat_fat,FL,mrh-eq,-516613801.483051,-517523737.812767,-513172127.704085
35-44,Female,added_sugar,CED,MJ,-311699478.1494,-281316497.117936,-290877205.792067
35-44,Female,added_sugar,Food_price,USD,-311699478.1494,-281316497.117936,-290877205.792067
35-44,Female,added_sugar,FL,mrh-eq,-311699478.1494,-281316497.117936,-290877205.792067
35-44,Female,oil,CED,MJ,-62498112.993895,-64490289.9964581,-49637600.881897
35-44,Female,oil,Food_price,USD,-62498112.993895,-64490289.9964581,-49637600.881897
35-44,Female,oil,FL,mrh-eq,-62498112.993895,-64490289.9964581,-49637600.881897
35-44,Female,sat_fat,CED,MJ,-340094290.833508,-351423445.361899,-342460787.124354
35-44,Female,sat_fat,Food_price,USD,-340094290.833508,-351423445.361899,-342460787.124354
35-44,Female,sat_fat,FL,mrh-eq,-340094290.833508,-351423445.361899,-342460787.124354
35-44,Male,added_sugar,CED,MJ,-260792109.009546,-270027148.516481,-240741325.087452
35-44,Male,added_sugar,Food_price,USD,-260792109.009546,-270027148.516481,-240741325.087452
35-44,Male,added_sugar,FL,mrh-eq,-260792109.009546,-270027148.516481,-240741325.087452
35-44,Male,oil,CED,MJ,56764408.2908731,60367657.7895299,50145138.9634632
35-44,Male,oil,Food_price,USD,56764408.2908731,60367657.7895299,50145138.9634632
35-44,Male,oil,FL,mrh-eq,56764408.2908731,60367657.7895299,50145138.9634632
35-44,Male,sat_fat,CED,MJ,-319094807.251218,-332191145.808035,-292801744.474943
35-44,Male,sat_fat,Food_price,USD,-319094807.251218,-332191145.808035,-292801744.474943
35-44,Male,sat_fat,FL,mrh-eq,-319094807.251218,-332191145.808035,-292801744.474943
45-54,Female,added_sugar,CED,MJ,-331740750.287486,-332864226.363961,-278768524.08921
45-54,Female,added_sugar,Food_price,USD,-331740750.287486,-332864226.363961,-278768524.08921
45-54,Female,added_sugar,FL,mrh-eq,-331740750.287486,-332864226.363961,-278768524.08921
45-54,Female,oil,CED,MJ,-34434605.8401535,-35817326.0852895,-9153517.11165143
45-54,Female,oil,Food_price,USD,-34434605.8401535,-35817326.0852895,-9153517.11165143
45-54,Female,oil,FL,mrh-eq,-34434605.8401535,-35817326.0852895,-9153517.11165143
45-54,Female,sat_fat,CED,MJ,-328437672.925138,-312892234.186951,-301944146.141157
45-54,Female,sat_fat,Food_price,USD,-328437672.925138,-312892234.186951,-301944146.141157
45-54,Female,sat_fat,FL,mrh-eq,-328437672.925138,-312892234.186951,-301944146.141157
45-54,Male,added_sugar,CED,MJ,-222084415.145647,-233205911.318738,-215367906.290628
45-54,Male,added_sugar,Food_price,USD,-222084415.145647,-233205911.318738,-215367906.290628
45-54,Male,added_sugar,FL,mrh-eq,-222084415.145647,-233205911.318738,-215367906.290628
45-54,Male,oil,CED,MJ,4235893.0233556,14201390.8093123,21842904.8626279
45-54,Male,oil,Food_price,USD,4235893.0233556,14201390.8093123,21842904.8626279
45-54,Male,oil,FL,mrh-eq,4235893.0233556,14201390.8093123,21842904.8626279
45-54,Male,sat_fat,CED,MJ,-274534592.513266,-303926811.150364,-292953326.800148
45-54,Male,sat_fat,Food_price,USD,-274534592.513266,-303926811.150364,-292953326.800148
45-54,Male,sat_fat,FL,mrh-eq,-274534592.513266,-303926811.150364,-292953326.800148
55-64,Female,added_sugar,CED,MJ,-343303267.978421,-371028325.806001,-356259528.907346
55-64,Female,added_sugar,Food_price,USD,-343303267.978421,-371028325.806001,-356259528.907346
55-64,Female,added_sugar,FL,mrh-eq,-343303267.978421,-371028325.806001,-356259528.907346
55-64,Female,oil,CED,MJ,-37828115.32871,-81816269.2453631,-81518428.5653584
55-64,Female,oil,Food_price,USD,-37828115.32871,-81816269.2453631,-81518428.5653584
55-64,Female,oil,FL,mrh-eq,-37828115.32871,-81816269.2453631,-81518428.5653584
55-64,Female,sat_fat,CED,MJ,-442704068.755186,-437313127.082864,-426911536.583019
55-64,Female,sat_fat,Food_price,USD,-442704068.755186,-437313127.082864,-426911536.583019
55-64,Female,sat_fat,FL,mrh-eq,-442704068.755186,-437313127.082864,-426911536.583019
55-64,Male,added_sugar,CED,MJ,-280097406.668306,-327457675.236224,-256942662.930686
55-64,Male,added_sugar,Food_price,USD,-280097406.668306,-327457675.236224,-256942662.930686
55-64,Male,added_sugar,FL,mrh-eq,-280097406.668306,-327457675.236224,-256942662.930686
55-64,Male,oil,CED,MJ,-2118870.98043329,17973993.9786783,4002230.62591249
55-64,Male,oil,Food_price,USD,-2118870.98043329,17973993.9786783,4002230.62591249
55-64,Male,oil,FL,mrh-eq,-2118870.98043329,17973993.9786783,4002230.62591249
55-64,Male,sat_fat,CED,MJ,-334571755.014409,-368223254.920317,-358860613.058918
55-64,Male,sat_fat,Food_price,USD,-334571755.014409,-368223254.920317,-358860613.058918
55-64,Male,sat_fat,FL,mrh-eq,-334571755.014409,-368223254.920317,-358860613.058918
65-74,Female,added_sugar,CED,MJ,-186485993.918101,-207526185.093488,-185469937.937406
65-74,Female,added_sugar,Food_price,USD,-186485993.918101,-207526185.093488,-185469937.937406
65-74,Female,added_sugar,FL,mrh-eq,-186485993.918101,-207526185.093488,-185469937.937406
65-74,Female,oil,CED,MJ,-58821621.5906037,-37337917.5635719,-47397020.1042135
65-74,Female,oil,Food_price,USD,-58821621.5906037,-37337917.5635719,-47397020.1042135
65-74,Female,oil,FL,mrh-eq,-58821621.5906037,-37337917.5635719,-47397020.1042135
