age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
55-64,NHB,Food_price,USD,2163110.66513339,2139685.61963385,2280700.01861726
55-64,NHB,FL,mrh-eq,113367.786692923,113566.191451914,115702.506078392
55-64,HIS,CED,MJ,3550751.10174394,3440140.87665422,3423662.34749709
55-64,HIS,Food_price,USD,1835058.33960463,1800438.83045262,1676457.68709188
55-64,HIS,FL,mrh-eq,125211.553165755,122529.407740523,119698.77528631
55-64,OTH,CED,MJ,2636900.16457907,2735242.21677389,2689703.98739922
55-64,OTH,Food_price,USD,1602709.13145084,1674952.13090692,1690827.08634307
55-64,OTH,FL,mrh-eq,94045.4607703148,98658.3619134762,96231.2143234095
65-74,NHW,CED,MJ,15276697.3283894,15214972.0725921,15311402.6599508
65-74,NHW,Food_price,USD,8992621.78607819,9188361.92309595,9155416.60178307
65-74,NHW,FL,mrh-eq,530501.306904372,532521.681276751,533758.844731493
65-74,NHB,CED,MJ,1644498.70866668,1642701.66648053,1629972.77030804
65-74,NHB,Food_price,USD,991707.254287433,998963.786242215,985888.849219453
65-74,NHB,FL,mrh-eq,58622.3552721263,58655.5916686866,57939.146850529
65-74,HIS,CED,MJ,1592576.50030876,1618705.97421343,1553049.88772712
65-74,HIS,Food_price,USD,857281.504814016,871788.466047216,794566.807581802
65-74,HIS,FL,mrh-eq,57323.8845855883,59051.3819749748,55802.3642255835
65-74,OTH,CED,MJ,1102298.03723752,1143321.68876297,1121013.39956121
65-74,OTH,Food_price,USD,608697.538134969,691654.725780361,639849.937345765
65-74,OTH,FL,mrh-eq,39271.2139778771,42320.9097226735,40635.1808837813
75+,NHW,CED,MJ,11192697.4722342,10846994.8385382,10974634.6083587
75+,NHW,Food_price,USD,7013330.10771234,6815446.78711756,6939067.76480042
75+,NHW,FL,mrh-eq,404832.145591228,392686.478091678,398232.265564891
75+,NHB,CED,MJ,1197967.12331593,1159488.61583486,1198974.5862831
75+,NHB,Food_price,USD,757477.030685067,759581.284517336,775637.393695879
75+,NHB,FL,mrh-eq,42468.9688194134,41836.8496243581,42855.4664684341
75+,HIS,CED,MJ,776409.141089151,781249.516823271,807267.626832008
75+,HIS,Food_price,USD,430064.469788821,406966.87018596,432738.950040487
75+,HIS,FL,mrh-eq,27930.9636401734,27602.3386226323,28988.5864523092
75+,OTH,CED,MJ,699884.183488368,737393.709921644,737527.25762696
75+,OTH,Food_price,USD,328883.149144644,336674.749286984,345617.566067231
75+,OTH,FL,mrh-eq,25735.0329644517,26783.909159762,27040.3197228115
