Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-53250818.9973577,-53908460.3468228,-51383353.3193406
added_sugar,Food_price,USD,-91186645.1056552,-91163357.9164491,-88315939.2176671
added_sugar,FL,mrh-eq,-2436157.07821243,-2475135.62831118,-2354133.54448607
oil,CED,MJ,-1076946.9148776,-1039914.10634532,-1068515.54044881
oil,Food_price,USD,-797525.364009982,-1073113.93707594,-901874.536767545
oil,FL,mrh-eq,-54830.5266665872,-53078.9443753169,-52893.1144555319
sat_fat,CED,MJ,-159789393.601625,-160381253.382391,-158786454.633308
sat_fat,Food_price,USD,-18259639.709463,-18243690.1990819,-18067724.152283
sat_fat,FL,mrh-eq,-4316906.49519164,-4336931.43826744,-4289957.57601469
