sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,49750483.2679395,50575184.553307,48733260.0549595
Female,NHW,added_sugar,Food_price,USD,89097907.277998,90336542.4855038,88275218.0478753
Female,NHW,added_sugar,FL,mrh-eq,2372404.6677218,2411495.50666803,2327435.09778223
Female,NHW,oil,CED,MJ,25440735.480596,25606994.3276424,25286943.3466995
Female,NHW,oil,Food_price,USD,19966727.313855,20170920.8933447,19846880.2875754
Female,NHW,oil,FL,mrh-eq,1304009.73492234,1313612.55649486,1295487.9564884
Female,NHW,sat_fat,CED,MJ,148919341.61014,147143469.527845,147667312.210756
Female,NHW,sat_fat,Food_price,USD,16630867.3387968,16340895.26049,16444527.2743262
Female,NHW,sat_fat,FL,mrh-eq,3964441.48773118,3917065.83766867,3929990.14959691
Female,NHB,added_sugar,CED,MJ,10990803.4004252,10891932.2852338,11082894.8652887
Female,NHB,added_sugar,Food_price,USD,18462497.327116,18356024.9385438,18527915.6436712
Female,NHB,added_sugar,FL,mrh-eq,474468.672283729,471191.614201616,479031.253230269
Female,NHB,oil,CED,MJ,5327612.02761606,5187776.00886588,5308916.83347814
Female,NHB,oil,Food_price,USD,3183492.47156725,3081918.49068585,3230869.16689773
Female,NHB,oil,FL,mrh-eq,264880.923340364,257935.942426966,263697.153895891
Female,NHB,sat_fat,CED,MJ,23695646.4765341,23637538.6640762,24066262.5259258
Female,NHB,sat_fat,Food_price,USD,2814680.98193162,2797752.75970593,2839946.41386105
Female,NHB,sat_fat,FL,mrh-eq,623400.213164245,622027.845668083,632998.350035113
Female,HIS,added_sugar,CED,MJ,11392304.6881864,11347075.2923157,11022955.9800031
Female,HIS,added_sugar,Food_price,USD,17698834.0232697,17217111.5687346,16909218.0992372
Female,HIS,added_sugar,FL,mrh-eq,541394.19580851,538222.927165128,523116.64285393
Female,HIS,oil,CED,MJ,5872048.72986524,6005190.24657585,5789869.91027715
Female,HIS,oil,Food_price,USD,4151605.18340898,4287050.72025564,4110991.54560591
Female,HIS,oil,FL,mrh-eq,298195.131202478,305172.565501626,294326.403033719
Female,HIS,sat_fat,CED,MJ,31835424.2713235,32162490.639772,32215659.2388347
Female,HIS,sat_fat,Food_price,USD,3947672.55507606,4002178.5669519,3996473.79936777
Female,HIS,sat_fat,FL,mrh-eq,858262.382518106,867191.889450818,868632.888091965
Female,OTH,added_sugar,CED,MJ,6788977.44387429,6676227.33873589,6670690.60731572
Female,OTH,added_sugar,Food_price,USD,11690935.3989844,11302135.7295894,11528459.8178799
Female,OTH,added_sugar,FL,mrh-eq,328840.835311332,324926.007608067,323970.815256277
Female,OTH,oil,CED,MJ,4281222.19260684,4225430.51942745,4419358.9815758
Female,OTH,oil,Food_price,USD,3299116.45930388,3278030.43678769,3376090.18209994
Female,OTH,oil,FL,mrh-eq,229644.925161373,226174.205690662,236838.824945056
Female,OTH,sat_fat,CED,MJ,20486135.6691653,19757540.5334341,20053110.5705475
Female,OTH,sat_fat,Food_price,USD,2805822.59875779,2698541.0636505,2794192.10182476
Female,OTH,sat_fat,FL,mrh-eq,538091.694301906,519011.362444436,526648.827903116
Male,NHW,added_sugar,CED,MJ,44662348.4994691,44524616.8017047,42899571.846961
Male,NHW,added_sugar,Food_price,USD,77676416.3862323,76814869.5803018,74458995.7064621
Male,NHW,added_sugar,FL,mrh-eq,2009020.45333037,2005836.46925007,1933686.48948757
Male,NHW,oil,CED,MJ,21255070.9567567,21307465.5216088,21421739.5524124
Male,NHW,oil,Food_price,USD,15794402.4700892,16005536.7213671,16027139.0806265
Male,NHW,oil,FL,mrh-eq,1074012.59247096,1075617.16147465,1081193.5610523
Male,NHW,sat_fat,CED,MJ,132670606.429994,135069303.208043,132963922.728941
Male,NHW,sat_fat,Food_price,USD,14717393.8759415,15000558.0834282,14704793.5232129
Male,NHW,sat_fat,FL,mrh-eq,3653152.19901935,3720604.74127952,3661934.48586867
Male,NHB,added_sugar,CED,MJ,8201161.74280108,7931916.79413201,8301115.38109851
Male,NHB,added_sugar,Food_price,USD,13028748.4945108,12778323.5014683,13303865.0477092
Male,NHB,added_sugar,FL,mrh-eq,333688.811254616,322728.721430641,337852.404388003
Male,NHB,oil,CED,MJ,3742840.04927567,3658834.47207164,3723723.43901015
Male,NHB,oil,Food_price,USD,1428291.68674332,1382110.72252001,1401105.83403855
Male,NHB,oil,FL,mrh-eq,183251.933013352,179112.589369193,182335.605762939
Male,NHB,sat_fat,CED,MJ,19956485.450908,19613955.5920555,19493190.8641712
Male,NHB,sat_fat,Food_price,USD,2044345.37524708,2013739.8968725,1997873.35856162
Male,NHB,sat_fat,FL,mrh-eq,543612.165110025,534498.033799522,531107.780848521
Male,HIS,added_sugar,CED,MJ,10284867.4725457,10595507.161126,10165115.5756642
Male,HIS,added_sugar,Food_price,USD,16241054.9029833,16566212.1335775,16121415.720604
Male,HIS,added_sugar,FL,mrh-eq,429897.889338741,445106.472407853,423060.099605927
Male,HIS,oil,CED,MJ,5027252.19625629,4834672.0269164,5000606.93132661
Male,HIS,oil,Food_price,USD,3284317.79805396,3170432.05358131,3241790.62325996
Male,HIS,oil,FL,mrh-eq,253781.187688273,243985.787469924,252307.084937814
Male,HIS,sat_fat,CED,MJ,30421084.0396658,31120426.3078675,30091968.0737615
Male,HIS,sat_fat,Food_price,USD,3285767.03126226,3321333.82951371,3213322.89006855
Male,HIS,sat_fat,FL,mrh-eq,843392.922384498,862872.711739076,834277.647888625
Male,OTH,added_sugar,CED,MJ,5223608.47918666,5741429.9284377,5598195.83736559
Male,OTH,added_sugar,Food_price,USD,8349985.18817693,8837269.80324201,8786560.69138785
Male,OTH,added_sugar,FL,mrh-eq,257896.429040266,286779.294111062,275555.415126033
Male,OTH,oil,CED,MJ,3672122.63409723,3748207.74841187,3656941.38337924
Male,OTH,oil,Food_price,USD,2258185.06748481,2320081.13253782,2255745.77124789
Male,OTH,oil,FL,mrh-eq,189638.903077624,193710.682720827,188872.54888002
Male,OTH,sat_fat,CED,MJ,18708070.2001749,19074417.4409176,18862134.827066
Male,OTH,sat_fat,Food_price,USD,2516170.84403772,2581190.66174973,2523505.29085481
Male,OTH,sat_fat,FL,mrh-eq,513078.929793896,523393.208604473,517509.012926153
