age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,6030251.79865863,6030251.79865863,6030251.79865863
20-34,Female,NHW,Food_price,USD,4585491.4454317,4585491.4454317,4585491.4454317
20-34,Female,NHW,FL,mrh-eq,214908.53684442,214908.53684442,214908.53684442
20-34,Female,NHB,CED,MJ,1518827.93911923,1518827.93911923,1518827.93911923
20-34,Female,NHB,Food_price,USD,1063273.83685417,1063273.83685417,1063273.83685417
20-34,Female,NHB,FL,mrh-eq,51217.1259727319,51217.1259727319,51217.1259727319
20-34,Female,HIS,CED,MJ,2339494.73742122,2339494.73742122,2339494.73742122
20-34,Female,HIS,Food_price,USD,1355135.97953579,1355135.97953579,1355135.97953579
20-34,Female,HIS,FL,mrh-eq,81817.6090354737,81817.6090354737,81817.6090354737
20-34,Female,OTH,CED,MJ,1296780.8540796,1296780.8540796,1296780.8540796
20-34,Female,OTH,Food_price,USD,952969.556921018,952969.556921018,952969.556921018
20-34,Female,OTH,FL,mrh-eq,46033.5697738337,46033.5697738337,46033.5697738337
20-34,Male,NHW,CED,MJ,6865130.64845065,6865130.64845065,6865130.64845065
20-34,Male,NHW,Food_price,USD,4773134.17036923,4773134.17036923,4773134.17036923
20-34,Male,NHW,FL,mrh-eq,235430.076977038,235430.076977038,235430.076977038
20-34,Male,NHB,CED,MJ,1444355.8375127,1444355.8375127,1444355.8375127
20-34,Male,NHB,Food_price,USD,870069.130195528,870069.130195528,870069.130195528
20-34,Male,NHB,FL,mrh-eq,48455.699958588,48455.699958588,48455.699958588
20-34,Male,HIS,CED,MJ,2462177.79471741,2462177.79471741,2462177.79471741
20-34,Male,HIS,Food_price,USD,1523345.3784002,1523345.3784002,1523345.3784002
20-34,Male,HIS,FL,mrh-eq,82110.1800755523,82110.1800755523,82110.1800755523
20-34,Male,OTH,CED,MJ,1318764.49275371,1318764.49275371,1318764.49275371
20-34,Male,OTH,Food_price,USD,904571.438671033,904571.438671033,904571.438671033
20-34,Male,OTH,FL,mrh-eq,46225.6592203049,46225.6592203049,46225.6592203049
35-44,Female,NHW,CED,MJ,3649911.83903719,3649911.83903719,3649911.83903719
35-44,Female,NHW,Food_price,USD,2249913.33934675,2249913.33934675,2249913.33934675
35-44,Female,NHW,FL,mrh-eq,128391.220580486,128391.220580486,128391.220580486
35-44,Female,NHB,CED,MJ,948189.026194443,948189.026194443,948189.026194443
35-44,Female,NHB,Food_price,USD,495572.598988411,495572.598988411,495572.598988411
35-44,Female,NHB,FL,mrh-eq,32488.2448881244,32488.2448881244,32488.2448881244
35-44,Female,HIS,CED,MJ,1594497.10952884,1594497.10952884,1594497.10952884
