Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-3166938097.65093,-3208931574.80592,-3055769850.92237
added_sugar,Food_price,USD,-3166938097.65093,-3208931574.80592,-3055769850.92237
added_sugar,FL,mrh-eq,-3166938097.65093,-3208931574.80592,-3055769850.92237
oil,CED,MJ,-138979783.35753,-134807138.510159,-138217564.385881
oil,Food_price,USD,-138979783.35753,-134807138.510159,-138217564.385881
oil,FL,mrh-eq,-138979783.35753,-134807138.510159,-138217564.385881
sat_fat,CED,MJ,-4011978301.41731,-4028551548.59167,-3988071163.45745
sat_fat,Food_price,USD,-4011978301.41731,-4028551548.59167,-3988071163.45745
sat_fat,FL,mrh-eq,-4011978301.41731,-4028551548.59167,-3988071163.45745
