age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
65-74,Male,sat_fat,CED,MJ,9264954.94637261,9264954.94637261,9264954.94637261
65-74,Male,sat_fat,Food_price,USD,1074578.9534269,1074578.9534269,1074578.9534269
65-74,Male,sat_fat,FL,mrh-eq,253935.554025167,253935.554025167,253935.554025167
75+,Female,added_sugar,CED,MJ,2046172.90044824,2046172.90044824,2046172.90044824
75+,Female,added_sugar,Food_price,USD,3369341.94005656,3369341.94005656,3369341.94005656
75+,Female,added_sugar,FL,mrh-eq,111429.941544086,111429.941544086,111429.941544086
75+,Female,oil,CED,MJ,2929767.65054222,2929767.65054222,2929767.65054222
75+,Female,oil,Food_price,USD,2388051.991581,2388051.991581,2388051.991581
75+,Female,oil,FL,mrh-eq,141854.851057874,141854.851057874,141854.851057874
75+,Female,sat_fat,CED,MJ,8221557.23731836,8221557.23731836,8221557.23731836
75+,Female,sat_fat,Food_price,USD,912327.847580943,912327.847580943,912327.847580943
75+,Female,sat_fat,FL,mrh-eq,216202.526108539,216202.526108539,216202.526108539
75+,Male,added_sugar,CED,MJ,1589382.74225791,1589382.74225791,1589382.74225791
75+,Male,added_sugar,Food_price,USD,2303851.59673122,2303851.59673122,2303851.59673122
75+,Male,added_sugar,FL,mrh-eq,80080.6011821823,80080.6011821823,80080.6011821823
75+,Male,oil,CED,MJ,2137368.79697711,2137368.79697711,2137368.79697711
75+,Male,oil,Food_price,USD,1687288.36924648,1687288.36924648,1687288.36924648
75+,Male,oil,FL,mrh-eq,100435.358127458,100435.358127458,100435.358127458
75+,Male,sat_fat,CED,MJ,6084615.71471277,6084615.71471277,6084615.71471277
75+,Male,sat_fat,Food_price,USD,726029.935860455,726029.935860455,726029.935860455
75+,Male,sat_fat,FL,mrh-eq,163958.691738368,163958.691738368,163958.691738368
