age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,-16783323.5169231,-16616142.7215271,-17781906.7013779
20-34,Female,NHW,Food_price,USD,-9632384.82315402,-9741067.74398343,-10328614.4500282
20-34,Female,NHW,FL,mrh-eq,-519932.055111211,-519507.391296898,-549975.538667602
20-34,Female,NHB,CED,MJ,-4244479.80711055,-4070440.68953472,-4372578.55067422
20-34,Female,NHB,Food_price,USD,-2994791.27931941,-2828528.54449941,-2860399.13921396
20-34,Female,NHB,FL,mrh-eq,-134850.880197411,-127947.654323169,-136424.030938513
20-34,Female,HIS,CED,MJ,-5304539.0425688,-5675931.42893853,-5640519.71855457
20-34,Female,HIS,Food_price,USD,-2841375.49920916,-3042140.80728227,-2928557.16446051
20-34,Female,HIS,FL,mrh-eq,-169466.032113428,-181821.015850339,-179580.938434661
20-34,Female,OTH,CED,MJ,-2949275.56555135,-2672574.39551753,-2505488.41214147
20-34,Female,OTH,Food_price,USD,-1862494.04490173,-1504011.04503447,-1503560.0605775
20-34,Female,OTH,FL,mrh-eq,-94865.1319361764,-85476.3951597605,-80428.340436321
20-34,Male,NHW,CED,MJ,-15102306.4737773,-14753930.4836501,-15076650.9102995
20-34,Male,NHW,Food_price,USD,-7572022.60463894,-6896620.48592068,-7311184.39040631
20-34,Male,NHW,FL,mrh-eq,-449612.288174245,-434724.468729135,-445931.392008318
20-34,Male,NHB,CED,MJ,-3420919.00970054,-3055533.1553885,-3217123.51880387
20-34,Male,NHB,Food_price,USD,-2100195.52816492,-1957711.86163939,-2060315.00911706
20-34,Male,NHB,FL,mrh-eq,-104639.983768929,-92551.1347015349,-99440.940298901
20-34,Male,HIS,CED,MJ,-4942344.30479522,-4879523.02756756,-4785963.39442309
20-34,Male,HIS,Food_price,USD,-2690286.7085193,-2437065.98407594,-2667641.69182582
20-34,Male,HIS,FL,mrh-eq,-144074.60723802,-137658.543101615,-138336.402702552
20-34,Male,OTH,CED,MJ,-2375150.74939127,-2212977.40360916,-2394804.83582864
20-34,Male,OTH,Food_price,USD,-1335167.67720751,-1099468.21799112,-1389386.82254242
20-34,Male,OTH,FL,mrh-eq,-72653.1087219545,-66141.3920167703,-73899.9589628321
35-44,Female,NHW,CED,MJ,-11110161.3634562,-11043724.6296975,-11004564.4003636
35-44,Female,NHW,Food_price,USD,-5782373.54706111,-5272692.55390826,-5585273.57451131
35-44,Female,NHW,FL,mrh-eq,-357378.582160236,-348937.264938783,-350614.542453592
35-44,Female,NHB,CED,MJ,-2423812.94543598,-2542719.65056383,-2436056.07692142
35-44,Female,NHB,Food_price,USD,-1480283.77071999,-1692141.55458254,-1512979.869118
35-44,Female,NHB,FL,mrh-eq,-79498.7061671165,-83624.8728929083,-79330.6032818297
35-44,Female,HIS,CED,MJ,-3447903.84310982,-3530883.41824937,-3243261.74033426
35-44,Female,HIS,Food_price,USD,-2004005.33563522,-1593022.00225886,-1682231.74060818
35-44,Female,HIS,FL,mrh-eq,-114641.49700591,-112380.11233185,-104171.366277311
35-44,Female,OTH,CED,MJ,-2328038.61588855,-2151695.67300291,-2276560.17467775
35-44,Female,OTH,Food_price,USD,-1122108.74815243,-1095581.83909396,-1148828.26767026
35-44,Female,OTH,FL,mrh-eq,-79581.5277471066,-73586.3033231033,-77551.0108330078
35-44,Male,NHW,CED,MJ,-10305834.3104884,-10758069.510745,-9165212.23745649
35-44,Male,NHW,Food_price,USD,-6096368.8427339,-6210858.06861876,-5213806.56351852
35-44,Male,NHW,FL,mrh-eq,-329195.725623667,-338391.278708926,-290154.575740508
35-44,Male,NHB,CED,MJ,-1887812.15714918,-1787378.83272111,-1819593.59099615
35-44,Male,NHB,Food_price,USD,-1155337.36140021,-1079748.34091614,-1187646.23931552
35-44,Male,NHB,FL,mrh-eq,-57384.6509168444,-54106.9791901961,-55297.7704492208
35-44,Male,HIS,CED,MJ,-3077039.24257998,-3317597.15050439,-2927558.39559409
35-44,Male,HIS,Food_price,USD,-1252056.50873288,-1551338.26289091,-1407683.27527752
35-44,Male,HIS,FL,mrh-eq,-90674.4153455719,-101136.709199139,-88327.7745534642
35-44,Male,OTH,CED,MJ,-1229594.3700945,-1296368.74493906,-1264220.38182188
35-44,Male,OTH,Food_price,USD,-385187.02465819,-493587.364689243,-501293.683899165
35-44,Male,OTH,FL,mrh-eq,-34910.609284161,-39925.4165631333,-38378.7931883081
45-54,Female,NHW,CED,MJ,-13493713.3781267,-13101763.3090142,-11296227.1346923
45-54,Female,NHW,Food_price,USD,-7274090.76239007,-7669411.40390088,-5858107.2373172
45-54,Female,NHW,FL,mrh-eq,-434167.55267189,-427188.356134629,-356165.099215974
45-54,Female,NHB,CED,MJ,-2024675.84785527,-1881546.33724468,-2058735.33081863
45-54,Female,NHB,Food_price,USD,-1371926.44988887,-1205181.65412534,-1353375.55410275
45-54,Female,NHB,FL,mrh-eq,-66567.3484961505,-60586.0751061565,-67373.1573290085
45-54,Female,HIS,CED,MJ,-2156828.59422883,-2237525.71293394,-2141979.69589706
45-54,Female,HIS,Food_price,USD,-1221136.80149327,-1236534.22154651,-1099108.11224338
45-54,Female,HIS,FL,mrh-eq,-70918.3782149577,-73487.1604311498,-68441.9553833298
45-54,Female,OTH,CED,MJ,-1452617.48046754,-1292200.08896212,-1450686.8327354
45-54,Female,OTH,Food_price,USD,-652737.274642785,-615756.160461479,-634080.080209309
45-54,Female,OTH,FL,mrh-eq,-44886.728163838,-40046.8410535771,-44551.650731347
45-54,Male,NHW,CED,MJ,-9627671.73847132,-10081322.1977784,-9693964.22545605
45-54,Male,NHW,Food_price,USD,-5409230.73825047,-5197858.942402,-5047837.99376851
45-54,Male,NHW,FL,mrh-eq,-311486.919563929,-320870.73049551,-305865.335609667
45-54,Male,NHB,CED,MJ,-1673774.41599878,-1717419.52767982,-1780892.55464834
45-54,Male,NHB,Food_price,USD,-909744.503744668,-896289.689038493,-975534.227750835
45-54,Male,NHB,FL,mrh-eq,-55056.7237136846,-55395.8156713242,-58595.8983057434
45-54,Male,HIS,CED,MJ,-1975090.62568425,-2436913.87904137,-2090684.84310232
45-54,Male,HIS,Food_price,USD,-881160.078932139,-1088272.7584936,-857166.41237388
45-54,Male,HIS,FL,mrh-eq,-62971.1196562797,-77639.4319997406,-66278.2502772717
45-54,Male,OTH,CED,MJ,-1328321.93711166,-1631833.07803432,-1516805.86131191
45-54,Male,OTH,Food_price,USD,-385015.153433358,-662865.751296928,-476341.994104587
45-54,Male,OTH,FL,mrh-eq,-40508.9965520162,-53083.4957358141,-46998.0421409666
55-64,Female,NHW,CED,MJ,-17020235.0389154,-18020448.1893154,-17002945.1848325
55-64,Female,NHW,Food_price,USD,-8402609.51426988,-9412757.32083379,-8686524.41922414
55-64,Female,NHW,FL,mrh-eq,-545412.177018138,-589968.737504077,-551521.151856995
55-64,Female,NHB,CED,MJ,-2489285.26805961,-2504410.88691017,-2548176.3672787
55-64,Female,NHB,Food_price,USD,-1753991.87515749,-1673831.26755178,-1942827.49002005
55-64,Female,NHB,FL,mrh-eq,-84430.8919272724,-84146.5484477459,-88642.6094247212
55-64,Female,HIS,CED,MJ,-2544135.82449677,-2279881.86714601,-2387639.28370125
55-64,Female,HIS,Food_price,USD,-1006920.55848507,-999603.775295936,-871018.815402213
55-64,Female,HIS,FL,mrh-eq,-79667.5747797535,-74762.0129959708,-74913.3242798121
55-64,Female,OTH,CED,MJ,-1919326.96143215,-1751978.75758558,-1959150.0321763
