Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,97632401.0072974,98290042.3567625,95764935.3292802
added_sugar,Food_price,USD,167186369.406389,167163082.217183,164315663.518401
added_sugar,FL,mrh-eq,4473048.81818419,4512027.36828294,4391025.28445783
oil,CED,MJ,62303730.1694097,62266697.3608774,62295298.7949809
oil,Food_price,USD,44556554.416678,44832142.9897439,44660903.5894355
oil,FL,mrh-eq,3170608.40938235,3168856.82709108,3168670.9971713
sat_fat,CED,MJ,328225149.774049,328817009.554815,327222210.805732
sat_fat,Food_price,USD,37520515.9798888,37504566.4695078,37328600.4227089
sat_fat,FL,mrh-eq,8872390.37232384,8892415.31539964,8845441.45314689
