age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,-3569966.44035743,-3427862.9908225,-3505130.41457905
20-34,NHW,added_sugar,Food_price,USD,-7292877.55135029,-6991370.39074249,-7378194.54274408
20-34,NHW,added_sugar,FL,mrh-eq,-155767.910257214,-150520.937334721,-153670.197319384
20-34,NHW,oil,CED,MJ,-7076.48361018239,-15411.5835190092,-19008.4031042645
20-34,NHW,oil,Food_price,USD,6264.25108659618,-5993.86961848077,-26949.6756988402
20-34,NHW,oil,FL,mrh-eq,-501.01571727709,-918.9083972448,-1106.9661283886
20-34,NHW,sat_fat,CED,MJ,-7244463.93800617,-7169110.92924907,-7539967.21497127
20-34,NHW,sat_fat,Food_price,USD,-852808.603619238,-843479.348619092,-880977.093213038
20-34,NHW,sat_fat,FL,mrh-eq,-193075.660318048,-191144.211576278,-200864.574702234
20-34,NHB,added_sugar,CED,MJ,-1249587.56477494,-1161015.87958217,-1225384.33836107
20-34,NHB,added_sugar,Food_price,USD,-2254382.1114561,-2134030.48008294,-2195776.71286723
20-34,NHB,added_sugar,FL,mrh-eq,-48946.9100843088,-45478.7341554821,-47996.1542547593
20-34,NHB,oil,CED,MJ,-41013.6573758362,-20879.7907197754,-34493.0201523513
20-34,NHB,oil,Food_price,USD,-33764.2902718775,-24053.6790855318,-23691.0859628542
20-34,NHB,oil,FL,mrh-eq,-2119.44737235591,-1105.73081837964,-1777.28660456681
20-34,NHB,sat_fat,CED,MJ,-1505137.82447047,-1423905.91545576,-1502710.92726268
20-34,NHB,sat_fat,Food_price,USD,-155203.814195469,-147775.128222697,-152282.394126107
20-34,NHB,sat_fat,FL,mrh-eq,-39955.3909698059,-37777.348012541,-39844.6957238404
20-34,HIS,added_sugar,CED,MJ,-1389277.39214643,-1368996.05448554,-1427372.99180105
20-34,HIS,added_sugar,Food_price,USD,-2349517.42437773,-2315009.78585531,-2383594.21242755
20-34,HIS,added_sugar,FL,mrh-eq,-55769.5349788637,-55427.8297027254,-57343.3398344789
20-34,HIS,oil,CED,MJ,18475.1477652895,41645.9457740973,30617.8117873407
20-34,HIS,oil,Food_price,USD,14185.9498801994,20204.4689904226,14340.603514584
20-34,HIS,oil,FL,mrh-eq,976.214121091877,2192.26707198919,1612.89220932149
20-34,HIS,sat_fat,CED,MJ,-2351712.84583498,-2495341.04974343,-2402168.3396985
20-34,HIS,sat_fat,Food_price,USD,-311639.081748952,-325329.385846859,-311203.073084604
20-34,HIS,sat_fat,FL,mrh-eq,-64609.0288909802,-68554.4406319887,-65983.4262822863
20-34,OTH,added_sugar,CED,MJ,-702942.584903778,-560265.156519639,-645484.361381524
20-34,OTH,added_sugar,Food_price,USD,-1362587.37679519,-1028656.85846385,-1216712.86047866
20-34,OTH,added_sugar,FL,mrh-eq,-31137.5747626241,-24803.2644529613,-28428.9719411615
20-34,OTH,oil,CED,MJ,-4859.71329814072,-11340.4398500999,-8306.24571521478
20-34,OTH,oil,Food_price,USD,-1679.3929107868,-14123.3288499277,-4350.22641746715
20-34,OTH,oil,FL,mrh-eq,-230.511391067585,-557.173087778783,-401.751456620819
20-34,OTH,sat_fat,CED,MJ,-1170287.67340026,-1114897.12326047,-1075672.92198444
20-34,OTH,sat_fat,Food_price,USD,-152715.385690709,-153000.690703753,-143594.719622633
20-34,OTH,sat_fat,FL,mrh-eq,-31432.936273871,-29957.1042600626,-28918.4314307132
35-44,NHW,added_sugar,CED,MJ,-2908463.80672756,-2641262.90855127,-2539117.80240931
35-44,NHW,added_sugar,Food_price,USD,-5104764.73443021,-4834490.98779212,-4598634.32609294
35-44,NHW,added_sugar,FL,mrh-eq,-130375.530185819,-118000.154446294,-114115.542485242
35-44,NHW,oil,CED,MJ,-45863.9601029797,-46958.5720554426,-52691.2658179721
35-44,NHW,oil,Food_price,USD,-26283.9894773801,-39073.6491536124,-34752.9092858395
35-44,NHW,oil,FL,mrh-eq,-2195.40171285231,-2250.88873997975,-2520.98606356912
35-44,NHW,sat_fat,CED,MJ,-4648987.92924836,-4928390.91556384,-4468193.6476875
35-44,NHW,sat_fat,Food_price,USD,-522169.270768096,-543830.79060827,-480912.221182802
35-44,NHW,sat_fat,FL,mrh-eq,-126303.344901539,-133972.136035032,-121246.822658911
35-44,NHB,added_sugar,CED,MJ,-735494.00223106,-759511.518636012,-756027.756676673
35-44,NHB,added_sugar,Food_price,USD,-1197634.75850743,-1288556.32285798,-1246481.9725944
35-44,NHB,added_sugar,FL,mrh-eq,-29594.5716322849,-30674.1340294624,-30432.9500383977
35-44,NHB,oil,CED,MJ,-15212.2662378013,-11395.8510992093,-4484.97053560047
35-44,NHB,oil,Food_price,USD,693.257103319261,8848.25238429465,7690.10842008557
35-44,NHB,oil,FL,mrh-eq,-751.820895286259,-560.527336142655,-212.996699724407
35-44,NHB,sat_fat,CED,MJ,-847365.132636761,-843416.008632613,-833642.739718461
35-44,NHB,sat_fat,Food_price,USD,-89809.3411738708,-89784.8122522995,-91229.6981976855
35-44,NHB,sat_fat,FL,mrh-eq,-22806.2400748753,-22686.0917600393,-22424.6385176016
35-44,HIS,added_sugar,CED,MJ,-862135.559147079,-872630.208894408,-821180.35678722
35-44,HIS,added_sugar,Food_price,USD,-1493176.63806498,-1405166.01218077,-1442005.96946092
35-44,HIS,added_sugar,FL,mrh-eq,-40241.6600821209,-40023.7392219515,-37907.9002028756
35-44,HIS,oil,CED,MJ,49905.6363549495,45469.56101684,54668.1809973924
35-44,HIS,oil,Food_price,USD,38356.6252975584,32953.5050874506,46305.0165552556
35-44,HIS,oil,FL,mrh-eq,2547.60761594145,2320.30199603434,2788.80188002532
35-44,HIS,sat_fat,CED,MJ,-1580167.54678129,-1663725.26839134,-1499074.6207745
35-44,HIS,sat_fat,Food_price,USD,-157743.404161005,-168947.154980863,-150347.53841957
35-44,HIS,sat_fat,FL,mrh-eq,-43271.8696509389,-45510.7160557989,-41004.6890569163
35-44,OTH,added_sugar,CED,MJ,-388821.166270875,-444275.901279816,-429641.095219963
35-44,OTH,added_sugar,Food_price,USD,-568710.55728705,-651461.218804386,-649147.300938061
35-44,OTH,added_sugar,FL,mrh-eq,-19749.991127175,-22607.29452091,-21876.093727277
35-44,OTH,oil,CED,MJ,544.5942781003,4976.70633077696,1460.04236012349
35-44,OTH,oil,Food_price,USD,-3093.92922018914,6827.50687457865,-886.993491835758
35-44,OTH,oil,FL,mrh-eq,9.71913260721897,278.305453578414,63.0801164552551
35-44,OTH,sat_fat,CED,MJ,-821977.071395298,-764049.527970972,-793753.463197706
35-44,OTH,sat_fat,Food_price,USD,-107553.188107334,-97736.4303930974,-105426.692505524
35-44,OTH,sat_fat,FL,mrh-eq,-22224.2023028914,-20660.5609648909,-21458.1629976197
45-54,NHW,added_sugar,CED,MJ,-3239841.21347418,-3231023.46649634,-2741848.89319945
45-54,NHW,added_sugar,Food_price,USD,-5523390.88241844,-5577679.37490826,-4773454.21286802
45-54,NHW,added_sugar,FL,mrh-eq,-145389.054028078,-144921.518973418,-123180.988907987
45-54,NHW,oil,CED,MJ,-30403.5269885822,-34698.4878152583,36009.3369623949
45-54,NHW,oil,Food_price,USD,-13243.8849212097,-27369.2531244511,29370.9718829635
45-54,NHW,oil,FL,mrh-eq,-1672.07925466657,-1942.59630125971,1960.27533214555
45-54,NHW,sat_fat,CED,MJ,-4934446.70296726,-4964552.64464238,-4708439.4837156
45-54,NHW,sat_fat,Food_price,USD,-519974.765665149,-523692.808309924,-495688.599112904
45-54,NHW,sat_fat,FL,mrh-eq,-134239.00121306,-135176.67352949,-128248.655658659
45-54,NHB,added_sugar,CED,MJ,-636954.298962831,-561610.023091578,-634119.428762878
45-54,NHB,added_sugar,Food_price,USD,-972319.854072554,-886856.069591289,-970773.096976884
45-54,NHB,added_sugar,FL,mrh-eq,-27179.3054358513,-23962.2474810307,-27066.0208060492
45-54,NHB,oil,CED,MJ,-25152.9123983706,-18136.9888845283,-30677.4212537036
45-54,NHB,oil,Food_price,USD,-17488.9643331482,-13139.0833045546,-24103.7547385091
45-54,NHB,oil,FL,mrh-eq,-1216.52777773469,-878.762911442845,-1484.48930855363
45-54,NHB,sat_fat,CED,MJ,-715486.316999546,-743655.887370741,-752791.278843792
45-54,NHB,sat_fat,Food_price,USD,-89140.9522191276,-91988.62872245,-94336.3776095887
45-54,NHB,sat_fat,FL,mrh-eq,-19220.3545403109,-20010.6256552016,-20231.6213808433
45-54,HIS,added_sugar,CED,MJ,-616603.687618816,-701385.507924709,-569764.50074666
45-54,HIS,added_sugar,Food_price,USD,-894038.132973327,-1003025.16999187,-818540.397980143
