age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,7067912.62080839,6925809.17127345,7003076.59503
20-34,NHW,added_sugar,Food_price,USD,14456320.9646584,14154813.8040506,14541637.9560522
20-34,NHW,added_sugar,FL,mrh-eq,307479.059454711,302232.086532218,305381.346516881
20-34,NHW,oil,CED,MJ,1877576.32911016,1885911.42901899,1889508.24860424
20-34,NHW,oil,Food_price,USD,1310804.39359017,1323062.51429525,1344018.32037561
20-34,NHW,oil,FL,mrh-eq,98273.420358075,98691.3130380426,98879.3707691865
20-34,NHW,sat_fat,CED,MJ,14771400.3591645,14696047.3504074,15066903.6361296
20-34,NHW,sat_fat,Food_price,USD,1730922.16143533,1721592.90643518,1759090.65102912
20-34,NHW,sat_fat,FL,mrh-eq,393930.720301211,391999.271559441,401719.634685397
20-34,NHB,added_sugar,CED,MJ,2086054.44445127,1997482.7592585,2061851.2180374
20-34,NHB,added_sugar,Food_price,USD,3773466.90153543,3653115.27016228,3714861.50294656
20-34,NHB,added_sugar,FL,mrh-eq,81700.3157418711,78232.1398130444,80749.5599123217
20-34,NHB,oil,CED,MJ,477718.827628494,457584.960972434,471198.19040501
20-34,NHB,oil,Food_price,USD,274196.773071759,264486.161885413,264123.568762736
20-34,NHB,oil,FL,mrh-eq,24169.102266671,23155.3857126948,23826.9414988819
20-34,NHB,sat_fat,CED,MJ,3195149.55117341,3113917.6421587,3192722.65396563
20-34,NHB,sat_fat,Food_price,USD,329029.508365952,321600.82239318,326108.08829659
20-34,NHB,sat_fat,FL,mrh-eq,84825.1563492485,82647.1133919834,84714.4611032829
20-34,HIS,added_sugar,CED,MJ,2654817.76482342,2634536.42716253,2692913.36447805
20-34,HIS,added_sugar,Food_price,USD,4467564.18058576,4433056.54206335,4501640.96863559
20-34,HIS,added_sugar,FL,mrh-eq,106180.315956216,105838.610680078,107754.120811831
20-34,HIS,oil,CED,MJ,648548.718892243,625377.920883435,636406.054870192
20-34,HIS,oil,Food_price,USD,382519.109152488,376500.590042265,382364.455518103
20-34,HIS,oil,FL,mrh-eq,33712.7583538744,32496.7054029771,33076.0802656448
20-34,HIS,sat_fat,CED,MJ,5220821.13863906,5364449.34254751,5271276.63250259
20-34,HIS,sat_fat,Food_price,USD,675368.62444422,689058.928542127,674932.615779872
20-34,HIS,sat_fat,FL,mrh-eq,143437.064549688,147382.476290697,144811.461940994
20-34,OTH,added_sugar,CED,MJ,1425679.25298007,1283001.82459593,1368221.02945781
20-34,OTH,added_sugar,Food_price,USD,2716620.50221535,2382689.98388401,2570745.98589882
20-34,OTH,added_sugar,FL,mrh-eq,63020.6730015085,56686.3626918456,60312.0701800457
20-34,OTH,oil,CED,MJ,382521.229250557,389001.955802516,385967.761667631
20-34,OTH,oil,Food_price,USD,299200.770058301,311644.705997441,301871.603564981
20-34,OTH,oil,FL,mrh-eq,19888.321844205,20214.9835409162,20059.5619097583
20-34,OTH,sat_fat,CED,MJ,2685434.83620486,2630044.28606508,2590820.08478905
20-34,OTH,sat_fat,Food_price,USD,358701.878715088,358987.183728131,349581.212647012
20-34,OTH,sat_fat,FL,mrh-eq,72151.2565759878,70675.4245621794,69636.75173283
35-44,NHW,added_sugar,CED,MJ,4890612.79884863,4623411.90067233,4521266.79453037
35-44,NHW,added_sugar,Food_price,USD,8746895.24147475,8476621.49483667,8240764.83313749
35-44,NHW,added_sugar,FL,mrh-eq,219362.432536707,206987.056797183,203102.44483613
35-44,NHW,oil,CED,MJ,1116040.37989926,1117134.99185172,1122867.68561425
35-44,NHW,oil,Food_price,USD,633598.563168164,646388.222844396,642067.482976624
35-44,NHW,oil,FL,mrh-eq,53280.2058307383,53335.6928578659,53605.7901814552
35-44,NHW,sat_fat,CED,MJ,9178929.9475876,9458332.93390308,8998135.66602675
35-44,NHW,sat_fat,Food_price,USD,1022364.45020561,1044025.97004579,981107.400620317
35-44,NHW,sat_fat,FL,mrh-eq,249492.873060048,257161.664193541,244436.35081742
35-44,NHB,added_sugar,CED,MJ,1229256.54679271,1253274.06319766,1249790.30123832
35-44,NHB,added_sugar,Food_price,USD,2008897.2280589,2099818.79240945,2057744.44214587
35-44,NHB,added_sugar,FL,mrh-eq,49417.162133704,50496.7245308814,50255.5405398167
35-44,NHB,oil,CED,MJ,273162.749731422,269346.33459283,262435.454029221
35-44,NHB,oil,Food_price,USD,64645.648958679,56490.6536777036,57648.7976419127
35-44,NHB,oil,FL,mrh-eq,13755.2729548234,13563.9793956798,13216.4487592616
35-44,NHB,sat_fat,CED,MJ,1871518.15752951,1867569.03352537,1857795.76461122
35-44,NHB,sat_fat,Food_price,USD,199315.277711276,199290.748789705,200735.63473509
35-44,NHB,sat_fat,FL,mrh-eq,50356.2231746361,50236.0748598001,49974.6216173625
35-44,HIS,added_sugar,CED,MJ,1698002.20616569,1708496.85591302,1657047.00380583
35-44,HIS,added_sugar,Food_price,USD,2918892.09696703,2830881.47108282,2867721.42836297
35-44,HIS,added_sugar,FL,mrh-eq,78785.2607632319,78567.3399030626,76451.5008839866
35-44,HIS,oil,CED,MJ,398288.594394328,402724.669732438,393526.049751886
35-44,HIS,oil,Food_price,USD,274368.648491009,279771.768701117,266420.257233312
35-44,HIS,oil,FL,mrh-eq,20297.7289730373,20525.0345929444,20056.5347089534
35-44,HIS,sat_fat,CED,MJ,3516915.19601037,3600472.91762042,3435822.27000359
35-44,HIS,sat_fat,Food_price,USD,353943.756241536,365147.507061394,346547.8905001
35-44,HIS,sat_fat,FL,mrh-eq,96256.0148364823,98494.8612413424,93988.8342424596
35-44,OTH,added_sugar,CED,MJ,836068.713407458,891523.448416399,876888.642356546
35-44,OTH,added_sugar,Food_price,USD,1262317.78771061,1345068.44922795,1342754.53136162
35-44,OTH,added_sugar,FL,mrh-eq,42631.3655969529,45488.668990688,44757.468197055
35-44,OTH,oil,CED,MJ,251240.609295005,246808.497242328,250325.161212982
35-44,OTH,oil,Food_price,USD,172205.401027123,162283.964932355,169998.465298769
35-44,OTH,oil,FL,mrh-eq,14133.5869031866,13865.0005822154,14080.2259193385
35-44,OTH,sat_fat,CED,MJ,1823552.0585537,1765624.51512938,1795328.45035611
35-44,OTH,sat_fat,Food_price,USD,239010.296638053,229193.538923816,236883.801036243
35-44,OTH,sat_fat,FL,mrh-eq,49313.217962648,47749.5766246475,48547.1786573764
45-54,NHW,added_sugar,CED,MJ,5401239.0655441,5392421.31856627,4903246.74526938
45-54,NHW,added_sugar,Food_price,USD,9292121.06059544,9346409.55308528,8542184.39104504
45-54,NHW,added_sugar,FL,mrh-eq,242629.703036875,242162.167982214,220421.637916784
45-54,NHW,oil,CED,MJ,1206824.65536303,1211119.6161897,1140411.79141205
45-54,NHW,oil,Food_price,USD,951645.39721948,965770.765422721,909030.540415307
45-54,NHW,oil,FL,mrh-eq,65941.6835957002,66212.2006422934,62309.3290088881
45-54,NHW,sat_fat,CED,MJ,9906558.49250435,9936664.43417948,9680551.27325268
45-54,NHW,sat_fat,Food_price,USD,1041548.98108475,1045267.02372953,1017262.81453251
45-54,NHW,sat_fat,FL,mrh-eq,269575.95190463,270513.624221061,263585.606350229
45-54,NHB,added_sugar,CED,MJ,1070628.3322625,995284.05639125,1067793.46206255
45-54,NHB,added_sugar,Food_price,USD,1623336.2747732,1537872.49029194,1621789.51767753
45-54,NHB,added_sugar,FL,mrh-eq,45705.8199780602,42488.7620232395,45592.5353482581
45-54,NHB,oil,CED,MJ,255053.508210492,248037.58469665,260578.017065825
45-54,NHB,oil,Food_price,USD,151014.995077145,146665.114048551,157629.785482506
45-54,NHB,oil,FL,mrh-eq,12374.149158625,12036.3842923332,12642.1106894439
45-54,NHB,sat_fat,CED,MJ,1624605.45568346,1652775.02605465,1661910.4175277
45-54,NHB,sat_fat,Food_price,USD,201109.083207496,203956.759710818,206304.508597957
45-54,NHB,sat_fat,FL,mrh-eq,43688.0682043151,44478.3393192059,44699.3350448474
45-54,HIS,added_sugar,CED,MJ,1189804.47418488,1274586.29449077,1142965.28731272
45-54,HIS,added_sugar,Food_price,USD,1722086.2264791,1831073.26349765,1646588.49148591
45-54,HIS,added_sugar,FL,mrh-eq,55015.130042305,58825.6667526884,52797.0505000298
45-54,HIS,oil,CED,MJ,286734.329851905,280126.110202008,286047.15577719
45-54,HIS,oil,Food_price,USD,180406.381507358,175624.384353028,177659.763967414
45-54,HIS,oil,FL,mrh-eq,14029.7206726282,13711.0712939566,13994.9145364672
45-54,HIS,sat_fat,CED,MJ,2239155.94395409,2371490.27610497,2300801.31519232
45-54,HIS,sat_fat,Food_price,USD,277143.829906536,287474.224556599,282297.293569072
45-54,HIS,sat_fat,FL,mrh-eq,61200.7765612267,64873.383366342,62890.718861599
45-54,OTH,added_sugar,CED,MJ,649742.559054034,750134.364906236,689127.204943966
45-54,OTH,added_sugar,Food_price,USD,924204.008534786,1051493.78985519,966984.428213926
45-54,OTH,added_sugar,FL,mrh-eq,31918.9663895464,36784.3402003546,33818.132892814
45-54,OTH,oil,CED,MJ,246090.15097314,242262.52426483,241587.904546156
45-54,OTH,oil,Food_price,USD,126813.915344908,125578.63572164,119504.668757724
45-54,OTH,oil,FL,mrh-eq,13011.808965893,12780.7475119963,12774.6423408174
45-54,OTH,sat_fat,CED,MJ,1570909.20234346,1569089.20428331,1611651.69157901
45-54,OTH,sat_fat,Food_price,USD,234366.047809714,234919.358883825,241606.26720219
45-54,OTH,sat_fat,FL,mrh-eq,41998.0053702469,42024.18686992,43118.1766693246
55-64,NHW,added_sugar,CED,MJ,6795881.13697564,7401133.74959799,6735982.43429359
55-64,NHW,added_sugar,Food_price,USD,11317138.4240976,11898019.2799559,11006245.7132571
55-64,NHW,added_sugar,FL,mrh-eq,318817.044031526,347140.637511549,316245.055649081
55-64,NHW,oil,CED,MJ,1636278.93303724,1650308.58247369,1660547.91625781
55-64,NHW,oil,Food_price,USD,1365717.24431598,1402988.06523421,1384690.54406799
55-64,NHW,oil,FL,mrh-eq,85404.9904560867,86112.9179994339,86658.7241618001
55-64,NHW,sat_fat,CED,MJ,13837650.187857,14265760.1209848,14010456.0858829
55-64,NHW,sat_fat,Food_price,USD,1451035.23660398,1497749.48034312,1473809.10229495
55-64,NHW,sat_fat,FL,mrh-eq,379939.678867602,391893.544852126,384901.823863433
55-64,NHB,added_sugar,CED,MJ,1120439.54608634,1114708.85590839,1188474.83753734
55-64,NHB,added_sugar,Food_price,USD,1792949.1494185,1765880.89485848,1908999.23287146
55-64,NHB,added_sugar,FL,mrh-eq,48889.4487,48547.5013175494,51886.7455908897
55-64,NHB,oil,CED,MJ,262509.117978151,261808.364750584,266456.760747972
55-64,NHB,oil,Food_price,USD,151871.680930313,154692.917804862,160966.273711463
55-64,NHB,oil,FL,mrh-eq,12903.1053678084,12872.4728453466,13103.9999224017
55-64,NHB,sat_fat,CED,MJ,1896964.57438914,1918046.77548514,1865122.4911456
55-64,NHB,sat_fat,Food_price,USD,218289.834784575,219111.806970516,210734.512034336
55-64,NHB,sat_fat,FL,mrh-eq,51575.2326251144,52146.2172890178,50711.7605651003
55-64,HIS,added_sugar,CED,MJ,1094323.07963982,1084317.58551518,980794.307257921
55-64,HIS,added_sugar,Food_price,USD,1380159.16946031,1345904.99050284,1217927.07438095
55-64,HIS,added_sugar,FL,mrh-eq,52240.2935292938,51763.1030976834,46827.3373059926
55-64,HIS,oil,CED,MJ,252810.458492131,272198.713741074,262757.935943124
55-64,HIS,oil,Food_price,USD,217598.853641704,230448.518113181,224188.792950532
55-64,HIS,oil,FL,mrh-eq,12976.0881374187,14005.6068769592,13496.1365977244
55-64,HIS,sat_fat,CED,MJ,2203617.56361198,2083624.57739796,2180110.10429604
55-64,HIS,sat_fat,Food_price,USD,237300.316502618,224085.321836602,234341.819760396
55-64,HIS,sat_fat,FL,mrh-eq,59995.1714990425,56760.6977658807,59375.3013825926
55-64,OTH,added_sugar,CED,MJ,660173.188438898,706595.969840699,679010.529330786
55-64,OTH,added_sugar,Food_price,USD,1145914.68308577,1210189.58354519,1213320.89121067
55-64,OTH,added_sugar,FL,mrh-eq,34477.3251059231,37457.2113776708,35148.8759396326
55-64,OTH,oil,CED,MJ,264070.751965291,268548.707214813,283561.936453325
55-64,OTH,oil,Food_price,USD,227843.933947501,234276.755188494,247688.559997637
55-64,OTH,oil,FL,mrh-eq,13484.3982094459,13714.7830048615,14518.1450651873
55-64,OTH,sat_fat,CED,MJ,1712656.22417488,1760097.53971838,1727131.52161511
55-64,OTH,sat_fat,Food_price,USD,228950.514417571,230485.792173236,229817.63513476
55-64,OTH,sat_fat,FL,mrh-eq,46083.7374549458,47486.3675309439,46564.1933185896
65-74,NHW,added_sugar,CED,MJ,4251167.94491996,4407199.01101826,4330904.11829376
65-74,NHW,added_sugar,Food_price,USD,6875648.01849681,7106218.55330674,7041416.63237661
65-74,NHW,added_sugar,FL,mrh-eq,206870.222448504,214462.039561821,210757.929420262
65-74,NHW,oil,CED,MJ,1108615.12270897,1124867.78257217,1137004.37602492
65-74,NHW,oil,Food_price,USD,969692.837087373,961079.720374291,971335.09760862
65-74,NHW,oil,FL,mrh-eq,53059.6424279262,53860.9104032371,54432.4054649574
65-74,NHW,sat_fat,CED,MJ,9916914.26076049,9682905.27900165,9843494.16563215
65-74,NHW,sat_fat,Food_price,USD,1147280.93049401,1121063.64941492,1142664.87179784
65-74,NHW,sat_fat,FL,mrh-eq,270571.442027942,264198.731311693,268568.509846273
65-74,NHB,added_sugar,CED,MJ,563591.243148488,571215.132749171,556092.854563438
65-74,NHB,added_sugar,Food_price,USD,828815.202365358,842093.945979931,824847.677975036
65-74,NHB,added_sugar,FL,mrh-eq,27076.4110239848,27487.2163131045,26678.2760830185
65-74,NHB,oil,CED,MJ,128074.642803377,122605.561554589,125741.470842217
65-74,NHB,oil,Food_price,USD,63511.6617229698,57944.3149147198,61948.8142482433
65-74,NHB,oil,FL,mrh-eq,6184.74442572536,5920.40186173512,6073.02772898041
65-74,NHB,sat_fat,CED,MJ,952832.822714819,948880.972176765,948138.444902384
65-74,NHB,sat_fat,Food_price,USD,99380.3901991054,98925.5253475637,99092.3569961734
65-74,NHB,sat_fat,FL,mrh-eq,25361.1998224161,25247.973493847,25187.84303853
65-74,HIS,added_sugar,CED,MJ,438025.011396184,477437.902291468,425252.508086363
65-74,HIS,added_sugar,Food_price,USD,625421.102025054,646446.474514506,573708.926648771
65-74,HIS,added_sugar,FL,mrh-eq,23249.8624029656,25388.6533752822,22632.3960774983
65-74,HIS,oil,CED,MJ,138708.619014494,136573.084975012,129934.886998372
65-74,HIS,oil,Food_price,USD,116477.248549614,112996.643408459,108403.565166856
65-74,HIS,oil,FL,mrh-eq,6605.77717440598,6500.85987851606,6189.92295552276
65-74,HIS,sat_fat,CED,MJ,1015842.86989809,1004694.98694695,997862.492642383
65-74,HIS,sat_fat,Food_price,USD,115383.154239348,112345.348124251,112454.315766175
65-74,HIS,sat_fat,FL,mrh-eq,27468.2450082167,27161.8687211765,26980.0451925625
65-74,OTH,added_sugar,CED,MJ,277927.645661271,349175.498412569,308218.094408971
65-74,OTH,added_sugar,Food_price,USD,435832.40917283,523686.597437567,468782.772117312
65-74,OTH,added_sugar,FL,mrh-eq,14614.5981864149,18365.9296918629,16201.9524743899
65-74,OTH,oil,CED,MJ,109969.076191779,113733.60946234,113590.398941405
65-74,OTH,oil,Food_price,USD,81334.4186584397,80927.2430445691,80529.274943591
65-74,OTH,oil,FL,mrh-eq,5765.25946411018,5960.14362793237,5949.81826951735
65-74,OTH,sat_fat,CED,MJ,714401.315384471,680412.580888059,699204.906210838
65-74,OTH,sat_fat,Food_price,USD,91530.7103036987,87040.8852982248,90537.8902848628
65-74,OTH,sat_fat,FL,mrh-eq,18891.356327352,17994.8364028783,18483.4101398741
75+,NHW,added_sugar,CED,MJ,3419614.1805555,3307618.63309271,3392745.17270252
75+,NHW,added_sugar,Food_price,USD,5540628.77550953,5372776.30489183,5491872.55293157
75+,NHW,added_sugar,FL,mrh-eq,181660.488751426,175924.188622528,180263.344382425
75+,NHW,oil,CED,MJ,771079.113926846,763135.995541984,767252.725716846
75+,NHW,oil,Food_price,USD,677286.739894267,678054.451669453,675707.273683949
75+,NHW,oil,FL,mrh-eq,37051.3603910077,36649.3771348757,36856.4982495099
75+,NHW,sat_fat,CED,MJ,7002004.17775181,6776240.20990352,6814636.70993936
75+,NHW,sat_fat,Food_price,USD,795414.592308544,764616.030556274,771487.938184901
75+,NHW,sat_fat,FL,mrh-eq,186120.296448795,180112.912334274,181112.422932957
75+,NHB,added_sugar,CED,MJ,414555.648411068,428059.991184263,424974.915984327
75+,NHB,added_sugar,Food_price,USD,613127.127437306,621367.740423337,626779.199910352
75+,NHB,added_sugar,FL,mrh-eq,20211.8673519817,20932.0832441806,20766.060371809
75+,NHB,oil,CED,MJ,97810.2390501548,97873.8838272818,101746.4632228
75+,NHB,oil,Food_price,USD,54816.6606460336,55294.7920047781,61015.1596518668
75+,NHB,oil,FL,mrh-eq,4446.90092911914,4449.09306270128,4627.51290003522
75+,NHB,sat_fat,CED,MJ,685601.235854703,633554.740823313,672253.207075971
75+,NHB,sat_fat,Food_price,USD,89533.2426017274,82918.7520892205,87843.0341336607
75+,NHB,sat_fat,FL,mrh-eq,17810.2005383126,16455.6733174762,17461.8931965899
75+,HIS,added_sugar,CED,MJ,236733.056989377,221842.909908264,248509.089349373
