age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,OTH,FL,mrh-eq,-114290.700527067,-126685.806457188,-123226.839860796
55-64,NHW,CED,MJ,-41009217.4490293,-44627817.8941158,-41626988.2447342
55-64,NHW,Food_price,USD,-22615606.9978538,-24751431.4462438,-21894572.9923796
55-64,NHW,FL,mrh-eq,-1353115.40678893,-1489795.69431907,-1371735.75183033
55-64,NHB,CED,MJ,-5557685.70427473,-5622621.93875672,-5652555.46232093
55-64,NHB,Food_price,USD,-3617467.16190228,-3556659.1536886,-3986129.18582189
55-64,NHB,FL,mrh-eq,-185450.40282611,-186573.215370242,-192016.977763383
55-64,HIS,CED,MJ,-5825410.81244339,-5382170.71642069,-5437894.37603618
55-64,HIS,Food_price,USD,-2479245.24691539,-2397419.81901619,-2024230.62280555
55-64,HIS,FL,mrh-eq,-189024.830481915,-179554.579091795,-173194.817243198
55-64,OTH,CED,MJ,-4013988.54535075,-4349233.23596374,-4225295.02958781
55-64,OTH,Food_price,USD,-1664627.08110787,-1897079.52103589,-1985502.59902652
55-64,OTH,FL,mrh-eq,-127811.091407916,-143176.957672048,-137431.431002673
65-74,NHW,CED,MJ,-29170260.2929811,-28729800.6522797,-29271190.4760625
65-74,NHW,Food_price,USD,-13599784.0397757,-14125612.3380709,-14087695.8506421
65-74,NHW,FL,mrh-eq,-942732.960746777,-942981.315660138,-954327.334808119
65-74,NHB,CED,MJ,-3025043.09290532,-2999490.75721334,-2981459.53036801
65-74,NHB,Food_price,USD,-1703661.31658707,-1707313.71277098,-1682974.04102119
65-74,NHB,FL,mrh-eq,-102838.359751052,-102016.14596563,-100581.439150961
65-74,HIS,CED,MJ,-2452271.01956009,-2511479.27352277,-2285372.39509026
65-74,HIS,Food_price,USD,-1062453.51744259,-1091402.27598817,-847414.565461595
65-74,HIS,FL,mrh-eq,-81667.6665188086,-86154.0596809189,-75249.0386394101
65-74,OTH,CED,MJ,-1675677.25179924,-1759386.71641348,-1725034.93768434
65-74,OTH,Food_price,USD,-677673.481235112,-917679.484301054,-767958.206037335
65-74,OTH,FL,mrh-eq,-52146.9167657933,-60522.4809290882,-56321.1262172615
75+,NHW,CED,MJ,-23416660.8745767,-22005267.1970449,-22467734.7761811
75+,NHW,Food_price,USD,-11562693.4936223,-10926880.1866413,-11300358.8773222
75+,NHW,FL,mrh-eq,-779413.185870919,-732500.286323341,-751476.250454092
75+,NHB,CED,MJ,-2164524.56484684,-1980857.4376646,-2162359.78565835
75+,NHB,Food_price,USD,-1259018.40379602,-1258380.11433372,-1330657.48215862
75+,NHB,FL,mrh-eq,-72990.3213356583,-69323.879304574,-74256.1050982752
75+,HIS,CED,MJ,-1283684.03871148,-1316294.74549267,-1401354.509896
75+,HIS,Food_price,USD,-634194.728561304,-567489.846323918,-641961.713196628
75+,HIS,FL,mrh-eq,-43836.3666988517,-43271.5675656167,-47584.9811906435
75+,OTH,CED,MJ,-974073.117362893,-1127333.17819114,-1129457.43652616
75+,OTH,Food_price,USD,-417526.727243808,-445122.096389845,-473433.44113793
75+,OTH,FL,mrh-eq,-32122.9676227946,-36128.751277003,-37093.4471501111
