age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
45-54,NHB,FL,mrh-eq,-47616.1877538969,-44851.6360476751,-48782.1314954462
45-54,HIS,CED,MJ,-1533059.24374765,-1743567.17655452,-1547178.25403901
45-54,HIS,Food_price,USD,-1003947.83107001,-1118483.26558429,-930856.942199415
45-54,HIS,FL,mrh-eq,-53199.3815083162,-60363.8756451434,-52636.4381302523
45-54,OTH,CED,MJ,-878519.154680986,-973263.33576473,-954144.043379489
45-54,OTH,Food_price,USD,-438571.265505737,-565179.07827698,-481282.657990167
45-54,OTH,FL,mrh-eq,-28894.9758112122,-33555.4696677971,-31677.1469884821
55-64,NHW,CED,MJ,-10760508.2045337,-11807900.3997203,-10897684.3830981
55-64,NHW,Food_price,USD,-7270393.65825316,-7935259.57876881,-7001248.11285562
55-64,NHW,FL,mrh-eq,-371278.919364668,-412264.30637256,-374922.809683768
55-64,NHB,CED,MJ,-1525976.67913822,-1540627.43682871,-1566117.5301155
55-64,NHB,Food_price,USD,-1168571.38919954,-1145146.34370001,-1286160.74268341
55-64,NHB,FL,mrh-eq,-52693.2488437193,-52891.6536027102,-55027.9682291881
55-64,HIS,CED,MJ,-1541482.42984232,-1430872.2047526,-1414393.67559547
55-64,HIS,Food_price,USD,-811714.418464224,-777094.90931222,-653113.765951472
55-64,HIS,FL,mrh-eq,-52977.8315871122,-50295.6861618807,-47465.053707667
55-64,OTH,CED,MJ,-993114.928238935,-1091456.98043376,-1045918.75105909
55-64,OTH,Food_price,USD,-495889.256355912,-568132.255811988,-584007.211248133
55-64,OTH,FL,mrh-eq,-32837.6432392339,-37450.5443823953,-35023.3967923287
65-74,NHW,CED,MJ,-7478262.93409598,-7416537.67829866,-7512968.26565739
65-74,NHW,Food_price,USD,-4243166.60123018,-4438906.73824794,-4405961.41693506
65-74,NHW,FL,mrh-eq,-252459.139585122,-254479.513957501,-255716.677412243
65-74,NHB,CED,MJ,-805984.757018363,-804187.714832205,-791458.81865972
65-74,NHB,Food_price,USD,-546970.758962524,-554227.290917306,-541152.353894543
65-74,NHB,FL,mrh-eq,-28859.0222177824,-28892.2586143427,-28175.813796185
65-74,HIS,CED,MJ,-633554.350947464,-659683.824852134,-594027.738365819
65-74,HIS,Food_price,USD,-332788.956535429,-347295.91776863,-270074.259303213
65-74,HIS,FL,mrh-eq,-22228.3354854694,-23955.832874856,-20706.8151254647
65-74,OTH,CED,MJ,-404768.687865342,-445792.339390788,-423484.050189034
65-74,OTH,Food_price,USD,-197621.280085136,-280578.467730529,-228773.679295934
65-74,OTH,FL,mrh-eq,-13192.4011759643,-16242.0969207607,-14556.3680818685
75+,NHW,CED,MJ,-5818150.45365707,-5472447.81996113,-5600087.58978164
75+,NHW,Food_price,USD,-3665287.81817118,-3467404.4975764,-3591025.47525926
75+,NHW,FL,mrh-eq,-207526.68834275,-195381.020843199,-200926.808316413
75+,NHB,CED,MJ,-570338.565870765,-531860.058389699,-571346.028837937
75+,NHB,Food_price,USD,-397119.588661646,-399223.842493915,-415279.95167246
75+,NHB,FL,mrh-eq,-20300.415181791,-19668.2959867358,-20686.9128308118
75+,HIS,CED,MJ,-331170.52201002,-336010.89774414,-362029.007752878
75+,HIS,Food_price,USD,-200790.962104385,-177693.362501525,-203465.442356051
75+,HIS,FL,mrh-eq,-11960.9934296247,-11632.3684120836,-13018.6162417605
75+,OTH,CED,MJ,-253254.072728409,-290763.599161686,-290897.146867003
75+,OTH,Food_price,USD,-131308.39587635,-139099.99601869,-148042.812798937
75+,OTH,FL,mrh-eq,-8865.30683635581,-9914.18303166614,-10170.5935947156
