age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,12392352.9503506,12392352.9503506,12392352.9503506
20-34,added_sugar,Food_price,USD,23824591.3898302,23824591.3898302,23824591.3898302
20-34,added_sugar,FL,mrh-eq,522941.972226091,522941.972226091,522941.972226091
20-34,oil,CED,MJ,16976084.3910094,16976084.3910094,16976084.3910094
20-34,oil,Food_price,USD,11405022.3689207,11405022.3689207,11405022.3689207
20-34,oil,FL,mrh-eq,882076.425912,882076.425912,882076.425912
20-34,sat_fat,CED,MJ,45741723.8804678,45741723.8804678,45741723.8804678
20-34,sat_fat,Food_price,USD,5453578.4055381,5453578.4055381,5453578.4055381
20-34,sat_fat,FL,mrh-eq,1227283.77184396,1227283.77184396,1227283.77184396
35-44,added_sugar,CED,MJ,7384451.53460097,7384451.53460097,7384451.53460097
35-44,added_sugar,Food_price,USD,12909587.825556,12909587.825556,12909587.825556
35-44,added_sugar,FL,mrh-eq,334555.188101973,334555.188101973,334555.188101973
35-44,oil,CED,MJ,10238980.8260122,10238980.8260122,10238980.8260122
35-44,oil,Food_price,USD,5831043.75466827,5831043.75466827,5831043.75466827
35-44,oil,FL,mrh-eq,510324.438907642,510324.438907642,510324.438907642
35-44,sat_fat,CED,MJ,28076983.3840046,28076983.3840046,28076983.3840046
35-44,sat_fat,Food_price,USD,3111185.26198015,3111185.26198015,3111185.26198015
35-44,sat_fat,FL,mrh-eq,762230.710576743,762230.710576743,762230.710576743
45-54,added_sugar,CED,MJ,7053959.74474043,7053959.74474043,7053959.74474043
45-54,added_sugar,Food_price,USD,11472060.2389121,11472060.2389121,11472060.2389121
45-54,added_sugar,FL,mrh-eq,320078.616845276,320078.616845276,320078.616845276
45-54,oil,CED,MJ,9788331.38319949,9788331.38319949,9788331.38319949
45-54,oil,Food_price,USD,6934044.13597132,6934044.13597132,6934044.13597132
45-54,oil,FL,mrh-eq,516655.213230031,516655.213230031,516655.213230031
45-54,sat_fat,CED,MJ,27087354.2998017,27087354.2998017,27087354.2998017
45-54,sat_fat,Food_price,USD,3125857.07027599,3125857.07027599,3125857.07027599
45-54,sat_fat,FL,mrh-eq,734654.025753339,734654.025753339,734654.025753339
55-64,added_sugar,CED,MJ,8596008.99983752,8596008.99983752,8596008.99983752
55-64,added_sugar,Food_price,USD,13687250.249263,13687250.249263,13687250.249263
55-64,added_sugar,FL,mrh-eq,405778.009160346,405778.009160346,405778.009160346
55-64,oil,CED,MJ,11921132.0389836,11921132.0389836,11921132.0389836
55-64,oil,Food_price,USD,9685516.23860597,9685516.23860597,9685516.23860597
55-64,oil,FL,mrh-eq,615628.14350103,615628.14350103,615628.14350103
55-64,sat_fat,CED,MJ,32956351.975327,32956351.975327,32956351.975327
55-64,sat_fat,Food_price,USD,3593373.0741709,3593373.0741709,3593373.0741709
55-64,sat_fat,FL,mrh-eq,901015.285381558,901015.285381558,901015.285381558
65-74,added_sugar,CED,MJ,5319253.13770404,5319253.13770404,5319253.13770404
65-74,added_sugar,Food_price,USD,8433041.06038489,8433041.06038489,8433041.06038489
65-74,added_sugar,FL,mrh-eq,262027.410911809,262027.410911809,262027.410911809
65-74,oil,CED,MJ,7235118.16780815,7235118.16780815,7235118.16780815
65-74,oil,Food_price,USD,5828062.19367425,5828062.19367425,5828062.19367425
65-74,oil,FL,mrh-eq,348803.451979729,348803.451979729,348803.451979729
65-74,sat_fat,CED,MJ,20267169.6807919,20267169.6807919,20267169.6807919
65-74,sat_fat,Food_price,USD,2338524.6750193,2338524.6750193,2338524.6750193
65-74,sat_fat,FL,mrh-eq,550138.865729696,550138.865729696,550138.865729696
75+,added_sugar,CED,MJ,3635555.64270615,3635555.64270615,3635555.64270615
75+,added_sugar,Food_price,USD,5673193.53678778,5673193.53678778,5673193.53678778
75+,added_sugar,FL,mrh-eq,191510.542726268,191510.542726268,191510.542726268
75+,oil,CED,MJ,5067136.44751934,5067136.44751934,5067136.44751934
75+,oil,Food_price,USD,4075340.36082748,4075340.36082748,4075340.36082748
75+,oil,FL,mrh-eq,242290.209185332,242290.209185332,242290.209185332
75+,sat_fat,CED,MJ,14306172.9520311,14306172.9520311,14306172.9520311
75+,sat_fat,Food_price,USD,1638357.7834414,1638357.7834414,1638357.7834414
75+,sat_fat,FL,mrh-eq,380161.217846907,380161.217846907,380161.217846907
