Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,22571510.2045516,22571510.2045516,22571510.2045516
added_sugar,Food_price,USD,38661327.1772857,38661327.1772857,38661327.1772857
added_sugar,FL,mrh-eq,1035561.21295076,1035561.21295076,1035561.21295076
oil,CED,MJ,12096715.771032,12096715.771032,12096715.771032
oil,Food_price,USD,8648061.68436735,8648061.68436735,8648061.68436735
oil,FL,mrh-eq,615686.590026178,615686.590026178,615686.590026178
sat_fat,CED,MJ,50644427.3463391,50644427.3463391,50644427.3463391
sat_fat,Food_price,USD,5784093.14186852,5784093.14186852,5784093.14186852
sat_fat,FL,mrh-eq,1371446.23855063,1371446.23855063,1371446.23855063
