age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-20456975.2957703,-19293273.9649991,-20136854.1494225
20-34,added_sugar,Food_price,USD,-39246577.9835239,-36908339.2257393,-38996048.5047849
20-34,added_sugar,FL,mrh-eq,-863234.270113972,-817731.046900258,-850884.719832313
20-34,oil,CED,MJ,-202052.29854742,-28329.3981417645,-181491.524479041
20-34,oil,Food_price,USD,-86536.9430794138,-140387.198114931,-241572.312277695
20-34,oil,FL,mrh-eq,-11000.8022776917,-1942.65563224496,-9744.42436252755
20-34,sat_fat,CED,MJ,-53681161.8459138,-53342830.9100257,-54811771.7354257
20-34,sat_fat,Food_price,USD,-6442328.0699612,-6420506.74367298,-6515023.90423764
20-34,sat_fat,FL,mrh-eq,-1438428.72176503,-1430207.70800489,-1468111.30172397
35-44,added_sugar,CED,MJ,-14502113.2012471,-13976736.4204434,-13469434.4172584
35-44,added_sugar,Food_price,USD,-24780240.7484401,-24229961.7899078,-23513118.6238309
35-44,added_sugar,FL,mrh-eq,-651809.852385851,-626155.852632989,-605559.002750534
35-44,oil,CED,MJ,-55090.4116490099,-37167.016606683,2993.42996467989
35-44,oil,Food_price,USD,64269.7309072238,63771.7981359698,117436.094539702
35-44,oil,FL,mrh-eq,-1904.27095089781,-768.859741744122,1174.47250777079
35-44,sat_fat,CED,MJ,-34057031.4454525,-35339704.5871004,-32812265.5063393
35-44,sat_fat,Food_price,USD,-3793640.05035772,-3893198.1098639,-3589891.18182147
35-44,sat_fat,FL,mrh-eq,-924508.896731097,-959511.860434195,-889790.806986132
45-54,added_sugar,CED,MJ,-14013328.6960846,-14313567.4219427,-12504692.9534622
45-54,added_sugar,Food_price,USD,-22923646.6322525,-23532917.9832476,-20596055.5071689
45-54,added_sugar,FL,mrh-eq,-630362.933228702,-645193.071145905,-563162.426263601
45-54,oil,CED,MJ,-281071.145495783,-202336.865382746,116110.086073529
45-54,oil,Food_price,USD,-175350.674294922,-198592.905272007,101705.655090706
45-54,oil,FL,mrh-eq,-15188.1969707254,-11496.7648400534,6670.26341912931
45-54,sat_fat,CED,MJ,-31432157.5465834,-32135127.8539835,-30974583.077505
45-54,sat_fat,Food_price,USD,-3584122.85643361,-3645047.25456779,-3548326.42940475
45-54,sat_fat,FL,mrh-eq,-852023.316402549,-872419.840806724,-840342.311997517
55-64,added_sugar,CED,MJ,-15709725.6502946,-17594590.2272453,-15453703.3703659
55-64,added_sugar,Food_price,USD,-25722976.454584,-27453132.8910656,-24865333.7831193
55-64,added_sugar,FL,mrh-eq,-735499.587324272,-825868.426555575,-722727.65235835
55-64,oil,CED,MJ,-368463.304157364,-590081.052855286,-715315.997824061
55-64,oil,Food_price,USD,-299168.545014182,-654561.208163425,-626429.770039472
55-64,oil,FL,mrh-eq,-19124.6810661784,-30667.1189935791,-37222.6830537337
55-64,sat_fat,CED,MJ,-40328113.5566462,-41797172.5051564,-40773713.7444892
55-64,sat_fat,Food_price,USD,-4354801.48818118,-4494895.8407555,-4398671.84687477
55-64,sat_fat,FL,mrh-eq,-1100777.46311442,-1142564.900904,-1114428.6424275
65-74,added_sugar,CED,MJ,-8449117.69048449,-9266135.08650927,-8718695.34715484
65-74,added_sugar,Food_price,USD,-13379569.1694014,-14431083.9440689,-13807343.3499804
65-74,added_sugar,FL,mrh-eq,-414355.244825506,-455733.922078441,-427748.69797507
65-74,oil,CED,MJ,-373827.093033544,-454194.106918776,-503949.075490995
65-74,oil,Food_price,USD,-489677.149557754,-384712.830066951,-440256.926665777
65-74,oil,FL,mrh-eq,-18003.1066647884,-22049.0908154317,-24410.8932155397
65-74,sat_fat,CED,MJ,-27500306.8737277,-26279828.2060013,-27040412.9165592
65-74,sat_fat,Food_price,USD,-3174326.0360813,-3026211.03699519,-3138442.38651606
65-74,sat_fat,FL,mrh-eq,-747027.552292137,-713890.989341902,-734319.347625142
75+,added_sugar,CED,MJ,-7210202.24605562,-6886494.81936176,-7237327.69650126
75+,added_sugar,Food_price,USD,-11532316.53305,-10992002.4289127,-11472697.5279229
75+,added_sugar,FL,mrh-eq,-379897.11328854,-363151.740606766,-381172.765627848
75+,oil,CED,MJ,-14900.988622845,61036.5939490945,-2948.27083903021
75+,oil,Food_price,USD,27415.8675680117,25491.9094366363,5595.50503608138
75+,oil,FL,mrh-eq,-729.800204536988,3067.47161628498,-61.4015492944766
75+,sat_fat,CED,MJ,-20613839.3608194,-19604294.3329807,-19920630.5409213
75+,sat_fat,Food_price,USD,-2368532.68774137,-2231361.72421272,-2279309.49092862
75+,sat_fat,FL,mrh-eq,-547735.928035146,-521140.215480054,-529176.616715979
