age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,added_sugar,CED,MJ,-1867606.74228961,-1984321.73935095,-1980228.65355435
20-34,Female,NHW,added_sugar,Food_price,USD,-4013578.84367231,-4121086.38689836,-4299108.07982248
20-34,Female,NHW,added_sugar,FL,mrh-eq,-85933.2451726923,-91303.5933464764,-91115.2602583016
20-34,Female,NHW,oil,CED,MJ,-67960.3778778432,-63279.0330581288,-65059.5731652772
20-34,Female,NHW,oil,Food_price,USD,-40599.1771377869,-38694.6729157628,-53517.1497333283
20-34,Female,NHW,oil,FL,mrh-eq,-3623.03055295803,-3373.46373416776,-3468.38597283691
20-34,Female,NHW,sat_fat,CED,MJ,-3549868.90874335,-3446224.43526902,-3769956.72054999
20-34,Female,NHW,sat_fat,Food_price,USD,-429158.800491588,-403330.676635513,-448735.681457087
20-34,Female,NHW,sat_fat,FL,mrh-eq,-92524.8141844448,-89823.3945275559,-98261.2468289051
20-34,Female,NHB,added_sugar,CED,MJ,-702613.824079,-656687.845985952,-680392.106805736
20-34,Female,NHB,added_sugar,Food_price,USD,-1292741.46545792,-1231380.36716207,-1241910.11751254
20-34,Female,NHB,added_sugar,FL,mrh-eq,-27618.27505866,-25813.0212309625,-26744.7859827323
20-34,Female,NHB,oil,CED,MJ,-44122.3930887082,-35026.204728233,-34665.4793216638
20-34,Female,NHB,oil,Food_price,USD,-33851.6836205014,-25879.5969583438,-24642.7153727549
20-34,Female,NHB,oil,FL,mrh-eq,-2272.98005366168,-1804.38682332303,-1785.80393158521
20-34,Female,NHB,sat_fat,CED,MJ,-772822.183834219,-761664.644509638,-836839.448131277
20-34,Female,NHB,sat_fat,Food_price,USD,-87493.3125180956,-85728.2254396865,-90860.9660500711
20-34,Female,NHB,sat_fat,FL,mrh-eq,-20248.7515926698,-19956.4123626442,-21926.0710453313
20-34,Female,HIS,added_sugar,CED,MJ,-731871.011885848,-790968.730488019,-758518.406738257
20-34,Female,HIS,added_sugar,Food_price,USD,-1140324.31742702,-1219445.68646455,-1157418.12110387
20-34,Female,HIS,added_sugar,FL,mrh-eq,-31724.0818428027,-34285.7639305072,-32879.1544190712
20-34,Female,HIS,oil,CED,MJ,-10731.464799084,-13482.9789032283,-11403.7975134969
20-34,Female,HIS,oil,Food_price,USD,-2584.71126046719,-5820.98595128157,-7271.71420842322
20-34,Female,HIS,oil,FL,mrh-eq,-553.930545542509,-695.956609766902,-588.634626882142
20-34,Female,HIS,sat_fat,CED,MJ,-1165428.73816443,-1239241.16830104,-1251078.21136109
20-34,Female,HIS,sat_fat,Food_price,USD,-180256.143803844,-189174.285380549,-189445.671576425
20-34,Female,HIS,sat_fat,FL,mrh-eq,-31903.8845642442,-33924.5171206317,-34248.5589457585
20-34,Female,OTH,added_sugar,CED,MJ,-399393.965139179,-313048.308168592,-306255.281633127
