age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,20934877.9392943,20514876.5063997,20743534.6005667
20-34,NHW,added_sugar,Food_price,USD,42820803.0656425,41928991.8753681,43074680.71187
20-34,NHW,added_sugar,FL,mrh-eq,910783.336804519,895280.480450905,904600.006572405
20-34,NHW,oil,CED,MJ,11374000.9787899,11425135.5270174,11446931.432718
20-34,NHW,oil,Food_price,USD,7941130.27490717,8015978.1222291,8142649.45805957
20-34,NHW,oil,FL,mrh-eq,595254.073840442,597818.836571742,598958.293646518
20-34,NHW,sat_fat,CED,MJ,65368126.6851895,65012315.4259502,66702066.3616467
20-34,NHW,sat_fat,Food_price,USD,7665564.81235625,7617230.6625169,7792258.80339083
20-34,NHW,sat_fat,FL,mrh-eq,1741870.74436841,1732735.825747,1777009.59404238
20-34,NHB,added_sugar,CED,MJ,6162408.69520893,5900747.16197649,6090956.84383724
20-34,NHB,added_sugar,Food_price,USD,11147010.29328,10791457.9342526,10973982.2147069
20-34,NHB,added_sugar,FL,mrh-eq,241349.874747944,231104.105574508,238543.092240516
20-34,NHB,oil,CED,MJ,2892504.87936676,2770700.36998723,2852767.39669317
20-34,NHB,oil,Food_price,USD,1662344.18235961,1603438.2524723,1601196.97014462
20-34,NHB,oil,FL,mrh-eq,146350.829209339,140217.643547907,144266.066459909
20-34,NHB,sat_fat,CED,MJ,13840224.7509287,13494328.3607892,13842566.5767958
20-34,NHB,sat_fat,Food_price,USD,1428255.25610201,1396476.21513897,1416557.8647696
20-34,NHB,sat_fat,FL,mrh-eq,367320.191822358,358047.136275521,367182.232506986
20-34,HIS,added_sugar,CED,MJ,7844817.38112128,7786020.89884721,7957508.56849767
20-34,HIS,added_sugar,Food_price,USD,13198229.3832701,13097839.8893188,13298922.2345428
20-34,HIS,added_sugar,FL,mrh-eq,313829.522452636,312864.504900305,318485.905462448
20-34,HIS,oil,CED,MJ,3935669.54760942,3793682.20100317,3861331.69824789
20-34,HIS,oil,Food_price,USD,2318944.09183467,2281831.93356437,2317567.72252563
20-34,HIS,oil,FL,mrh-eq,204594.830073181,197143.249434032,200697.113043926
20-34,HIS,sat_fat,CED,MJ,22149143.0917287,22758674.0979898,22366797.9488235
20-34,HIS,sat_fat,Food_price,USD,2868460.92495754,2926671.30727421,2867167.21730284
20-34,HIS,sat_fat,FL,mrh-eq,608511.529392493,625254.700698451,614441.089356394
20-34,OTH,added_sugar,CED,MJ,4229914.33137692,3806672.4490069,4059897.18775212
20-34,OTH,added_sugar,Food_price,USD,8059734.71617706,7069249.00164558,7627662.81851095
20-34,OTH,added_sugar,FL,mrh-eq,186971.94240626,168182.362271926,178956.12185433
20-34,OTH,oil,CED,MJ,2327851.68215337,2366786.08950597,2348435.78619195
20-34,OTH,oil,Food_price,USD,1820868.32655555,1895888.82242674,1836908.09412546
20-34,OTH,oil,FL,mrh-eq,121046.337529947,123008.194453782,122068.219587391
20-34,OTH,sat_fat,CED,MJ,11666594.8020048,11420440.5092343,11243268.3320975
20-34,OTH,sat_fat,Food_price,USD,1555280.76978974,1555362.25198722,1514273.7120187
20-34,OTH,sat_fat,FL,mrh-eq,313281.209349163,306724.998451302,302033.338985603
35-44,NHW,added_sugar,CED,MJ,14474427.8919188,13683249.8945647,13381582.0160056
35-44,NHW,added_sugar,Food_price,USD,25886962.3967491,25086404.4173104,24389513.989332
35-44,NHW,added_sugar,FL,mrh-eq,649250.419127988,612606.632154166,601138.19609426
35-44,NHW,oil,CED,MJ,6720377.2953475,6724603.06231,6761747.97937147
35-44,NHW,oil,Food_price,USD,3817295.20365833,3893702.42670505,3868265.51335084
35-44,NHW,oil,FL,mrh-eq,320829.311298135,321050.525665959,322802.204323135
35-44,NHW,sat_fat,CED,MJ,39725716.1430831,40911763.5400641,38987659.3186837
35-44,NHW,sat_fat,Food_price,USD,4437206.90176764,4530343.32376995,4265104.20961297
35-44,NHW,sat_fat,FL,mrh-eq,1078629.90589312,1111155.61678402,1057973.12071956
35-44,NHB,added_sugar,CED,MJ,3632652.98956595,3703520.07775145,3693321.28682093
35-44,NHB,added_sugar,Food_price,USD,5936660.93258314,6205157.92541203,6081058.02065313
35-44,NHB,added_sugar,FL,mrh-eq,146032.149754462,149218.039312143,148509.145019895
35-44,NHB,oil,CED,MJ,1657630.80433307,1634483.07117555,1592551.9033384
35-44,NHB,oil,Food_price,USD,392761.432731441,343214.902035751,350251.327379439
35-44,NHB,oil,FL,mrh-eq,83471.7317010982,82311.4718004496,80202.8425772175
35-44,NHB,sat_fat,CED,MJ,8052590.26214927,8039596.26508327,7997109.49704649
35-44,NHB,sat_fat,Food_price,USD,859774.676474178,859835.017867465,866163.389863528
35-44,NHB,sat_fat,FL,mrh-eq,216560.402894758,216151.388760067,215015.266053573
35-44,HIS,added_sugar,CED,MJ,5043175.63185347,5072172.30968409,4920199.59321809
35-44,HIS,added_sugar,Food_price,USD,8670200.926919,8404511.04922184,8515430.50848046
35-44,HIS,added_sugar,FL,mrh-eq,234075.369824855,233329.130188871,227080.887641826
35-44,HIS,oil,CED,MJ,2431634.91654958,2458854.07406201,2402725.86196608
35-44,HIS,oil,Food_price,USD,1675343.6258618,1708400.49042697,1626890.15620741
35-44,HIS,oil,FL,mrh-eq,123922.193301927,125316.878895875,122458.176794489
35-44,HIS,sat_fat,CED,MJ,14839911.3581624,15205721.4525788,14510862.8286108
35-44,HIS,sat_fat,Food_price,USD,1497047.94051504,1546575.61957446,1467610.07452238
35-44,HIS,sat_fat,FL,mrh-eq,405834.884507186,415635.578893329,396634.476939595
35-44,OTH,added_sugar,CED,MJ,2495333.95334783,2661271.40388192,2617808.78665273
35-44,OTH,added_sugar,Food_price,USD,3768719.98366649,4016191.88944117,4009419.596843
35-44,OTH,added_sugar,FL,mrh-eq,127241.569783716,135791.707082979,133620.430099723
35-44,OTH,oil,CED,MJ,1512534.55904332,1486313.97268357,1507067.98898383
35-44,OTH,oil,Food_price,USD,1035863.98685775,976444.362712806,1022690.88853917
35-44,OTH,oil,FL,mrh-eq,85082.3723595744,83491.3210892987,84763.6415072249
35-44,OTH,sat_fat,CED,MJ,8008214.74568177,7752024.39299828,7886034.92562242
35-44,OTH,sat_fat,Food_price,USD,1048154.37016719,1004987.98721835,1039557.34638892
35-44,OTH,sat_fat,FL,mrh-eq,216527.086116345,209612.65867709,213211.325953718
45-54,NHW,added_sugar,CED,MJ,16026835.0702333,16000702.1017934,14549094.9929539
45-54,NHW,added_sugar,Food_price,USD,27571758.9549323,27732962.9623635,25346418.3472211
45-54,NHW,added_sugar,FL,mrh-eq,719941.787307606,718555.920302968,654041.78005465
45-54,NHW,oil,CED,MJ,7250656.07077157,7276792.3093082,6851612.10507578
45-54,NHW,oil,Food_price,USD,5717931.34359068,5803103.76830284,5461656.23463926
45-54,NHW,oil,FL,mrh-eq,396200.848220537,397844.237909744,374374.616206363
45-54,NHW,sat_fat,CED,MJ,43196756.6959434,43284036.9715653,42151934.5789917
45-54,NHW,sat_fat,Food_price,USD,4544994.2192116,4554698.53606846,4432395.97341268
45-54,NHW,sat_fat,FL,mrh-eq,1175036.00177616,1177923.74779428,1147307.43837181
45-54,NHB,added_sugar,CED,MJ,3166055.12732466,2943241.82498309,3157750.38463299
45-54,NHB,added_sugar,Food_price,USD,4800156.7127751,4547528.56952661,4795692.84870773
45-54,NHB,added_sugar,FL,mrh-eq,135162.141259349,125648.351149246,134830.489615662
