age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,9039753.10215723,9039753.10215723,9039753.10215723
20-34,Female,added_sugar,Food_price,USD,17664584.4552833,17664584.4552833,17664584.4552833
20-34,Female,added_sugar,FL,mrh-eq,401951.643757158,401951.643757158,401951.643757158
20-34,Female,oil,CED,MJ,10057182.2944735,10057182.2944735,10057182.2944735
20-34,Female,oil,Food_price,USD,7158104.10470974,7158104.10470974,7158104.10470974
20-34,Female,oil,FL,mrh-eq,527790.288933313,527790.288933313,527790.288933313
20-34,Female,sat_fat,CED,MJ,29072342.2222445,29072342.2222445,29072342.2222445
20-34,Female,sat_fat,Food_price,USD,3622327.82729044,3622327.82729044,3622327.82729044
20-34,Female,sat_fat,FL,mrh-eq,767510.053346239,767510.053346239,767510.053346239
20-34,Male,added_sugar,CED,MJ,9675289.94907392,9675289.94907392,9675289.94907392
20-34,Male,added_sugar,Food_price,USD,18314615.0195624,18314615.0195624,18314615.0195624
20-34,Male,added_sugar,FL,mrh-eq,387748.762540229,387748.762540229,387748.762540229
20-34,Male,oil,CED,MJ,10270792.4948985,10270792.4948985,10270792.4948985
20-34,Male,oil,Food_price,USD,6498645.82786784,6498645.82786784,6498645.82786784
20-34,Male,oil,FL,mrh-eq,528454.979441903,528454.979441903,528454.979441903
20-34,Male,sat_fat,CED,MJ,30270585.2616933,30270585.2616933,30270585.2616933
20-34,Male,sat_fat,Food_price,USD,3452905.86595388,3452905.86595388,3452905.86595388
20-34,Male,sat_fat,FL,mrh-eq,825044.899821146,825044.899821146,825044.899821146
35-44,Female,added_sugar,CED,MJ,5682988.95787074,5682988.95787074,5682988.95787074
35-44,Female,added_sugar,Food_price,USD,9555309.98804387,9555309.98804387,9555309.98804387
35-44,Female,added_sugar,FL,mrh-eq,268974.618846891,268974.618846891,268974.618846891
35-44,Female,oil,CED,MJ,6327464.76512782,6327464.76512782,6327464.76512782
35-44,Female,oil,Food_price,USD,3297078.32520286,3297078.32520286,3297078.32520286
35-44,Female,oil,FL,mrh-eq,316393.325997221,316393.325997221,316393.325997221
35-44,Female,sat_fat,CED,MJ,18594395.1431928,18594395.1431928,18594395.1431928
35-44,Female,sat_fat,Food_price,USD,2164057.63301166,2164057.63301166,2164057.63301166
35-44,Female,sat_fat,FL,mrh-eq,494905.572136068,494905.572136068,494905.572136068
35-44,Male,added_sugar,CED,MJ,5460488.30756814,5460488.30756814,5460488.30756814
35-44,Male,added_sugar,Food_price,USD,9926993.50343373,9926993.50343373,9926993.50343373
35-44,Male,added_sugar,FL,mrh-eq,235815.037258279,235815.037258279,235815.037258279
35-44,Male,oil,CED,MJ,5939622.39849664,5939622.39849664,5939622.39849664
35-44,Male,oil,Food_price,USD,3688455.65481368,3688455.65481368,3688455.65481368
35-44,Male,oil,FL,mrh-eq,295008.011712617,295008.011712617,295008.011712617
35-44,Male,sat_fat,CED,MJ,17975005.9204312,17975005.9204312,17975005.9204312
35-44,Male,sat_fat,Food_price,USD,1884486.20555466,1884486.20555466,1884486.20555466
35-44,Male,sat_fat,FL,mrh-eq,498137.810544247,498137.810544247,498137.810544247
45-54,Female,added_sugar,CED,MJ,5460991.96595976,5460991.96595976,5460991.96595976
45-54,Female,added_sugar,Food_price,USD,8799144.43727958,8799144.43727958,8799144.43727958
45-54,Female,added_sugar,FL,mrh-eq,246017.560381879,246017.560381879,246017.560381879
45-54,Female,oil,CED,MJ,6059392.06562216,6059392.06562216,6059392.06562216
45-54,Female,oil,Food_price,USD,4568381.72659432,4568381.72659432,4568381.72659432
45-54,Female,oil,FL,mrh-eq,326869.925493677,326869.925493677,326869.925493677
45-54,Female,sat_fat,CED,MJ,17915002.9112367,17915002.9112367,17915002.9112367
45-54,Female,sat_fat,Food_price,USD,2117986.41364903,2117986.41364903,2117986.41364903
45-54,Female,sat_fat,FL,mrh-eq,476959.157969094,476959.157969094,476959.157969094
45-54,Male,added_sugar,CED,MJ,5180274.22192593,5180274.22192593,5180274.22192593
45-54,Male,added_sugar,Food_price,USD,8506817.7667534,8506817.7667534,8506817.7667534
45-54,Male,added_sugar,FL,mrh-eq,236831.971543749,236831.971543749,236831.971543749
45-54,Male,oil,CED,MJ,5676754.27483543,5676754.27483543,5676754.27483543
45-54,Male,oil,Food_price,USD,3746347.54586578,3746347.54586578,3746347.54586578
45-54,Male,oil,FL,mrh-eq,292610.262524014,292610.262524014,292610.262524014
45-54,Male,sat_fat,CED,MJ,17290712.7878716,17290712.7878716,17290712.7878716
45-54,Male,sat_fat,Food_price,USD,1941001.35635183,1941001.35635183,1941001.35635183
45-54,Male,sat_fat,FL,mrh-eq,478178.082227055,478178.082227055,478178.082227055
55-64,Female,added_sugar,CED,MJ,6799056.50675726,6799056.50675726,6799056.50675726
55-64,Female,added_sugar,Food_price,USD,11754630.9517855,11754630.9517855,11754630.9517855
55-64,Female,added_sugar,FL,mrh-eq,324625.903115726,324625.903115726,324625.903115726
55-64,Female,oil,CED,MJ,7529828.77700118,7529828.77700118,7529828.77700118
55-64,Female,oil,Food_price,USD,6267749.04767357,6267749.04767357,6267749.04767357
55-64,Female,oil,FL,mrh-eq,391234.361225865,391234.361225865,391234.361225865
55-64,Female,sat_fat,CED,MJ,22556391.1114738,22556391.1114738,22556391.1114738
55-64,Female,sat_fat,Food_price,USD,2438453.92038003,2438453.92038003,2438453.92038003
55-64,Female,sat_fat,FL,mrh-eq,603954.083115523,603954.083115523,603954.083115523
55-64,Male,added_sugar,CED,MJ,6170022.88190583,6170022.88190583,6170022.88190583
55-64,Male,added_sugar,Food_price,USD,8894847.94523347,8894847.94523347,8894847.94523347
55-64,Male,added_sugar,FL,mrh-eq,287558.105150981,287558.105150981,287558.105150981
55-64,Male,oil,CED,MJ,6745680.37341955,6745680.37341955,6745680.37341955
55-64,Male,oil,Food_price,USD,5331175.9919356,5331175.9919356,5331175.9919356
55-64,Male,oil,FL,mrh-eq,345981.36412997,345981.36412997,345981.36412997
55-64,Male,sat_fat,CED,MJ,20588805.8844839,20588805.8844839,20588805.8844839
55-64,Male,sat_fat,Food_price,USD,2267482.02396525,2267482.02396525,2267482.02396525
55-64,Male,sat_fat,FL,mrh-eq,576066.492254344,576066.492254344,576066.492254344
65-74,Female,added_sugar,CED,MJ,4158448.86643336,4158448.86643336,4158448.86643336
65-74,Female,added_sugar,Food_price,USD,6821028.58039812,6821028.58039812,6821028.58039812
65-74,Female,added_sugar,FL,mrh-eq,206645.757635592,206645.757635592,206645.757635592
65-74,Female,oil,CED,MJ,4666605.87115614,4666605.87115614,4666605.87115614
65-74,Female,oil,Food_price,USD,4547793.4307057,4547793.4307057,4547793.4307057
65-74,Female,oil,FL,mrh-eq,224510.132148683,224510.132148683,224510.132148683
65-74,Female,sat_fat,CED,MJ,14225832.3715336,14225832.3715336,14225832.3715336
65-74,Female,sat_fat,Food_price,USD,1633845.39951304,1633845.39951304,1633845.39951304
65-74,Female,sat_fat,FL,mrh-eq,383006.65742274,383006.65742274,383006.65742274
65-74,Male,added_sugar,CED,MJ,3851876.81788187,3851876.81788187,3851876.81788187
65-74,Male,added_sugar,Food_price,USD,5879869.20867848,5879869.20867848,5879869.20867848
65-74,Male,added_sugar,FL,mrh-eq,187937.386959516,187937.386959516,187937.386959516
65-74,Male,oil,CED,MJ,3991260.61723102,3991260.61723102,3991260.61723102
65-74,Male,oil,Food_price,USD,2429483.37728043,2429483.37728043,2429483.37728043
65-74,Male,oil,FL,mrh-eq,192891.712196793,192891.712196793,192891.712196793
65-74,Male,sat_fat,CED,MJ,12221016.2867434,12221016.2867434,12221016.2867434
65-74,Male,sat_fat,Food_price,USD,1417368.41900401,1417368.41900401,1417368.41900401
65-74,Male,sat_fat,FL,mrh-eq,334957.944533535,334957.944533535,334957.944533535
75+,Female,added_sugar,CED,MJ,3084401.12331296,3084401.12331296,3084401.12331296
75+,Female,added_sugar,Food_price,USD,5079258.524399,5079258.524399,5079258.524399
75+,Female,added_sugar,FL,mrh-eq,167974.191623808,167974.191623808,167974.191623808
75+,Female,oil,CED,MJ,3505639.01632053,3505639.01632053,3505639.01632053
75+,Female,oil,Food_price,USD,2857470.11606265,2857470.11606265,2857470.11606265
75+,Female,oil,FL,mrh-eq,169739.839169768,169739.839169768,169739.839169768
75+,Female,sat_fat,CED,MJ,10485432.536167,10485432.536167,10485432.536167
75+,Female,sat_fat,Food_price,USD,1163622.288092,1163622.288092,1163622.288092
75+,Female,sat_fat,FL,mrh-eq,275726.78728462,275726.78728462,275726.78728462
75+,Male,added_sugar,CED,MJ,2389499.51364427,2389499.51364427,2389499.51364427
75+,Male,added_sugar,Food_price,USD,3463951.09716858,3463951.09716858,3463951.09716858
75+,Male,added_sugar,FL,mrh-eq,120372.01410872,120372.01410872,120372.01410872
75+,Male,oil,CED,MJ,2553276.07698167,2553276.07698167,2553276.07698167
75+,Male,oil,Food_price,USD,2016405.58832319,2016405.58832319,2016405.58832319
75+,Male,oil,FL,mrh-eq,119980.269768119,119980.269768119,119980.269768119
75+,Male,sat_fat,CED,MJ,7884661.08169148,7884661.08169148,7884661.08169148
75+,Male,sat_fat,Food_price,USD,941432.059528543,941432.059528543,941432.059528543
75+,Male,sat_fat,FL,mrh-eq,212482.575028219,212482.575028219,212482.575028219
