age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
35-44,Female,sat_fat,CED,MJ,-13640874.403997,-14088537.4389696,-13735076.3397484
35-44,Female,sat_fat,Food_price,USD,-1593270.71521917,-1648818.74674873,-1601661.25551947
35-44,Female,sat_fat,FL,mrh-eq,-362880.493669052,-374765.323270674,-365370.005007219
35-44,Male,added_sugar,CED,MJ,-4421703.57395297,-4575309.12217104,-4081957.90401251
35-44,Male,added_sugar,Food_price,USD,-7821109.3295281,-8244305.51444622,-7412886.53034125
35-44,Male,added_sugar,FL,mrh-eq,-187434.325954363,-194838.957866131,-173633.176331353
35-44,Male,oil,CED,MJ,439082.855034676,467480.310833536,387897.993356594
35-44,Male,oil,Food_price,USD,255253.722931187,252853.652211797,262770.544326949
35-44,Male,oil,FL,mrh-eq,22291.6709159201,23195.606552497,19760.7511477168
35-44,Male,sat_fat,CED,MJ,-12517659.3613938,-13051585.427572,-11482524.6952127
35-44,Male,sat_fat,Food_price,USD,-1323094.13092825,-1344080.17488065,-1160313.77599642
35-44,Male,sat_fat,FL,mrh-eq,-347022.746131801,-361917.03234776,-318286.488747865
45-54,Female,added_sugar,CED,MJ,-5542218.67565138,-5559158.31430422,-4657585.81295685
45-54,Female,added_sugar,Food_price,USD,-8789673.49849953,-9054482.89969701,-7497931.04713127
45-54,Female,added_sugar,FL,mrh-eq,-247501.719524186,-248519.915752377,-208121.125351933
45-54,Female,oil,CED,MJ,-267169.800396722,-277566.349431545,-71300.5356688132
45-54,Female,oil,Food_price,USD,-155438.582780761,-199319.872637088,20354.3837773246
45-54,Female,oil,FL,mrh-eq,-14047.7329649513,-14855.6990236353,-3073.73578422946
45-54,Female,sat_fat,CED,MJ,-13318446.8246303,-12676310.7844192,-12218742.6455177
45-54,Female,sat_fat,Food_price,USD,-1574779.20713471,-1473080.66770011,-1467094.3205187
45-54,Female,sat_fat,FL,mrh-eq,-354990.555057698,-337932.8179495,-325337.001523497
45-54,Male,added_sugar,CED,MJ,-3747002.03253296,-3929289.51642922,-3631280.88406195
45-54,Male,added_sugar,Food_price,USD,-6406127.52849132,-6545487.95194149,-6154479.59673618
45-54,Male,added_sugar,FL,mrh-eq,-170362.50933808,-179183.133515385,-165182.859334136
45-54,Male,oil,CED,MJ,32986.3420414014,108960.362143887,168220.533285461
45-54,Male,oil,Food_price,USD,9283.46114595829,33680.7304222482,64490.8934475589
45-54,Male,oil,FL,mrh-eq,1391.92359941234,5274.36313650129,8640.02099131539
45-54,Male,sat_fat,CED,MJ,-10890843.0267745,-12047159.5282486,-11619287.1337421
45-54,Male,sat_fat,Food_price,USD,-1188306.40701527,-1333479.91971178,-1266891.9247092
45-54,Male,sat_fat,FL,mrh-eq,-301053.173747241,-333080.703523505,-321194.687990829
55-64,Female,added_sugar,CED,MJ,-5706296.20665062,-6164176.21492441,-5923516.70954634
55-64,Female,added_sugar,Food_price,USD,-9859890.57876377,-10345958.80662,-10170859.5634922
55-64,Female,added_sugar,FL,mrh-eq,-272118.131329704,-294379.43325656,-282272.029511688
55-64,Female,oil,CED,MJ,-290147.862946164,-629713.051229832,-626653.865293728
55-64,Female,oil,Food_price,USD,-185154.269622177,-598976.614246739,-530747.385339366
55-64,Female,oil,FL,mrh-eq,-14863.2253112622,-32631.5973667605,-32419.6911794081
55-64,Female,sat_fat,CED,MJ,-17976539.0233072,-17762830.434803,-17347740.2931487
55-64,Female,sat_fat,Food_price,USD,-1923656.59105893,-1905389.87025359,-1851992.0896388
55-64,Female,sat_fat,FL,mrh-eq,-481409.082044831,-475820.209362384,-464639.05037384
55-64,Male,added_sugar,CED,MJ,-4705682.88132889,-5496728.24028421,-4318994.94122546
55-64,Male,added_sugar,Food_price,USD,-7189153.09751406,-7849407.98333919,-6310209.95566294
55-64,Male,added_sugar,FL,mrh-eq,-215363.343734186,-252986.539100923,-196753.607467425
55-64,Male,oil,CED,MJ,-17023.2911755238,138119.255117571,30285.3054347584
55-64,Male,oil,Food_price,USD,-64391.3635597181,53412.8614208503,8442.98502430997
55-64,Male,oil,FL,mrh-eq,-1080.45543896214,7082.67724497697,1386.43201798255
55-64,Male,sat_fat,CED,MJ,-12889531.0039366,-14195658.0773977,-13831998.2690315
55-64,Male,sat_fat,Food_price,USD,-1408131.86498788,-1530636.4393528,-1510539.55818592
55-64,Male,sat_fat,FL,mrh-eq,-360779.85061119,-397463.154091956,-387241.802912255
65-74,Female,added_sugar,CED,MJ,-3052743.85615487,-3399621.32532088,-3036705.34703129
65-74,Female,added_sugar,Food_price,USD,-4976394.62318976,-5394945.74754728,-5093450.70935348
65-74,Female,added_sugar,FL,mrh-eq,-150808.276473336,-168493.098272044,-150143.733463742
65-74,Female,oil,CED,MJ,-453527.849327561,-287936.778534263,-365680.161546502
65-74,Female,oil,Food_price,USD,-521302.783553789,-272285.050751666,-315096.463868145
65-74,Female,oil,FL,mrh-eq,-21887.963277107,-14005.8629171405,-17706.8044415813
65-74,Female,sat_fat,CED,MJ,-11787901.8181705,-11204627.3461787,-11739157.6565982
65-74,Female,sat_fat,Food_price,USD,-1353201.99015594,-1275098.77252843,-1351285.79566461
65-74,Female,sat_fat,FL,mrh-eq,-317683.058086778,-301928.24785128,-316239.995244129
65-74,Male,added_sugar,CED,MJ,-2556734.53581489,-2752558.7633281,-2752594.97138221
65-74,Male,added_sugar,Food_price,USD,-3905314.54284331,-4185549.35397459,-4072993.36020087
65-74,Male,added_sugar,FL,mrh-eq,-124291.607973601,-134092.718547627,-133890.14413946
65-74,Male,oil,CED,MJ,142319.896433641,-91225.6103993931,-54746.1017165727
65-74,Male,oil,Food_price,USD,113427.185702544,-48694.471885132,-52158.325142207
65-74,Male,oil,FL,mrh-eq,6901.88773874004,-4399.30449261689,-2657.30672072667
65-74,Male,sat_fat,CED,MJ,-9292092.76428448,-8937986.01829421,-8992234.22805835
65-74,Male,sat_fat,Food_price,USD,-1080238.00418694,-1044425.99977955,-1055096.29950415
65-74,Male,sat_fat,FL,mrh-eq,-254877.987246012,-245185.067787607,-246685.280390353
75+,Female,added_sugar,CED,MJ,-2878711.63330119,-2849376.4528631,-2922255.58385535
75+,Female,added_sugar,Food_price,USD,-4795179.61824353,-4763064.87566,-4809441.71367931
75+,Female,added_sugar,FL,mrh-eq,-157138.805203017,-155287.439264494,-159287.620848559
75+,Female,oil,CED,MJ,-125494.880867683,-23055.1986399581,-102142.377795695
75+,Female,oil,Food_price,USD,-92300.6480354501,-25157.869435327,-73976.0280637551
75+,Female,oil,FL,mrh-eq,-5924.13920794777,-925.036527878773,-4728.08266164082
75+,Female,sat_fat,CED,MJ,-9108207.76398251,-8671621.75137971,-9069259.63316473
75+,Female,sat_fat,Food_price,USD,-1014633.88493561,-956759.289625717,-1010233.36491727
75+,Female,sat_fat,FL,mrh-eq,-239626.337770438,-228181.627479217,-238618.808759751
75+,Male,added_sugar,CED,MJ,-1909029.19546461,-1723361.75269756,-1883469.619816
75+,Male,added_sugar,Food_price,USD,-2861744.03841488,-2534901.33880233,-2807954.04039891
75+,Male,added_sugar,FL,mrh-eq,-95112.2452469079,-85842.5389330278,-93809.8515898589
75+,Male,oil,CED,MJ,113152.539330836,74105.6552548336,99761.8871860968
75+,Male,oil,Food_price,USD,115297.330353041,46430.9566450672,78656.4587678173
75+,Male,oil,FL,mrh-eq,5319.59520488177,3490.67708730214,4680.79243044562
75+,Male,sat_fat,CED,MJ,-6957738.04694646,-6605360.68281121,-6459181.40757644
75+,Male,sat_fat,Food_price,USD,-830365.729133422,-780998.128219963,-765649.143437242
75+,Male,sat_fat,FL,mrh-eq,-187227.505514273,-177882.651079534,-173844.281480058
