sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,7160609.01716121,7160609.01716121,7160609.01716121
Female,NHW,added_sugar,Food_price,USD,12940093.4994001,12940093.4994001,12940093.4994001
Female,NHW,added_sugar,FL,mrh-eq,341583.623624368,341583.623624368,341583.623624368
Female,NHW,oil,CED,MJ,3948631.84897879,3948631.84897879,3948631.84897879
Female,NHW,oil,Food_price,USD,3112884.16708992,3112884.16708992,3112884.16708992
Female,NHW,oil,FL,mrh-eq,202662.736277275,202662.736277275,202662.736277275
Female,NHW,sat_fat,CED,MJ,15801997.558338,15801997.558338,15801997.558338
Female,NHW,sat_fat,Food_price,USD,1756754.3708659,1756754.3708659,1756754.3708659
Female,NHW,sat_fat,FL,mrh-eq,420714.802176197,420714.802176197,420714.802176197
Female,NHB,added_sugar,CED,MJ,1428675.61813479,1428675.61813479,1428675.61813479
Female,NHB,added_sugar,Food_price,USD,2397409.89519111,2397409.89519111,2397409.89519111
Female,NHB,added_sugar,FL,mrh-eq,61712.8376108377,61712.8376108377,61712.8376108377
Female,NHB,oil,CED,MJ,758941.679693895,758941.679693895,758941.679693895
Female,NHB,oil,Food_price,USD,456407.017286734,456407.017286734,456407.017286734
Female,NHB,oil,FL,mrh-eq,37711.3423211031,37711.3423211031,37711.3423211031
Female,NHB,sat_fat,CED,MJ,2911508.36684374,2911508.36684374,2911508.36684374
Female,NHB,sat_fat,Food_price,USD,344273.042938777,344273.042938777,344273.042938777
Female,NHB,sat_fat,FL,mrh-eq,76654.3824883472,76654.3824883472,76654.3824883472
Female,HIS,added_sugar,CED,MJ,1768454.06920139,1768454.06920139,1768454.06920139
Female,HIS,added_sugar,Food_price,USD,2711434.28897903,2711434.28897903,2711434.28897903
Female,HIS,added_sugar,FL,mrh-eq,84232.6475501402,84232.6475501402,84232.6475501402
Female,HIS,oil,CED,MJ,966186.062261289,966186.062261289,966186.062261289
Female,HIS,oil,Food_price,USD,690288.670401209,690288.670401209,690288.670401209
Female,HIS,oil,FL,mrh-eq,49131.6214750437,49131.6214750437,49131.6214750437
Female,HIS,sat_fat,CED,MJ,3994623.01145291,3994623.01145291,3994623.01145291
Female,HIS,sat_fat,Food_price,USD,493889.668085096,493889.668085096,493889.668085096
Female,HIS,sat_fat,FL,mrh-eq,107706.208023694,107706.208023694,107706.208023694
Female,OTH,added_sugar,CED,MJ,1180724.8218836,1180724.8218836,1180724.8218836
Female,OTH,added_sugar,Food_price,USD,2070542.39894025,2070542.39894025,2070542.39894025
Female,OTH,added_sugar,FL,mrh-eq,57282.9444558776,57282.9444558776,57282.9444558776
Female,OTH,oil,CED,MJ,649291.007297645,649291.007297645,649291.007297645
Female,OTH,oil,Food_price,USD,496981.289642373,496981.289642373,496981.289642373
Female,OTH,oil,FL,mrh-eq,34829.5166649488,34829.5166649488,34829.5166649488
Female,OTH,sat_fat,CED,MJ,2424554.98135429,2424554.98135429,2424554.98135429
Female,OTH,sat_fat,Food_price,USD,331219.369990332,331219.369990332,331219.369990332
Female,OTH,sat_fat,FL,mrh-eq,63728.8491589728,63728.8491589728,63728.8491589728
Male,NHW,added_sugar,CED,MJ,6892251.57907173,6892251.57907173,6892251.57907173
Male,NHW,added_sugar,Food_price,USD,12039034.5950595,12039034.5950595,12039034.5950595
Male,NHW,added_sugar,FL,mrh-eq,309387.226416713,309387.226416713,309387.226416713
Male,NHW,oil,CED,MJ,3592564.42220539,3592564.42220539,3592564.42220539
Male,NHW,oil,Food_price,USD,2667084.01189684,2667084.01189684,2667084.01189684
Male,NHW,oil,FL,mrh-eq,181370.033589411,181370.033589411,181370.033589411
Male,NHW,sat_fat,CED,MJ,16073809.6877989,16073809.6877989,16073809.6877989
Male,NHW,sat_fat,Food_price,USD,1782115.85871001,1782115.85871001,1782115.85871001
Male,NHW,sat_fat,FL,mrh-eq,442959.048964453,442959.048964453,442959.048964453
Male,NHB,added_sugar,CED,MJ,1207540.30669158,1207540.30669158,1207540.30669158
Male,NHB,added_sugar,Food_price,USD,1918540.78504177,1918540.78504177,1918540.78504177
Male,NHB,added_sugar,FL,mrh-eq,49229.7139381984,49229.7139381984,49229.7139381984
Male,NHB,oil,CED,MJ,625714.440937997,625714.440937997,625714.440937997
Male,NHB,oil,Food_price,USD,231063.262582519,231063.262582519,231063.262582519
Male,NHB,oil,FL,mrh-eq,30654.139150088,30654.139150088,30654.139150088
Male,NHB,sat_fat,CED,MJ,2599442.25348254,2599442.25348254,2599442.25348254
Male,NHB,sat_fat,Food_price,USD,267900.071874856,267900.071874856,267900.071874856
Male,NHB,sat_fat,FL,mrh-eq,70844.7102117356,70844.7102117356,70844.7102117356
Male,HIS,added_sugar,CED,MJ,1788843.00963183,1788843.00963183,1788843.00963183
Male,HIS,added_sugar,Food_price,USD,2815660.9196958,2815660.9196958,2815660.9196958
Male,HIS,added_sugar,FL,mrh-eq,74942.3717422659,74942.3717422659,74942.3717422659
Male,HIS,oil,CED,MJ,931134.314449632,931134.314449632,931134.314449632
Male,HIS,oil,Food_price,USD,607354.814821739,607354.814821739,607354.814821739
Male,HIS,oil,FL,mrh-eq,47028.2947233728,47028.2947233728,47028.2947233728
Male,HIS,sat_fat,CED,MJ,4169405.53672381,4169405.53672381,4169405.53672381
Male,HIS,sat_fat,Food_price,USD,447292.664650673,447292.664650673,447292.664650673
Male,HIS,sat_fat,FL,mrh-eq,115605.214709296,115605.214709296,115605.214709296
Male,OTH,added_sugar,CED,MJ,1144411.78277543,1144411.78277543,1144411.78277543
Male,OTH,added_sugar,Food_price,USD,1768610.79497815,1768610.79497815,1768610.79497815
Male,OTH,added_sugar,FL,mrh-eq,57189.8476123632,57189.8476123632,57189.8476123632
Male,OTH,oil,CED,MJ,624251.99520735,624251.99520735,624251.99520735
Male,OTH,oil,Food_price,USD,385998.450646019,385998.450646019,385998.450646019
Male,OTH,oil,FL,mrh-eq,32298.9058249357,32298.9058249357,32298.9058249357
Male,OTH,sat_fat,CED,MJ,2669085.950345,2669085.950345,2669085.950345
Male,OTH,sat_fat,Food_price,USD,360648.09475287,360648.09475287,360648.09475287
Male,OTH,sat_fat,FL,mrh-eq,73233.0228179323,73233.0228179323,73233.0228179323
