sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,-18901365.3522625,-19448154.5461157,-18226986.361026
Female,NHW,added_sugar,Food_price,USD,-33622163.5479242,-34443508.889677,-33076457.8075781
Female,NHW,added_sugar,FL,mrh-eq,-901088.659060731,-927006.036097575,-871275.833312843
Female,NHW,oil,CED,MJ,-1394964.92556316,-1533084.44969162,-1266531.22390591
Female,NHW,oil,Food_price,USD,-1018601.94224115,-1188415.38292661,-918406.710586617
Female,NHW,oil,FL,mrh-eq,-70157.1048454855,-78139.2431499749,-63041.5349605383
Female,NHW,sat_fat,CED,MJ,-60311129.1497555,-58928423.703762,-59343233.2724771
Female,NHW,sat_fat,Food_price,USD,-6761763.20411553,-6535722.68226018,-6617291.53560903
Female,NHW,sat_fat,FL,mrh-eq,-1605636.1172271,-1568753.44705311,-1578996.55490907
Female,NHB,added_sugar,CED,MJ,-4476824.60973805,-4411529.69147942,-4538336.28012466
Female,NHB,added_sugar,Food_price,USD,-7525451.26287858,-7454932.85444479,-7569631.9409224
Female,NHB,added_sugar,FL,mrh-eq,-193179.89205314,-191018.448455716,-196225.818836147
Female,NHB,oil,CED,MJ,-606042.492280552,-489370.79831257,-590436.989066596
Female,NHB,oil,Food_price,USD,-346040.23309879,-261332.658460733,-385655.172621837
Female,NHB,oil,FL,mrh-eq,-30239.8601496572,-24445.1708460204,-29251.5069323226
Female,NHB,sat_fat,CED,MJ,-8457397.51988119,-8411335.65328882,-8746596.74585426
Female,NHB,sat_fat,Food_price,USD,-1010010.5959392,-996823.650203856,-1030036.89283691
Female,NHB,sat_fat,FL,mrh-eq,-222393.99849623,-221302.213578894,-229885.519118027
Female,HIS,added_sugar,CED,MJ,-4071376.43405865,-4041013.78880276,-3825907.18509565
Female,HIS,added_sugar,Food_price,USD,-6396160.93968543,-6075654.57016257,-5871580.14356278
Female,HIS,added_sugar,FL,mrh-eq,-193096.305862114,-190976.221421554,-180949.568265986
Female,HIS,oil,CED,MJ,-4458.78204395319,-115681.78793394,64285.7189950496
Female,HIS,oil,Food_price,USD,34580.148265813,-78583.9989210929,68623.9602820819
Female,HIS,oil,FL,mrh-eq,76.3076421158165,-5752.4076552843,3312.73545656916
Female,HIS,sat_fat,CED,MJ,-11082769.397774,-11330393.7455475,-11373939.144547
Female,HIS,sat_fat,Food_price,USD,-1382410.319782,-1423980.77554689,-1419867.49159768
Female,HIS,sat_fat,FL,mrh-eq,-298791.720769891,-305553.695268357,-306732.794500722
Female,OTH,added_sugar,CED,MJ,-2176819.25680192,-2102407.35029019,-2098554.34254133
Female,OTH,added_sugar,Food_price,USD,-3675219.37882313,-3418110.24961418,-3567937.64833688
Female,OTH,added_sugar,FL,mrh-eq,-105253.486181127,-102675.2531971,-102032.121412354
Female,OTH,oil,CED,MJ,-309363.535075593,-262826.757705941,-424606.751290152
Female,OTH,oil,Food_price,USD,-258145.802924896,-240674.697328901,-322443.825311719
Female,OTH,oil,FL,mrh-eq,-16602.0130716167,-13707.1321077412,-22603.6561601264
Female,OTH,sat_fat,CED,MJ,-7306429.44019593,-6735884.33612981,-6970833.8202355
Female,OTH,sat_fat,Food_price,USD,-1000036.24497996,-915966.017799377,-991513.155395631
Female,OTH,sat_fat,FL,mrh-eq,-191850.588614876,-176912.726308754,-182981.877515264
Male,NHW,added_sugar,CED,MJ,-16048962.1587852,-15957976.5159662,-14882547.1720661
Male,NHW,added_sugar,Food_price,USD,-27813527.8526658,-27243164.407194,-25683754.0891515
Male,NHW,added_sugar,FL,mrh-eq,-723118.201077589,-721018.452158904,-673274.684581292
Male,NHW,oil,CED,MJ,526934.507274206,482464.483106992,386802.553442378
Male,NHW,oil,Food_price,USD,379381.197940981,202465.372423762,184400.465881442
Male,NHW,oil,FL,mrh-eq,25648.8758120805,24274.7325565682,19604.9305559951
Male,NHW,sat_fat,CED,MJ,-49832740.7264513,-51635777.9654442,-50041203.3920537
Male,NHW,sat_fat,Food_price,USD,-5529032.42282013,-5742516.36546284,-5517707.24780012
Male,NHW,sat_fat,FL,mrh-eq,-1371418.72302044,-1422129.49953017,-1377695.84816803
Male,NHB,added_sugar,CED,MJ,-3064310.83142918,-2885990.58829047,-3130392.43593252
Male,NHB,added_sugar,Food_price,USD,-4867762.62778175,-4701826.40406416,-5049687.12955344
Male,NHB,added_sugar,FL,mrh-eq,-124488.510110967,-117229.403489904,-127241.064491374
Male,NHB,oil,CED,MJ,51348.3671435186,121445.874122013,67381.939243945
Male,NHB,oil,Food_price,USD,-21449.8241698866,17114.0802259023,1249.25181928713
Male,NHB,oil,FL,mrh-eq,2582.57078085942,6036.64810249829,3351.08065464334
Male,NHB,sat_fat,CED,MJ,-6967200.45706437,-6704552.25946742,-6614051.51186266
Male,NHB,sat_fat,Food_price,USD,-709049.494831529,-685555.661535734,-673655.815254117
Male,NHB,sat_fat,FL,mrh-eq,-189705.000900529,-182714.97605391,-180173.399036424
Male,HIS,added_sugar,CED,MJ,-3306154.93578356,-3512415.49166719,-3226747.61259089
Male,HIS,added_sugar,Food_price,USD,-5239697.73317827,-5455736.2917159,-5160182.96886288
Male,HIS,added_sugar,FL,mrh-eq,-137840.707428825,-147934.055490088,-133308.343388913
Male,HIS,oil,CED,MJ,554474.798151554,715489.911213151,576792.123995612
Male,HIS,oil,Food_price,USD,358234.243617078,453447.215398464,393815.850641146
Male,HIS,oil,FL,mrh-eq,28117.4580544461,36307.4842473057,29351.9130692689
Male,HIS,sat_fat,CED,MJ,-10048619.4693734,-10577737.5225842,-9798622.5479708
Male,HIS,sat_fat,Food_price,USD,-1095165.48757441,-1122093.36734602,-1040151.03754222
Male,HIS,sat_fat,FL,mrh-eq,-278572.784407268,-293310.396215366,-271648.981997166
