age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,6753174.30106703,6796715.3816669,6777083.20640486
20-34,Female,added_sugar,Food_price,USD,13202685.8760996,13113043.274509,13277100.1099406
20-34,Female,added_sugar,FL,mrh-eq,299116.381649746,301317.651729846,300345.64458171
20-34,Female,oil,CED,MJ,1804699.9703333,1802960.39899063,1799335.38123659
20-34,Female,oil,Food_price,USD,1272144.73031023,1280374.2185251,1284434.40314198
20-34,Female,oil,FL,mrh-eq,94696.876554322,94596.0488291947,94413.2759117553
20-34,Female,sat_fat,CED,MJ,12549374.1555963,12464562.9988829,12835819.8887905
20-34,Female,sat_fat,Food_price,USD,1578705.16835384,1556749.17508446,1602219.47574514
20-34,Female,sat_fat,FL,mrh-eq,331236.871724485,329103.109091943,338788.82254942
20-34,Male,added_sugar,CED,MJ,6481289.78199612,6044114.80062351,6348979.0005984
20-34,Male,added_sugar,Food_price,USD,12211286.6728953,11510632.3256512,12051786.3035926
20-34,Male,added_sugar,FL,mrh-eq,259263.98250456,241671.54798734,253851.45283937
20-34,Male,oil,CED,MJ,1581665.13454815,1554915.86768675,1583744.87431048
20-34,Male,oil,Food_price,USD,994576.315562489,995319.753695263,1007943.54507945
20-34,Male,oil,FL,mrh-eq,81346.7262685034,79962.3388654359,81428.6785317161
20-34,Male,sat_fat,CED,MJ,13323431.7295856,13339895.6222959,13285903.1185963
20-34,Male,sat_fat,Food_price,USD,1515317.00460675,1534490.66601415,1507493.09200746
20-34,Male,sat_fat,FL,mrh-eq,363107.32605165,363601.176712357,362093.486913084
35-44,Female,added_sugar,CED,MJ,4552835.29248562,4297950.67381175,4378385.87889344
35-44,Female,added_sugar,Food_price,USD,7592386.03931208,7192655.10141403,7374040.45462011
35-44,Female,added_sugar,FL,mrh-eq,214919.586752337,202523.079437291,206389.780374727
35-44,Female,oil,CED,MJ,1148504.20250634,1151396.61094632,1128895.0863833
35-44,Female,oil,Food_price,USD,588774.398501834,588451.418184868,581569.063720845
35-44,Female,oil,FL,mrh-eq,57344.9359761075,57346.5952978872,56341.1973127962
35-44,Female,sat_fat,CED,MJ,8058959.05703997,8188910.02719056,8085821.51904659
35-44,Female,sat_fat,Food_price,USD,939030.215585829,955211.055215182,941572.568821782
35-44,Female,sat_fat,FL,mrh-eq,214452.733013872,217903.273046974,215162.638088634
35-44,Male,added_sugar,CED,MJ,4101104.97272886,4178755.59438766,3926606.86303762
35-44,Male,added_sugar,Food_price,USD,7344616.31489922,7559735.10614286,7134944.78038784
35-44,Male,added_sugar,FL,mrh-eq,175276.634278258,179016.710784524,168177.174082261
35-44,Male,oil,CED,MJ,890228.130813675,884617.882473001,900259.26422504
35-44,Male,oil,Food_price,USD,556043.863143142,556483.191970704,554565.939429773
35-44,Male,oil,FL,mrh-eq,44121.8586856781,43943.1121308183,44617.8022562126
35-44,Male,sat_fat,CED,MJ,8331956.30264121,8503089.37298769,8001260.63195107
35-44,Male,sat_fat,Food_price,USD,875603.565210646,882446.709605518,823702.158069969
35-44,Male,sat_fat,FL,mrh-eq,230965.596019942,235738.903872357,221784.347245985
45-54,Female,added_sugar,CED,MJ,4659019.18898483,4667348.61241146,4209428.12894875
45-54,Female,added_sugar,Food_price,USD,7435613.05425063,7569780.90108921,6779137.7937807
45-54,Female,added_sugar,FL,mrh-eq,208769.770095773,209275.324551698,188756.155155631
45-54,Female,oil,CED,MJ,1058940.75907801,1060952.14876557,1019977.76474908
45-54,Female,oil,Food_price,USD,789277.796612921,797954.257515004,754296.951500643
45-54,Female,oil,FL,mrh-eq,57051.4064327073,57209.8370059307,54868.0494485549
45-54,Female,sat_fat,CED,MJ,7758131.61631926,7579310.72382199,7441942.12392803
45-54,Female,sat_fat,Food_price,USD,912668.635260235,884293.639092642,881244.182861848
45-54,Female,sat_fat,FL,mrh-eq,206774.962105496,202018.150919079,198249.293086174
45-54,Male,added_sugar,CED,MJ,3652395.24206068,3745077.42194306,3593704.57063986
45-54,Male,added_sugar,Food_price,USD,6126134.5161319,6197068.19564084,5998409.03464172
45-54,Male,added_sugar,FL,mrh-eq,166499.849351013,170985.612406799,163873.201502255
45-54,Male,oil,CED,MJ,935761.885320548,920593.686587615,908647.10405214
