age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
45-54,Male,oil,FL,mrh-eq,48576.1849908938,48576.1849908938,48576.1849908938
45-54,Male,sat_fat,CED,MJ,4151352.12461009,4151352.12461009,4151352.12461009
45-54,Male,sat_fat,Food_price,USD,466397.620297826,466397.620297826,466397.620297826
45-54,Male,sat_fat,FL,mrh-eq,114815.741411817,114815.741411817,114815.741411817
55-64,Female,added_sugar,CED,MJ,2290070.40310065,2290070.40310065,2290070.40310065
55-64,Female,added_sugar,Food_price,USD,3959500.48298136,3959500.48298136,3959500.48298136
55-64,Female,added_sugar,FL,mrh-eq,109343.82697709,109343.82697709,109343.82697709
55-64,Female,oil,CED,MJ,1249616.76804881,1249616.76804881,1249616.76804881
55-64,Female,oil,Food_price,USD,1040233.34541017,1040233.34541017,1040233.34541017
55-64,Female,oil,FL,mrh-eq,64928.3594008656,64928.3594008656,64928.3594008656
55-64,Female,sat_fat,CED,MJ,5061678.40035513,5061678.40035513,5061678.40035513
55-64,Female,sat_fat,Food_price,USD,547848.116506355,547848.116506355,547848.116506355
55-64,Female,sat_fat,FL,mrh-eq,135542.098667825,135542.098667825,135542.098667825
55-64,Male,added_sugar,CED,MJ,2082999.98572491,2082999.98572491,2082999.98572491
55-64,Male,added_sugar,Food_price,USD,3002728.16477463,3002728.16477463,3002728.16477463
55-64,Male,added_sugar,FL,mrh-eq,97062.1721292703,97062.1721292703,97062.1721292703
55-64,Male,oil,CED,MJ,1104760.34338833,1104760.34338833,1104760.34338833
55-64,Male,oil,Food_price,USD,873175.455593033,873175.455593033,873175.455593033
55-64,Male,oil,FL,mrh-eq,56659.2224539399,56659.2224539399,56659.2224539399
55-64,Male,sat_fat,CED,MJ,5127166.62027546,5127166.62027546,5127166.62027546
55-64,Male,sat_fat,Food_price,USD,564714.753668025,564714.753668025,564714.753668025
55-64,Male,sat_fat,FL,mrh-eq,143463.191320485,143463.191320485,143463.191320485
65-74,Female,added_sugar,CED,MJ,1402381.83666216,1402381.83666216,1402381.83666216
65-74,Female,added_sugar,Food_price,USD,2300544.57939972,2300544.57939972,2300544.57939972
65-74,Female,added_sugar,FL,mrh-eq,69682.122540731,69682.122540731,69682.122540731
65-74,Female,oil,CED,MJ,773366.83493896,773366.83493896,773366.83493896
65-74,Female,oil,Food_price,USD,753982.461802557,753982.461802557,753982.461802557
65-74,Female,oil,FL,mrh-eq,37214.8258939533,37214.8258939533,37214.8258939533
65-74,Female,sat_fat,CED,MJ,3223617.63711431,3223617.63711431,3223617.63711431
65-74,Female,sat_fat,Food_price,USD,369899.677920636,369899.677920636,369899.677920636
65-74,Female,sat_fat,FL,mrh-eq,86803.3457182108,86803.3457182108,86803.3457182108
65-74,Male,added_sugar,CED,MJ,1288690.70994903,1288690.70994903,1288690.70994903
65-74,Male,added_sugar,Food_price,USD,1967312.14929199,1967312.14929199,1967312.14929199
65-74,Male,added_sugar,FL,mrh-eq,62873.6111425686,62873.6111425686,62873.6111425686
65-74,Male,oil,CED,MJ,649381.485640035,649381.485640035,649381.485640035
65-74,Male,oil,Food_price,USD,395232.152509329,395232.152509329,395232.152509329
65-74,Male,oil,FL,mrh-eq,31383.566471793,31383.566471793,31383.566471793
65-74,Male,sat_fat,CED,MJ,2956061.34037074,2956061.34037074,2956061.34037074
65-74,Male,sat_fat,Food_price,USD,342789.465577108,342789.465577108,342789.465577108
65-74,Male,sat_fat,FL,mrh-eq,81022.3905083686,81022.3905083686,81022.3905083686
75+,Female,added_sugar,CED,MJ,1038228.22286473,1038228.22286473,1038228.22286473
75+,Female,added_sugar,Food_price,USD,1709916.58434244,1709916.58434244,1709916.58434244
75+,Female,added_sugar,FL,mrh-eq,56544.2500797222,56544.2500797222,56544.2500797222
75+,Female,oil,CED,MJ,575871.365778319,575871.365778319,575871.365778319
75+,Female,oil,Food_price,USD,469418.12448165,469418.12448165,469418.12448165
75+,Female,oil,FL,mrh-eq,27884.9881118934,27884.9881118934,27884.9881118934
75+,Female,sat_fat,CED,MJ,2263875.29884865,2263875.29884865,2263875.29884865
75+,Female,sat_fat,Food_price,USD,251294.440511057,251294.440511057,251294.440511057
75+,Female,sat_fat,FL,mrh-eq,59524.2611760807,59524.2611760807,59524.2611760807
75+,Male,added_sugar,CED,MJ,800116.771386355,800116.771386355,800116.771386355
75+,Male,added_sugar,Food_price,USD,1160099.50043736,1160099.50043736,1160099.50043736
75+,Male,added_sugar,FL,mrh-eq,40291.4129265381,40291.4129265381,40291.4129265381
75+,Male,oil,CED,MJ,415907.280004562,415907.280004562,415907.280004562
75+,Male,oil,Food_price,USD,329117.219076708,329117.219076708,329117.219076708
75+,Male,oil,FL,mrh-eq,19544.9116406607,19544.9116406607,19544.9116406607
75+,Male,sat_fat,CED,MJ,1800045.36697872,1800045.36697872,1800045.36697872
75+,Male,sat_fat,Food_price,USD,215402.123668088,215402.123668088,215402.123668088
75+,Male,sat_fat,FL,mrh-eq,48523.8832898504,48523.8832898504,48523.8832898504
