age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
45-54,OTH,added_sugar,CED,MJ,-684294.114823731,-981685.821675561,-800922.673502278
45-54,OTH,added_sugar,Food_price,USD,-1002969.05414973,-1379989.4108212,-1129559.97351543
45-54,OTH,added_sugar,FL,mrh-eq,-33761.6646699349,-48174.565461889,-39385.5994564949
45-54,OTH,oil,CED,MJ,-56753.5188950192,-33581.2003343834,-29511.6704399537
45-54,OTH,oil,Food_price,USD,-36113.4337683812,-28629.2941797686,8110.46242952337
45-54,OTH,oil,FL,mrh-eq,-3147.26400018154,-1748.50328507282,-1712.22721269816
45-54,OTH,sat_fat,CED,MJ,-2918410.93854144,-2882029.48075123,-3091202.39348458
45-54,OTH,sat_fat,Food_price,USD,-437241.205663763,-435182.285034413,-470255.221218158
45-54,OTH,sat_fat,FL,mrh-eq,-77381.7718569501,-76762.7377102265,-82129.0131916025
55-64,NHW,added_sugar,CED,MJ,-11393750.992328,-13187441.7326852,-11216555.5599644
55-64,NHW,added_sugar,Food_price,USD,-19294850.3419333,-21016555.4707431,-18374304.2163583
55-64,NHW,added_sugar,FL,mrh-eq,-534643.875247289,-618583.482849859,-527036.407406986
55-64,NHW,oil,CED,MJ,-298518.503474421,-379441.624149033,-443334.389495054
55-64,NHW,oil,Food_price,USD,-270176.776683478,-491575.05000442,-382430.926217761
55-64,NHW,oil,FL,mrh-eq,-15543.2011934184,-19619.6198680438,-23023.5629338402
55-64,NHW,sat_fat,CED,MJ,-29316947.9532268,-31060934.5372816,-29967098.2952748
55-64,NHW,sat_fat,Food_price,USD,-3050579.87923708,-3243300.92549632,-3137837.84980353
55-64,NHW,sat_fat,FL,mrh-eq,-802928.330348219,-851592.591601163,-821675.781489505
55-64,NHB,added_sugar,CED,MJ,-1947084.75757807,-1929458.66212773,-2149153.824564
55-64,NHB,added_sugar,Food_price,USD,-3144251.47984582,-3062909.41174016,-3488710.63133201
55-64,NHB,added_sugar,FL,mrh-eq,-85179.5295540636,-84138.2453113987,-94083.1314426076
55-64,NHB,oil,CED,MJ,-93133.8525207347,-88819.2794801107,-117100.310814052
55-64,NHB,oil,Food_price,USD,-65480.1144712587,-82615.5187325906,-120799.078728584
55-64,NHB,oil,FL,mrh-eq,-4632.86228824461,-4444.02777071715,-5852.65800658752
55-64,NHB,sat_fat,CED,MJ,-3517467.09417593,-3604343.99714887,-3386301.32694288
55-64,NHB,sat_fat,Food_price,USD,-407735.567585196,-411134.223215844,-376619.475761294
55-64,NHB,sat_fat,FL,mrh-eq,-95638.0109838018,-97990.9422881263,-92081.1883141883
55-64,HIS,added_sugar,CED,MJ,-1696991.24301284,-1667308.61092111,-1360296.2243396
55-64,HIS,added_sugar,Food_price,USD,-2163617.55680377,-2061810.64877296,-1681987.61892067
55-64,HIS,added_sugar,FL,mrh-eq,-81024.5796027678,-79608.9187839697,-64971.1196222251
55-64,HIS,oil,CED,MJ,171550.029059681,53540.4015449868,110919.760244866
55-64,HIS,oil,Food_price,USD,143211.72930438,65151.3677372259,103128.849338224
55-64,HIS,oil,FL,mrh-eq,8788.56413216226,2522.7477341528,5619.34958928824
55-64,HIS,sat_fat,CED,MJ,-4299969.59849024,-3768402.50704457,-4188517.91194144
55-64,HIS,sat_fat,Food_price,USD,-458839.419416001,-400760.53798045,-445371.853223107
55-64,HIS,sat_fat,FL,mrh-eq,-116788.81501131,-102468.408041979,-113843.047210261
55-64,OTH,added_sugar,CED,MJ,-671898.657375684,-810381.221511319,-727697.76149791
55-64,OTH,added_sugar,Food_price,USD,-1120257.07600115,-1311857.35980937,-1320331.31650833
55-64,OTH,added_sugar,FL,mrh-eq,-34651.6029201516,-43537.7796103477,-36636.9938865316
55-64,OTH,oil,CED,MJ,-148360.977221889,-175360.550771129,-265801.057759821
55-64,OTH,oil,Food_price,USD,-106723.383163825,-145522.00716364,-226328.614431352
55-64,OTH,oil,FL,mrh-eq,-7737.18171667766,-9126.21908897092,-13965.8117025942
55-64,OTH,sat_fat,CED,MJ,-3193728.91075318,-3363491.46368129,-3231796.21033008
55-64,OTH,sat_fat,Food_price,USD,-437646.621942901,-439700.154062881,-438842.668086841
55-64,OTH,sat_fat,FL,mrh-eq,-85422.3067710863,-90512.9589727298,-86828.6254135474
65-74,NHW,added_sugar,CED,MJ,-6618566.86253031,-7083083.43705084,-6857733.3773989
65-74,NHW,added_sugar,Food_price,USD,-10653382.2718823,-11340660.852437,-11147850.2209932
65-74,NHW,added_sugar,FL,mrh-eq,-322066.555416669,-344668.169140293,-333727.57459895
65-74,NHW,oil,CED,MJ,-276765.949112407,-380691.212340014,-452501.663142131
65-74,NHW,oil,Food_price,USD,-372156.757161478,-324229.989234573,-385747.687876733
65-74,NHW,oil,FL,mrh-eq,-13101.0666319776,-18218.084349926,-21597.9943584524
65-74,NHW,sat_fat,CED,MJ,-22274927.4813384,-21266026.0028889,-21960955.4355214
65-74,NHW,sat_fat,Food_price,USD,-2574245.01073194,-2460721.49639928,-2554097.94177212
65-74,NHW,sat_fat,FL,mrh-eq,-607565.338698131,-580095.062169919,-599001.765850717
65-74,NHB,added_sugar,CED,MJ,-992017.661710336,-1014602.16372463,-969811.596788339
65-74,NHB,added_sugar,Food_price,USD,-1454022.18967066,-1493302.78264638,-1442198.85117715
65-74,NHB,added_sugar,FL,mrh-eq,-47829.9544038062,-49046.5948985119,-46651.1171994301
65-74,NHB,oil,CED,MJ,-44010.4386666806,-10673.1246287062,-29755.0918582403
65-74,NHB,oil,Food_price,USD,-41948.6578286114,-8117.11412480648,-32445.3568924257
65-74,NHB,oil,FL,mrh-eq,-2156.0749735298,-544.845238590199,-1473.54009162678
65-74,NHB,sat_fat,CED,MJ,-1989014.99252831,-1974215.46886,-1981892.84172143
65-74,NHB,sat_fat,Food_price,USD,-207690.469087807,-205893.815999793,-208329.832951615
65-74,NHB,sat_fat,FL,mrh-eq,-52852.3303737157,-52424.705828528,-52456.7818599045
65-74,HIS,added_sugar,CED,MJ,-571050.661705777,-688354.894602391,-533239.266574703
65-74,HIS,added_sugar,Food_price,USD,-831721.787271583,-894553.149232692,-678484.215257851
65-74,HIS,added_sugar,FL,mrh-eq,-30403.9627744503,-36770.0618783835,-28576.4113077572
65-74,HIS,oil,CED,MJ,-20222.99556086,-7175.905777043,33441.43214805
65-74,HIS,oil,Food_price,USD,-19205.1834431556,2070.76094550887,30178.7749286628
65-74,HIS,oil,FL,mrh-eq,-952.991299329753,-311.981183140376,1590.57232475197
65-74,HIS,sat_fat,CED,MJ,-1860997.36229346,-1815948.47314334,-1785574.5606636
65-74,HIS,sat_fat,Food_price,USD,-211526.546727854,-198919.887700989,-199109.125132407
65-74,HIS,sat_fat,FL,mrh-eq,-50310.7124450285,-49072.0166193951,-48263.1996564049
65-74,OTH,added_sugar,CED,MJ,-267482.504538066,-480094.591131409,-357911.106392894
65-74,OTH,added_sugar,Food_price,USD,-440442.920576906,-702567.159752845,-538810.062552128
65-74,OTH,added_sugar,FL,mrh-eq,-14054.7722305808,-25249.0961612527,-18793.5948689335
65-74,OTH,oil,CED,MJ,-32827.7096935973,-55653.8641730126,-55133.752638674
65-74,OTH,oil,Food_price,USD,-56366.5511245089,-54436.4876530807,-52242.656825281
65-74,OTH,oil,FL,mrh-eq,-1792.9737599512,-2974.18004377511,-2929.93109021255
65-74,OTH,sat_fat,CED,MJ,-1375367.03756758,-1223638.26110906,-1311990.07865277
65-74,OTH,sat_fat,Food_price,USD,-180864.009533697,-160675.836895129,-176905.486659925
65-74,OTH,sat_fat,FL,mrh-eq,-36299.1707752614,-32299.2047240603,-34597.6002581155
75+,NHW,added_sugar,CED,MJ,-5915625.05071818,-5581699.72213209,-5835583.39464535
75+,NHW,added_sugar,Food_price,USD,-9636957.00958448,-9136226.86407727,-9491836.64505647
75+,NHW,added_sugar,FL,mrh-eq,-314646.157997434,-297544.301869235,-310484.633391884
75+,NHW,oil,CED,MJ,25003.5771735352,72695.1029039882,47935.8877210281
75+,NHW,oil,Food_price,USD,69116.6502184666,63687.8199257609,78286.5301038077
75+,NHW,oil,FL,mrh-eq,1021.27258254046,3436.68518722726,2190.25271893735
75+,NHW,sat_fat,CED,MJ,-17526039.401032,-16496262.5778168,-16680087.2692568
75+,NHW,sat_fat,Food_price,USD,-1994853.13425626,-1854341.1424898,-1886808.76236955
75+,NHW,sat_fat,FL,mrh-eq,-465788.300456025,-438392.669641334,-443181.869781145
75+,NHB,added_sugar,CED,MJ,-702104.70890639,-742637.985870462,-733375.106811786
75+,NHB,added_sugar,Food_price,USD,-1046123.65769844,-1070971.26066076,-1087117.56902991
75+,NHB,added_sugar,FL,mrh-eq,-34305.0867020489,-36466.2522697774,-35967.9349834897
75+,NHB,oil,CED,MJ,-34981.6073532717,-35475.0785425582,-58972.1970577256
75+,NHB,oil,Food_price,USD,-26722.5690156176,-29647.6527504797,-64643.3794601112
75+,NHB,oil,FL,mrh-eq,-1606.29841308947,-1624.38249836,-2707.18636554448
75+,NHB,sat_fat,CED,MJ,-1427438.24858718,-1202744.37325158,-1370012.48178884
75+,NHB,sat_fat,Food_price,USD,-186172.177081961,-157761.200922475,-178896.533668598
75+,NHB,sat_fat,FL,mrh-eq,-37078.9362205199,-31233.2445364366,-35580.983749241
75+,HIS,added_sugar,CED,MJ,-364763.311466408,-320558.518026809,-399673.452794819
75+,HIS,added_sugar,Food_price,USD,-528279.175800421,-453093.739436725,-532346.719121846
75+,HIS,added_sugar,FL,mrh-eq,-18555.9465664567,-16037.1856553734,-20252.4973545311
75+,HIS,oil,CED,MJ,-22108.380207369,-12442.6415022255,-13763.6540226618
75+,HIS,oil,Food_price,USD,-21222.9107172084,-18968.2049502234,-13882.0261525882
75+,HIS,oil,FL,mrh-eq,-1031.22744662743,-572.512567297191,-637.077123037353
75+,HIS,sat_fat,CED,MJ,-896812.347037704,-983293.585963633,-987917.403078517
75+,HIS,sat_fat,Food_price,USD,-84692.642043675,-95427.9019369695,-95732.9679221939
75+,HIS,sat_fat,FL,mrh-eq,-24249.1926857676,-26661.8693429461,-26695.406713075
75+,OTH,added_sugar,CED,MJ,-227709.174964646,-241598.593332401,-268695.742249312
75+,OTH,added_sugar,Food_price,USD,-320956.689966704,-331710.564737944,-361396.594714627
75+,OTH,added_sugar,FL,mrh-eq,-12389.9220226003,-13104.0008123803,-14467.699897943
75+,OTH,oil,CED,MJ,17185.4217642604,36259.21108989,21851.692520329
75+,OTH,oil,Food_price,USD,6244.6970823711,10419.9472115785,5834.38054497308
75+,OTH,oil,FL,mrh-eq,886.453072639453,1827.68149471492,1092.60922035
75+,OTH,sat_fat,CED,MJ,-763549.364162508,-921993.795948626,-882613.386797176
75+,OTH,sat_fat,Food_price,USD,-102814.734359476,-123831.478863479,-117871.226968276
75+,OTH,sat_fat,FL,mrh-eq,-20619.4986728337,-24852.4319593376,-23718.3564725181
