sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,-28519856.8381422,-29344558.1235097,-27502633.6251622
Female,NHW,added_sugar,Food_price,USD,-50732344.5362503,-51970979.7437562,-49909655.3061277
Female,NHW,added_sugar,FL,mrh-eq,-1359625.89165562,-1398716.73060185,-1314656.32171605
Female,NHW,oil,CED,MJ,-1673140.44792785,-1839399.29497418,-1519348.31403136
Female,NHW,oil,Food_price,USD,-1221517.66372837,-1425711.243218,-1101670.63744874
Female,NHW,oil,FL,mrh-eq,-84146.7231058468,-93749.544678363,-75624.9446719077
Female,NHW,sat_fat,CED,MJ,-77423018.4970484,-75647146.4147536,-76170989.0976639
Female,NHW,sat_fat,Food_price,USD,-8679212.10258077,-8389240.02427399,-8492872.0381102
Female,NHW,sat_fat,FL,mrh-eq,-2061327.4019061,-2013951.75184359,-2026876.06377183
Female,NHB,added_sugar,CED,MJ,-6759871.57527105,-6661000.46007964,-6851963.04013457
Female,NHB,added_sugar,Food_price,USD,-11363690.1990593,-11257217.8104871,-11429108.5156146
Female,NHB,added_sugar,FL,mrh-eq,-291653.214210749,-288376.156128636,-296215.795157289
Female,NHB,oil,CED,MJ,-725826.080691022,-585990.061940851,-707130.88655311
Female,NHB,oil,Food_price,USD,-414420.96978001,-312846.988898604,-461797.665110485
Female,NHB,oil,FL,mrh-eq,-36216.3621929461,-29271.3812795483,-35032.5927484735
Female,NHB,sat_fat,CED,MJ,-10961068.9708083,-10902961.1583504,-11331685.0202
Female,NHB,sat_fat,Food_price,USD,-1309160.83045965,-1292232.60823396,-1334426.26238909
Female,NHB,sat_fat,FL,mrh-eq,-288264.863416973,-286892.495920811,-297863.00028784
Female,HIS,added_sugar,CED,MJ,-6135667.12339208,-6090437.72752133,-5766318.41520873
Female,HIS,added_sugar,Food_price,USD,-9638985.11770866,-9157262.66317358,-8849369.19367618
Female,HIS,added_sugar,FL,mrh-eq,-290979.111201858,-287807.842558475,-272701.558247278
Female,HIS,oil,CED,MJ,-5374.98385252418,-138516.500563131,76803.8357355634
Female,HIS,oil,Food_price,USD,41431.2547099327,-94014.2821367274,82044.8925130118
Female,HIS,oil,FL,mrh-eq,88.8897369516993,-6888.54456219594,3957.61790571085
Female,HIS,sat_fat,CED,MJ,-14365038.5163522,-14692104.8848007,-14745273.4838634
Female,HIS,sat_fat,Food_price,USD,-1793660.86891069,-1848166.88078654,-1842462.11320241
Female,HIS,sat_fat,FL,mrh-eq,-387305.287745097,-396234.79467781,-397675.793318956
Female,OTH,added_sugar,CED,MJ,-3281532.74112878,-3168782.63599038,-3163245.90457021
