age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-10962405.7315791,-11092052.9323582,-11033605.6619765
20-34,Female,added_sugar,Food_price,USD,-21442728.783891,-21177846.6028558,-21664092.92008
20-34,Female,added_sugar,FL,mrh-eq,-484070.765717907,-490618.898653458,-487727.884113112
20-34,Female,oil,CED,MJ,-832760.312319061,-822031.914702501,-800109.407340184
20-34,Female,oil,Food_price,USD,-519236.920060909,-568740.679294186,-592897.585372319
20-34,Female,oil,FL,mrh-eq,-43611.4516301555,-42991.1605047555,-41885.7579878669
20-34,Female,sat_fat,CED,MJ,-27408344.9859736,-26999887.8387189,-28693661.4605847
20-34,Female,sat_fat,Food_price,USD,-3465744.89865341,-3362456.70802543,-3571023.47891279
20-34,Female,sat_fat,FL,mrh-eq,-722505.170312256,-712182.365496477,-756366.107792545
20-34,Male,added_sugar,CED,MJ,-9494569.56419116,-8201221.03264094,-9103248.48744605
20-34,Male,added_sugar,Food_price,USD,-17803849.1996329,-15730492.6228835,-17331955.5847049
20-34,Male,added_sugar,FL,mrh-eq,-379163.504396065,-327112.1482468,-363156.835719201
20-34,Male,oil,CED,MJ,630708.013771641,793702.516560736,618617.882861143
20-34,Male,oil,Food_price,USD,432699.976981495,428353.481179255,351325.273094624
20-34,Male,oil,FL,mrh-eq,32610.6493524638,41048.5048725105,32141.3336253393
20-34,Male,sat_fat,CED,MJ,-26272816.8599402,-26342943.0713068,-26118110.274841
20-34,Male,sat_fat,Food_price,USD,-2976583.17130779,-3058050.03564755,-2944000.42532485
20-34,Male,sat_fat,FL,mrh-eq,-715923.551452778,-718025.342508416,-711745.193931428
35-44,Female,added_sugar,CED,MJ,-7822891.50235837,-7066258.55167772,-7304456.49800136
35-44,Female,added_sugar,Food_price,USD,-12966474.577363,-11777880.642669,-12317246.7864521
35-44,Female,added_sugar,FL,mrh-eq,-368692.010592747,-331893.30242185,-343341.770776436
35-44,Female,oil,CED,MJ,-580360.042805898,-596444.351903108,-461060.206102763
35-44,Female,oil,Food_price,USD,-241024.09781561,-238682.63103991,-196852.479292262
35-44,Female,oil,FL,mrh-eq,-28571.7170287566,-28518.9880110396,-22466.1102313503
35-44,Female,sat_fat,CED,MJ,-17550114.9972046,-18127729.0023278,-17671179.3949626
35-44,Female,sat_fat,Food_price,USD,-2049578.03930273,-2121306.91046164,-2060510.93283898
35-44,Female,sat_fat,FL,mrh-eq,-466880.763320348,-482216.132955073,-470080.179733277
35-44,Male,added_sugar,CED,MJ,-6679221.69888876,-6910477.86876563,-6164977.91925708
35-44,Male,added_sugar,Food_price,USD,-11813766.1710771,-12452081.1472389,-11195871.8373789
35-44,Male,added_sugar,FL,mrh-eq,-283117.841793105,-294262.550211139,-262217.231974098
35-44,Male,oil,CED,MJ,525269.631156888,559277.335296425,464053.636067443
35-44,Male,oil,Food_price,USD,305293.828722834,302454.42917588,314288.573831964
35-44,Male,oil,FL,mrh-eq,26667.4460778588,27750.1282692955,23640.5827391211
35-44,Male,sat_fat,CED,MJ,-16506916.4482479,-17211975.5847726,-15141086.1113767
35-44,Male,sat_fat,Food_price,USD,-1744062.011055,-1771891.19940226,-1529380.24898249
35-44,Male,sat_fat,FL,mrh-eq,-457628.133410749,-477295.727479122,-419710.627252855
45-54,Female,added_sugar,CED,MJ,-8360582.44160099,-8385851.50368047,-7026358.51887038
45-54,Female,added_sugar,Food_price,USD,-13259493.4817356,-13658470.7297717,-11311275.7698974
45-54,Female,added_sugar,FL,mrh-eq,-373354.238694578,-374877.989378692,-313960.029582181
45-54,Female,oil,CED,MJ,-320488.089149021,-332896.027871403,-85655.830092176
45-54,Female,oil,Food_price,USD,-186458.823610218,-239016.574368626,24314.9880601468
45-54,Female,oil,FL,mrh-eq,-16850.3496008924,-17816.7462327996,-3692.99543601813
45-54,Female,sat_fat,CED,MJ,-17109569.1662529,-16288612.2335446,-15693675.4947492
45-54,Female,sat_fat,Food_price,USD,-2020714.7629679,-1890641.22736571,-1881605.4239535
45-54,Female,sat_fat,FL,mrh-eq,-456098.044132201,-434283.495837586,-417918.821578678
45-54,Male,added_sugar,CED,MJ,-5652746.2544836,-5927715.91826224,-5478334.43459178
45-54,Male,added_sugar,Food_price,USD,-9664153.15051682,-9874447.25347592,-9284779.73727151
45-54,Male,added_sugar,FL,mrh-eq,-257008.694534124,-270315.081767213,-249202.39668142
45-54,Male,oil,CED,MJ,39416.9436532378,130559.162488657,201765.916165705
45-54,Male,oil,Food_price,USD,11108.1493152959,40423.6690966193,77390.6670305591
45-54,Male,oil,FL,mrh-eq,1662.15263016701,6319.98139274625,10363.2588551474
45-54,Male,sat_fat,CED,MJ,-14322588.3803305,-15846515.6204389,-15280907.5827557
45-54,Male,sat_fat,Food_price,USD,-1563408.09346571,-1754406.02720208,-1666721.00545125
45-54,Male,sat_fat,FL,mrh-eq,-395925.272270348,-438136.344969138,-422423.490418838
55-64,Female,added_sugar,CED,MJ,-8604494.54028319,-9295583.60486682,-8932058.6013588
55-64,Female,added_sugar,Food_price,USD,-14868271.9399608,-15602162.4140571,-15337249.7202251
55-64,Female,added_sugar,FL,mrh-eq,-410331.752071061,-443930.622825168,-425644.266375263
55-64,Female,oil,CED,MJ,-347990.558025123,-755090.956113766,-751423.815450418
55-64,Female,oil,Food_price,USD,-222113.021565724,-718305.060325316,-636417.005855349
55-64,Female,oil,FL,mrh-eq,-17827.063250545,-39129.0758500443,-38875.3735137357
55-64,Female,sat_fat,CED,MJ,-23163735.6372897,-22891696.6548134,-22352945.8096733
55-64,Female,sat_fat,Food_price,USD,-2479614.27261129,-2456367.25895587,-2386915.43349355
55-64,Female,sat_fat,FL,mrh-eq,-620336.127718754,-613223.890433955,-598711.379789884
55-64,Male,added_sugar,CED,MJ,-7105231.11001143,-8299006.6223785,-6521644.76900708
55-64,Male,added_sugar,Food_price,USD,-10854704.5146232,-11850970.4770084,-9528084.06289418
55-64,Male,added_sugar,FL,mrh-eq,-325167.835253211,-381937.803730408,-297083.385983087
55-64,Male,oil,CED,MJ,-20472.7461322408,165009.90325848,36107.817626357
55-64,Male,oil,Food_price,USD,-77055.5234484581,63743.8521618912,9987.2358158767
55-64,Male,oil,FL,mrh-eq,-1297.61781563346,8461.95685646521,1652.69046000206
