sex_gp,outcome,outcome_unit,X1,X2,X3
Female,CED,MJ,344780735.258273,343216849.937232,342317235.125661
Female,Food_price,USD,193750158.930066,193869102.914244,191880782.380223
Female,FL,mrh-eq,11798034.8634674,11774028.260989,11702174.3631129
Male,CED,MJ,303825518.151131,307220753.003293,302178226.441157
Male,Food_price,USD,160625079.120763,160791658.12016,158036113.538034
Male,FL,mrh-eq,10284424.415522,10394245.8736568,10219692.1367726
