age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,NHW,CED,MJ,12895382.4471093,12895382.4471093,12895382.4471093
20-34,NHW,Food_price,USD,9358625.61580094,9358625.61580094,9358625.61580094
20-34,NHW,FL,mrh-eq,450338.613821458,450338.613821458,450338.613821458
20-34,NHB,CED,MJ,2963183.77663193,2963183.77663193,2963183.77663193
20-34,NHB,Food_price,USD,1933342.9670497,1933342.9670497,1933342.9670497
20-34,NHB,FL,mrh-eq,99672.8259313199,99672.8259313199,99672.8259313199
20-34,HIS,CED,MJ,4801672.53213862,4801672.53213862,4801672.53213862
20-34,HIS,Food_price,USD,2878481.35793599,2878481.35793599,2878481.35793599
20-34,HIS,FL,mrh-eq,163927.789111026,163927.789111026,163927.789111026
20-34,OTH,CED,MJ,2615545.34683331,2615545.34683331,2615545.34683331
20-34,OTH,Food_price,USD,1857540.99559205,1857540.99559205,1857540.99559205
20-34,OTH,FL,mrh-eq,92259.2289941385,92259.2289941385,92259.2289941385
35-44,NHW,CED,MJ,7582267.43025659,7582267.43025659,7582267.43025659
35-44,NHW,Food_price,USD,4749640.26017285,4749640.26017285,4749640.26017285
35-44,NHW,FL,mrh-eq,263261.234627284,263261.234627284,263261.234627284
35-44,NHB,CED,MJ,1775866.05294803,1775866.05294803,1775866.05294803
35-44,NHB,Food_price,USD,986107.312150877,986107.312150877,986107.312150877
35-44,NHB,FL,mrh-eq,60376.025660717,60376.025660717,60376.025660717
35-44,HIS,CED,MJ,3220808.52699697,3220808.52699697,3220808.52699697
35-44,HIS,Food_price,USD,1934641.08477115,1934641.08477115,1934641.08477115
35-44,HIS,FL,mrh-eq,114373.082455633,114373.082455633,114373.082455633
35-44,OTH,CED,MJ,1700607.73786809,1700607.73786809,1700607.73786809
35-44,OTH,Food_price,USD,994175.810761216,994175.810761216,994175.810761216
35-44,OTH,FL,mrh-eq,64113.6961653283,64113.6961653283,64113.6961653283
45-54,NHW,CED,MJ,8309930.76998146,8309930.76998146,8309930.76998146
45-54,NHW,Food_price,USD,5228705.9058949,5228705.9058949,5228705.9058949
45-54,NHW,FL,mrh-eq,296847.204041401,296847.204041401,296847.204041401
45-54,NHB,CED,MJ,1572693.7677957,1572693.7677957,1572693.7677957
45-54,NHB,Food_price,USD,896510.582433015,896510.582433015,896510.582433015
45-54,NHB,FL,mrh-eq,54151.8495871033,54151.8495871033,54151.8495871033
45-54,HIS,CED,MJ,2182635.50424322,2182635.50424322,2182635.50424322
45-54,HIS,Food_price,USD,1175688.60682299,1175688.60682299,1175688.60682299
45-54,HIS,FL,mrh-eq,77046.2457678437,77046.2457678437,77046.2457678437
45-54,OTH,CED,MJ,1588222.75768964,1588222.75768964,1588222.75768964
45-54,OTH,Food_price,USD,846812.706183673,846812.706183673,846812.706183673
45-54,OTH,FL,mrh-eq,58033.804914474,58033.804914474,58033.804914474
55-64,NHW,CED,MJ,11509302.0533361,11509302.0533361,11509302.0533361
55-64,NHW,Food_price,USD,6863497.24676439,6863497.24676439,6863497.24676439
55-64,NHW,FL,mrh-eq,412882.793990548,412882.793990548,412882.793990548
55-64,NHB,CED,MJ,1753936.5593154,1753936.5593154,1753936.5593154
55-64,NHB,Food_price,USD,994539.275933845,994539.275933845,994539.275933845
55-64,NHB,FL,mrh-eq,60674.5378492036,60674.5378492036,60674.5378492036
55-64,HIS,CED,MJ,2009268.67190162,2009268.67190162,2009268.67190162
55-64,HIS,Food_price,USD,1023343.92114041,1023343.92114041,1023343.92114041
55-64,HIS,FL,mrh-eq,72233.7215786427,72233.7215786427,72233.7215786427
55-64,OTH,CED,MJ,1643785.23634013,1643785.23634013,1643785.23634013
55-64,OTH,Food_price,USD,1106819.87509493,1106819.87509493,1106819.87509493
55-64,OTH,FL,mrh-eq,61207.8175310809,61207.8175310809,61207.8175310809
65-74,NHW,CED,MJ,7798434.39429344,7798434.39429344,7798434.39429344
65-74,NHW,Food_price,USD,4749455.18484802,4749455.18484802,4749455.18484802
65-74,NHW,FL,mrh-eq,278042.16731925,278042.16731925,278042.16731925
65-74,NHB,CED,MJ,838513.951648321,838513.951648321,838513.951648321
65-74,NHB,Food_price,USD,444736.49532491,444736.49532491,444736.49532491
65-74,NHB,FL,mrh-eq,29763.3330543439,29763.3330543439,29763.3330543439
65-74,HIS,CED,MJ,959022.149361298,959022.149361298,959022.149361298
65-74,HIS,Food_price,USD,524492.548278588,524492.548278588,524492.548278588
65-74,HIS,FL,mrh-eq,35095.5491001189,35095.5491001189,35095.5491001189
65-74,OTH,CED,MJ,697529.34937218,697529.34937218,697529.34937218
65-74,OTH,Food_price,USD,411076.258049831,411076.258049831,411076.258049831
65-74,OTH,FL,mrh-eq,26078.8128019128,26078.8128019128,26078.8128019128
75+,NHW,CED,MJ,5374547.01857708,5374547.01857708,5374547.01857708
75+,NHW,Food_price,USD,3348042.28954116,3348042.28954116,3348042.28954116
75+,NHW,FL,mrh-eq,197305.457248479,197305.457248479,197305.457248479
75+,NHB,CED,MJ,627628.557445161,627628.557445161,627628.557445161
75+,NHB,Food_price,USD,360357.442023421,360357.442023421,360357.442023421
75+,NHB,FL,mrh-eq,22168.5536376223,22168.5536376223,22168.5536376223
75+,HIS,CED,MJ,445238.619079131,445238.619079131,445238.619079131
75+,HIS,Food_price,USD,229273.507684436,229273.507684436,229273.507684436
75+,HIS,FL,mrh-eq,15969.9702105487,15969.9702105487,15969.9702105487
75+,OTH,CED,MJ,446630.110759958,446630.110759958,446630.110759958
75+,OTH,Food_price,USD,197574.753268294,197574.753268294,197574.753268294
75+,OTH,FL,mrh-eq,16869.7261280959,16869.7261280959,16869.7261280959
