age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,-583159485.701529,-584778268.500787,-614349950.015172
20-34,Female,NHW,Food_price,USD,-583159485.701529,-584778268.500787,-614349950.015172
20-34,Female,NHW,FL,mrh-eq,-583159485.701529,-584778268.500787,-614349950.015172
20-34,Female,NHB,CED,MJ,-180541859.316847,-168294863.40263,-177700410.36405
20-34,Female,NHB,Food_price,USD,-180541859.316847,-168294863.40263,-177700410.36405
20-34,Female,NHB,FL,mrh-eq,-180541859.316847,-168294863.40263,-177700410.36405
20-34,Female,HIS,CED,MJ,-186693255.941626,-201318200.798148,-197192831.49634
20-34,Female,HIS,Food_price,USD,-186693255.941626,-201318200.798148,-197192831.49634
20-34,Female,HIS,FL,mrh-eq,-186693255.941626,-201318200.798148,-197192831.49634
20-34,Female,OTH,CED,MJ,-109134596.238392,-101206181.834778,-94968738.9581826
20-34,Female,OTH,Food_price,USD,-109134596.238392,-101206181.834778,-94968738.9581826
20-34,Female,OTH,FL,mrh-eq,-109134596.238392,-101206181.834778,-94968738.9581826
20-34,Male,NHW,CED,MJ,-457607099.15033,-439334337.465901,-453563488.574494
20-34,Male,NHW,Food_price,USD,-457607099.15033,-439334337.465901,-453563488.574494
20-34,Male,NHW,FL,mrh-eq,-457607099.15033,-439334337.465901,-453563488.574494
20-34,Male,NHB,CED,MJ,-123740114.093842,-105681437.830483,-119572162.651768
20-34,Male,NHB,Food_price,USD,-123740114.093842,-105681437.830483,-119572162.651768
20-34,Male,NHB,FL,mrh-eq,-123740114.093842,-105681437.830483,-119572162.651768
20-34,Male,HIS,CED,MJ,-152222241.967846,-131741009.488728,-142136387.237845
20-34,Male,HIS,Food_price,USD,-152222241.967846,-131741009.488728,-142136387.237845
20-34,Male,HIS,FL,mrh-eq,-152222241.967846,-131741009.488728,-142136387.237845
20-34,Male,OTH,CED,MJ,-76767280.8677735,-67538630.0465523,-77908290.7782758
20-34,Male,OTH,Food_price,USD,-76767280.8677735,-67538630.0465523,-77908290.7782758
20-34,Male,OTH,FL,mrh-eq,-76767280.8677735,-67538630.0465523,-77908290.7782758
35-44,Female,NHW,CED,MJ,-405120621.863225,-399683165.645784,-396020451.867917
35-44,Female,NHW,Food_price,USD,-405120621.863225,-399683165.645784,-396020451.867917
35-44,Female,NHW,FL,mrh-eq,-405120621.863225,-399683165.645784,-396020451.867917
35-44,Female,NHB,CED,MJ,-103026523.198582,-107379743.509075,-100193599.479656
35-44,Female,NHB,Food_price,USD,-103026523.198582,-107379743.509075,-100193599.479656
35-44,Female,NHB,FL,mrh-eq,-103026523.198582,-107379743.509075,-100193599.479656
35-44,Female,HIS,CED,MJ,-120408300.633419,-114131496.978504,-103684175.751348
35-44,Female,HIS,Food_price,USD,-120408300.633419,-114131496.978504,-103684175.751348
35-44,Female,HIS,FL,mrh-eq,-120408300.633419,-114131496.978504,-103684175.751348
35-44,Female,OTH,CED,MJ,-85736436.2815769,-76035826.3429312,-83077366.6993967
35-44,Female,OTH,Food_price,USD,-85736436.2815769,-76035826.3429312,-83077366.6993967
35-44,Female,OTH,FL,mrh-eq,-85736436.2815769,-76035826.3429312,-83077366.6993967
35-44,Male,NHW,CED,MJ,-347473998.408763,-344489149.096543,-304128752.002471
35-44,Male,NHW,Food_price,USD,-347473998.408763,-344489149.096543,-304128752.002471
35-44,Male,NHW,FL,mrh-eq,-347473998.408763,-344489149.096543,-304128752.002471
35-44,Male,NHB,CED,MJ,-65658583.7679248,-61345187.2072122,-62678542.1785637
35-44,Male,NHB,Food_price,USD,-65658583.7679248,-61345187.2072122,-62678542.1785637
35-44,Male,NHB,FL,mrh-eq,-65658583.7679248,-61345187.2072122,-62678542.1785637
35-44,Male,HIS,CED,MJ,-79358111.9260032,-96647043.7148134,-81436265.1230238
35-44,Male,HIS,Food_price,USD,-79358111.9260032,-96647043.7148134,-81436265.1230238
35-44,Male,HIS,FL,mrh-eq,-79358111.9260032,-96647043.7148134,-81436265.1230238
35-44,Male,OTH,CED,MJ,-30631813.8672002,-39369256.5164167,-35154371.2948738
35-44,Male,OTH,Food_price,USD,-30631813.8672002,-39369256.5164167,-35154371.2948738
35-44,Male,OTH,FL,mrh-eq,-30631813.8672002,-39369256.5164167,-35154371.2948738
45-54,Female,NHW,CED,MJ,-478865410.535697,-480209038.501541,-378003142.105128
45-54,Female,NHW,Food_price,USD,-478865410.535697,-480209038.501541,-378003142.105128
45-54,Female,NHW,FL,mrh-eq,-478865410.535697,-480209038.501541,-378003142.105128
45-54,Female,NHB,CED,MJ,-88235029.1742706,-77372734.2202536,-89908616.858165
