age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,13866965.3184859,13589067.3351262,13740458.0055366
20-34,NHW,added_sugar,Food_price,USD,28364482.1009841,27774178.0713176,28533042.7558178
20-34,NHW,added_sugar,FL,mrh-eq,603304.277349808,593048.393918687,599218.660055524
20-34,NHW,oil,CED,MJ,9496424.64967969,9539224.09799838,9557423.18411377
20-34,NHW,oil,Food_price,USD,6630325.881317,6692915.60793386,6798631.13768397
20-34,NHW,oil,FL,mrh-eq,496980.653482367,499127.523533699,500078.922877331
20-34,NHW,sat_fat,CED,MJ,50596726.326025,50316268.0755428,51635162.7255171
20-34,NHW,sat_fat,Food_price,USD,5934642.65092092,5895637.75608173,6033168.1523617
20-34,NHW,sat_fat,FL,mrh-eq,1347940.0240672,1340736.55418756,1375289.95935698
20-34,NHB,added_sugar,CED,MJ,4076354.25075768,3903264.40271799,4029105.62579983
20-34,NHB,added_sugar,Food_price,USD,7373543.3917446,7138342.66409032,7259120.71176031
20-34,NHB,added_sugar,FL,mrh-eq,159649.559006073,152871.965761464,157793.532328194
20-34,NHB,oil,CED,MJ,2414786.05173826,2313115.4090148,2381569.20628816
20-34,NHB,oil,Food_price,USD,1388147.40928785,1338952.09058688,1337073.40138188
20-34,NHB,oil,FL,mrh-eq,122181.726942667,117062.257835212,120439.124961027
20-34,NHB,sat_fat,CED,MJ,10645075.1997553,10380410.7186305,10649843.9228302
20-34,NHB,sat_fat,Food_price,USD,1099225.74773605,1074875.39274579,1090449.77647301
20-34,NHB,sat_fat,FL,mrh-eq,282495.03547311,275400.022883538,282467.771403703
20-34,HIS,added_sugar,CED,MJ,5189999.61629787,5151484.47168467,5264595.20401962
20-34,HIS,added_sugar,Food_price,USD,8730665.20268437,8664783.34725542,8797281.26590724
20-34,HIS,added_sugar,FL,mrh-eq,207649.20649642,207025.894220228,210731.784650617
20-34,HIS,oil,CED,MJ,3287120.82871718,3168304.28011973,3224925.6433777
20-34,HIS,oil,Food_price,USD,1936424.98268219,1905331.34352211,1935203.26700753
20-34,HIS,oil,FL,mrh-eq,170882.071719307,164646.544031054,167621.032778281
20-34,HIS,sat_fat,CED,MJ,16928321.9530896,17394224.7554423,17095521.3163209
20-34,HIS,sat_fat,Food_price,USD,2193092.30051331,2237612.37873208,2192234.60152296
20-34,HIS,sat_fat,FL,mrh-eq,465074.464842805,477872.224407756,469629.627415398
20-34,OTH,added_sugar,CED,MJ,2804235.07839684,2523670.62441097,2691676.15829431
20-34,OTH,added_sugar,Food_price,USD,5343114.21396171,4686559.01776158,5056916.83261213
20-34,OTH,added_sugar,FL,mrh-eq,123951.269404751,111495.999580081,118644.051674285
20-34,OTH,oil,CED,MJ,1945330.45290281,1977784.13370345,1962468.02452431
20-34,OTH,oil,Food_price,USD,1521667.55649725,1584244.1164293,1535036.49056048
20-34,OTH,oil,FL,mrh-eq,101158.015685742,102793.210912866,102008.657677633
