race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
NHW,added_sugar,CED,MJ,-17773567.1514193,-18004733.1879881,-16834361.2638867
NHW,added_sugar,Food_price,USD,-31249624.390373,-31375730.8956674,-29884993.9843404
NHW,added_sugar,FL,mrh-eq,-825848.100218668,-837937.326966431,-785200.908680482
NHW,oil,CED,MJ,-175218.262861326,-211282.126464085,-176396.472445943
NHW,oil,Food_price,USD,-128776.996288669,-197375.560853553,-146881.080141337
NHW,oil,FL,mrh-eq,-8978.53319284784,-10829.6422090622,-8709.34796911113
NHW,sat_fat,CED,MJ,-32737650.1794889,-32940143.082243,-32538370.2907266
NHW,sat_fat,Food_price,USD,-3649696.1225563,-3655444.83094889,-3606552.54888372
NHW,sat_fat,FL,mrh-eq,-885957.111469577,-892205.897331484,-880650.497355058
NHB,added_sugar,CED,MJ,-3848309.83632601,-3723808.93386287,-3912761.664597
NHB,added_sugar,Food_price,USD,-6324641.20335582,-6204198.45389253,-6439070.89329393
NHB,added_sugar,FL,mrh-eq,-162058.473380566,-157241.875692964,-164986.166297078
NHB,oil,CED,MJ,-109672.964770201,-72600.5697624773,-103500.235681154
NHB,oil,Food_price,USD,-72587.1405376461,-48103.6744667756,-75862.1196294744
NHB,oil,FL,mrh-eq,-5467.79363158116,-3632.23569929953,-5124.56002781364
NHB,sat_fat,CED,MJ,-4715721.17701875,-4623793.56989765,-4686992.35890221
NHB,sat_fat,Food_price,USD,-524484.222056499,-513631.30048737,-518645.019980175
NHB,sat_fat,FL,mrh-eq,-126116.98801396,-123712.298971248,-125250.82186563
HIS,added_sugar,CED,MJ,-3754408.51436615,-3843920.89644802,-3590184.48145703
HIS,added_sugar,Food_price,USD,-5922968.68659931,-5870871.27364365,-5617809.14062553
HIS,added_sugar,FL,mrh-eq,-168318.566151411,-172382.616956437,-159882.325100057
HIS,oil,CED,MJ,107658.789406977,117305.334864648,125421.047041687
HIS,oil,Food_price,USD,76958.7617206746,73350.1447521837,90474.1552774197
HIS,oil,FL,mrh-eq,5517.96323737043,5974.61826111197,6389.91132731169
HIS,sat_fat,CED,MJ,-6507429.38137781,-6757095.6170438,-6517375.55761437
HIS,sat_fat,Food_price,USD,-762766.216470325,-784340.691061121,-756680.597784841
HIS,sat_fat,FL,mrh-eq,-177934.210962352,-184843.920943079,-178172.170719609
OTH,added_sugar,CED,MJ,-1714358.28046766,-1849874.57537975,-1800047.20488383
OTH,added_sugar,Food_price,USD,-2901448.13526868,-2933279.72328919,-2992784.06088027
OTH,added_sugar,FL,mrh-eq,-82776.7832037678,-91136.6119929274,-87052.3202440283
OTH,oil,CED,MJ,-41225.8884038099,-44580.3782489225,-61610.1510606998
OTH,oil,Food_price,USD,-37116.9743554143,-43747.4064006212,-49378.1730555205
OTH,oil,FL,mrh-eq,-2191.96788117292,-2290.81438420157,-3257.55512905036
OTH,sat_fat,CED,MJ,-3862416.28963246,-3796672.74367252,-3804184.68068881
OTH,sat_fat,Food_price,USD,-521164.918210295,-514113.688488809,-520062.920851562
OTH,sat_fat,FL,mrh-eq,-103587.072702847,-102041.959458516,-102137.961521253
