sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.0019118070968804808,0.0012227781478177228,0.0017491585767846214,8.270266093493108e-4,0.0031348388264931313
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.0013105563997747628,9.899394427928731e-4,7.995772309623372e-4,6.864733719277951e-4,0.002368971721112293
Female,HIS,35-44,11,4706043,oil,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,9.728694603581268e-5,6.222403498481761e-5,8.901018117643443e-5,4.2085257056129395e-5,1.595238851459675e-4
Female,HIS,35-44,11,4706043,sat_fat,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.16172700207890833,0.009824241200673442,-0.15631608920327972,-0.17222956035307374,-0.15582371974902726
Female,HIS,35-44,11,4706043,sat_fat,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.017527317984989486,0.0014133980551500277,-0.016934648027392866,-0.01903026680405537,-0.016528138629880725
Female,HIS,35-44,11,4706043,sat_fat,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.004328175750042331,2.6291863436988025e-4,-0.004183367637650179,-0.004609247664140324,-0.004170190731477667
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.10337991147565195,0.008456835570410624,-0.10804849296524055,-0.10845211775912221,-0.09433941092603139
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.1673646058470885,0.01166666376679834,-0.1734695101915297,-0.17464995987183668,-0.1548900831295653
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.00490969571307612,4.0163014993500656e-4,-0.005131414944582505,-0.00515058380332812,-0.004480346276043692
Female,HIS,45-54,19,2981376,oil,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-7.125628278211898e-4,0.00108351381358595,-5.046999225288065e-4,-0.0018159371934128921,2.1412806827198695e-4
Female,HIS,45-54,19,2981376,oil,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-5.148549272406848e-4,9.136892219695583e-4,-3.443183948612805e-4,-0.0014439232326461818,2.692573256423188e-4
Female,HIS,45-54,19,2981376,oil,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-3.507960431678896e-5,5.334159230364473e-5,-2.4846473728022463e-5,-8.939893539471848e-5,1.0541565760689055e-5
Female,HIS,45-54,19,2981376,sat_fat,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.15294638508397554,0.004273388679958433,-0.15427578276565654,-0.15629100491075043,-0.1484717772277718
Female,HIS,45-54,19,2981376,sat_fat,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.018981390936482854,4.929912743144791e-4,-0.018992394454876008,-0.01944496864948633,-0.018508460232845202
Female,HIS,45-54,19,2981376,sat_fat,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.004073181398815269,1.1380646408580834e-4,-0.004108585164034553,-0.004162253417464469,-0.003954016179729679
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.10608005167303455,0.006929545106292665,-0.10942352432855589,-0.11063988892637593,-0.09867826266250006
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.14014870248929037,0.0140304805701017,-0.14397245833626518,-0.15147599674736456,-0.12557121576128757
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.00507759173297631,3.316872530704264e-4,-0.005237629259800243,-0.005295851354612304,-0.0047233002135399745
Female,HIS,55-64,27,2911586,oil,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.0020478991449738478,0.002936603973600239,0.0023787753951588376,-8.691839677580298e-4,0.0046837374450484845
Female,HIS,55-64,27,2911586,oil,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.0021786491690542033,0.0024610419578029474,0.002364050937534881,-2.3315532846497972e-4,0.004432862163364811
Female,HIS,55-64,27,2911586,oil,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,1.0996907156527179e-4,1.5769117015566222e-4,1.2773662331465565e-4,-4.6673858030733356e-5,2.515095821743007e-4
Female,HIS,55-64,27,2911586,sat_fat,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.1778044001683085,0.016994055037942542,-0.18117239410449082,-0.19227778373302928,-0.16046822175783274
Female,HIS,55-64,27,2911586,sat_fat,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.01796636981336382,0.0017168799242953956,-0.01836783852801869,-0.019392987429023463,-0.01619850379024754
Female,HIS,55-64,27,2911586,sat_fat,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.004762037010783288,4.5514238667527525e-4,-0.004852240131521648,-0.005149669646090514,-0.004297731722848455
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.08153453345079402,0.010900257833308629,-0.07648946678782684,-0.09316566749775419,-0.07419170606735594
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.09755965491818731,0.011738800086385075,-0.09245913388230152,-0.11005960104914946,-0.0893951516677281
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.0045021997520999025,6.018938974436308e-4,-0.004223619659493551,-0.005144451404333453,-0.00409674117858175
Female,HIS,65-74,35,1616432,oil,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.0013017334325034794,0.0031386066962283835,-0.0023467645896761767,-0.003712623285947241,0.001997432904537076
Female,HIS,65-74,35,1616432,oil,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-9.516635855510693e-4,0.00270034650529364,-0.0022866502828380523,-0.0027026113651220604,0.0019340228867138582
Female,HIS,65-74,35,1616432,oil,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-6.151518924034869e-5,1.4831914126857808e-4,-1.1089956225434307e-4,-1.754450783167999e-4,9.439141689799777e-5
Female,HIS,65-74,35,1616432,sat_fat,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.1555063385386056,0.0032689097727489217,-0.15569977976588079,-0.15852550959376405,-0.15232274244026323
Female,HIS,65-74,35,1616432,sat_fat,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.017444274256613716,5.182632866572183e-4,-0.017643855067847353,-0.017823615119703113,-0.016895289703975733
Female,HIS,65-74,35,1616432,sat_fat,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.004175620767197357,8.777602033113393e-5,-0.004180815006952683,-0.004256690860391733,-0.004090135570210956
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.09051714983408901,0.014622917903801798,-0.09566819774571267,-0.10155752762293022,-0.07509838132036771
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.1363006469832731,0.016352671225455667,-0.14469749392300943,-0.14664647385600765,-0.11881750021176264
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.005078023333241673,8.203475081980268e-4,-0.005366997760008479,-0.005697389896619968,-0.004213028507111592
Female,HIS,75+,43,737080,oil,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.0035309849996770894,2.602426189771075e-4,-0.0034468368099220678,-0.003804087437532226,-0.0033294085231137206
Female,HIS,75+,43,737080,oil,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.003524530988661713,9.645856066205284e-4,-0.0030765599328475756,-0.004553891243688093,-0.002875946131077349
Female,HIS,75+,43,737080,oil,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-1.637776225910783e-4,1.207082936824879e-5,-1.598745784080298e-4,-1.7644492873931573e-4,-1.5442790399843205e-4
Female,HIS,75+,43,737080,sat_fat,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.18140820698085813,0.013188039320462636,-0.17460320839811663,-0.19550845444143378,-0.17309220831561273
Female,HIS,75+,43,737080,sat_fat,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.01827296308337275,0.0014344799607178065,-0.01758431048812388,-0.019805035850010644,-0.01732624502269639
Female,HIS,75+,43,737080,sat_fat,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.004829798321368929,3.511173569938798e-4,-0.004648622556066804,-0.005205202238586194,-0.004608393804658469
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.14792165537511875,0.004996798948401292,-0.14802917165920695,-0.1526220957238864,-0.14312982618487613
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,Food_price,USD,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.2731182918613704,0.007138793879294948,-0.270195559489432,-0.28070170167221165,-0.2680192045666767
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,FL,mrh-eq,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.005814489873775949,1.964136813713671e-4,-0.005818716113291124,-0.005999254320475042,-0.005626133123488957
Female,NHB,20-34,2,4596338,oil,g/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.008253967770183206,0.0011658967079281014,-0.0076204588801417564,-0.009500516208922068,-0.007545901887979574
Female,NHB,20-34,2,4596338,oil,g/day,Food_price,USD,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.006118928877119146,0.0010874204547989253,-0.00563048169180418,-0.007278202622912746,-0.005374835238843266
Female,NHB,20-34,2,4596338,oil,g/day,FL,mrh-eq,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-4.2520595080764465e-4,6.0061564576119836e-5,-3.925705253449653e-4,-4.8942231666704e-4,-3.8872969659152674e-4
Female,NHB,20-34,2,4596338,sat_fat,g/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.17197214220502888,0.008825878019673038,-0.16813867557917173,-0.1813701657529155,-0.16583256528912083
Female,NHB,20-34,2,4596338,sat_fat,g/day,Food_price,USD,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.01915165972040156,5.673502807185038e-4,-0.019035439194875485,-0.01973148697364561,-0.018670619913854672
Female,NHB,20-34,2,4596338,sat_fat,g/day,FL,mrh-eq,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.004505850454618819,2.3124725887255787e-4,-0.004405409609273683,-0.004752088526278578,-0.004344987101502424
Female,NHB,35-44,10,2841551,added_sugar,tsp eq/day,CED,MJ,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.15356149712504155,0.008185763954960188,-0.15173972325413937,-0.16196642083449445,-0.14670508120585554
Female,NHB,35-44,10,2841551,added_sugar,tsp eq/day,Food_price,USD,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.24962300393775935,0.020570378200006643,-0.24021075427908564,-0.2715653283115477,-0.23568109177384367
Female,NHB,35-44,10,2841551,added_sugar,tsp eq/day,FL,mrh-eq,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.006414306128161502,3.4192162021727345e-4,-0.0063382101306424235,-0.006765382111826694,-0.006127911742387527
Female,NHB,35-44,10,2841551,oil,g/day,CED,MJ,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.007232461518866494,0.0014005428467590815,-0.007400116256619167,-0.008484554907569832,-0.005837861603073382
Female,NHB,35-44,10,2841551,oil,g/day,Food_price,USD,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0,0,0,0,0
Female,NHB,35-44,10,2841551,oil,g/day,FL,mrh-eq,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-3.6149733096656135e-4,7.000279222876044e-5,-3.6987715297645335e-4,-4.240802312635641e-4,-2.9179158196115034e-4
Female,NHB,35-44,10,2841551,sat_fat,g/day,CED,MJ,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.15520889611977345,0.0023702703199694757,-0.15519747222442604,-0.157465488464312,-0.15296201408628018
Female,NHB,35-44,10,2841551,sat_fat,g/day,Food_price,USD,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.018082196404722528,3.2471285264982765e-4,-0.018017165997176718,-0.018413636427865036,-0.017806032227993956
Female,NHB,35-44,10,2841551,sat_fat,g/day,FL,mrh-eq,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,-0.00410966092554629,6.276062494151832e-5,-0.0041093584407177735,-0.004169411555923045,-0.004050167407273775
Female,NHB,45-54,18,2294986,added_sugar,tsp eq/day,CED,MJ,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.15040591663684152,0.008836659851357048,-0.15235646136546238,-0.157816951062798,-0.1413369191915573
Female,NHB,45-54,18,2294986,added_sugar,tsp eq/day,Food_price,USD,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.24331153656707202,0.013870369174304122,-0.24727420040834716,-0.25439457430589457,-0.2288602345631656
Female,NHB,45-54,18,2294986,added_sugar,tsp eq/day,FL,mrh-eq,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.006374982574389821,3.745434609745512e-4,-0.006457656773208399,-0.006689100638227377,-0.005990591441556474
Female,NHB,45-54,18,2294986,oil,g/day,CED,MJ,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.008268370996743562,0.0027092281349701953,-0.009109593803043953,-0.010389818961179553,-0.005431883646952238
Female,NHB,45-54,18,2294986,oil,g/day,Food_price,USD,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.004725829726885174,0.0023736824436945488,-0.005728057115361182,-0.006398721752500235,-0.002201044421065507
Female,NHB,45-54,18,2294986,oil,g/day,FL,mrh-eq,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-3.991878147217584e-4,0.00013079854051147336,-4.398011222128493e-4,-5.016089781289939e-4,-2.6224533994709563e-4
Female,NHB,45-54,18,2294986,sat_fat,g/day,CED,MJ,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.15257134379717233,0.0041863614837949715,-0.1515980084922052,-0.15688060051917077,-0.14908942208439596
Female,NHB,45-54,18,2294986,sat_fat,g/day,Food_price,USD,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.020646970681872538,6.84633769231329e-4,-0.02051320137670279,-0.021344845812254633,-0.020062799460884725
Female,NHB,45-54,18,2294986,sat_fat,g/day,FL,mrh-eq,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,-0.0039655120148854445,1.0880855047531974e-4,-0.003940213864195424,-0.004077514759837521,-0.0038750126980198855
Female,NHB,55-64,26,3005374,added_sugar,tsp eq/day,CED,MJ,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.14504084450225652,0.012900214732573429,-0.14246804899240725,-0.15820530583316614,-0.13406325935471874
Female,NHB,55-64,26,3005374,added_sugar,tsp eq/day,Food_price,USD,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.2559727154887137,0.02202197141647635,-0.2535272833496803,-0.27783593142959306,-0.23618811686601265
Female,NHB,55-64,26,3005374,added_sugar,tsp eq/day,FL,mrh-eq,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.006545226714931653,5.821451907961163e-4,-0.006429124730274089,-0.007139296504627446,-0.00604984361219479
Female,NHB,55-64,26,3005374,oil,g/day,CED,MJ,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.0063378979055186005,0.0012392802825607686,-0.0060286865736787635,-0.007618815423528042,-0.005319810019573021
Female,NHB,55-64,26,3005374,oil,g/day,Food_price,USD,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.005190222946972004,0.0017664322504424006,-0.005070720542634988,-0.006916239507000316,-0.0035657834306301543
Female,NHB,55-64,26,3005374,oil,g/day,FL,mrh-eq,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-3.149363888958335e-4,6.158105776359288e-5,-2.9957137328545e-4,-3.7858644189590576e-4,-2.6434659916458713e-4
Female,NHB,55-64,26,3005374,sat_fat,g/day,CED,MJ,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.1656631814795312,0.007102282502520961,-0.16638190967994398,-0.1720789292996803,-0.15863651468903125
Female,NHB,55-64,26,3005374,sat_fat,g/day,Food_price,USD,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.02021338133113772,0.0011989873376558413,-0.020676238705624152,-0.021090163972561207,-0.01894316992140077
Female,NHB,55-64,26,3005374,sat_fat,g/day,FL,mrh-eq,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,-0.004477317170166954,1.9195074676168827e-4,-0.004496741969833679,-0.004650713199496279,-0.004287410061120913
Female,NHB,65-74,34,1390166,added_sugar,tsp eq/day,CED,MJ,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.15684628933029937,0.00988509060715812,-0.15647559062219418,-0.1663897186440926,-0.14761795391839558
Female,NHB,65-74,34,1390166,added_sugar,tsp eq/day,Food_price,USD,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.21546631294355542,0.012924611744395536,-0.21713146107865608,-0.22696034044477578,-0.20255690952749947
Female,NHB,65-74,34,1390166,added_sugar,tsp eq/day,FL,mrh-eq,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.007811439810277885,4.923086840412927e-4,-0.0077929778456469435,-0.008286732684509347,-0.007351839605982722
Female,NHB,65-74,34,1390166,oil,g/day,CED,MJ,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.004458768666661557,0.0012797787132107358,-0.004907334014328296,-0.00542655412514418,-0.0031097026626622057
Female,NHB,65-74,34,1390166,oil,g/day,Food_price,USD,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.003009226940763465,0.0020962305163054404,-0.0036610312232115373,-0.004650068313832098,-8.143519276139698e-4
Female,NHB,65-74,34,1390166,oil,g/day,FL,mrh-eq,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-2.181139320955998e-4,6.260418250396482e-5,-2.400568403502862e-4,-2.6545603650951504e-4,-1.5212035566520104e-4
Female,NHB,65-74,34,1390166,sat_fat,g/day,CED,MJ,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.18475228134406876,0.011421702466560045,-0.1793181391651749,-0.19694854274504828,-0.17717504079514906
Female,NHB,65-74,34,1390166,sat_fat,g/day,Food_price,USD,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.021103708581797824,0.001787277841545216,-0.020121233302268622,-0.0230144293507566,-0.020028091800438876
Female,NHB,65-74,34,1390166,sat_fat,g/day,FL,mrh-eq,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,-0.004782690951198536,2.9567414614148054e-4,-0.004642017058365138,-0.005098416140714787,-0.004586538570590671
Female,NHB,75+,42,1249362,added_sugar,tsp eq/day,CED,MJ,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.13340695388259435,0.007766913981250913,-0.1359748206872241,-0.13938526372167623,-0.1252459572595772
Female,NHB,75+,42,1249362,added_sugar,tsp eq/day,Food_price,USD,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.19325764096661882,0.009329361161811102,-0.19861112673295492,-0.19867342800345497,-0.183291391028397
Female,NHB,75+,42,1249362,added_sugar,tsp eq/day,FL,mrh-eq,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.006799082502427436,3.9584060208926257e-4,-0.006929953778262793,-0.007103766933321201,-0.006383157487073619
Female,NHB,75+,42,1249362,oil,g/day,CED,MJ,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.006660069703575772,0.0023660639523924837,-0.005623378221746308,-0.009180320060793168,-0.005021007105913419
Female,NHB,75+,42,1249362,oil,g/day,Food_price,USD,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.0052775646653474995,0.002760589666720635,-0.0038789211207906197,-0.008228620619201937,-0.003515355724366411
Female,NHB,75+,42,1249362,oil,g/day,FL,mrh-eq,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-3.0454162922341607e-4,1.0819180623913496e-4,-2.5713736366312083e-4,-4.1978383898974976e-4,-2.2959304518333325e-4
Female,NHB,75+,42,1249362,sat_fat,g/day,CED,MJ,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.15244079322343132,0.012389855021769498,-0.1568419724226946,-0.16176985023098733,-0.13937073389650148
Female,NHB,75+,42,1249362,sat_fat,g/day,Food_price,USD,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.01822498089633677,0.0012231091362222867,-0.018566681479941706,-0.019207191032988426,-0.01695232526362092
Female,NHB,75+,42,1249362,sat_fat,g/day,FL,mrh-eq,42,6,75+,1,Female,2,NHB,0,6,1,2,75,-0.003910618789801882,3.178414309353307e-4,-0.004023523831228018,-0.00414994046252113,-0.0035753278318704194
Female,NHW,20-34,1,18192633,added_sugar,tsp eq/day,CED,MJ,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.10685931928590572,0.003640786215556497,-0.10884783162252291,-0.10906156822165994,-0.10296683486402688
Female,NHW,20-34,1,18192633,added_sugar,tsp eq/day,Food_price,USD,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.2278170017206626,0.007926752258522745,-0.22652501080510776,-0.23582111479829632,-0.2209110809212505
Female,NHW,20-34,1,18192633,added_sugar,tsp eq/day,FL,mrh-eq,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.004916863853214106,1.6752165613795407e-4,-0.0050083602663947326,-0.005018194820511559,-0.00473776093471312
Female,NHW,20-34,1,18192633,oil,g/day,CED,MJ,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.003596675352073358,1.298826355148474e-4,-0.003576149376798685,-0.0037276263222709373,-0.003483171460859251
Female,NHW,20-34,1,18192633,oil,g/day,Food_price,USD,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.0024334208941769273,4.4327815370394803e-4,-0.002231627337163725,-0.00290619016519221,-0.0021321761466228666
Female,NHW,20-34,1,18192633,oil,g/day,FL,mrh-eq,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-1.9174208702981953e-4,6.924163335507983e-6,-1.9064782831802908e-4,-1.9872320427460796e-4,-1.8569108969005297e-4
Female,NHW,20-34,1,18192633,sat_fat,g/day,CED,MJ,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.19726025116068244,0.009087172631981362,-0.19512672567755035,-0.20661947778310363,-0.18971452119892357
Female,NHW,20-34,1,18192633,sat_fat,g/day,Food_price,USD,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.02347516452738843,0.0012518314811734374,-0.023589702518134033,-0.02461198647874733,-0.022240985283895773
Female,NHW,20-34,1,18192633,sat_fat,g/day,FL,mrh-eq,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,-0.0051414484742423995,2.368507065613585e-4,-0.005085839646435169,-0.005385390075020042,-0.004944774377100903
Female,NHW,35-44,9,10789518,added_sugar,tsp eq/day,CED,MJ,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,-0.11918238691827951,0.010616420833474421,-0.1199142199862054,-0.1289389694328026,-0.10880374629601941
