sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.22790813115463054,0.008870030109435921,-0.22732841740791637,-0.23656752966021233,-0.21974148933375576
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.35136779062899004,0.012477415588633179,-0.34687889893300755,-0.3645391122339048,-0.3420120269656604
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.009879030714386882,3.84485184643101e-4,-0.009853902124720834,-0.01025438574613305,-0.009525034983856854
Female,HIS,20-34,3,6549965,oil,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.009108773059798129,0.0011005091336055643,-0.008748994899071261,-0.010264385713744852,-0.008258971842469244
Female,HIS,20-34,3,6549965,oil,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.0040092373434780885,0.0018409095332525469,-0.004465861160289024,-0.005523210118065371,-0.0021071343246015107
Female,HIS,20-34,3,6549965,oil,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-4.7017138151238724e-4,5.680544419291919e-5,-4.5160056041975035e-4,-5.298211273598669e-4,-4.26306833593649e-4
Female,HIS,20-34,3,6549965,sat_fat,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.6088395336984407,0.023188594460431585,-0.6191611052488616,-0.6247795312734704,-0.5841262003055531
Female,HIS,20-34,3,6549965,sat_fat,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.09307694447633799,0.002612558627538267,-0.0945170017079609,-0.09464581455910072,-0.09028402574669578
Female,HIS,20-34,3,6549965,sat_fat,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.016667124780067658,6.347932024036868e-4,-0.016949680217807163,-0.01710348594564955,-0.01599059149240719
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.18606429511621853,0.019908823030643032,-0.1761272604426634,-0.20734268726022168,-0.17323238244473718
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.3212552128106615,0.04840517306563368,-0.31260537070833117,-0.37036231824352817,-0.2795004731647756
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.00929643307362875,9.947155135996764e-4,-0.008799943525565087,-0.010359577124762235,-0.00865530513834938
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.009744368939821928,0.006232428691853976,0.00891535894717354,0.00421530625014386,0.015978090123251132
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.006679829307406561,0.005045663432464213,0.0040753983741830474,0.0034989146208019906,0.01207451028725112
