sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.3440084028920683,0.013388574054346602,-0.343133373119628,-0.3570790460271738,-0.33168153506353704
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.5303605091649126,0.01883362294763444,-0.523584899820625,-0.5502415256355814,-0.5162387606368882
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.014911576699613825,5.803484660009648e-4,-0.01487364717970528,-0.015478143957808287,-0.014377249533341623
Female,HIS,20-34,3,6549965,oil,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.010921415886429479,0.0013195100872550557,-0.01049004199069647,-0.012306995076350871,-0.009902504507881145
Female,HIS,20-34,3,6549965,oil,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.004807074248976659,0.002207249921581566,-0.0053545660543276195,-0.006622327105036457,-0.0025264533583685455
Female,HIS,20-34,3,6549965,oil,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-5.637353309478194e-4,6.810970880176813e-5,-5.414689225991116e-4,-6.352553564927959e-4,-5.111417524992443e-4
Female,HIS,20-34,3,6549965,sat_fat,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.7948836890400626,0.03027437360447614,-0.8083592411627237,-0.815694499400489,-0.7626186593753741
Female,HIS,20-34,3,6549965,sat_fat,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.12151862830013545,0.0034108827116992643,-0.1233987263248938,-0.12356690074301642,-0.11787227253620987
Female,HIS,20-34,3,6549965,sat_fat,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.0217601270902904,8.287680654359647e-4,-0.02212902348462334,-0.022329827896255722,-0.020876864349142082
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.279986141195871,0.029958432017381246,-0.26503307354019606,-0.3120054757142465,-0.26067691418481914
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.48341895642972893,0.0728392172829275,-0.47040283256419996,-0.5573144286741969,-0.4205871894709605
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.01398910210873717,0.001496829674207417,-0.013241993736227569,-0.015588901792100835,-0.013024344542006669
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.011656176036702413,0.007455206839671694,0.010664517523958153,0.005042332859493183,0.019112928949744264
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.007990385707181321,0.006035602875257086,0.0048749756051453845,0.004185387992729781,0.01444348200836341
Female,HIS,35-44,11,4706043,oil,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,5.931528190877367e-4,3.793763014482123e-4,5.426898678973558e-4,2.5659135045400666e-4,9.726077962332905e-4
Female,HIS,35-44,11,4706043,sat_fat,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.7094441633730568,0.04309577553404664,-0.6857082348713834,-0.7555154969927617,-0.6835483689797742
Female,HIS,35-44,11,4706043,sat_fat,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.07688668734468605,0.006200121116817539,-0.07428683551525349,-0.08347963876175678,-0.07250360998263299
Female,HIS,35-44,11,4706043,sat_fat,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.018986310167439843,0.0011533391962878176,-0.018351083712827423,-0.020219281943220504,-0.018293280878079736
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.3072887088642476,0.025137282924842675,-0.3211657025440216,-0.32236544570501857,-0.28041652739566864
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.497478213186883,0.034678246426020055,-0.515624564319956,-0.5191333587555753,-0.4603986691550787
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.014593686868679685,0.0011938142377259614,-0.01525272995942578,-0.015309707894212727,-0.013317479216012463
Female,HIS,45-54,19,2981376,oil,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.004327837384434374,0.006580853513404273,-0.0030653566357371695,-0.011029316386693867,0.0013005329814324965
