Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Intake_unit,outcome,outcome_unit,X1,X2,X3
oil,Female,OTH,45-54,20,1908325,g/day,FL,mrh-eq,31726.2004587169,31726.2004587169,31726.2004587169
sat_fat,Female,OTH,45-54,20,1908325,g/day,CED,MJ,1652573.50080317,1652573.50080317,1652573.50080317
sat_fat,Female,OTH,45-54,20,1908325,g/day,Food_price,USD,287737.469873474,287737.469873474,287737.469873474
sat_fat,Female,OTH,45-54,20,1908325,g/day,FL,mrh-eq,41925.352759596,41925.352759596,41925.352759596
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,CED,MJ,2900219.95701946,2900219.95701946,2900219.95701946
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,Food_price,USD,5507635.85612412,5507635.85612412,5507635.85612412
added_sugar,Male,NHW,45-54,21,10622756,tsp eq/day,FL,mrh-eq,133108.525571125,133108.525571125,133108.525571125
oil,Male,NHW,45-54,21,10622756,g/day,CED,MJ,3167856.25590369,3167856.25590369,3167856.25590369
oil,Male,NHW,45-54,21,10622756,g/day,Food_price,USD,2427291.55535409,2427291.55535409,2427291.55535409
oil,Male,NHW,45-54,21,10622756,g/day,FL,mrh-eq,168335.649136258,168335.649136258,168335.649136258
sat_fat,Male,NHW,45-54,21,10622756,g/day,CED,MJ,9876473.85258938,9876473.85258938,9876473.85258938
sat_fat,Male,NHW,45-54,21,10622756,g/day,Food_price,USD,1018566.3681617,1018566.3681617,1018566.3681617
sat_fat,Male,NHW,45-54,21,10622756,g/day,FL,mrh-eq,272410.964033262,272410.964033262,272410.964033262
added_sugar,Male,NHB,45-54,22,2323392,tsp eq/day,CED,MJ,647734.863038432,647734.863038432,647734.863038432
added_sugar,Male,NHB,45-54,22,2323392,tsp eq/day,Food_price,USD,905472.861587839,905472.861587839,905472.861587839
added_sugar,Male,NHB,45-54,22,2323392,tsp eq/day,FL,mrh-eq,27884.1569633509,27884.1569633509,27884.1569633509
oil,Male,NHB,45-54,22,2323392,g/day,CED,MJ,693748.209877351,693748.209877351,693748.209877351
oil,Male,NHB,45-54,22,2323392,g/day,Food_price,USD,377589.886952685,377589.886952685,377589.886952685
