sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.6194338701502827,0.013388574054347664,0.6185588403778417,0.6071070023217509,0.6325045132853895
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.9483046303830153,0.018833622947633008,0.9415290210387277,0.9341828818549924,0.9681856468536827
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.026850319897513013,5.803484660009866e-4,0.026812390377604464,0.026315992731240793,0.027416887155707496
Female,HIS,20-34,3,6549965,oil,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.31635407967113005,0.0013195100872551275,0.31592270577539727,0.31533516829258146,0.3177396588610515
Female,HIS,20-34,3,6549965,oil,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.21188714742701323,0.0022072499215823214,0.2124346392323643,0.20960652653640435,0.21370240028307366
Female,HIS,20-34,3,6549965,oil,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.016329381982577527,6.810970880176467e-5,0.016307115574228825,0.01627678840412895,0.016400902008122498
Female,HIS,20-34,3,6549965,sat_fat,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,1.707200186636755,0.030274373604476087,1.7206757387594163,1.6749351569720665,1.7280109969971813
Female,HIS,20-34,3,6549965,sat_fat,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.2559746056614193,0.0034108827116990335,0.25785470368617774,0.252328249897494,0.2580228781042999
Female,HIS,20-34,3,6549965,sat_fat,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.04673500480887466,8.287680654359735e-4,0.0471039012032075,0.04585174206772633,0.04730470561484006
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.5463047024948197,0.029958432017382165,0.531351634839144,0.5269954754837674,0.5783240370131961
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.9438945711974228,0.07283921728292811,0.9308784473318944,0.8810628042386536,1.0177900434418914
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.027295323379370247,0.0014968296742074183,0.026548215006860647,0.026330565812639747,0.028895123062733914
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.2866439933122472,0.00745520683967171,0.28763565182499135,0.27918724039920534,0.29325783648945647
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.18042014840730858,0.006035602875257079,0.1835355585093445,0.1739670521061265,0.18422514612176014
Female,HIS,35-44,11,4706043,oil,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.014586575577819292,3.793763014482074e-4,0.01463703852900968,0.01420712060067374,0.014923137046453013
Female,HIS,35-44,11,4706043,sat_fat,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,1.5892179018540586,0.043095775534046546,1.5654819733523855,1.5633221074607762,1.6352892354737634
Female,HIS,35-44,11,4706043,sat_fat,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.1721688896593434,0.006200121116817508,0.16956903782991103,0.16778581229729023,0.17876184107641407
Female,HIS,35-44,11,4706043,sat_fat,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.042531020150746654,0.0011533391962878642,0.041895793696134186,0.04183799086138654,0.04376399192652737
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.5787141241629561,0.025137282924842786,0.5925911178427289,0.5518419426943769,0.5937908610037282
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.9361197537015246,0.0346782464260199,0.9542661048345998,0.8990402096697204,0.9577748992702148
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.027484162193045135,0.0011938142377259484,0.028143205283791207,0.026207954540377925,0.028200183218578184
Female,HIS,45-54,19,2981376,oil,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.3030540184619668,0.006580853513404163,0.3017915377132696,0.2974256480961,0.30975549746422615
Female,HIS,45-54,19,2981376,oil,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.207839483848631,0.005549403109738122,0.20680370938576684,0.2030770822903059,0.21348229370039062
Female,HIS,45-54,19,2981376,oil,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.0149194072988135,3.23976677288733e-4,0.014857255130060481,0.014642321549074543,0.015249322391992524
