age_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,HIS,CED,MJ,-0.48163829439214706,-0.4681631432857129,-0.46159070686777987,-0.4705851484395729,0.010757825928953656,0,0,0,0,0,-0.48163829439214706,-0.4681631432857129,-0.46159070686777987,-0.4705851484395729,0.010757825928953656,-11.663649208180583,-11.095473625415385,-10.677012412589507,-11.148004983288834,0.5212715198406231,-0.3519279614626679,-0.34290455797841596,-0.337585850858416,-0.344204451439557,0.0076319611816260974,-0.12971033292947912,-0.125258585307297,-0.12400485600936392,-0.12638069700001597,0.0031562089339476204,1.189976100497855,1.196548536915788,1.2100236880222222,1.198970542069648,0.01075782592895354,0.728385393630075,0.728385393630075,0.728385393630075,0.728385393630075,0,0.8910968277676636,0.8964155348876635,0.9054389383719156,0.8977154283488046,0.007631961181626166,0.5535109769092476,0.5535109769092476,0.5535109769092476,0.5535109769092476,0,0.2988792727301914,0.30013300202812454,0.30458474965030663,0.30125511372084346,0.0031562089339476213,0.17487441672082754,0.17487441672082754,0.17487441672082754,0.1748744167208275,0,-0.3519279614626679,-0.34290455797841596,-0.337585850858416,-0.344204451439557,0.0076319611816260974,-0.12971033292947912,-0.125258585307297,-0.12400485600936392,-0.12638069700001597,0.0031562089339476204,0,0,0,0,0,0,0,0,0,0,0.2988792727301914,0.30013300202812454,0.30458474965030663,0.30125511372084346,0.0031562089339476213,0.17487441672082754,0.17487441672082754,0.17487441672082754,0.1748744167208275,0
20-34,HIS,FL,mrh-eq,-0.014992251294255767,-0.014403602833547089,-0.014204242698545914,-0.014540195228532178,4.31281245340717e-4,0,0,0,0,0,-0.014992251294255767,-0.014403602833547089,-0.014204242698545914,-0.014540195228532178,4.31281245340717e-4,-11.663649208180583,-11.095473625415385,-10.677012412589507,-11.148004983288834,0.5212715198406231,-0.010804437927438487,-0.010409233574194631,-0.010235956475268135,-0.01048710278623581,3.0670638727576323e-4,-0.004187813366817279,-0.003994369259352454,-0.003968286223277781,-0.004053092442296367,1.2623763242447915e-4,0.03966441585780615,0.03986377599280732,0.040452424453515996,0.04000036838779241,4.31281245340716e-4,0.025460173159260233,0.025460173159260233,0.025460173159260233,0.025460173159260233,0,0.02970682592128851,0.02988010302021501,0.030275307373458862,0.029957972232256186,3.06706387275763e-4,0.01947086944602038,0.01947086944602038,0.01947086944602038,0.01947086944602038,0,0.009957589936517637,0.009983672972592311,0.010177117080057136,0.010042396155536225,1.2623763242447893e-4,0.005989303713239856,0.005989303713239856,0.005989303713239856,0.005989303713239855,0,-0.010804437927438487,-0.010409233574194631,-0.010235956475268135,-0.01048710278623581,3.0670638727576323e-4,-0.004187813366817279,-0.003994369259352454,-0.003968286223277781,-0.004053092442296367,1.2623763242447915e-4,0,0,0,0,0,0,0,0,0,0,0.009957589936517637,0.009983672972592311,0.010177117080057136,0.010042396155536225,1.2623763242447893e-4,0.005989303713239856,0.005989303713239856,0.005989303713239856,0.005989303713239855,0
20-34,HIS,Food_price,USD,-0.38162477508753495,-0.3522048360815832,-0.3509639477453442,-0.3620922222814824,0.018268334107889625,0,0,0,0,0,-0.38162477508753495,-0.3522048360815832,-0.3509639477453442,-0.3620922222814824,0.018268334107889625,-11.663649208180583,-11.095473625415385,-10.677012412589507,-11.148004983288834,0.5212715198406231,-0.25422694373043386,-0.23475667254792182,-0.23387127321531348,-0.24127768021455473,0.012110820341657329,-0.1273978313571012,-0.11744816353366143,-0.11709267453003072,-0.12081454206692777,0.006157647610261062,0.7192540136119309,0.7204949019481698,0.7499148409541216,0.730382288148069,0.018268334107889576,0.36829006586658647,0.36829006586658647,0.36829006586658647,0.36829006586658647,0,0.4825757353976102,0.4834611347302186,0.5029314059127306,0.4899821423968514,0.012110820341657258,0.24870446218229672,0.24870446218229672,0.24870446218229672,0.24870446218229672,0,0.2366782782143205,0.23703376721795122,0.24698343504139103,0.24040014575121757,0.0061576476102610895,0.1195856036842898,0.1195856036842898,0.1195856036842898,0.11958560368428979,0,-0.25422694373043386,-0.23475667254792182,-0.23387127321531348,-0.24127768021455473,0.012110820341657329,-0.1273978313571012,-0.11744816353366143,-0.11709267453003072,-0.12081454206692777,0.006157647610261062,0,0,0,0,0,0,0,0,0,0,0.2366782782143205,0.23703376721795122,0.24698343504139103,0.24040014575121757,0.0061576476102610895,0.1195856036842898,0.1195856036842898,0.1195856036842898,0.11958560368428979,0
20-34,NHB,CED,MJ,-0.5918602547652619,-0.5742338050729826,-0.5739807662558937,-0.5803297387134002,0.010789960337797146,0,0,0,0,0,-0.5918602547652619,-0.5742338050729826,-0.5739807662558937,-0.5803297387134002,0.010789960337797146,-17.123146709101885,-16.762467729614315,-16.50793814313932,-16.799713130671357,0.3253966160852765,-0.4351193289181989,-0.422383033804683,-0.42034098578081724,-0.4261354012045602,0.008429629395880945,-0.15683508422636716,-0.15373393885438047,-0.15194492964760367,-0.15419433750884007,0.00260446623871589,1.3525074388367087,1.3527604776537974,1.370386927346077,1.3588564112942152,0.01078996033779721,0.7785266725808149,0.7785266725808149,0.7785266725808149,0.7785266725808149,0,1.0148393765697659,1.0168814245936317,1.0296177197071474,1.020633791993509,0.008429629395880897,0.5944983907889486,0.5944983907889486,0.5944983907889486,0.5944983907889486,0,0.33597321143947,0.33776222064624684,0.3408633660182335,0.33822261930070646,0.002604466238715888,0.18402828179186637,0.18402828179186637,0.18402828179186637,0.18402828179186637,0,-0.4351193289181989,-0.422383033804683,-0.42034098578081724,-0.4261354012045602,0.008429629395880945,-0.15683508422636716,-0.15373393885438047,-0.15194492964760367,-0.15419433750884007,0.00260446623871589,0,0,0,0,0,0,0,0,0,0,0.33597321143947,0.33776222064624684,0.3408633660182335,0.33822261930070646,0.002604466238715888,0.18402828179186637,0.18402828179186637,0.18402828179186637,0.18402828179186637,0
20-34,NHB,FL,mrh-eq,-0.018468845238764964,-0.01818272359924941,-0.018104711435530142,-0.01825574446794986,2.0181307320908646e-4,0,0,0,0,0,-0.018468845238764964,-0.01818272359924941,-0.018104711435530142,-0.01825574446794986,2.0181307320908646e-4,-17.123146709101885,-16.762467729614315,-16.50793814313932,-16.799713130671357,0.3253966160852765,-0.013424994685333636,-0.01324591583306812,-0.013106444856408193,-0.013259813333280608,1.6808924671178694e-4,-0.005047085227796624,-0.005001501253487242,-0.004940042440546584,-0.004995931134669251,5.654444922016921e-5,0.04507440648657164,0.04515241865029091,0.04543854028980646,0.04522543951899136,2.0181307320908388e-4,0.02696969505104151,0.02696969505104151,0.02696969505104151,0.02696969505104151,0,0.03381799023781316,0.03395746121447308,0.0341365400667386,0.033971358714685575,1.68089246711788e-4,0.02071154538140496,0.02071154538140496,0.02071154538140496,0.02071154538140496,0,0.011198192110183127,0.011259650923123785,0.011305234897433169,0.011254080804305793,5.654444922016921e-5,0.006258149669636542,0.006258149669636542,0.006258149669636542,0.006258149669636542,0,-0.013424994685333636,-0.01324591583306812,-0.013106444856408193,-0.013259813333280608,1.6808924671178694e-4,-0.005047085227796624,-0.005001501253487242,-0.004940042440546584,-0.004995931134669251,5.654444922016921e-5,0,0,0,0,0,0,0,0,0,0,0.011198192110183127,0.011259650923123785,0.011305234897433169,0.011254080804305793,5.654444922016921e-5,0.006258149669636542,0.006258149669636542,0.006258149669636542,0.006258149669636542,0
20-34,NHB,Food_price,USD,-0.5617929037883168,-0.5401745753580571,-0.5295906040385191,-0.5440462796074331,0.01727706266173149,0,0,0,0,0,-0.5617929037883168,-0.5401745753580571,-0.5295906040385191,-0.5440462796074331,0.01727706266173149,-17.123146709101885,-16.762467729614315,-16.50793814313932,-16.799713130671357,0.3253966160852765,-0.3746713503889209,-0.3603325270370601,-0.3534477827286014,-0.3629479933680784,0.011397634521077733,-0.18712155339939593,-0.17984204832099698,-0.17614282130991762,-0.18109828623935476,0.005879806168853059,0.982492660641881,0.9930766319614195,1.0146949603916788,0.9969483362107953,0.0172770626617315,0.4529020566033622,0.4529020566033622,0.4529020566033622,0.4529020566033622,0,0.6611497949077211,0.6680345392161797,0.6823733625680406,0.670650005547198,0.01139763452107771,0.3077020121791198,0.3077020121791198,0.3077020121791198,0.3077020121791198,0,0.3213428657341602,0.32504209274523943,0.3323215978236384,0.3262983306635972,0.005879806168853067,0.14520004442424247,0.14520004442424247,0.14520004442424247,0.14520004442424247,0,-0.3746713503889209,-0.3603325270370601,-0.3534477827286014,-0.3629479933680784,0.011397634521077733,-0.18712155339939593,-0.17984204832099698,-0.17614282130991762,-0.18109828623935476,0.005879806168853059,0,0,0,0,0,0,0,0,0,0,0.3213428657341602,0.32504209274523943,0.3323215978236384,0.3262983306635972,0.005879806168853067,0.14520004442424247,0.14520004442424247,0.14520004442424247,0.14520004442424247,0
20-34,NHW,CED,MJ,-0.4971774734479027,-0.4849256374621405,-0.4812252353977998,-0.4879261405924638,0.00878883661171555,0,0,0,0,0,-0.4971774734479027,-0.4849256374621405,-0.4812252353977998,-0.4879261405924638,0.00878883661171555,-12.622908650632024,-11.76295660851052,-11.482786582055505,-11.966388894709288,0.6253923739315463,-0.3694134053406001,-0.3610617594277744,-0.356691603169079,-0.36245877334150434,0.0068041118640519175,-0.12779931832805808,-0.12456888244947632,-0.12389912825512157,-0.1254673672509595,0.0021952592777799455,1.1613156774465865,1.165016079510927,1.1772679154966887,1.1680165826412503,0.008788836611715393,0.6800904420487863,0.6800904420487863,0.6800904420487863,0.6800904420487863,0,0.8756661696485317,0.8800363259072271,0.8883879718200528,0.8814333398209571,0.006804111864051947,0.5189745664794527,0.5189745664794527,0.5189745664794527,0.5189745664794527,0,0.28501500382445516,0.28568475801880994,0.2889151938973917,0.28658324282029307,0.002195259277779932,0.1611158755693336,0.1611158755693336,0.1611158755693336,0.1611158755693336,0,-0.3694134053406001,-0.3610617594277744,-0.356691603169079,-0.36245877334150434,0.0068041118640519175,-0.12779931832805808,-0.12456888244947632,-0.12389912825512157,-0.1254673672509595,0.0021952592777799455,0,0,0,0,0,0,0,0,0,0,0.28501500382445516,0.28568475801880994,0.2889151938973917,0.28658324282029307,0.002195259277779932,0.1611158755693336,0.1611158755693336,0.1611158755693336,0.1611158755693336,0
20-34,NHW,FL,mrh-eq,-0.015702481139830353,-0.015104510721161098,-0.014944918585924647,-0.015258327662716467,4.2038088834515637e-4,0,0,0,0,0,-0.015702481139830353,-0.015104510721161098,-0.014944918585924647,-0.015258327662716467,4.2038088834515637e-4,-12.622908650632024,-11.76295660851052,-11.482786582055505,-11.966388894709288,0.6253923739315463,-0.011483251343654457,-0.011001740087907642,-0.010940202232156467,-0.011149099175625411,3.130118587990884e-4,-0.004219229796175897,-0.004102770633253456,-0.004004716353768179,-0.004109228487091057,1.1304024510502387e-4,0.03905075195581346,0.039210344091049905,0.03980831450971916,0.03936416103260528,4.20380888345155e-4,0.024105833369888814,0.024105833369888814,0.024105833369888814,0.024105833369888818,0,0.029359472466607188,0.029421010322358363,0.029902521578105183,0.029568369410076133,3.130118587990926e-4,0.01841927023445072,0.01841927023445072,0.01841927023445072,0.01841927023445072,0,0.00969127948920627,0.009789333768691547,0.009905792931613986,0.009795791622529146,1.1304024510502257e-4,0.00568656313543809,0.00568656313543809,0.00568656313543809,0.00568656313543809,0,-0.011483251343654457,-0.011001740087907642,-0.010940202232156467,-0.011149099175625411,3.130118587990884e-4,-0.004219229796175897,-0.004102770633253456,-0.004004716353768179,-0.004109228487091057,1.1304024510502387e-4,0,0,0,0,0,0,0,0,0,0,0.00969127948920627,0.009789333768691547,0.009905792931613986,0.009795791622529146,1.1304024510502257e-4,0.00568656313543809,0.00568656313543809,0.00568656313543809,0.00568656313543809,0
20-34,NHW,Food_price,USD,-0.4194445806635933,-0.41727980950722715,-0.3810300502984492,-0.40532016457655634,0.022716720384923415,0,0,0,0,0,-0.4194445806635933,-0.41727980950722715,-0.3810300502984492,-0.40532016457655634,0.022716720384923415,-12.622908650632024,-11.76295660851052,-11.482786582055505,-11.966388894709288,0.6253923739315463,-0.27952542598752395,-0.27772878574695126,-0.25378990298379245,-0.2699595778442894,0.015124080023625103,-0.1399191546760693,-0.13955102376027587,-0.12724014731465672,-0.13536058673226684,0.007596111496135413,0.8442687783485285,0.8805185375573065,0.8826833087136726,0.8685588926266358,0.022716720384923415,0.4632387280500792,0.4632387280500792,0.4632387280500792,0.4632387280500792,0,0.5687519688296131,0.5926908515927719,0.5944874918333446,0.5849216436901101,0.015124080023625072,0.3149620658458206,0.3149620658458206,0.3149620658458206,0.3149620658458206,0,0.27551680951891544,0.28782768596453456,0.28819581688032797,0.28363724893652553,0.0075961114961354045,0.14827666220425867,0.14827666220425867,0.14827666220425867,0.14827666220425867,0,-0.27952542598752395,-0.27772878574695126,-0.25378990298379245,-0.2699595778442894,0.015124080023625103,-0.1399191546760693,-0.13955102376027587,-0.12724014731465672,-0.13536058673226684,0.007596111496135413,0,0,0,0,0,0,0,0,0,0,0.27551680951891544,0.28782768596453456,0.28819581688032797,0.28363724893652553,0.0075961114961354045,0.14827666220425867,0.14827666220425867,0.14827666220425867,0.14827666220425867,0
20-34,OTH,CED,MJ,-0.42381464240784117,-0.4145760484315322,-0.405878232765626,-0.41476579520711204,0.00944164569742096,0,0,0,0,0,-0.42381464240784117,-0.4145760484315322,-0.405878232765626,-0.41476579520711204,0.00944164569742096,-11.493445830376098,-11.138225359930022,-10.472705199714655,-11.029348275800444,0.5454436640462745,-0.31388328141444216,-0.3079917098123166,-0.2995000358850283,-0.3070793932069964,0.007611248103281567,-0.10993136099339894,-0.10658433861921555,-0.1063781968805977,-0.10768640200011574,0.0020995549104975814,1.0994329585859834,1.1081307742518895,1.1173693682281987,1.1083205210274694,0.009441645697421015,0.6935547258203575,0.6935547258203575,0.6935547258203575,0.6935547258203575,0,0.8268610674462933,0.8353527413735815,0.8412443129757072,0.8344404247682613,0.007611248103281616,0.5273610315612649,0.5273610315612649,0.5273610315612649,0.5273610315612649,0,0.27257189113969016,0.2727780328783081,0.2761250552524915,0.27388009625920823,0.0020995549104975866,0.1661936942590925,0.1661936942590925,0.1661936942590925,0.1661936942590925,0,-0.31388328141444216,-0.3079917098123166,-0.2995000358850283,-0.3070793932069964,0.007611248103281567,-0.10993136099339894,-0.10658433861921555,-0.1063781968805977,-0.10768640200011574,0.0020995549104975814,0,0,0,0,0,0,0,0,0,0,0.27257189113969016,0.2727780328783081,0.2761250552524915,0.27388009625920823,0.0020995549104975866,0.1661936942590925,0.1661936942590925,0.1661936942590925,0.1661936942590925,0
