age_gp,sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,CED,MJ,-0.49464421574735334,-0.494094103392479,-0.48989875715491826,-0.4928150739599575,0.0027322137283763977,0,0,0,0,0,-0.49464421574735334,-0.494094103392479,-0.48989875715491826,-0.4928150739599575,0.0027322137283763977,-14.168078703399793,-13.903650221252855,-13.58698807551263,-13.885322619992053,0.30624875812471986,-0.36888225490878834,-0.36814289318749377,-0.36373822802514444,-0.36685682180466755,0.0029275254197817127,-0.12651233934537473,-0.12617154591528898,-0.1252228652692058,-0.12595825215528988,7.033593738232253e-4,1.1420302626340213,1.1462256088715823,1.1467757212264567,1.1449465794390605,0.0027322137283764553,0.6521315054791031,0.6521315054791031,0.6521315054791031,0.6521315054791031,0,0.863841475855275,0.8682461410176244,0.868985502738919,0.8669600696347981,0.0029275254197817764,0.5001032478301307,0.5001032478301307,0.5001032478301307,0.5001032478301307,0,0.27725112291817833,0.2781998035642615,0.2785405969943472,0.27798650980426237,7.033593738231872e-4,0.15202825764897254,0.15202825764897254,0.15202825764897254,0.15202825764897254,0,-0.36888225490878834,-0.36814289318749377,-0.36373822802514444,-0.36685682180466755,0.0029275254197817127,-0.12651233934537473,-0.12617154591528898,-0.1252228652692058,-0.12595825215528988,7.033593738232253e-4,0,0,0,0,0,0,0,0,0,0,0.27725112291817833,0.2781998035642615,0.2785405969943472,0.27798650980426237,7.033593738231872e-4,0.15202825764897254,0.15202825764897254,0.15202825764897254,0.15202825764897254,0
20-34,Female,FL,mrh-eq,-0.016174249367884787,-0.01604607332444334,-0.01585861251762775,-0.016025271653083994,1.6709857615819973e-4,0,0,0,0,0,-0.016174249367884787,-0.01604607332444334,-0.01585861251762775,-0.016025271653083994,1.6709857615819973e-4,-14.168078703399793,-13.903650221252855,-13.58698807551263,-13.885322619992053,0.30624875812471986,-0.011852525740384885,-0.011721205746129504,-0.011653965299477192,-0.011743689797920056,1.0630403552421602e-4,-0.004324702107218372,-0.0043215581564044325,-0.004204481747055094,-0.004281581855163942,7.212601193420617e-5,0.039031837683864014,0.0392192984906796,0.03934747453412105,0.03919849681932025,1.670985761581995e-4,0.023173225166236256,0.023173225166236256,0.023173225166236256,0.023173225166236256,0,0.02942782761648212,0.02949506806313444,0.02962638805738982,0.02951755211492499,1.0630403552421888e-4,0.017773862317004934,0.017773862317004934,0.017773862317004934,0.017773862317004934,0,0.00960384459628641,0.009720921005635751,0.009724064956449688,0.00968094470439526,7.212601193420739e-5,0.005399362849231317,0.005399362849231317,0.005399362849231317,0.005399362849231318,0,-0.011852525740384885,-0.011721205746129504,-0.011653965299477192,-0.011743689797920056,1.0630403552421602e-4,-0.004324702107218372,-0.0043215581564044325,-0.004204481747055094,-0.004281581855163942,7.212601193420617e-5,0,0,0,0,0,0,0,0,0,0,0.00960384459628641,0.009720921005635751,0.009724064956449688,0.00968094470439526,7.212601193420739e-5,0.005399362849231317,0.005399362849231317,0.005399362849231317,0.005399362849231318,0
20-34,Female,Food_price,USD,-0.4630082009002717,-0.45362016235174274,-0.4187871232861422,-0.4446920919948755,0.024524958864990752,0,0,0,0,0,-0.4630082009002717,-0.45362016235174274,-0.4187871232861422,-0.4446920919948755,0.024524958864990752,-14.168078703399793,-13.903650221252855,-13.58698807551263,-13.885322619992053,0.30624875812471986,-0.30895916071749996,-0.30287562609570656,-0.2798034933582008,-0.29691471447615836,0.01619015376094087,-0.15404904018277177,-0.15074453625603598,-0.13898362992794133,-0.14777737751871708,0.008335145694034993,0.8363456049987286,0.871178644064329,0.8805666826128583,0.8622505737074619,0.02452495886499089,0.41755848171258636,0.41755848171258636,0.41755848171258636,0.41755848171258636,0,0.5636476508560816,0.5867197835935876,0.592803318215381,0.5807588719740394,0.016190153760940986,0.283844157497881,0.283844157497881,0.283844157497881,0.283844157497881,0,0.27269795414264686,0.2844588604707415,0.28776336439747724,0.2814917017334226,0.008335145694034998,0.13371432421470544,0.13371432421470544,0.13371432421470544,0.13371432421470544,0,-0.30895916071749996,-0.30287562609570656,-0.2798034933582008,-0.29691471447615836,0.01619015376094087,-0.15404904018277177,-0.15074453625603598,-0.13898362992794133,-0.14777737751871708,0.008335145694034993,0,0,0,0,0,0,0,0,0,0,0.27269795414264686,0.2844588604707415,0.28776336439747724,0.2814917017334226,0.008335145694034998,0.13371432421470544,0.13371432421470544,0.13371432421470544,0.13371432421470544,0
20-34,Male,CED,MJ,-0.49421419916413045,-0.4800714192905134,-0.4762558337092557,-0.48369499623520085,0.009959102015873291,0,0,0,0,0,-0.49421419916413045,-0.4800714192905134,-0.4762558337092557,-0.48369499623520085,0.009959102015873291,-11.251022925308629,-10.573021281651842,-10.57259326268392,-10.81076641312162,0.4121768930445472,-0.36336661169282747,-0.35153062477171093,-0.34943481299524964,-0.35494823008562504,0.007907335308454916,-0.1308475874713028,-0.1285407945188025,-0.12682102071400617,-0.1287467661495758,0.002126739384432292,1.2308739895201013,1.234689575101359,1.248832354974976,1.2383131520460464,0.009959102015873323,0.7546181558108453,0.7546181558108453,0.7546181558108453,0.7546181558108453,0,0.921654165533896,0.923749977310357,0.935585964231474,0.9271675826242713,0.007907335308455032,0.5722193525386463,0.5722193525386463,0.5722193525386463,0.5722193525386463,0,0.3092198239862052,0.3109395977910015,0.31324639074350175,0.3111455694217748,0.00212673938443225,0.18239880327219904,0.18239880327219904,0.18239880327219904,0.18239880327219904,0,-0.36336661169282747,-0.35153062477171093,-0.34943481299524964,-0.35494823008562504,0.007907335308454916,-0.1308475874713028,-0.1285407945188025,-0.12682102071400617,-0.1287467661495758,0.002126739384432292,0,0,0,0,0,0,0,0,0,0,0.3092198239862052,0.3109395977910015,0.31324639074350175,0.3111455694217748,0.00212673938443225,0.18239880327219904,0.18239880327219904,0.18239880327219904,0.18239880327219904,0
20-34,Male,FL,mrh-eq,-0.014892750139572062,-0.014452048990874964,-0.014315521287661928,-0.014558776515606215,3.1755368706855265e-4,0,0,0,0,0,-0.014892750139572062,-0.014452048990874964,-0.014315521287661928,-0.014558776515606215,3.1755368706855265e-4,-11.251022925308629,-10.573021281651842,-10.57259326268392,-10.81076641312162,0.4121768930445472,-0.010800896447239406,-0.010417746086027264,-0.010347552690407649,-0.010527555547638678,2.5685500181309775e-4,-0.004091853692332653,-0.004034302904847699,-0.003967968597254279,-0.004031220967967535,6.525728650246493e-5,0.04072255477825812,0.04085908248147116,0.04129978363016826,0.04096581000620241,3.1755368706855427e-4,0.026407033490596196,0.026407033490596196,0.026407033490596196,0.026407033490596196,0,0.030477849766421608,0.030548043162041218,0.03093119352325337,0.030657852623652632,2.5685500181310046e-4,0.020130297076013957,0.020130297076013957,0.020130297076013957,0.020130297076013957,0,0.010244705011836518,0.01031103931942994,0.010368590106914894,0.010307957382549776,6.525728650246493e-5,0.006276736414582241,0.006276736414582241,0.006276736414582241,0.006276736414582241,0,-0.010800896447239406,-0.010417746086027264,-0.010347552690407649,-0.010527555547638678,2.5685500181309775e-4,-0.004091853692332653,-0.004034302904847699,-0.003967968597254279,-0.004031220967967535,6.525728650246493e-5,0,0,0,0,0,0,0,0,0,0,0.010244705011836518,0.01031103931942994,0.010368590106914894,0.010307957382549776,6.525728650246493e-5,0.006276736414582241,0.006276736414582241,0.006276736414582241,0.006276736414582241,0
20-34,Male,Food_price,USD,-0.3764559511680587,-0.3631116620156912,-0.3586546890637967,-0.3662300185772607,0.00975053180243966,0,0,0,0,0,-0.3764559511680587,-0.3631116620156912,-0.3586546890637967,-0.3662300185772607,0.00975053180243966,-11.251022925308629,-10.573021281651842,-10.57259326268392,-10.81076641312162,0.4121768930445472,-0.2503367555308078,-0.24186561908863619,-0.23857547047409736,-0.24368350955447227,0.006387213923249769,-0.12611919563725088,-0.12124604292705497,-0.12007921858969933,-0.12254650902278841,0.0033725418627619914,0.8160031529186826,0.8204601258705768,0.8338044150229444,0.8235784824321465,0.009750531802439557,0.45734846385488576,0.45734846385488576,0.45734846385488576,0.45734846385488576,0,0.5486680825955782,0.5519582312101169,0.5604293676522886,0.553776121675953,0.006387213923249742,0.31009261212148087,0.31009261212148087,0.31009261212148087,0.31009261212148087,0,0.2673350703231043,0.26850189466045987,0.2733750473706558,0.2698023607561933,0.0033725418627619996,0.14725585173340489,0.14725585173340489,0.14725585173340489,0.14725585173340489,0,-0.2503367555308078,-0.24186561908863619,-0.23857547047409736,-0.24368350955447227,0.006387213923249769,-0.12611919563725088,-0.12124604292705497,-0.12007921858969933,-0.12254650902278841,0.0033725418627619914,0,0,0,0,0,0,0,0,0,0,0.2673350703231043,0.26850189466045987,0.2733750473706558,0.2698023607561933,0.0033725418627619996,0.14725585173340489,0.14725585173340489,0.14725585173340489,0.14725585173340489,0
35-44,Female,CED,MJ,-0.4541326755962451,-0.4143186621555778,-0.4088766071168233,-0.42637899843695065,0.02600832086297155,0,0,0,0,0,-0.4541326755962451,-0.4143186621555778,-0.4088766071168233,-0.42637899843695065,0.02600832086297155,-13.394270469695977,-11.862307503299387,-11.542223644522393,-12.287528242815034,1.0420026220669578,-0.33995802267536207,-0.3095816488832556,-0.3054726415506256,-0.31879826869359823,0.01982774172907553,-0.114174652920883,-0.10473701327232214,-0.10340396556619778,-0.10758072974335249,0.006180626276216218,0.9699443057679726,0.975386360806727,1.0152003742473945,0.9874466970881001,0.026008320862971505,0.5610676986511495,0.5610676986511495,0.5610676986511495,0.5610676986511495,0,0.7365361272717094,0.7406451346043393,0.771021508396446,0.749861754414682,0.019827741729075636,0.43106348572108377,0.43106348572108377,0.43106348572108377,0.43106348572108377,0,0.23340817849626327,0.23474122620238771,0.24417886585094856,0.237584942673418,0.006180626276216247,0.13000421293006556,0.13000421293006556,0.13000421293006556,0.13000421293006556,0,-0.33995802267536207,-0.3095816488832556,-0.3054726415506256,-0.31879826869359823,0.01982774172907553,-0.114174652920883,-0.10473701327232214,-0.10340396556619778,-0.10758072974335249,0.006180626276216218,0,0,0,0,0,0,0,0,0,0,0.23340817849626327,0.23474122620238771,0.24417886585094856,0.237584942673418,0.006180626276216247,0.13000421293006556,0.13000421293006556,0.13000421293006556,0.13000421293006556,0
35-44,Female,FL,mrh-eq,-0.015081790668549049,-0.013603928319055774,-0.013578465005384505,-0.014113542015835425,9.05988444044821e-4,0,0,0,0,0,-0.015081790668549049,-0.013603928319055774,-0.013578465005384505,-0.014113542015835425,9.05988444044821e-4,-13.394270469695977,-11.862307503299387,-11.542223644522393,-12.287528242815034,1.0420026220669578,-0.011116374477557056,-0.009994847885870187,-0.009982362451085407,-0.010383985133906008,6.854187790692685e-4,-0.003965416190991988,-0.0036090804331855883,-0.0035961025542991,-0.003729556881929417,2.2060780635586936e-4,0.0335161781061314,0.03354164141980267,0.03501950376929594,0.03405125511658232,9.059884440448185e-4,0.019937713100746896,0.019937713100746896,0.019937713100746896,0.019937713100746896,0,0.025264766641360393,0.025277252076145177,0.026398778667832048,0.025666389324180996,6.854187790692705e-4,0.015282404190274991,0.015282404190274991,0.015282404190274991,0.015282404190274991,0,0.008251411464771003,0.008264389343657494,0.008620725101463892,0.008384865792401322,2.2060780635586912e-4,0.004655308910471904,0.004655308910471904,0.004655308910471904,0.004655308910471904,0,-0.011116374477557056,-0.009994847885870187,-0.009982362451085407,-0.010383985133906008,6.854187790692685e-4,-0.003965416190991988,-0.0036090804331855883,-0.0035961025542991,-0.003729556881929417,2.2060780635586936e-4,0,0,0,0,0,0,0,0,0,0,0.008251411464771003,0.008264389343657494,0.008620725101463892,0.008384865792401322,2.2060780635586912e-4,0.004655308910471904,0.004655308910471904,0.004655308910471904,0.004655308910471904,0
35-44,Female,Food_price,USD,-0.3578269043711785,-0.32731268868560337,-0.3253295218707205,-0.33732358302619714,0.01917567219759088,0,0,0,0,0,-0.3578269043711785,-0.32731268868560337,-0.3253295218707205,-0.33732358302619714,0.01917567219759088,-13.394270469695977,-11.862307503299387,-11.542223644522393,-12.287528242815034,1.0420026220669578,-0.24020188224408334,-0.21931959805133816,-0.21784511457813413,-0.22612935268977363,0.01316188679854108,-0.11762502212709514,-0.10799309063426524,-0.10748440729258636,-0.11119423033642349,0.006014217262382325,0.6585937519993382,0.6605769188142213,0.6910911344997965,0.670587813154815,0.019175672197590962,0.3332642301286179,0.3332642301286179,0.3332642301286179,0.3332642301286179,0,0.44671825070196275,0.4481927341751666,0.4690750183679118,0.4550024888136022,0.013161886798541073,0.2288731361238285,0.2288731361238285,0.2288731361238285,0.2288731361238285,0,0.21187550129737573,0.21238418463905462,0.22201611613188454,0.21558532434121289,0.006014217262382342,0.10439109400478937,0.10439109400478937,0.10439109400478937,0.10439109400478937,0,-0.24020188224408334,-0.21931959805133816,-0.21784511457813413,-0.22612935268977363,0.01316188679854108,-0.11762502212709514,-0.10799309063426524,-0.10748440729258636,-0.11119423033642349,0.006014217262382325,0,0,0,0,0,0,0,0,0,0,0.21187550129737573,0.21238418463905462,0.22201611613188454,0.21558532434121289,0.006014217262382342,0.10439109400478937,0.10439109400478937,0.10439109400478937,0.10439109400478937,0
35-44,Male,CED,MJ,-0.45940202171834527,-0.4390773093662909,-0.4352134804233216,-0.4448530579308822,0.013678194603909136,0,0,0,0,0,-0.45940202171834527,-0.4390773093662909,-0.4352134804233216,-0.4448530579308822,0.013678194603909136,-10.749772463795399,-9.74648836245625,-9.67223152013335,-10.072462839304057,0.6335040181964564,-0.33440054701302335,-0.31883535447893185,-0.31594748303502773,-0.3232835373175941,0.010448224281314976,-0.12500147470532205,-0.12024195488735899,-0.1192659973882938,-0.12156952061328807,0.0032302020608567386,1.106892392512201,1.1107562214551703,1.131080933807225,1.1165319700197618,0.013678194603909299,0.6716789120888794,0.6716789120888794,0.6716789120888794,0.6716789120888794,0,0.8242713698801495,0.8271592413240536,0.842724433858145,0.8316074241627157,0.0104482242813149,0.5083238868451218,0.5083238868451218,0.5083238868451218,0.5083238868451218,0,0.28262102263205147,0.2835969801311168,0.2883564999490797,0.2849245458570458,0.0032302020608566875,0.16335502524375775,0.16335502524375775,0.16335502524375775,0.16335502524375775,0,-0.33440054701302335,-0.31883535447893185,-0.31594748303502773,-0.3232835373175941,0.010448224281314976,-0.12500147470532205,-0.12024195488735899,-0.1192659973882938,-0.12156952061328807,0.0032302020608567386,0,0,0,0,0,0,0,0,0,0,0.28262102263205147,0.2835969801311168,0.2883564999490797,0.2849245458570458,0.0032302020608566875,0.16335502524375775,0.16335502524375775,0.16335502524375775,0.16335502524375775,0
