race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
HIS,added_sugar,CED,MJ,-0.12183271295792857,-0.1139765319242656,-0.11170717033248728,-0.11593681944773389,0.005593100153853378,0,0,0,0,0,-0.12183271295792857,-0.1139765319242656,-0.11170717033248728,-0.11593681944773389,0.005593100153853378,-4.793096595353752,-4.482805200384955,-4.390305892394163,-4.559223476517588,0.22208498375912458,-0.08072112079852653,-0.07551399402300914,-0.07400706068217414,-0.0768123075088626,0.0037082827756568684,-0.041111592159402015,-0.03846253790125649,-0.037700109650313146,-0.039124511938871294,0.0018848180050943246,0.22530988526570872,0.22757924685748704,0.2354354278911499,0.2295395343809553,0.00559310015385333,0.1136027149332214,0.1136027149332214,0.1136027149332214,0.1136027149332214,0,0.14926755379981094,0.15077448714064592,0.1559816139161633,0.1520728006264994,0.003708282775656876,0.07526049311763679,0.07526049311763679,0.07526049311763679,0.07526049311763679,0,0.07604233146589778,0.07680475971684111,0.07945381397498663,0.07746673375445591,0.0018848180050943114,0.03834222181558462,0.03834222181558462,0.03834222181558462,0.03834222181558462,0,-0.08072112079852653,-0.07551399402300914,-0.07400706068217414,-0.0768123075088626,0.0037082827756568684,-0.041111592159402015,-0.03846253790125649,-0.037700109650313146,-0.039124511938871294,0.0018848180050943246,0,0,0,0,0,0,0,0,0,0,0.07604233146589778,0.07680475971684111,0.07945381397498663,0.07746673375445591,0.0018848180050943114,0.03834222181558462,0.03834222181558462,0.03834222181558462,0.03834222181558462,0
HIS,added_sugar,FL,mrh-eq,-0.005366158616346557,-0.005021912857802677,-0.004886493343171254,-0.0050951852240877496,2.603082062405234e-4,0,0,0,0,0,-0.005366158616346557,-0.005021912857802677,-0.004886493343171254,-0.0050951852240877496,2.603082062405234e-4,-4.793096595353752,-4.482805200384955,-4.390305892394163,-4.559223476517588,0.22208498375912458,-0.003556069711939156,-0.003327813287598972,-0.0032379942928387516,-0.003376387824293696,1.7261254671948438e-4,-0.0018100889044074012,-0.001694099570203705,-0.0016484990503325024,-0.0017187973997940538,8.769566067642755e-5,0.009878313195148364,0.010013732709779786,0.010357978468323667,0.010087005076064859,2.6030820624052255e-4,0.004991819851977109,0.004991819851977109,0.004991819851977109,0.004991819851977109,0,0.0065457037103962045,0.006635522705156426,0.006863779129496609,0.006684097241851149,1.7261254671948408e-4,0.003307709417557454,0.003307709417557454,0.003307709417557454,0.003307709417557454,0,0.003332609484752158,0.0033782100046233607,0.003494199338827056,0.003402907834213709,8.769566067642717e-5,0.0016841104344196554,0.0016841104344196554,0.0016841104344196554,0.0016841104344196554,0,-0.003556069711939156,-0.003327813287598972,-0.0032379942928387516,-0.003376387824293696,1.7261254671948438e-4,-0.0018100889044074012,-0.001694099570203705,-0.0016484990503325024,-0.0017187973997940538,8.769566067642755e-5,0,0,0,0,0,0,0,0,0,0,0.003332609484752158,0.0033782100046233607,0.003494199338827056,0.003402907834213709,8.769566067642717e-5,0.0016841104344196554,0.0016841104344196554,0.0016841104344196554,0.0016841104344196554,0
HIS,added_sugar,Food_price,USD,-0.2868066400720677,-0.26680036366880455,-0.2640977630140248,-0.27287182884371103,0.013057499396918042,0,0,0,0,0,-0.2868066400720677,-0.26680036366880455,-0.2640977630140248,-0.27287182884371103,0.013057499396918042,-4.793096595353752,-4.482805200384955,-4.390305892394163,-4.559223476517588,0.22208498375912458,-0.1900270206497144,-0.17676585490063365,-0.17496601323806293,-0.18078737212397047,0.008658194857366778,-0.09677961942235336,-0.09003450876817089,-0.08913174977596189,-0.09208445671974053,0.004399307459629743,0.53358820640435,0.5362908070591297,0.5562970834623928,0.5423622722340361,0.013057499396918023,0.2694904433903252,0.2694904433903252,0.2694904433903252,0.2694904433903252,0,0.35350136667570625,0.355301208338277,0.3685623740873577,0.3593227255616138,0.008658194857366776,0.17853535343764335,0.17853535343764335,0.17853535343764335,0.17853535343764335,0,0.1800868397286437,0.18098959872085268,0.1877347093750352,0.18303954667242237,0.004399307459629762,0.09095508995268183,0.09095508995268183,0.09095508995268183,0.09095508995268183,0,-0.1900270206497144,-0.17676585490063365,-0.17496601323806293,-0.18078737212397047,0.008658194857366778,-0.09677961942235336,-0.09003450876817089,-0.08913174977596189,-0.09208445671974053,0.004399307459629743,0,0,0,0,0,0,0,0,0,0,0.1800868397286437,0.18098959872085268,0.1877347093750352,0.18303954667242237,0.004399307459629762,0.09095508995268183,0.09095508995268183,0.09095508995268183,0.09095508995268183,0
HIS,oil,CED,MJ,0.003959378160097557,0.007971243980901196,0.008789771609415933,0.006850774439747195,0.0027212021309500393,0,0,0,0,0,0.003959378160097557,0.007971243980901196,0.008789771609415933,0.006850774439747195,0.0027212021309500393,0.43064726328851793,0.8660173112032883,0.9534678704500439,0.7439402976355639,0.29477946628087226,0.003311051667785052,0.006666468853191672,0.007350089697419041,0.0057289964527778995,0.002275567371200096,6.483264923125066e-4,0.001304775127709524,0.0014396819119968944,0.0011217779869692969,4.4563504266517765e-4,0.11723828442236373,0.11805681205087849,0.1220686778716821,0.11917728159203249,0.0027212021309500245,0.1260280560317797,0.1260280560317797,0.1260280560317797,0.1260280560317797,0,0.09798273660943846,0.09866635745366584,0.10202177463907247,0.0996038298540796,0.002275567371200101,0.10533282630685752,0.10533282630685752,0.10533282630685752,0.10533282630685752,0,0.019255547812925298,0.019390454597212666,0.020046903232609683,0.019573451737952892,4.456350426651758e-4,0.02069522972492219,0.02069522972492219,0.02069522972492219,0.02069522972492219,0,0.003311051667785052,0.006666468853191672,0.007350089697419041,0.0057289964527778995,0.002275567371200096,6.483264923125066e-4,0.001304775127709524,0.0014396819119968944,0.0011217779869692969,4.4563504266517765e-4,0,0,0,0,0,0,0,0,0,0,0.019255547812925298,0.019390454597212666,0.020046903232609683,0.019573451737952892,4.456350426651758e-4,0.02069522972492219,0.02069522972492219,0.02069522972492219,0.02069522972492219,0
HIS,oil,FL,mrh-eq,2.0298680549280803e-4,4.0629478789174075e-4,4.4950474741101804e-4,3.5012004302168625e-4,1.3856695132436904e-4,0,0,0,0,0,2.0298680549280803e-4,4.0629478789174075e-4,4.4950474741101804e-4,3.5012004302168625e-4,1.3856695132436904e-4,0.43064726328851793,0.8660173112032883,0.9534678704500439,0.7439402976355639,0.29477946628087226,1.6975777631624236e-4,3.397996591332411e-4,0.00037588936312329024,2.9279889463255704e-4,1.1587472119145239e-4,3.3229029176565714e-5,6.649512875849954e-5,7.361538428772781e-5,5.732114838912917e-5,2.269224467715386e-5,0.005964495257008455,0.006007705216527733,0.006211013198926666,0.006063879961397786,1.3856695132436947e-4,0.006414000004419472,0.006414000004419472,0.006414000004419472,0.006414000004419472,0,0.004984808021692929,0.005020897725682979,0.005190939608499977,0.005067898490183662,1.1587472119145254e-4,0.00536069738481622,0.00536069738481622,0.00536069738481622,0.005360697384816221,0,9.79687235315526e-4,9.868074908447543e-4,0.0010200735904266878,9.959814712141247e-4,2.2692244677153737e-5,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0,1.6975777631624236e-4,3.397996591332411e-4,0.00037588936312329024,2.9279889463255704e-4,1.1587472119145239e-4,3.3229029176565714e-5,6.649512875849954e-5,7.361538428772781e-5,5.732114838912917e-5,2.269224467715386e-5,0,0,0,0,0,0,0,0,0,0,9.79687235315526e-4,9.868074908447543e-4,0.0010200735904266878,9.959814712141247e-4,2.2692244677153737e-5,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0.0010533026196032536,0
HIS,oil,Food_price,USD,1.965259864647169e-4,0.0014237208898036913,0.0014800620084300922,0.0010128950004308585,7.635082525610893e-4,0,0,0,0,0,1.965259864647169e-4,0.0014237208898036913,0.0014800620084300922,0.0010128950004308585,7.635082525610893e-4,0.43064726328851793,0.8660173112032883,0.9534678704500439,0.7439402976355639,0.29477946628087226,1.644662448611519e-4,0.0011908498743304252,0.001237769003777862,8.471781199367984e-4,6.385063901902076e-4,3.205974160356494e-5,2.3287101547326603e-4,2.4229300465222967e-4,1.657168804940599e-4,1.2500191428661603e-4,0.026870855437816546,0.02692719655644295,0.028154391459781918,0.02733802244581578,7.635082525610861e-4,0.02835091744624664,0.02835091744624664,0.02835091744624664,0.02835091744624664,0,0.022455933845419385,0.02250285297486682,0.023529236604336094,0.022846524729260447,6.385063901902068e-4,0.023693702849197248,0.023693702849197248,0.023693702849197248,0.023693702849197248,0,0.004414921592397164,0.004424343581576127,0.004625154855445829,0.004491497716555334,1.2500191428661624e-4,0.004657214597049394,0.004657214597049394,0.004657214597049394,0.004657214597049394,0,1.644662448611519e-4,0.0011908498743304252,0.001237769003777862,8.471781199367984e-4,6.385063901902076e-4,3.205974160356494e-5,2.3287101547326603e-4,2.4229300465222967e-4,1.657168804940599e-4,1.2500191428661603e-4,0,0,0,0,0,0,0,0,0,0,0.004414921592397164,0.004424343581576127,0.004625154855445829,0.004491497716555334,1.2500191428661624e-4,0.004657214597049394,0.004657214597049394,0.004657214597049394,0.004657214597049394,0
HIS,sat_fat,CED,MJ,-0.2674462416248003,-0.26692922768855104,-0.2630143352927472,-0.265736989632567,0.0025508849013044198,0,0,0,0,0,-0.2674462416248003,-0.26692922768855104,-0.2630143352927472,-0.265736989632567,0.0025508849013044198,-5.200205510089741,-5.187687450894673,-5.114315607807272,-5.166335246020171,0.048841055036624885,-0.20426522019984752,-0.20391066860415222,-0.20089705064015032,-0.20297766286088673,0.0019481822031199485,-0.06318102142495279,-0.06301855908439875,-0.062117284652596846,-0.06275932677168021,6.031964003477603e-4,0.6270834196112862,0.6309983120070902,0.6315153259433394,0.6298060739511061,0.002550884901304528,0.364069084318539,0.364069084318539,0.364069084318539,0.364069084318539,0,0.47888972569637644,0.4819033436603784,0.4822578952560738,0.4809703379171129,0.0019481822031200177,0.27799267505622627,0.27799267505622627,0.27799267505622627,0.27799267505622627,0,0.14819369391490972,0.14909496834671163,0.14925743068726566,0.14883573603399305,6.031964003477712e-4,0.08607640926231284,0.08607640926231284,0.08607640926231284,0.08607640926231284,0,-0.20426522019984752,-0.20391066860415222,-0.20089705064015032,-0.20297766286088673,0.0019481822031199485,-0.06318102142495279,-0.06301855908439875,-0.062117284652596846,-0.06275932677168021,6.031964003477603e-4,0,0,0,0,0,0,0,0,0,0,0.14819369391490972,0.14909496834671163,0.14925743068726566,0.14883573603399305,6.031964003477712e-4,0.08607640926231284,0.08607640926231284,0.08607640926231284,0.08607640926231284,0
HIS,sat_fat,FL,mrh-eq,-0.007323116090703186,-0.007307765866846824,-0.007200659730190698,-0.0072755708097241,7.022311640689075e-5,0,0,0,0,0,-0.007323116090703186,-0.007307765866846824,-0.007200659730190698,-0.0072755708097241,7.022311640689075e-5,-5.200205510089741,-5.187687450894673,-5.114315607807272,-5.166335246020171,0.048841055036624885,-0.0055922405788587405,-0.005581624708687133,-0.005499210130860232,-0.005556432179685276,5.360421213981392e-5,-0.0017308755118444449,-0.0017261411581596911,-0.001701449599330468,-0.0017191386300388245,1.6632309052981733e-5,0.017169976484012747,0.017277082620668873,0.01729243284452523,0.017244887563546144,7.022311640688995e-5,0.009969316753822047,0.009969316753822047,0.009969316753822047,0.009969316753822047,0,0.01311028864691026,0.013192703224737158,0.013203319094908768,0.013167510695735301,5.3604212139814006e-5,0.0076110785160500285,0.0076110785160500285,0.0076110785160500285,0.0076110785160500285,0,0.004059687837102487,0.004084379395931711,0.0040891137496164645,0.004077376867810844,1.6632309052982183e-5,0.0023582382377720194,0.0023582382377720194,0.0023582382377720194,0.0023582382377720194,0,-0.0055922405788587405,-0.005581624708687133,-0.005499210130860232,-0.005556432179685276,5.360421213981392e-5,-0.0017308755118444449,-0.0017261411581596911,-0.001701449599330468,-0.0017191386300388245,1.6632309052981733e-5,0,0,0,0,0,0,0,0,0,0,0.004059687837102487,0.004084379395931711,0.0040891137496164645,0.004077376867810844,1.6632309052982183e-5,0.0023582382377720194,0.0023582382377720194,0.0023582382377720194,0.0023582382377720194,0
HIS,sat_fat,Food_price,USD,-0.012016804241156054,-0.012004029087395396,-0.011839797397496032,-0.0119508864431362,1.0390943142788467e-4,0,0,0,0,0,-0.012016804241156054,-0.012004029087395396,-0.011839797397496032,-0.0119508864431362,1.0390943142788467e-4,-5.200205510089741,-5.187687450894673,-5.114315607807272,-5.166335246020171,0.048841055036624885,-0.009182988143526367,-0.009174891804691686,-0.009048375657691902,-0.009133340994809195,7.946311942876467e-5,-0.002833816097629683,-0.0028291372827037083,-0.0027914217398041243,-0.0028175454483270034,2.4467118760041448e-5,0.028173138451280565,0.028337370141179923,0.028350145294940583,0.028284227496920732,1.0390943142788079e-4,0.016333341053784527,0.016333341053784527,0.016333341053784527,0.016333341053784527,0,0.021527196312822277,0.021653712459822054,0.021661808798656736,0.021612161649939565,7.946311942876112e-5,0.012478820655130366,0.012478820655130366,0.012478820655130366,0.012478820655130366,0,0.0066459421384582875,0.006683657681357869,0.0066883364962838435,0.0066720658469811645,2.44671187600407e-5,0.0038545203986541606,0.0038545203986541606,0.0038545203986541606,0.0038545203986541606,0,-0.009182988143526367,-0.009174891804691686,-0.009048375657691902,-0.009133340994809195,7.946311942876467e-5,-0.002833816097629683,-0.0028291372827037083,-0.0027914217398041243,-0.0028175454483270034,2.4467118760041448e-5,0,0,0,0,0,0,0,0,0,0,0.0066459421384582875,0.006683657681357869,0.0066883364962838435,0.0066720658469811645,2.44671187600407e-5,0.0038545203986541606,0.0038545203986541606,0.0038545203986541606,0.0038545203986541606,0
NHB,added_sugar,CED,MJ,-0.1717593383952546,-0.17169884786660383,-0.16826041439632414,-0.17051360472919017,0.0021082852424876316,0,0,0,0,0,-0.1717593383952546,-0.17169884786660383,-0.16826041439632414,-0.17051360472919017,0.0021082852424876316,-6.657785131170937,-6.657198025833422,-6.527810540276236,-6.6120049099668705,0.078812587158953007,-0.11369856410988793,-0.11367285921633168,-0.11139242491452471,-0.11288172609062967,0.0013937811578355547,-0.058060774285366636,-0.058025988650272135,-0.056867989481799455,-0.05763187863856049,7.145639279007212e-4,0.29121407164057067,0.2946525051108503,0.29471299563950115,0.2934672619734367,0.0021082852424876082,0.12295365724424652,0.12295365724424652,0.12295365724424652,0.12295365724424652,0,0.19278569670224094,0.19506613100404796,0.1950918358976042,0.19427499787834593,0.0013937811578355788,0.08139327178771628,0.08139327178771628,0.08139327178771628,0.08139327178771628,0,0.0984283749383297,0.09958637410680239,0.09962115974189688,0.09919226409509074,7.145639279007231e-4,0.041560385456530256,0.041560385456530256,0.041560385456530256,0.041560385456530256,0,-0.11369856410988793,-0.11367285921633168,-0.11139242491452471,-0.11288172609062967,0.0013937811578355547,-0.058060774285366636,-0.058025988650272135,-0.056867989481799455,-0.05763187863856049,7.145639279007212e-4,0,0,0,0,0,0,0,0,0,0,0.0984283749383297,0.09958637410680239,0.09962115974189688,0.09919226409509074,7.145639279007231e-4,0.041560385456530256,0.041560385456530256,0.041560385456530256,0.041560385456530256,0
