sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,CED,MJ,-101113375.31779757,-100614516.30686875,-98242752.90171777,-99957356.87029956,1614488.591046194,0,0,0,0,0,-101113375.31779757,-100614516.30686875,-98242752.90171777,-99957356.87029956,1614488.591046194,-2707983854.706997,-2694938679.9863048,-2689876058.792451,-2697739575.960634,9834258.901887208,-75441500.22665676,-75129357.89836256,-73358941.90111518,-74617682.92680006,1182267.7877764616,-25671875.09114082,-25485158.408506166,-24883811.00060256,-25339673.943499517,433484.63202060235,221822450.00646418,224194213.41161507,224693072.42254406,223537053.975046,1614488.5910462032,123579697.10474639,123579697.10474639,123579697.10474639,123579697.10474639,0,168063507.7947076,169833923.791955,170146066.12024912,169322248.82039246,1182267.7877764383,94704565.89359242,94704565.89359242,94704565.89359242,94704565.89359242,0,53758942.21175659,54360289.61966019,54547006.302294835,54214805.15465354,433484.63202059583,28875131.211154014,28875131.211154014,28875131.211154014,28875131.211154014,0,-75441500.22665676,-75129357.89836256,-73358941.90111518,-74617682.92680006,1182267.7877764616,-25671875.09114082,-25485158.408506166,-24883811.00060256,-25339673.943499517,433484.63202060235,0,0,0,0,0,0,0,0,0,0,53758942.21175659,54360289.61966019,54547006.302294835,54214805.15465354,433484.63202059583,28875131.211154014,28875131.211154014,28875131.211154014,28875131.211154014,0
Female,FL,mrh-eq,-3328730.963555167,-3307458.77238992,-3251385.875395936,-3295247.9984149244,42059.050421626984,0,0,0,0,0,-3328730.963555167,-3307458.77238992,-3251385.875395936,-3295247.9984149244,42059.050421626984,-2707983854.706997,-2694938679.9863048,-2689876058.792451,-2697739575.960634,9834258.901887208,-2438094.359517319,-2424917.3025828283,-2384957.4977189796,-2415519.8471690184,29126.865863811858,-890636.604037847,-882541.4698070918,-866428.377676955,-879728.1512459052,12972.028717182719,7603603.470417928,7659676.367411916,7680948.558577162,7647465.593436919,42059.050421629385,4352217.595021993,4352217.595021993,4352217.595021993,4352217.595021993,0,5708096.078329112,5748055.883192964,5761232.940127454,5738658.427779153,29126.86586381253,3323138.580610135,3323138.580610135,3323138.580610135,3323138.580610135,0,1895507.3920888149,1911620.4842189518,1919715.6184497075,1908807.1656577655,12972.028717182757,1029079.01441186,1029079.01441186,1029079.01441186,1029079.01441186,0,-2438094.359517319,-2424917.3025828283,-2384957.4977189796,-2415519.8471690184,29126.865863811858,-890636.604037847,-882541.4698070918,-866428.377676955,-879728.1512459052,12972.028717182719,0,0,0,0,0,0,0,0,0,0,1895507.3920888149,1911620.4842189518,1919715.6184497075,1908807.1656577655,12972.028717182757,1029079.01441186,1029079.01441186,1029079.01441186,1029079.01441186,0
Female,Food_price,USD,-48185087.14084047,-47664806.38920262,-47399405.9195218,-47754238.06708228,420706.9746463176,0,0,0,0,0,-48185087.14084047,-47664806.38920262,-47399405.9195218,-47754238.06708228,420706.9746463176,-2707983854.706997,-2694938679.9863048,-2689876058.792451,-2697739575.960634,9834258.901887208,-33504513.39593583,-33172660.869531877,-33073124.835013054,-33254175.428088058,237768.01932658252,-14680573.744904635,-14492145.519670743,-14326281.084508728,-14500062.638994208,186595.83281760907,113078704.09724912,113344104.56692992,113864385.31856781,113433536.24480961,420706.97464632074,65679298.17772731,65679298.17772731,65679298.17772731,65679298.17772731,0,82200230.05653436,82299766.0910532,82631618.61745715,82381280.64960939,237768.01932658398,49127105.22152132,49127105.22152132,49127105.22152132,49127105.22152132,0,30878474.040714722,31044338.47587675,31232766.70111064,31052255.59520021,186595.83281761274,16552192.956205998,16552192.956205998,16552192.956205998,16552192.956206,0,-33504513.39593583,-33172660.869531877,-33073124.835013054,-33254175.428088058,237768.01932658252,-14680573.744904635,-14492145.519670743,-14326281.084508728,-14500062.638994208,186595.83281760907,0,0,0,0,0,0,0,0,0,0,30878474.040714722,31044338.47587675,31232766.70111064,31052255.59520021,186595.83281761274,16552192.956205998,16552192.956205998,16552192.956205998,16552192.956206,0
Male,CED,MJ,-75556484.49131536,-74625561.97226606,-74444127.95536178,-74888540.39407134,628188.5758302619,0,0,0,0,0,-75556484.49131536,-74625561.97226606,-74444127.95536178,-74888540.39407134,628188.5758302619,-1802663511.1043072,-1755597875.9293447,-1750597442.2954612,-1770357595.7683198,30237758.59285319,-55340985.7087909,-54667208.40500474,-54570032.15464999,-54869524.56410348,441977.521514471,-20215498.782524448,-19958353.56726133,-19874095.8007118,-20019015.829967853,187208.20517882955,181047118.00576666,181228552.02267092,182159474.54172027,181491530.44447622,628188.5758302789,106602990.05040483,106602990.05040483,106602990.05040483,106602990.05040483,0,135081673.98146257,135178850.23181733,135852627.5356035,135381166.39091608,441977.5215144701,80511641.82681257,80511641.82681257,80511641.82681257,80511641.82681257,0,45965444.02430409,46049701.79085362,46306847.006116755,46110364.053560145,187208.2051788394,26091348.223592285,26091348.223592285,26091348.223592285,26091348.223592285,0,-55340985.7087909,-54667208.40500474,-54570032.15464999,-54869524.56410348,441977.521514471,-20215498.782524448,-19958353.56726133,-19874095.8007118,-20019015.829967853,187208.20517882955,0,0,0,0,0,0,0,0,0,0,45965444.02430409,46049701.79085362,46306847.006116755,46110364.053560145,187208.2051788394,26091348.223592285,26091348.223592285,26091348.223592285,26091348.223592285,0
Male,FL,mrh-eq,-2426489.6385650923,-2390306.7414387735,-2373468.2154567773,-2397094.240085904,28518.382110744413,0,0,0,0,0,-2426489.6385650923,-2390306.7414387735,-2373468.2154567773,-2397094.240085904,28518.382110744413,-1802663511.1043072,-1755597875.9293447,-1750597442.2954612,-1770357595.7683198,30237758.59285319,-1750207.4451454564,-1723751.632508533,-1713254.6348924239,-1729351.2167263627,20044.305343407756,-676282.1934196346,-666555.1089302386,-660213.5805643519,-667743.02335954,8519.506418583109,6114630.975754682,6131469.501736679,6167652.398863001,6138257.00038381,28518.38211074609,3741162.760297908,3741162.760297908,3741162.760297908,3741162.760297908,0,4541697.1658389205,4552194.16345503,4578649.976091953,4557793.747672859,20044.305343407596,2828442.530946496,2828442.530946496,2828442.530946496,2828442.5309464955,0,1572933.8099157638,1579275.3382816496,1589002.4227710464,1580463.2527109515,8519.506418583174,912720.2293514117,912720.2293514117,912720.2293514117,912720.2293514117,0,-1750207.4451454564,-1723751.632508533,-1713254.6348924239,-1729351.2167263627,20044.305343407756,-676282.1934196346,-666555.1089302386,-660213.5805643519,-667743.02335954,8519.506418583109,0,0,0,0,0,0,0,0,0,0,1572933.8099157638,1579275.3382816496,1589002.4227710464,1580463.2527109515,8519.506418583174,912720.2293514117,912720.2293514117,912720.2293514117,912720.2293514117,0
Male,Food_price,USD,-30488798.97718474,-29698830.785560288,-29438546.94850634,-29884684.945058715,575720.9528735771,0,0,0,0,0,-30488798.97718474,-29698830.785560288,-29438546.94850634,-29884684.945058715,575720.9528735771,-1802663511.1043072,-1755597875.9293447,-1750597442.2954612,-1770357595.7683198,30237758.59285319,-20900152.210252777,-20340109.271373898,-20169178.162403658,-20476639.73800851,402482.737316322,-9588646.766931973,-9358721.514186395,-9269368.786102686,-9408045.20705021,173385.15503584608,82849766.03725593,83110049.87430982,83900018.0659343,83295904.03380828,575720.9528735616,53411219.08874951,53411219.08874951,53411219.08874951,53411219.088749506,0,60174987.93907999,60345919.04805025,60905961.98692914,60482449.514684856,402482.7373163377,40005809.77667634,40005809.77667634,40005809.77667634,40005809.77667634,0,22674778.09817587,22764130.82625958,22994056.079005152,22813454.51912339,173385.15503584477,13405409.312073179,13405409.312073179,13405409.312073179,13405409.312073179,0,-20900152.210252777,-20340109.271373898,-20169178.162403658,-20476639.73800851,402482.737316322,-9588646.766931973,-9358721.514186395,-9269368.786102686,-9408045.20705021,173385.15503584608,0,0,0,0,0,0,0,0,0,0,22674778.09817587,22764130.82625958,22994056.079005152,22813454.51912339,173385.15503584477,13405409.312073179,13405409.312073179,13405409.312073179,13405409.312073179,0
