age_gp,sex_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Male,FL,mrh-eq,-388436.54908187245,-368697.47494616953,-368422.76502241543,-375527.07642404624,12080.509134638678,0,0,0,0,0,-388436.54908187245,-368697.47494616953,-368422.76502241543,-375527.07642404624,12080.509134638678,-285715937.7196306,-270567201.33058923,-264187058.0588115,-273643900.66998,11640054.87641562,-279459.1753268313,-263629.11143797287,-263368.7580858423,-269092.16776664933,9700.598582043216,-108977.37375504115,-105068.36350819672,-105054.00693657316,-106434.90865739703,2380.0251561532423,960270.3424174519,960545.0523412061,980284.1264769089,967374.6538190828,12080.509134638662,591847.5773950365,591847.5773950365,591847.5773950365,591847.5773950365,0,710853.5279113615,711113.881263492,726943.9451523504,716576.9375921685,9700.59858204315,447484.76982551924,447484.76982551924,447484.76982551924,447484.76982551924,0,249416.8145060903,249431.17107771392,253340.1813245583,250797.7162269142,2380.0251561532423,144362.80756951717,144362.80756951717,144362.80756951717,144362.80756951717,0,-279459.1753268313,-263629.11143797287,-263368.7580858423,-269092.16776664933,9700.598582043216,-108977.37375504115,-105068.36350819672,-105054.00693657316,-106434.90865739703,2380.0251561532423,0,0,0,0,0,0,0,0,0,0,249416.8145060903,249431.17107771392,253340.1813245583,250797.7162269142,2380.0251561532423,144362.80756951717,144362.80756951717,144362.80756951717,144362.80756951717,0
35-44,Male,Food_price,USD,-4681442.517218724,-4658592.963389879,-4599768.898065563,-4645970.327777433,44354.304297342096,0,0,0,0,0,-4681442.517218724,-4658592.963389879,-4599768.898065563,-4645970.327777433,44354.304297342096,-285715937.7196306,-270567201.33058923,-264187058.0588115,-273643900.66998,11640054.87641562,-3173706.3390746517,-3168702.189216879,-3102295.2245388348,-3147157.341911521,41961.31919898645,-1513139.427967831,-1497872.7734927128,-1485285.7242812132,-1498812.9858659124,14682.439406345538,13009014.575654265,13067838.640978582,13090688.194807427,13055216.005366137,44354.30429734365,8409245.677588701,8409245.677588701,8409245.677588701,8409245.677588701,0,9423137.4964273,9489544.461105343,9494548.61096312,9467999.613799985,41961.31919898748,6320842.271888467,6320842.271888467,6320842.271888467,6320842.2718884675,0,3573689.129981449,3586276.179192949,3601542.833668066,3587216.391566148,14682.439406345284,2088403.4057002363,2088403.4057002363,2088403.4057002363,2088403.4057002363,0,-3173706.3390746517,-3168702.189216879,-3102295.2245388348,-3147157.341911521,41961.31919898645,-1513139.427967831,-1497872.7734927128,-1485285.7242812132,-1498812.9858659124,14682.439406345538,0,0,0,0,0,0,0,0,0,0,3573689.129981449,3586276.179192949,3601542.833668066,3587216.391566148,14682.439406345284,2088403.4057002363,2088403.4057002363,2088403.4057002363,2088403.4057002363,0
45-54,Female,CED,MJ,-15951232.299866624,-15918456.951154698,-15774643.052496128,-15879496.056436576,98876.81622216504,0,0,0,0,0,-15951232.299866624,-15918456.951154698,-15774643.052496128,-15879496.056436576,98876.81622216504,-442031787.49419695,-440982693.96247554,-433649775.3953798,-438777843.0728705,4807089.616081696,-11851458.056471987,-11765932.881812401,-11722652.965301279,-11780755.779408352,68996.84602806233,-4149747.762713473,-4096997.9367658175,-4049213.780566026,-4098740.277028226,52934.132641040684,35828252.81242766,35972066.711086236,36004842.059798166,35933105.81636811,98876.81622216647,20053609.75993153,20053609.75993153,20053609.75993153,20053609.75993153,0,27095059.071636923,27138338.988148056,27223864.162807632,27153161.885744,68996.84602806112,15372406.10633565,15372406.10633565,15372406.10633565,15372406.10633565,0,8730417.43416191,8778201.590361701,8830951.416309357,8779943.93062411,52934.13264104068,4681203.653595884,4681203.653595884,4681203.653595884,4681203.653595884,0,-11851458.056471987,-11765932.881812401,-11722652.965301279,-11780755.779408352,68996.84602806233,-4149747.762713473,-4096997.9367658175,-4049213.780566026,-4098740.277028226,52934.132641040684,0,0,0,0,0,0,0,0,0,0,8730417.43416191,8778201.590361701,8830951.416309357,8779943.93062411,52934.13264104068,4681203.653595884,4681203.653595884,4681203.653595884,4681203.653595884,0
45-54,Female,FL,mrh-eq,-531706.0517945685,-523046.3294588611,-522291.9344688111,-525820.1285275129,5506.405365319411,0,0,0,0,0,-531706.0517945685,-523046.3294588611,-522291.9344688111,-525820.1285275129,5506.405365319411,-442031787.49419695,-440982693.96247554,-433649775.3953798,-438777843.0728705,4807089.616081696,-386031.54020308336,-382141.9661308805,-381918.17571437365,-383428.206010072,2434.6921678325866,-145674.51159148518,-140904.36332798057,-140373.75875443761,-142391.9225174408,3072.946207626724,1230985.740009392,1231740.1349994417,1240399.8573351488,1234513.9340680933,5506.405365319292,708693.8055405804,708693.8055405804,708693.8055405804,708693.8055405804,0,924538.0240652035,924761.8144817105,928651.3885539133,926048.0543609019,2434.6921678326257,542619.8483508299,542619.8483508299,542619.8483508299,542619.8483508299,0,306447.715944188,306978.320517731,311748.4687812357,308465.87970719126,3072.9462076267605,166073.95718975045,166073.95718975045,166073.95718975045,166073.95718975045,0,-386031.54020308336,-382141.9661308805,-381918.17571437365,-383428.206010072,2434.6921678325866,-145674.51159148518,-140904.36332798057,-140373.75875443761,-142391.9225174408,3072.946207626724,0,0,0,0,0,0,0,0,0,0,306447.715944188,306978.320517731,311748.4687812357,308465.87970719126,3072.9462076267605,166073.95718975045,166073.95718975045,166073.95718975045,166073.95718975045,0
45-54,Female,Food_price,USD,-8895602.409934228,-8387221.29759433,-8316782.138482916,-8540885.140832394,332439.96734162763,0,0,0,0,0,-8895602.409934228,-8387221.29759433,-8316782.138482916,-8540885.140832394,332439.96734162763,-442031787.49419695,-440982693.96247554,-433649775.3953798,-438777843.0728705,4807089.616081696,-6123831.01795151,-5817378.787265304,-5753549.519715432,-5902509.651523667,208364.1305507672,-2771771.391982719,-2569842.5103290277,-2563232.618767485,-2638375.489308729,124776.72309864349,19132936.865374997,19203376.024486415,19711757.13682631,19357039.86772448,332439.96734162775,10816154.726892088,10816154.726892088,10816154.726892088,10816154.726892088,0,13816275.382003287,13880104.649553163,14186556.88023937,13965235.513811523,208364.13055076892,8062725.862287858,8062725.862287858,8062725.862287858,8062725.862287858,0,5316661.48337171,5323271.374933255,5525200.256586946,5391804.353912955,124776.72309864406,2753428.864604227,2753428.864604227,2753428.864604227,2753428.864604227,0,-6123831.01795151,-5817378.787265304,-5753549.519715432,-5902509.651523667,208364.1305507672,-2771771.391982719,-2569842.5103290277,-2563232.618767485,-2638375.489308729,124776.72309864349,0,0,0,0,0,0,0,0,0,0,5316661.48337171,5323271.374933255,5525200.256586946,5391804.353912955,124776.72309864406,2753428.864604227,2753428.864604227,2753428.864604227,2753428.864604227,0
45-54,Male,CED,MJ,-12014684.682636995,-11978391.971283616,-11538324.088632569,-11836716.472582681,279128.1498794842,0,0,0,0,0,-12014684.682636995,-11978391.971283616,-11538324.088632569,-11836716.472582681,279128.1498794842,-292516518.0666399,-285413989.3417071,-271512002.3843736,-283028214.5233209,11246428.259903656,-8765451.994602473,-8754709.13846617,-8458578.32477724,-8654573.013009107,183321.32102308972,-3249232.688034521,-3223682.832817444,-3079745.7638553265,-3182143.4595735706,96184.35322018189,28409294.82868098,28849362.71133202,28885655.4226854,28707687.212631088,279128.14987948106,16870970.740048405,16870970.740048405,16870970.740048405,16870970.740048405,0,21189207.582783148,21485338.39647208,21496081.252608385,21385202.271015014,183321.32102309237,12730629.258005913,12730629.258005913,12730629.258005913,12730629.258005911,0,7220087.245897822,7364024.314859942,7389574.170077017,7322484.941616066,96184.3532201824,4140341.482042495,4140341.482042495,4140341.482042495,4140341.482042495,0,-8765451.994602473,-8754709.13846617,-8458578.32477724,-8654573.013009107,183321.32102308972,-3249232.688034521,-3223682.832817444,-3079745.7638553265,-3182143.4595735706,96184.35322018189,0,0,0,0,0,0,0,0,0,0,7220087.245897822,7364024.314859942,7389574.170077017,7322484.941616066,96184.3532201824,4140341.482042495,4140341.482042495,4140341.482042495,4140341.482042495,0
45-54,Male,FL,mrh-eq,-392883.9168057265,-392228.34356302896,-371995.813473496,-385359.23589747265,12500.03073620105,0,0,0,0,0,-392883.9168057265,-392228.34356302896,-371995.813473496,-385359.23589747265,12500.03073620105,-292516518.0666399,-285413989.3417071,-271512002.3843736,-283028214.5233209,11246428.259903656,-282157.5571405762,-281780.6448857468,-268472.7978804116,-277243.47479785,8204.60302278979,-111083.4344328833,-110050.94893535647,-103503.17810598815,-108115.76109962263,4327.319111856464,970438.4157592179,990670.9458487509,991326.5190914484,983801.8381831945,12500.030736201135,598442.6022857218,598442.6022857218,598442.6022857218,598442.6022857218,0,720433.7517865063,733741.5987918414,734118.5110466705,729204.4287039445,8204.603022789719,451960.95390609466,451960.95390609466,451960.95390609466,451960.95390609466,0,249984.82648561543,256532.59731498375,257565.0828125106,254597.40947924988,4327.319111856469,146481.64837962732,146481.64837962732,146481.64837962732,146481.64837962732,0,-282157.5571405762,-281780.6448857468,-268472.7978804116,-277243.47479785,8204.60302278979,-111083.4344328833,-110050.94893535647,-103503.17810598815,-108115.76109962263,4327.319111856464,0,0,0,0,0,0,0,0,0,0,249984.82648561543,256532.59731498375,257565.0828125106,254597.40947924988,4327.319111856469,146481.64837962732,146481.64837962732,146481.64837962732,146481.64837962732,0
45-54,Male,Food_price,USD,-5067378.538142796,-5041960.158933175,-4568301.994081586,-4884683.041164063,295886.0889735613,0,0,0,0,0,-5067378.538142796,-5041960.158933175,-4568301.994081586,-4884683.041164063,295886.0889735613,-292516518.0666399,-285413989.3417071,-271512002.3843736,-283028214.5233209,11246428.259903656,-3457642.7438194924,-3455210.236668027,-3139650.430949256,-3345341.0091005513,192520.8286369858,-1612040.274782587,-1584189.3884214994,-1428523.536440147,-1539342.032063512,104104.07694144954,12960676.855484895,13434335.020336483,13459753.399546111,13277057.902567374,295886.0889735626,8392374.86140331,8392374.86140331,8392374.86140331,8392374.86140331,0,9405294.648214057,9720854.45393283,9723286.961084295,9610985.226365352,192520.82863698606,6265644.217264802,6265644.217264802,6265644.217264802,6265644.217264802,0,3555254.1805786556,3710920.032560007,3738770.9189210953,3666072.67620202,104104.0769414493,2126730.6441385085,2126730.6441385085,2126730.6441385085,2126730.6441385085,0,-3457642.7438194924,-3455210.236668027,-3139650.430949256,-3345341.0091005513,192520.8286369858,-1612040.274782587,-1584189.3884214994,-1428523.536440147,-1539342.032063512,104104.07694144954,0,0,0,0,0,0,0,0,0,0,3555254.1805786556,3710920.032560007,3738770.9189210953,3666072.67620202,104104.0769414493,2126730.6441385085,2126730.6441385085,2126730.6441385085,2126730.6441385085,0
55-64,Female,CED,MJ,-21435994.405294266,-21390695.532564685,-20639201.320836302,-21142907.694319494,471079.5361466611,0,0,0,0,0,-21435994.405294266,-21390695.532564685,-20639201.320836302,-21142907.694319494,471079.5361466611,-561519046.2715861,-560242566.9059138,-552149782.4722667,-557850880.9171507,5348529.774455568,-15960497.069450215,-15954355.439637935,-15426197.181552859,-15771191.71041941,322863.8113866422,-5481315.721982004,-5429875.219440142,-5212680.895609112,-5371715.983900084,150090.25880729422,46254056.33854743,47005550.55027581,47050849.4230054,46757762.71203062,471079.5361466656,25614855.017711125,25614855.017711125,25614855.017711125,25614855.01771112,0,35015189.585686184,35543347.843771264,35549489.473583534,35360184.11455273,322863.8113866438,19588992.40413333,19588992.40413333,19588992.40413333,19588992.40413333,0,11238543.509186916,11455737.833017942,11507178.335559806,11397578.597477885,150090.258807293,6025862.613577802,6025862.613577802,6025862.613577802,6025862.613577802,0,-15960497.069450215,-15954355.439637935,-15426197.181552859,-15771191.71041941,322863.8113866422,-5481315.721982004,-5429875.219440142,-5212680.895609112,-5371715.983900084,150090.25880729422,0,0,0,0,0,0,0,0,0,0,11238543.509186916,11455737.833017942,11507178.335559806,11397578.597477885,150090.258807293,6025862.613577802,6025862.613577802,6025862.613577802,6025862.613577802,0
55-64,Female,FL,mrh-eq,-706669.7189633652,-703937.177060277,-683122.4162151915,-697592.5388350148,13556.73772580546,0,0,0,0,0,-706669.7189633652,-703937.177060277,-683122.4162151915,-697592.5388350148,13556.73772580546,-561519046.2715861,-560242566.9059138,-552149782.4722667,-557850880.9171507,5348529.774455568,-515914.4516974778,-515782.4484644536,-502086.3465680511,-511023.1156001103,8364.029781107387,-190755.2672658876,-188154.7285958235,-181036.06964714057,-186569.42323490462,5296.402182286763,1592883.054520121,1613697.815365207,1616430.3572682953,1607353.1771399446,13556.73772580566,909760.6383049297,909760.6383049297,909760.6383049297,909760.6383049297,0,1195512.0735112485,1209208.1754076506,1209340.178640675,1204448.8425433075,8364.02978110727,693425.726943197,693425.726943197,693425.726943197,693425.726943197,0,397370.98100887326,404489.63995755627,407090.17862762033,402904.33459663735,5296.40218228678,216334.91136173278,216334.91136173278,216334.91136173278,216334.91136173278,0,-515914.4516974778,-515782.4484644536,-502086.3465680511,-511023.1156001103,8364.029781107387,-190755.2672658876,-188154.7285958235,-181036.06964714057,-186569.42323490462,5296.402182286763,0,0,0,0,0,0,0,0,0,0,397370.98100887326,404489.63995755627,407090.17862762033,402904.33459663735,5296.40218228678,216334.91136173278,216334.91136173278,216334.91136173278,216334.91136173278,0
55-64,Female,Food_price,USD,-10323290.355746107,-10145223.995793557,-9913555.530659141,-10126416.239589393,216264.14766397586,0,0,0,0,0,-10323290.355746107,-10145223.995793557,-9913555.530659141,-10126416.239589393,216264.14766397586,-561519046.2715861,-560242566.9059138,-552149782.4722667,-557850880.9171507,5348529.774455568,-7113271.883797159,-7027637.732763584,-6911473.98726834,-7016925.594355981,106613.80381642414,-3210018.471948947,-3117586.263029975,-3002081.5433908002,-3109490.6452334127,109664.82955245215,24062478.902571976,24294147.36770639,24472213.727658946,24275339.61150223,216264.14766397845,14148923.371912835,14148923.371912835,14148923.371912835,14148923.371912835,0,17468082.27205261,17584246.017547853,17669880.16858143,17573533.879140247,106613.80381642649,10556608.284784269,10556608.284784269,10556608.284784269,10556608.284784269,0,6594396.630519363,6709901.350158536,6802333.55907751,6701805.732361975,109664.82955245207,3592315.0871285624,3592315.0871285624,3592315.0871285624,3592315.0871285624,0,-7113271.883797159,-7027637.732763584,-6911473.98726834,-7016925.594355981,106613.80381642414,-3210018.471948947,-3117586.263029975,-3002081.5433908002,-3109490.6452334127,109664.82955245215,0,0,0,0,0,0,0,0,0,0,6594396.630519363,6709901.350158536,6802333.55907751,6701805.732361975,109664.82955245207,3592315.0871285624,3592315.0871285624,3592315.0871285624,3592315.0871285624,0
55-64,Male,CED,MJ,-16237263.514509454,-15774256.712492188,-15206899.892299222,-15737642.671027029,543222.873528573,0,0,0,0,0,-16237263.514509454,-15774256.712492188,-15206899.892299222,-15737642.671027029,543222.873528573,-421485557.6481953,-397812315.92193466,-381700990.9115967,-400465620.0327847,21064947.791408606,-11759250.190602755,-11450854.16668918,-11057723.10781,-11421122.57547318,370121.4856115964,-4478013.323906702,-4323402.545803013,-4149176.7844892195,-4316520.095553854,173174.46636815596,37832343.327608585,38399700.14780155,38862706.94981882,38363086.10633639,543222.8735285728,22625443.435309358,22625443.435309358,22625443.435309358,22625443.43530936,0,28023622.83121063,28416753.89008981,28725149.914003383,28387022.29887381,370121.4856115983,16965899.72340063,16965899.72340063,16965899.72340063,16965899.72340063,0,9808720.496397952,9982946.257711744,10137557.035815435,9976063.807462586,173174.4663681562,5659543.711908732,5659543.711908732,5659543.711908732,5659543.711908732,0,-11759250.190602755,-11450854.16668918,-11057723.10781,-11421122.57547318,370121.4856115964,-4478013.323906702,-4323402.545803013,-4149176.7844892195,-4316520.095553854,173174.46636815596,0,0,0,0,0,0,0,0,0,0,9808720.496397952,9982946.257711744,10137557.035815435,9976063.807462586,173174.4663681562,5659543.711908732,5659543.711908732,5659543.711908732,5659543.711908732,0
55-64,Male,FL,mrh-eq,-546358.3730989909,-523388.6404499653,-499855.73207359103,-523191.03493159736,24475.672497825664,0,0,0,0,0,-546358.3730989909,-523388.6404499653,-499855.73207359103,-523191.03493159736,24475.672497825664,-421485557.6481953,-397812315.92193466,-381700990.9115967,-400465620.0327847,21064947.791408606,-390357.48050863994,-374806.841996616,-358828.7242248356,-374656.84927389445,16594.590661905688,-156000.8925903508,-148581.79845334942,-141027.00784875554,-148534.18565770294,7881.099837794392,1312988.2296959914,1336521.1380723652,1359490.8707213907,1336323.5325539971,24475.67249782552,813132.4976224002,813132.4976224002,813132.4976224002,813132.4976224002,0,969946.258949448,985924.3767212284,1001475.0152332525,985774.383998507,16594.590661905746,611117.5347246124,611117.5347246124,611117.5347246124,611117.5347246124,0,343041.9707465432,350596.76135113713,358015.85548813845,350549.14855549065,7881.099837794392,202014.96289778766,202014.96289778766,202014.96289778766,202014.96289778766,0,-390357.48050863994,-374806.841996616,-358828.7242248356,-374656.84927389445,16594.590661905688,-156000.8925903508,-148581.79845334942,-141027.00784875554,-148534.18565770294,7881.099837794392,0,0,0,0,0,0,0,0,0,0,343041.9707465432,350596.76135113713,358015.85548813845,350549.14855549065,7881.099837794392,202014.96289778766,202014.96289778766,202014.96289778766,202014.96289778766,0
55-64,Male,Food_price,USD,-7008149.380231236,-6403758.447229252,-6036814.19468256,-6487073.071950407,516295.5853938001,0,0,0,0,0,-7008149.380231236,-6403758.447229252,-6036814.19468256,-6487073.071950407,516295.5853938001,-421485557.6481953,-397812315.92193466,-381700990.9115967,-400465620.0327847,21064947.791408606,-4797156.6430893885,-4385770.199494915,-4145446.123208176,-4445792.082760787,346921.84727188613,-2210992.737141847,-2017988.2477343385,-1891368.0714743831,-2041280.9891896204,169428.63565519365,17232441.24840926,17599385.500955954,18203776.433957934,17682700.12567711,516295.58539379947,11195627.053726701,11195627.053726701,11195627.053726701,11195627.053726701,0,12531002.980242789,12771327.056529528,13182713.500124002,12831348.9397954,346921.8472718862,8385556.857034613,8385556.857034613,8385556.857034613,8385556.857034613,0,4701438.268166469,4828058.444426427,5021062.933833935,4851351.185881708,169428.63565519417,2810070.196692088,2810070.196692088,2810070.196692088,2810070.196692088,0,-4797156.6430893885,-4385770.199494915,-4145446.123208176,-4445792.082760787,346921.84727188613,-2210992.737141847,-2017988.2477343385,-1891368.0714743831,-2041280.9891896204,169428.63565519365,0,0,0,0,0,0,0,0,0,0,4701438.268166469,4828058.444426427,5021062.933833935,4851351.185881708,169428.63565519417,2810070.196692088,2810070.196692088,2810070.196692088,2810070.196692088,0
65-74,Female,CED,MJ,-14506303.526269006,-14001747.796339031,-13979136.724304434,-14170851.18507425,313733.8304912227,0,0,0,0,0,-14506303.526269006,-14001747.796339031,-13979136.724304434,-14170851.18507425,313733.8304912227,-401476447.54088545,-372106660.6346821,-371124361.51476014,-382067182.66495633,18154962.492019396,-10813803.044808678,-10449940.989045594,-10445156.666731734,-10575933.176220762,222600.52764810107,-3692752.287897896,-3556842.936044867,-3529447.5416964106,-3594918.008853489,92057.93238481756,31148709.961465053,31171321.03349965,31675876.763429623,31340424.422234874,313733.8304912216,17169573.23716062,17169573.23716062,17169573.23716062,17169573.23716062,0,23553364.28895169,23558148.61126556,23922010.66702863,23684140.798440713,222600.5276480936,13108207.622219954,13108207.622219954,13108207.622219954,13108207.622219956,0,7590813.1566370735,7618208.550985528,7754117.902838559,7656283.623794151,92057.93238481777,4061365.6149406615,4061365.6149406615,4061365.6149406615,4061365.6149406615,0,-10813803.044808678,-10449940.989045594,-10445156.666731734,-10575933.176220762,222600.52764810107,-3692752.287897896,-3556842.936044867,-3529447.5416964106,-3594918.008853489,92057.93238481756,0,0,0,0,0,0,0,0,0,0,7590813.1566370735,7618208.550985528,7754117.902838559,7656283.623794151,92057.93238481777,4061365.6149406615,4061365.6149406615,4061365.6149406615,4061365.6149406615,0
65-74,Female,FL,mrh-eq,-488978.5875302095,-466101.6064411631,-463192.2961165439,-473107.80670938315,14866.305859071945,0,0,0,0,0,-488978.5875302095,-466101.6064411631,-463192.2961165439,-473107.80670938315,14866.305859071945,-401476447.54088545,-372106660.6346821,-371124361.51476014,-382067182.66495633,18154962.492019396,-358129.7019185586,-341447.5924284386,-340274.5951994051,-346889.3862042585,10512.91722265448,-130848.88561165091,-124654.01401272454,-122917.70091713875,-126218.42050512474,4388.663898368642,1067865.6440259963,1070774.9543506156,1093651.9354396618,1077781.1546188355,14866.305859071923,604673.3479094522,604673.3479094522,604673.3479094522,604673.3479094522,0,799110.8140149835,800283.8112440167,816965.920734137,805725.6050198367,10512.917222654421,458836.2188155783,458836.2188155783,458836.2188155783,458836.2188155783,0,268754.8300110125,270491.14310659835,276686.0147055248,272055.54959899856,4388.663898368681,145837.1290938738,145837.1290938738,145837.1290938738,145837.1290938738,0,-358129.7019185586,-341447.5924284386,-340274.5951994051,-346889.3862042585,10512.91722265448,-130848.88561165091,-124654.01401272454,-122917.70091713875,-126218.42050512474,4388.663898368642,0,0,0,0,0,0,0,0,0,0,268754.8300110125,270491.14310659835,276686.0147055248,272055.54959899856,4388.663898368681,145837.1290938738,145837.1290938738,145837.1290938738,145837.1290938738,0
65-74,Female,Food_price,USD,-6950909.430684929,-6344890.052034093,-6212296.428549192,-6511004.352092315,414508.2911117706,0,0,0,0,0,-6950909.430684929,-6344890.052034093,-6212296.428549192,-6511004.352092315,414508.2911117706,-401476447.54088545,-372106660.6346821,-371124361.51476014,-382067182.66495633,18154962.492019396,-4875731.427198944,-4433644.605771538,-4359970.822652921,-4562912.338511464,293631.25511391636,-2075178.0034859865,-1911245.4462625552,-1852325.6058962708,-1948092.0135808524,121553.97481669273,16004245.169051468,16136838.792536367,16742858.171187202,16302953.092594588,414508.29111176904,9791948.740502274,9791948.740502274,9791948.740502274,9791948.740502274,0,11727812.014290672,11801485.79740929,12243572.618836697,11930753.530149216,293631.2551139168,7367841.191637753,7367841.191637753,7367841.191637753,7367841.191637752,0,4276433.154760795,4335352.995127079,4499285.55235051,4372199.562445376,121553.97481669248,2424107.548864524,2424107.548864524,2424107.548864524,2424107.548864524,0,-4875731.427198944,-4433644.605771538,-4359970.822652921,-4562912.338511464,293631.25511391636,-2075178.0034859865,-1911245.4462625552,-1852325.6058962708,-1948092.0135808524,121553.97481669273,0,0,0,0,0,0,0,0,0,0,4276433.154760795,4335352.995127079,4499285.55235051,4372199.562445376,121553.97481669248,2424107.548864524,2424107.548864524,2424107.548864524,2424107.548864524,0
65-74,Male,CED,MJ,-10810053.705402123,-10542728.57389772,-10429307.628349459,-10596730.042654261,205777.40890460706,0,0,0,0,0,-10810053.705402123,-10542728.57389772,-10429307.628349459,-10596730.042654261,205777.40890460706,-263712645.70687935,-261015445.86634794,-255727132.67085168,-260106283.2856585,4276016.17049127,-7914966.379635779,-7737501.487223667,-7672607.213170741,-7776999.949805838,132064.38202517366,-2895087.325766343,-2805227.0866740467,-2756700.4151787185,-2819730.0928484215,73910.22659430862,24541199.05902008,24654620.004568335,24921945.136072744,24708621.473324884,205777.40890460802,14111891.430670623,14111891.430670623,14111891.430670623,14111891.430670625,0,18303912.125995737,18368806.400048662,18546271.292460777,18408304.862630833,132064.38202517355,10631304.912824996,10631304.912824996,10631304.912824996,10631304.912824996,0,6237286.933024344,6285813.60451967,6375673.843611969,6300316.610694046,73910.22659430905,3480586.517845626,3480586.517845626,3480586.517845626,3480586.5178456255,0,-7914966.379635779,-7737501.487223667,-7672607.213170741,-7776999.949805838,132064.38202517366,-2895087.325766343,-2805227.0866740467,-2756700.4151787185,-2819730.0928484215,73910.22659430862,0,0,0,0,0,0,0,0,0,0,6237286.933024344,6285813.60451967,6375673.843611969,6300316.610694046,73910.22659430905,3480586.517845626,3480586.517845626,3480586.517845626,3480586.5178456255,0
