age_gp,sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Female,OTH,Food_price,USD,-895038.4360572869,-849896.4344727688,-802448.3702178119,-849087.2896761236,48736.65151104692,0,0,0,0,0,-895038.4360572869,-849896.4344727688,-802448.3702178119,-849087.2896761236,48736.65151104692,-57789648.304447934,-52664888.89453584,-51346802.73867719,-54000563.720519505,3582835.068747486,-627758.0922704206,-592957.4430705997,-560880.089958934,-593912.9855576718,35208.674748880105,-267280.3437868663,-256938.99140216908,-241568.2802588779,-255174.3041184519,13618.686181416404,2163703.912118263,2211151.9763732203,2256293.977957739,2210342.831576575,48736.651511047094,1361255.5419004515,1361255.5419004515,1361255.5419004515,1361255.5419004515,0,1592956.6409732113,1625033.994084877,1659834.6432846978,1625989.5365719488,35208.67474888016,1032076.5510142772,1032076.5510142772,1032076.5510142772,1032076.5510142772,0,570747.2711450525,586117.9822883436,596459.3346730408,584353.2950046264,13618.686181416431,329178.9908861745,329178.9908861745,329178.9908861745,329178.9908861745,0,-627758.0922704206,-592957.4430705997,-560880.089958934,-593912.9855576718,35208.674748880105,-267280.3437868663,-256938.99140216908,-241568.2802588779,-255174.3041184519,13618.686181416404,0,0,0,0,0,0,0,0,0,0,570747.2711450525,586117.9822883436,596459.3346730408,584353.2950046264,13618.686181416431,329178.9908861745,329178.9908861745,329178.9908861745,329178.9908861745,0
35-44,Male,HIS,CED,MJ,-2820378.4775782824,-2614790.2577758324,-2614016.8073241296,-2686655.089126972,125179.28291510705,0,0,0,0,0,-2820378.4775782824,-2614790.2577758324,-2614016.8073241296,-2686655.089126972,125179.28291510705,-58479310.86753529,-57948106.644105084,-56086130.63143321,-57481169.17419573,1322889.2134096867,-2045725.7604254398,-1890620.8419933694,-1872158.5650269634,-1938565.6284725498,100344.70847598974,-775624.4159405483,-743603.3915365748,-724367.6641184657,-748089.4606544221,27255.549370255998,6598274.744266571,6599048.194718272,6804636.414520723,6670913.026069413,125179.28291510731,3984257.9369424405,3984257.9369424405,3984257.9369424405,3984257.936942441,0,4868763.777996376,4887226.054962783,5042330.973394853,4935170.841441964,100344.70847598994,2996605.212969414,2996605.212969414,2996605.212969414,2996605.2129694135,0,1712020.3880914925,1731256.1155096013,1763277.1399135748,1735742.1846274484,27255.549370255892,987652.7239730265,987652.7239730265,987652.7239730265,987652.7239730265,0,-2045725.7604254398,-1890620.8419933694,-1872158.5650269634,-1938565.6284725498,100344.70847598974,-775624.4159405483,-743603.3915365748,-724367.6641184657,-748089.4606544221,27255.549370255998,0,0,0,0,0,0,0,0,0,0,1712020.3880914925,1731256.1155096013,1763277.1399135748,1735742.1846274484,27255.549370255892,987652.7239730265,987652.7239730265,987652.7239730265,987652.7239730265,0
35-44,Male,HIS,FL,mrh-eq,-86428.60411325032,-82952.37383745096,-82166.45968249749,-83896.3444061688,2387.5528695857092,0,0,0,0,0,-86428.60411325032,-82952.37383745096,-82166.45968249749,-83896.3444061688,2387.5528695857092,-58479310.86753529,-57948106.644105084,-56086130.63143321,-57481169.17419573,1322889.2134096867,-61620.024779416206,-58459.8171723344,-58204.15003341637,-59478.95417870765,2002.7902090914163,-24822.03549904033,-24761.679969240788,-23720.098675369318,-24417.390227461165,652.1219211276655,221133.785437798,221919.6995927515,225395.92986855085,222863.67016146937,2387.552869585712,138967.32575530052,138967.32575530052,138967.32575530052,138967.32575530052,0,163201.1762651104,163456.84340402845,166617.05101111025,164475.9804104017,2002.790209091421,104997.02623169405,104997.02623169405,104997.02623169405,104997.02623169405,0,57690.39819897581,58731.979492847284,58792.335022646825,58387.689751067664,652.1219211276655,33970.29952360649,33970.29952360649,33970.29952360649,33970.29952360649,0,-61620.024779416206,-58459.8171723344,-58204.15003341637,-59478.95417870765,2002.7902090914163,-24822.03549904033,-24761.679969240788,-23720.098675369318,-24417.390227461165,652.1219211276655,0,0,0,0,0,0,0,0,0,0,57690.39819897581,58731.979492847284,58792.335022646825,58387.689751067664,652.1219211276655,33970.29952360649,33970.29952360649,33970.29952360649,33970.29952360649,0
35-44,Male,HIS,Food_price,USD,-1170051.204637781,-1072953.9568548275,-1023840.8559251198,-1089790.4996103523,78322.01243979487,0,0,0,0,0,-1170051.204637781,-1072953.9568548275,-1023840.8559251198,-1089790.4996103523,78322.01243979487,-58479310.86753529,-57948106.644105084,-56086130.63143321,-57481169.17419573,1322889.2134096867,-767493.621608757,-716058.6633161374,-678632.528091693,-720974.0398312866,46962.322520888076,-402557.58302902436,-356895.2935386899,-345208.3278334269,-368816.4597790658,31900.60429032177,3037807.5655232,3086920.6664529084,3184017.9142358624,3103757.209208433,78322.0124397951,2013966.7095980812,2013966.7095980812,2013966.7095980812,2013966.7095980812,0,2184492.468084513,2221918.603308958,2273353.561601577,2226833.9798241067,46962.32252088789,1505859.9399928204,1505859.9399928204,1505859.9399928204,1505859.9399928201,0,853315.0974386876,865002.0631439505,910664.352634285,876923.2293843265,31900.60429032176,508106.7696052607,508106.7696052607,508106.7696052607,508106.76960526063,0,-767493.621608757,-716058.6633161374,-678632.528091693,-720974.0398312866,46962.322520888076,-402557.58302902436,-356895.2935386899,-345208.3278334269,-368816.4597790658,31900.60429032177,0,0,0,0,0,0,0,0,0,0,853315.0974386876,865002.0631439505,910664.352634285,876923.2293843265,31900.60429032176,508106.7696052607,508106.7696052607,508106.7696052607,508106.76960526063,0
35-44,Male,NHB,CED,MJ,-1181909.1665641952,-1174377.296654806,-1167452.6738147421,-1174590.3658019376,7610.917565640017,0,0,0,0,0,-1181909.1665641952,-1174377.296654806,-1167452.6738147421,-1174590.3658019376,7610.917565640017,-29514170.70117901,-29003413.42249725,-28155382.60928877,-28885071.831435245,722457.8874760725,-850960.349288617,-847796.8242156294,-835333.1159778239,-844533.6020525354,8696.825870218587,-332349.4707230446,-331178.7301617045,-326810.3853253031,-330056.7637494023,3072.9672654346327,2857225.02137677,2864149.6442168336,2871681.514126223,2864362.7133639655,7610.91756564002,1689772.3475620276,1689772.3475620276,1689772.3475620276,1689772.3475620274,0,2107102.237969774,2119565.946207579,2122729.471280567,2116302.724044485,8696.825870218454,1271769.12199195,1271769.12199195,1271769.12199195,1271769.12199195,0,744813.6108953811,749181.9557317824,750352.6962931225,748059.9893194801,3072.9672654346327,418003.2255700779,418003.2255700779,418003.2255700779,418003.22557007783,0,-850960.349288617,-847796.8242156294,-835333.1159778239,-844533.6020525354,8696.825870218587,-332349.4707230446,-331178.7301617045,-326810.3853253031,-330056.7637494023,3072.9672654346327,0,0,0,0,0,0,0,0,0,0,744813.6108953811,749181.9557317824,750352.6962931225,748059.9893194801,3072.9672654346327,418003.2255700779,418003.2255700779,418003.2255700779,418003.22557007783,0
35-44,Male,NHB,FL,mrh-eq,-36383.55474169021,-36250.239796010654,-36064.81355611198,-36231.95513137237,168.50420566157015,0,0,0,0,0,-36383.55474169021,-36250.239796010654,-36064.81355611198,-36231.95513137237,168.50420566157015,-29514170.70117901,-29003413.42249725,-28155382.60928877,-28885071.831435245,722457.8874760725,-25812.71748210401,-25805.428510488804,-25372.700067903836,-25656.151503130994,265.2277750450206,-10699.130064296538,-10585.142807289809,-10444.538889995043,-10575.803628241376,134.2392279944702,93733.81443362641,93919.24067352507,94052.55561920464,93900.95600888679,168.50420566156976,57669.00087751441,57669.00087751441,57669.00087751441,57669.0008775144,0,69024.11534524233,69456.84378782731,69464.1327594425,69307.5667804695,265.22777504501846,43651.41527733851,43651.41527733851,43651.41527733851,43651.41527733851,0,24462.124490170954,24602.728407465722,24716.71566447245,24593.389228417287,134.23922799447033,14017.58560017591,14017.58560017591,14017.58560017591,14017.58560017591,0,-25812.71748210401,-25805.428510488804,-25372.700067903836,-25656.151503130994,265.2277750450206,-10699.130064296538,-10585.142807289809,-10444.538889995043,-10575.803628241376,134.2392279944702,0,0,0,0,0,0,0,0,0,0,24462.124490170954,24602.728407465722,24716.71566447245,24593.389228417287,134.23922799447033,14017.58560017591,14017.58560017591,14017.58560017591,14017.58560017591,0
35-44,Male,NHB,Food_price,USD,-442698.8518319645,-435904.61648538715,-435644.6167816361,-438197.33074602793,4210.339161101824,0,0,0,0,0,-442698.8518319645,-435904.61648538715,-435644.6167816361,-438197.33074602793,4210.339161101824,-29514170.70117901,-29003413.42249725,-28155382.60928877,-28885071.831435245,722457.8874760725,-293779.5333867713,-292457.88979200635,-291519.9931150008,-292592.5378333254,1194.9350023526306,-150290.32502295845,-144433.9863533867,-141914.4463778652,-145604.79291270257,4523.4615108691105,1284854.0329287164,1285114.0326324673,1291908.267979045,1287406.7468931084,4210.339161101937,849209.4161470803,849209.4161470803,849209.4161470803,849209.4161470803,0,937474.1057737822,938412.0024507878,939733.6460455528,938546.6504921069,1194.9350023526579,645954.1126587816,645954.1126587816,645954.1126587816,645954.1126587816,0,345169.749866164,347689.2898416855,353545.62851125735,348860.0964010014,4523.461510869171,203255.30348829884,203255.30348829884,203255.30348829884,203255.30348829887,0,-293779.5333867713,-292457.88979200635,-291519.9931150008,-292592.5378333254,1194.9350023526306,-150290.32502295845,-144433.9863533867,-141914.4463778652,-145604.79291270257,4523.4615108691105,0,0,0,0,0,0,0,0,0,0,345169.749866164,347689.2898416855,353545.62851125735,348860.0964010014,4523.461510869171,203255.30348829884,203255.30348829884,203255.30348829884,203255.30348829887,0
35-44,Male,NHW,CED,MJ,-7411949.413644419,-6741553.0705431765,-6581073.066084324,-6920471.084101911,463942.8343828036,0,0,0,0,0,-7411949.413644419,-6741553.0705431765,-6581073.066084324,-6920471.084101911,463942.8343828036,-179799315.92389923,-162853861.58484906,-150152630.4106649,-164343062.69532835,15656726.525888717,-5438630.163329032,-4905626.456312036,-4800518.551883762,-5055765.334413342,360139.26000652934,-1973319.2503153859,-1835926.6142311406,-1780554.5142005638,-1864705.7496885683,104471.6287759191,15814604.974199023,15975084.978657875,16645481.321759116,16154002.992216608,463942.8343828034,9233531.908114698,9233531.908114698,9233531.908114698,9233531.908114698,0,11773783.84144727,11878891.745875541,12411895.452892538,12029030.623976847,360139.2600065287,6973265.289563507,6973265.289563507,6973265.289563507,6973265.289563507,0,4040821.1327517545,4096193.2327823313,4233585.868866578,4124972.368239759,104471.62877591948,2260266.618551191,2260266.618551191,2260266.618551191,2260266.618551191,0,-5438630.163329032,-4905626.456312036,-4800518.551883762,-5055765.334413342,360139.26000652934,-1973319.2503153859,-1835926.6142311406,-1780554.5142005638,-1864705.7496885683,104471.6287759191,0,0,0,0,0,0,0,0,0,0,4040821.1327517545,4096193.2327823313,4233585.868866578,4124972.368239759,104471.62877591948,2260266.618551191,2260266.618551191,2260266.618551191,2260266.618551191,0
35-44,Male,NHW,FL,mrh-eq,-235037.62177299478,-217387.70972181676,-208439.08105442039,-220440.79161086297,14246.73566666588,0,0,0,0,0,-235037.62177299478,-217387.70972181676,-208439.08105442039,-220440.79161086297,14246.73566666588,-179799315.92389923,-162853861.58484906,-150152630.4106649,-164343062.69532835,15656726.525888717,-170426.78240115897,-155952.38215044866,-149856.90411805228,-158892.35485862897,11121.614366655283,-64610.839371835806,-61435.327571368114,-58582.17693636809,-61548.43675223397,3174.4918963434457,523823.0472502487,532771.6759176451,550421.5879688232,535824.7578066913,14246.735666665923,315383.9661958284,315383.9661958284,315383.9661958284,315383.9661958284,0,388406.761623156,394502.2396555523,408976.6399062626,397442.2123637327,11121.614366655256,238549.8575051037,238549.8575051037,238549.8575051037,238549.8575051037,0,135416.28562709276,138269.4362620928,141444.94806256046,138382.54544295862,3174.491896343438,76834.10869072466,76834.10869072466,76834.10869072466,76834.10869072466,0,-170426.78240115897,-155952.38215044866,-149856.90411805228,-158892.35485862897,11121.614366655283,-64610.839371835806,-61435.327571368114,-58582.17693636809,-61548.43675223397,3174.4918963434457,0,0,0,0,0,0,0,0,0,0,135416.28562709276,138269.4362620928,141444.94806256046,138382.54544295862,3174.491896343438,76834.10869072466,76834.10869072466,76834.10869072466,76834.10869072466,0
35-44,Male,NHW,Food_price,USD,-2787749.639361988,-2762278.921638972,-2486786.2643298577,-2674551.925292973,175679.08857138618,0,0,0,0,0,-2787749.639361988,-2762278.921638972,-2486786.2643298577,-2674551.925292973,175679.08857138618,-179799315.92389923,-162853861.58484906,-150152630.4106649,-164343062.69532835,15656726.525888717,-1926325.190983605,-1880910.8476686552,-1688662.3202660827,-1829390.0813221212,132805.23231195737,-880318.4094654779,-860374.7838735442,-797074.2795589363,-845161.8439708515,45750.71400909541,6981111.779898316,7256604.437207431,7282075.154930446,7168877.440861431,175679.08857138644,4494325.515568458,4494325.515568458,4494325.515568458,4494325.515568458,0,5080147.2694542995,5272395.796856871,5317810.140171822,5220875.030510337,132805.23231195743,3391484.949188216,3391484.949188216,3391484.949188216,3391484.949188216,0,1899914.845939178,1963215.350253786,1983158.9758457197,1948002.4103510932,45750.71400909541,1102840.566380242,1102840.566380242,1102840.566380242,1102840.566380242,0,-1926325.190983605,-1880910.8476686552,-1688662.3202660827,-1829390.0813221212,132805.23231195737,-880318.4094654779,-860374.7838735442,-797074.2795589363,-845161.8439708515,45750.71400909541,0,0,0,0,0,0,0,0,0,0,1899914.845939178,1963215.350253786,1983158.9758457197,1948002.4103510932,45750.71400909541,1102840.566380242,1102840.566380242,1102840.566380242,1102840.566380242,0
35-44,Male,OTH,CED,MJ,-1245230.971409642,-1017092.8105167456,-933567.4794501829,-1067834.1543154593,169817.47498938444,0,0,0,0,0,-1245230.971409642,-1017092.8105167456,-933567.4794501829,-1067834.1543154593,169817.47498938444,-28406168.198511727,-20202657.33868493,-19785174.425314944,-22934596.969020654,5117157.7126281215,-919768.4580242881,-746343.9941513067,-683245.9620759632,-785055.0228522322,128920.72579112752,-325462.5133853537,-270748.81636543886,-250321.51737421987,-282779.1314632269,40897.21473494792,3074604.3682417166,3158129.6993082794,3386267.860201176,3208871.043106993,169817.4749893848,2141036.8887915337,2141036.8887915337,2141036.8887915337,2141036.8887915337,0,2304914.431784893,2368012.463860236,2541436.9277332174,2406723.4925611615,128920.72579112751,1621668.4697089298,1621668.4697089298,1621668.4697089298,1621668.4697089298,0,769689.9364568241,790117.2354480431,844830.932467958,802147.5505458312,40897.21473494794,519368.4190826041,519368.4190826041,519368.4190826041,519368.4190826041,0,-919768.4580242881,-746343.9941513067,-683245.9620759632,-785055.0228522322,128920.72579112752,-325462.5133853537,-270748.81636543886,-250321.51737421987,-282779.1314632269,40897.21473494792,0,0,0,0,0,0,0,0,0,0,769689.9364568241,790117.2354480431,844830.932467958,802147.5505458312,40897.21473494794,519368.4190826041,519368.4190826041,519368.4190826041,519368.4190826041,0
35-44,Male,OTH,FL,mrh-eq,-40815.417661337444,-32794.09812696897,-30939.85696631924,-34957.98527564222,5525.1707484639655,0,0,0,0,0,-40815.417661337444,-32794.09812696897,-30939.85696631924,-34957.98527564222,5525.1707484639655,-28406168.198511727,-20202657.33868493,-19785174.425314944,-22934596.969020654,5117157.7126281215,-29494.986452269688,-23411.48360470101,-22039.66807835226,-25064.707226181683,4176.8976543592025,-11320.431209067754,-9382.614522267964,-8900.188887966979,-9893.278049460527,1348.3987903114316,110767.14153271238,112621.3826933621,120642.70222773058,114785.26984203536,5525.170748463965,79827.28456639312,79827.28456639312,79827.28456639312,79827.28456639312,0,82326.13888973529,83697.95441608405,89781.45726365273,85351.17803756472,4176.8976543592025,60286.47081138303,60286.47081138303,60286.47081138303,60286.47081138302,0,28441.002642977077,28923.428277278064,30861.244964077858,29434.091804470623,1348.3987903114337,19540.813755010102,19540.813755010102,19540.813755010102,19540.813755010102,0,-29494.986452269688,-23411.48360470101,-22039.66807835226,-25064.707226181683,4176.8976543592025,-11320.431209067754,-9382.614522267964,-8900.188887966979,-9893.278049460527,1348.3987903114316,0,0,0,0,0,0,0,0,0,0,28441.002642977077,28923.428277278064,30861.244964077858,29434.091804470623,1348.3987903114337,19540.813755010102,19540.813755010102,19540.813755010102,19540.813755010102,0
35-44,Male,OTH,Food_price,USD,-508489.42041254265,-411507.630335793,-405506.2243670616,-443430.5721280801,60845.11488312115,0,0,0,0,0,-508489.42041254265,-411507.630335793,-405506.2243670616,-443430.5721280801,60845.11488312115,-28406168.198511727,-20202657.33868493,-19785174.425314944,-22934596.969020654,5117157.7126281215,-352409.1122602249,-280262.0481000863,-276340.0931903469,-304200.6829247878,45085.486174805585,-156080.30815231783,-131245.58223570668,-129166.1311767147,-139229.88920329235,15762.90542710876,1457250.2606421446,1463251.6666108756,1560233.4566876255,1495174.608403163,60845.114883121205,1051744.036275083,1051744.036275083,1051744.036275083,1051744.036275083,0,1053883.363238995,1057805.3181487345,1129952.3823088729,1081743.9529734359,45085.486174805505,777543.2700486482,777543.2700486482,777543.2700486482,777543.2700486482,0,403366.8974031494,405446.34846214147,430281.07437875256,413430.6554297271,15762.905427108755,274200.76622643473,274200.76622643473,274200.76622643473,274200.76622643473,0,-352409.1122602249,-280262.0481000863,-276340.0931903469,-304200.6829247878,45085.486174805585,-156080.30815231783,-131245.58223570668,-129166.1311767147,-139229.88920329235,15762.90542710876,0,0,0,0,0,0,0,0,0,0,403366.8974031494,405446.34846214147,430281.07437875256,413430.6554297271,15762.905427108755,274200.76622643473,274200.76622643473,274200.76622643473,274200.76622643473,0
45-54,Female,HIS,CED,MJ,-1918439.8902816286,-1836978.9398481008,-1808859.6303823849,-1855695.3050999644,59908.232947358825,0,0,0,0,0,-1918439.8902816286,-1836978.9398481008,-1808859.6303823849,-1855695.3050999644,59908.232947358825,-47683765.73754828,-47651220.310389996,-47368238.33126891,-47563347.83601707,182673.05735037816,-1426652.5926172342,-1355920.152951762,-1345119.5428577482,-1376948.8650820984,46616.585848602575,-491787.2976643941,-481058.7868963386,-463740.0875246365,-478746.44001786615,14896.902005246124,4792205.529859042,4820324.839324758,4901785.789758286,4839041.204576622,59908.232947359145,2983345.8994766576,2983345.8994766576,2983345.8994766576,2983345.899476657,0,3632073.6186938277,3642874.2287878417,3713606.6684533143,3663902.940918178,46616.585848602626,2286954.0758360797,2286954.0758360797,2286954.0758360797,2286954.0758360797,0,1160131.9111652146,1177450.6105369166,1188179.1213049723,1175138.2636584442,14896.90200524612,696391.8236405781,696391.8236405781,696391.8236405781,696391.8236405781,0,-1426652.5926172342,-1355920.152951762,-1345119.5428577482,-1376948.8650820984,46616.585848602575,-491787.2976643941,-481058.7868963386,-463740.0875246365,-478746.44001786615,14896.902005246124,0,0,0,0,0,0,0,0,0,0,1160131.9111652146,1177450.6105369166,1188179.1213049723,1175138.2636584442,14896.90200524612,696391.8236405781,696391.8236405781,696391.8236405781,696391.8236405781,0
45-54,Female,HIS,FL,mrh-eq,-61853.199414655464,-61103.022053158405,-59249.85911288643,-60716.00956937773,1410.5760454519202,0,0,0,0,0,-61853.199414655464,-61103.022053158405,-59249.85911288643,-60716.00956937773,1410.5760454519202,-47683765.73754828,-47651220.310389996,-47368238.33126891,-47563347.83601707,182673.05735037816,-45114.057204291326,-44167.930360668586,-43257.39003925596,-44180.41685968967,977.253074740137,-16924.778561851625,-16728.829079725947,-15982.155942992273,-16535.59270968805,523.581383583785,163219.30989098622,165072.4728312582,165822.65019275525,164685.46034747752,1410.5760454519284,103969.4507780998,103969.4507780998,103969.4507780998,103969.45077809978,0,122748.0979986168,123658.63832002944,124604.76516365218,123671.12481905053,977.2530747401443,79490.70795936085,79490.70795936085,79490.70795936085,79490.70795936085,0,40460.89876173122,41207.57189846489,41403.52138059057,41014.335528427,523.581383583783,24478.742818738945,24478.742818738945,24478.742818738945,24478.742818738945,0,-45114.057204291326,-44167.930360668586,-43257.39003925596,-44180.41685968967,977.253074740137,-16924.778561851625,-16728.829079725947,-15982.155942992273,-16535.59270968805,523.581383583785,0,0,0,0,0,0,0,0,0,0,40460.89876173122,41207.57189846489,41403.52138059057,41014.335528427,523.581383583783,24478.742818738945,24478.742818738945,24478.742818738945,24478.742818738945,0
45-54,Female,HIS,Food_price,USD,-877101.1104213643,-822240.1207657848,-809152.3877916893,-836897.4038119195,37948.41677359425,0,0,0,0,0,-877101.1104213643,-822240.1207657848,-809152.3877916893,-836897.4038119195,37948.41677359425,-47683765.73754828,-47651220.310389996,-47368238.33126891,-47563347.83601707,182673.05735037816,-603528.6911855127,-569950.3718338201,-563093.513445893,-579326.3230491764,22778.08003452611,-273572.41923585156,-252289.74893196468,-246058.8743457964,-257571.08076274313,15185.957245694723,2232531.6221846095,2245619.3551587053,2300480.3448142842,2260276.6382048395,37948.41677359414,1423379.2343929205,1423379.2343929205,1423379.2343929205,1423379.2343929205,0,1628601.5915831882,1635458.4499711154,1669036.7693228077,1644834.4011864718,22778.080034525974,1065508.0781372953,1065508.0781372953,1065508.0781372953,1065508.0781372953,0,603930.0306014215,610160.9051875897,631443.5754914767,615442.2370183682,15185.957245694699,357871.1562556251,357871.1562556251,357871.1562556251,357871.156255625,0,-603528.6911855127,-569950.3718338201,-563093.513445893,-579326.3230491764,22778.08003452611,-273572.41923585156,-252289.74893196468,-246058.8743457964,-257571.08076274313,15185.957245694723,0,0,0,0,0,0,0,0,0,0,603930.0306014215,610160.9051875897,631443.5754914767,615442.2370183682,15185.957245694699,357871.1562556251,357871.1562556251,357871.1562556251,357871.156255625,0
45-54,Female,NHB,CED,MJ,-1488114.2302058924,-1432713.669954857,-1406489.4260004393,-1442950.9739185825,43865.70142526557,0,0,0,0,0,-1488114.2302058924,-1432713.669954857,-1406489.4260004393,-1442950.9739185825,43865.70142526557,-47674407.92610899,-45438931.31777494,-44791924.32794615,-45996289.07865397,1592032.6447103524,-1088552.9131122176,-1050238.053569309,-1031916.4618288903,-1057253.2352543932,30421.46785263919,-399561.3170936745,-382475.61638554797,-374572.96417154913,-385697.7386641893,13444.53303759702,3345803.833333458,3372028.077287875,3427428.6375389104,3382265.381251601,43865.7014252656,1939314.4073330185,1939314.4073330185,1939314.4073330185,1939314.4073330185,0,2514400.716857454,2532722.308597872,2571037.1681407806,2539737.4902829565,30421.467852638987,1482484.255028563,1482484.255028563,1482484.255028563,1482484.2550285633,0,831403.1164760044,839305.7686900033,856391.46939813,842527.8909686446,13444.533037597103,456830.1523044553,456830.1523044553,456830.1523044553,456830.15230445535,0,-1088552.9131122176,-1050238.053569309,-1031916.4618288903,-1057253.2352543932,30421.46785263919,-399561.3170936745,-382475.61638554797,-374572.96417154913,-385697.7386641893,13444.53303759702,0,0,0,0,0,0,0,0,0,0,831403.1164760044,839305.7686900033,856391.46939813,842527.8909686446,13444.533037597103,456830.1523044553,456830.1523044553,456830.1523044553,456830.15230445535,0
45-54,Female,NHB,FL,mrh-eq,-50102.019903236,-47884.9793367041,-46983.78822405734,-48346.68089947081,1689.1803374444814,0,0,0,0,0,-50102.019903236,-47884.9793367041,-46983.78822405734,-48346.68089947081,1689.1803374444814,-47674407.92610899,-45438931.31777494,-44791924.32794615,-45996289.07865397,1592032.6447103524,-36080.446313830915,-34557.18100764757,-33944.80433274078,-34876.79105370952,1157.6003658016944,-14021.573589405089,-13327.798329056543,-13038.983891316551,-13469.889845761298,531.5911768800779,112441.98699122573,113343.17810387249,115560.21867040439,113804.8796666392,1689.1803374444773,65458.19876716839,65458.19876716839,65458.19876716839,65458.19876716839,0,83901.34103543022,84513.71771033702,86036.98301652035,84833.32775639895,1157.6003658016843,49956.536702689446,49956.536702689446,49956.536702689446,49956.536702689446,0,28540.64595579549,28829.460393535483,29523.235653884032,28971.551910240243,531.5911768800798,15501.66206447894,15501.66206447894,15501.66206447894,15501.662064478942,0,-36080.446313830915,-34557.18100764757,-33944.80433274078,-34876.79105370952,1157.6003658016944,-14021.573589405089,-13327.798329056543,-13038.983891316551,-13469.889845761298,531.5911768800779,0,0,0,0,0,0,0,0,0,0,28540.64595579549,28829.460393535483,29523.235653884032,28971.551910240243,531.5911768800798,15501.66206447894,15501.66206447894,15501.66206447894,15501.662064478942,0
