age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Male,added_sugar,FL,mrh-eq,-165852.3671976817,-164633.87909640142,-155467.3189127527,-161845.08187451775,5975.631751991235,0,0,0,0,0,-165852.3671976817,-164633.87909640142,-155467.3189127527,-161845.08187451775,5975.631751991235,-158949127.92980957,-157550796.88498208,-149361312.34789434,-155167936.0105048,5451866.002051916,-109772.25928524788,-108966.5779378169,-102893.28850824623,-107118.29440022404,3958.5620443374473,-56080.10791243385,-55667.301158584545,-52574.030404506455,-54726.78747429375,2017.0699458188203,346649.3338196659,355815.89400331466,357034.382104595,353027.096781431,5975.631751991279,191182.01490691327,191182.01490691327,191182.01490691327,191182.01490691327,0,229444.84038108113,235518.12981065182,236323.81115808283,233669.84627305894,3958.5620443374523,126551.55187283496,126551.55187283496,126551.55187283496,126551.55187283496,0,117204.49343858477,120297.76419266284,120710.57094651215,119357.25050837205,2017.0699458188076,64630.463034078304,64630.463034078304,64630.463034078304,64630.463034078304,0,-109772.25928524788,-108966.5779378169,-102893.28850824623,-107118.29440022404,3958.5620443374473,-56080.10791243385,-55667.301158584545,-52574.030404506455,-54726.78747429375,2017.0699458188203,0,0,0,0,0,0,0,0,0,0,117204.49343858477,120297.76419266284,120710.57094651215,119357.25050837205,2017.0699458188076,64630.463034078304,64630.463034078304,64630.463034078304,64630.463034078304,0
20-34,Male,added_sugar,Food_price,USD,-4514732.566666157,-4477849.810224247,-4204583.596731363,-4394908.246346712,178341.1531036071,0,0,0,0,0,-4514732.566666157,-4477849.810224247,-4204583.596731363,-4394908.246346712,178341.1531036071,-158949127.92980957,-157550796.88498208,-149361312.34789434,-155167936.0105048,5451866.002051916,-2988078.1442443663,-2963687.0691914805,-2782648.376665724,-2908722.9928852096,118135.18880110243,-1526654.4224217914,-1514162.7410327664,-1421935.2200656387,-1486185.2534615025,60205.97006097907,9413954.461071026,9687220.674563907,9724103.431005819,9604279.110686375,178341.1531036061,5209370.864339662,5209370.864339662,5209370.864339662,5209370.864339662,0,6230888.836918694,6411927.5294444505,6436318.604497337,6356963.45313818,118135.18880110286,3448240.4602529705,3448240.4602529705,3448240.4602529705,3448240.4602529705,0,3183065.6241523307,3275293.145119458,3287784.826508483,3247315.6575481943,60205.970060978936,1761130.4040866918,1761130.4040866918,1761130.4040866918,1761130.4040866916,0,-2988078.1442443663,-2963687.0691914805,-2782648.376665724,-2908722.9928852096,118135.18880110243,-1526654.4224217914,-1514162.7410327664,-1421935.2200656387,-1486185.2534615025,60205.97006097907,0,0,0,0,0,0,0,0,0,0,3183065.6241523307,3275293.145119458,3287784.826508483,3247315.6575481943,60205.970060978936,1761130.4040866918,1761130.4040866918,1761130.4040866918,1761130.4040866916,0
20-34,Male,oil,CED,MJ,397601.9637217346,401290.1709897726,443338.69066781795,414749.929730126,26745.712963081038,0,0,0,0,0,397601.9637217346,401290.1709897726,443338.69066781795,414749.929730126,26745.712963081038,42691532.45424508,43177274.79958007,47631231.3743374,44569630.66955282,2865862.3777892482,332422.4258932528,335532.54481615964,370729.2020911362,346790.97932565777,22395.284697450767,65179.53782848178,65757.62617361292,72609.48857668178,67958.95040446825,4350.4464836198995,4394593.490236982,4436642.009915027,4440330.217183065,4423182.251174673,26745.712963081034,4837932.180904799,4837932.180904799,4837932.180904799,4837932.180904799,0,3673705.330981029,3708901.9882560065,3712012.1071789134,3697643.553746508,22395.284697450938,4044434.533072166,4044434.533072166,4044434.533072166,4044434.533072166,0,720888.1592559518,727740.0216590206,728318.1100041516,725538.6974281654,4350.4464836198795,793497.6478326335,793497.6478326335,793497.6478326335,793497.6478326335,0,332422.4258932528,335532.54481615964,370729.2020911362,346790.97932565777,22395.284697450767,65179.53782848178,65757.62617361292,72609.48857668178,67958.95040446825,4350.4464836198995,0,0,0,0,0,0,0,0,0,0,720888.1592559518,727740.0216590206,728318.1100041516,725538.6974281654,4350.4464836198795,793497.6478326335,793497.6478326335,793497.6478326335,793497.6478326335,0
20-34,Male,oil,FL,mrh-eq,20508.83236042125,20753.9458176916,22948.78352122863,21438.059588311487,1414.26284476302,0,0,0,0,0,20508.83236042125,20753.9458176916,22948.78352122863,21438.059588311487,1414.26284476302,42691532.45424508,43177274.79958007,47631231.3743374,44569630.66955282,2865862.3777892482,17146.939858846206,17353.266601127638,19190.30355049978,17925.445621159462,1184.1216851124993,3361.8925015750483,3400.679216563964,3758.479970728846,3512.6139671520227,230.14203716936692,226198.8254685501,228393.6631720871,228638.77662935745,227709.5494014672,1414.262844763021,249147.60898977867,249147.60898977867,249147.60898977867,249147.60898977867,0,189096.3392158897,190933.3761652618,191139.70290754325,190361.19714523002,1184.1216851124852,208286.64276638947,208286.64276638947,208286.64276638947,208286.64276638944,0,37102.48625266039,37460.287006825274,37499.073721814195,37348.352256237216,230.14203716936663,40860.966223389245,40860.966223389245,40860.966223389245,40860.966223389245,0,17146.939858846206,17353.266601127638,19190.30355049978,17925.445621159462,1184.1216851124993,3361.8925015750483,3400.679216563964,3758.479970728846,3512.6139671520227,230.14203716936692,0,0,0,0,0,0,0,0,0,0,37102.48625266039,37460.287006825274,37499.073721814195,37348.352256237216,230.14203716936663,40860.966223389245,40860.966223389245,40860.966223389245,40860.966223389245,0
20-34,Male,oil,Food_price,USD,448812.0515739638,450999.530100457,511610.2666822134,471498.91889177746,37517.76992840245,0,0,0,0,0,448812.0515739638,450999.530100457,511610.2666822134,471498.91889177746,37517.76992840245,42691532.45424508,43177274.79958007,47631231.3743374,44569630.66955282,2865862.3777892482,375258.71204289235,377116.5909932192,427829.7031725673,394258.7780911214,31400.02108281184,73553.33953107143,73882.93910723782,83780.56350964605,77240.14080065601,6117.768725831973,4969735.057784088,5030345.794365844,5032533.272892336,5009846.405574524,37517.76992840171,5481345.324466301,5481345.324466301,5481345.324466301,5481345.324466301,0,4154960.4227690026,4205673.534948351,4207531.4138986785,4188531.347850449,31400.021082811996,4582790.12594157,4582790.12594157,4582790.12594157,4582790.12594157,0,814774.6350150846,824672.2594174928,825001.8589936591,821315.0577240746,6117.768725831887,898555.1985247305,898555.1985247305,898555.1985247305,898555.1985247306,0,375258.71204289235,377116.5909932192,427829.7031725673,394258.7780911214,31400.02108281184,73553.33953107143,73882.93910723782,83780.56350964605,77240.14080065601,6117.768725831973,0,0,0,0,0,0,0,0,0,0,814774.6350150846,824672.2594174928,825001.8589936591,821315.0577240746,6117.768725831887,898555.1985247305,898555.1985247305,898555.1985247305,898555.1985247306,0
20-34,Male,sat_fat,CED,MJ,-13434948.21738973,-13264573.032075966,-12808545.428703725,-13164344.113458956,340920.8464472843,0,0,0,0,0,-13434948.21738973,-13264573.032075966,-12808545.428703725,-13164344.113458956,340920.8464472843,-263956767.53203255,-260469079.14870468,-251444624.97183675,-258526354.30886605,6796860.593214519,-10271153.348671736,-10140754.062832292,-9792065.06347884,-10064161.180897553,260730.40987703754,-3163794.8687179927,-3123818.969243673,-3016480.3652248867,-3100182.9325614045,80190.46048098245,29318141.603047103,29774169.20641934,29944544.3917331,29673940.287802327,340920.8464472817,16509596.174343375,16509596.174343375,16509596.174343375,16509596.174343375,0,22411360.003883664,22760049.003237117,22890448.289076563,22683456.121302377,260730.40987703754,12619294.940404829,12619294.940404829,12619294.940404829,12619294.940404827,0,6906781.5991634345,7014120.20318222,7054096.10265654,6990484.166499953,80190.46048098238,3890301.233938548,3890301.233938548,3890301.233938548,3890301.2339385473,0,-10271153.348671736,-10140754.062832292,-9792065.06347884,-10064161.180897553,260730.40987703754,-3163794.8687179927,-3123818.969243673,-3016480.3652248867,-3100182.9325614045,80190.46048098245,0,0,0,0,0,0,0,0,0,0,6906781.5991634345,7014120.20318222,7054096.10265654,6990484.166499953,80190.46048098238,3890301.233938548,3890301.233938548,3890301.233938548,3890301.2339385473,0
20-34,Male,sat_fat,FL,mrh-eq,-366067.19057900045,-361489.1184153216,-349098.97111804166,-358748.03942107566,9240.752073531123,0,0,0,0,0,-366067.19057900045,-361489.1184153216,-349098.97111804166,-358748.03942107566,9240.752073531123,-263956767.53203255,-260469079.14870468,-251444624.97183675,-258526354.30886605,6796860.593214519,-279860.7567937128,-276356.74918986857,-266882.9503008968,-274262.0855810519,7067.206673405533,-86206.43378528762,-85132.36922545303,-82216.02081714488,-84485.9538400237,2173.5460800449287,799078.9427277255,811469.0900250054,816047.1621886842,808728.0110307593,9240.752073531132,449979.97160968377,449979.97160968377,449979.97160968377,449979.97160968377,0,610828.4217350046,620302.2206239762,623806.2282278207,618207.5570151596,7067.206673405507,343945.4714341077,343945.4714341077,343945.4714341077,343945.4714341077,0,188250.520992721,191166.86940102914,192240.93396086374,190520.4540155998,2173.5460800449287,106034.5001755761,106034.5001755761,106034.5001755761,106034.50017557612,0,-279860.7567937128,-276356.74918986857,-266882.9503008968,-274262.0855810519,7067.206673405533,-86206.43378528762,-85132.36922545303,-82216.02081714488,-84485.9538400237,2173.5460800449287,0,0,0,0,0,0,0,0,0,0,188250.520992721,191166.86940102914,192240.93396086374,190520.4540155998,2173.5460800449287,106034.5001755761,106034.5001755761,106034.5001755761,106034.50017557612,0
20-34,Male,sat_fat,Food_price,USD,-2327933.2285887315,-2307223.882494906,-2227504.5425089854,-2286518.6214801357,55815.90100839784,0,0,0,0,0,-2327933.2285887315,-2307223.882494906,-2227504.5425089854,-2286518.6214801357,55815.90100839784,-263956767.53203255,-260469079.14870468,-251444624.97183675,-258526354.30886605,6796860.593214519,-1779600.7494947095,-1763727.2333032468,-1702781.0360267316,-1747912.25748393,42688.235810915605,-548332.4790940223,-543496.6491916592,-524723.506482254,-538606.3639962059,13127.682688966104,5097502.551317753,5177221.891303674,5197931.2373975,5156516.630288904,55815.901008398374,2869998.0088087684,2869998.0088087684,2869998.0088087684,2869998.008808768,0,3896291.2111357152,3957237.40841223,3973110.924603693,3941422.4325929135,42688.23581091583,2193510.175108983,2193510.175108983,2193510.175108983,2193510.175108983,0,1201211.340182039,1219984.482891444,1224820.312793807,1215094.1976959908,13127.682688965939,676487.8336997848,676487.8336997848,676487.8336997848,676487.8336997848,0,-1779600.7494947095,-1763727.2333032468,-1702781.0360267316,-1747912.25748393,42688.235810915605,-548332.4790940223,-543496.6491916592,-524723.506482254,-538606.3639962059,13127.682688966104,0,0,0,0,0,0,0,0,0,0,1201211.340182039,1219984.482891444,1224820.312793807,1215094.1976959908,13127.682688965939,676487.8336997848,676487.8336997848,676487.8336997848,676487.8336997848,0
35-44,Female,added_sugar,CED,MJ,-4741124.526055686,-4177013.3264852716,-4073562.186703937,-4338648.4351831945,378206.6495383873,0,0,0,0,0,-4741124.526055686,-4177013.3264852716,-4073562.186703937,-4338648.4351831945,378206.6495383873,-188834488.34741616,-166343358.50650707,-162213254.1241322,-172785823.57967696,15081182.561752958,-3142607.209185281,-2768717.8797129192,-2700288.1986596375,-2875896.703719614,250621.37331753995,-1598517.3168704056,-1408295.4467723523,-1373273.9880442992,-1462751.7314635804,127585.30151487702,7818841.525983438,7922292.665764773,8486403.865335189,8083927.774462696,378206.649538388,3745279.339279502,3745279.339279502,3745279.339279502,3745279.339279502,0,5183278.936818228,5251708.617871511,5625597.947343872,5358887.441878206,250621.37331754,2482990.738158591,2482990.738158591,2482990.738158591,2482990.738158591,0,2635562.5891652103,2670584.0478932634,2860805.9179913164,2725040.3325844915,127585.30151487685,1262288.6011209108,1262288.6011209108,1262288.6011209108,1262288.6011209108,0,-3142607.209185281,-2768717.8797129192,-2700288.1986596375,-2875896.703719614,250621.37331753995,-1598517.3168704056,-1408295.4467723523,-1373273.9880442992,-1462751.7314635804,127585.30151487702,0,0,0,0,0,0,0,0,0,0,2635562.5891652103,2670584.0478932634,2860805.9179913164,2725040.3325844915,127585.30151487685,1262288.6011209108,1262288.6011209108,1262288.6011209108,1262288.6011209108,0
35-44,Female,added_sugar,FL,mrh-eq,-223066.6290699149,-196429.5915640252,-191628.5835329346,-204091.35629202487,17827.179765501547,0,0,0,0,0,-223066.6290699149,-196429.5915640252,-191628.5835329346,-204091.35629202487,17827.179765501547,-188834488.34741616,-166343358.50650707,-162213254.1241322,-172785823.57967696,15081182.561752958,-147871.251381524,-130215.18647581984,-127040.08759522397,-135296.22718638415,11813.847498349081,-75195.37768839092,-66214.4050882054,-64588.49593771066,-68795.12910564075,6013.333751259509,369134.831107817,373935.8391389075,400572.8766447973,381597.60386690724,17827.179765501547,177506.24757488232,177506.24757488232,177506.24757488232,177506.24757488232,0,244730.87235718465,247905.97123778044,265562.0361434846,252987.01194834476,11813.847498349065,117690.78476196063,117690.78476196063,117690.78476196063,117690.78476196063,0,124403.95875063234,126029.86790112706,135010.84050131257,128610.59191856242,6013.33375125951,59815.46281292168,59815.46281292168,59815.46281292168,59815.46281292168,0,-147871.251381524,-130215.18647581984,-127040.08759522397,-135296.22718638415,11813.847498349081,-75195.37768839092,-66214.4050882054,-64588.49593771066,-68795.12910564075,6013.333751259509,0,0,0,0,0,0,0,0,0,0,124403.95875063234,126029.86790112706,135010.84050131257,128610.59191856242,6013.33375125951,59815.46281292168,59815.46281292168,59815.46281292168,59815.46281292168,0
35-44,Female,added_sugar,Food_price,USD,-5135792.022162449,-4523758.311008006,-4405867.873847964,-4697141.915918323,412472.37374814256,0,0,0,0,0,-5135792.022162449,-4523758.311008006,-4405867.873847964,-4697141.915918323,412472.37374814256,-188834488.34741616,-166343358.50650707,-162213254.1241322,-172785823.57967696,15081182.561752958,-3404012.7149907975,-2998378.6087756883,-2920381.923335573,-3113339.10729323,273320.0187177673,-1731779.3071716507,-1525379.7022323178,-1485485.9505123908,-1583802.8086250918,139152.37791960774,8449449.300528172,8567339.737688217,9179373.44884266,8740723.342598533,412472.373748143,4043581.42668021,4043581.42668021,4043581.42668021,4043581.4266802096,0,5600986.208753291,5678982.894193407,6084617.000408516,5793943.392710947,273320.0187177679,2680604.2854177174,2680604.2854177174,2680604.2854177174,2680604.2854177174,0,2848463.091774883,2888356.8434948106,3094756.4484341433,2946779.9498875844,139152.37791960777,1362977.1412624924,1362977.1412624924,1362977.1412624924,1362977.1412624924,0,-3404012.7149907975,-2998378.6087756883,-2920381.923335573,-3113339.10729323,273320.0187177673,-1731779.3071716507,-1525379.7022323178,-1485485.9505123908,-1583802.8086250918,139152.37791960774,0,0,0,0,0,0,0,0,0,0,2848463.091774883,2888356.8434948106,3094756.4484341433,2946779.9498875844,139152.37791960777,1362977.1412624924,1362977.1412624924,1362977.1412624924,1362977.1412624924,0
35-44,Female,oil,CED,MJ,-607927.5900276306,-466222.84694731457,-397197.3595881143,-491724.3401827938,113088.09118967524,0,0,0,0,0,-607927.5900276306,-466222.84694731457,-397197.3595881143,-491724.3401827938,113088.09118967524,-65618519.12066642,-50288383.17819272,-42861339.59706524,-53061398.04182297,12215843.248330988,-506410.78294001933,-388493.75517879357,-330838.8772527846,-409638.3691560626,94203.1796129398,-101516.80708761125,-77729.09176852099,-66358.48233532961,-82085.97102673112,18885.15105703741,4125825.473990452,4194850.961349653,4336555.704429968,4220352.454585132,113088.09118967532,3728628.1144023375,3728628.1144023375,3728628.1144023375,3728628.1144023375,0,3439592.637978916,3497247.515904925,3615164.5436661504,3518392.129882194,94203.17961293971,3108753.7607261315,3108753.7607261315,3108753.7607261315,3108753.7607261315,0,686232.8360115364,697603.4454447278,721391.160763818,701960.324702938,18885.15105703736,619874.3536762067,619874.3536762067,619874.3536762067,619874.3536762067,0,-506410.78294001933,-388493.75517879357,-330838.8772527846,-409638.3691560626,94203.1796129398,-101516.80708761125,-77729.09176852099,-66358.48233532961,-82085.97102673112,18885.15105703741,0,0,0,0,0,0,0,0,0,0,686232.8360115364,697603.4454447278,721391.160763818,701960.324702938,18885.15105703736,619874.3536762067,619874.3536762067,619874.3536762067,619874.3536762067,0
35-44,Female,oil,FL,mrh-eq,-29575.185385931138,-22888.963919232654,-19269.855709898482,-23965.144009535918,5503.349462167424,0,0,0,0,0,-29575.185385931138,-22888.963919232654,-19269.855709898482,-23965.144009535918,5503.349462167424,-65618519.12066642,-50288383.17819272,-42861339.59706524,-53061398.04182297,12215843.248330988,-24637.067007326827,-19073.530316530607,-16050.743950933975,-19965.0216587059,4584.592639232389,-4938.118378604309,-3815.4336027020436,-3219.1117589645078,-4000.1223508300186,918.769561959239,205955.69415476272,209574.8023640969,216261.02383079537,210650.98245440016,5503.349462167421,186685.83844486423,186685.83844486423,186685.83844486423,186685.83844486423,0,171705.6560740586,174728.44243965528,180291.97913045148,175619.93378183056,4584.592639232388,155654.91212312464,155654.91212312464,155654.91212312464,155654.91212312464,0,34250.03808070409,34846.35992444163,35969.0447003439,35031.0486725696,918.769561959239,31030.92632173959,31030.92632173959,31030.92632173959,31030.92632173959,0,-24637.067007326827,-19073.530316530607,-16050.743950933975,-19965.0216587059,4584.592639232389,-4938.118378604309,-3815.4336027020436,-3219.1117589645078,-4000.1223508300186,918.769561959239,0,0,0,0,0,0,0,0,0,0,34250.03808070409,34846.35992444163,35969.0447003439,35031.0486725696,918.769561959239,31030.92632173959,31030.92632173959,31030.92632173959,31030.92632173959,0
35-44,Female,oil,Food_price,USD,-387447.79698711983,-303400.2200353126,-222151.07758808698,-304382.1268790254,87002.42913152049,0,0,0,0,0,-387447.79698711983,-303400.2200353126,-222151.07758808698,-304382.1268790254,87002.42913152049,-65618519.12066642,-50288383.17819272,-42861339.59706524,-53061398.04182297,12215843.248330988,-322691.1590668313,-252785.09726329395,-184928.75270263795,-253504.29629588386,72509.20479188002,-64756.63792028853,-50615.12277201856,-37222.32488544903,-50877.83058314153,14493.529490287461,2780684.2671004236,2861933.409547649,2945980.9864994567,2862915.316391362,87002.42913152053,2558533.1895123366,2558533.1895123366,2558533.1895123366,2558533.1895123366,0,2317963.901821985,2385820.2463826407,2455726.3081861786,2386539.445415231,72509.20479188002,2133035.149119347,2133035.149119347,2133035.149119347,2133035.149119347,0,462720.36527843884,476113.1631650083,490254.6783132783,476375.87097613135,14493.529490287461,425498.04039298976,425498.04039298976,425498.04039298976,425498.04039298976,0,-322691.1590668313,-252785.09726329395,-184928.75270263795,-253504.29629588386,72509.20479188002,-64756.63792028853,-50615.12277201856,-37222.32488544903,-50877.83058314153,14493.529490287461,0,0,0,0,0,0,0,0,0,0,462720.36527843884,476113.1631650083,490254.6783132783,476375.87097613135,14493.529490287461,425498.04039298976,425498.04039298976,425498.04039298976,425498.04039298976,0
35-44,Female,sat_fat,CED,MJ,-11706129.563426998,-11026498.522256583,-10418562.95020993,-11051654.827212289,678016.7422291285,0,0,0,0,0,-11706129.563426998,-11026498.522256583,-10418562.95020993,-11051654.827212289,678016.7422291285,-226531116.44468334,-213504239.52992946,-201772651.51071453,-213958726.86169752,13036714.017398361,-9099710.082761472,-8571489.176501924,-8098258.7435716,-8590784.079424458,527344.4602229577,-2606419.4806655277,-2455009.345754657,-2320304.2066383315,-2460870.747787831,150672.5173259165,22763308.977262076,23371244.549308725,24050875.590479143,23396400.854264434,678016.7422291276,12344746.027052144,12344746.027052144,12344746.027052144,12344746.027052144,0,17689089.92370795,18162320.356638275,18690541.26289782,18181615.25956081,527344.4602229572,9590831.18013635,9590831.18013635,9590831.18013635,9590831.18013635,0,5074219.053554125,5208924.19267045,5360334.327581322,5214785.594703625,150672.51732591676,2753914.8469157936,2753914.8469157936,2753914.8469157936,2753914.8469157936,0,-9099710.082761472,-8571489.176501924,-8098258.7435716,-8590784.079424458,527344.4602229577,-2606419.4806655277,-2455009.345754657,-2320304.2066383315,-2460870.747787831,150672.5173259165,0,0,0,0,0,0,0,0,0,0,5074219.053554125,5208924.19267045,5360334.327581322,5214785.594703625,150672.51732591676,2753914.8469157936,2753914.8469157936,2753914.8469157936,2753914.8469157936,0
35-44,Female,sat_fat,FL,mrh-eq,-311464.90812763234,-293311.514732866,-277206.0899368896,-294030.1002061257,18041.692882707404,0,0,0,0,0,-311464.90812763234,-293311.514732866,-277206.0899368896,-294030.1002061257,18041.692882707404,-226531116.44468334,-213504239.52992946,-201772651.51071453,-213958726.86169752,13036714.017398361,-242113.24439012457,-228004.32166613778,-215467.6262787477,-228555.98038073312,14032.14484194003,-69351.66373750778,-65307.193066728236,-61738.463658141925,-65474.119825392525,4009.554333728058,605845.5248730809,621950.9496690574,640104.3430638236,622669.535142317,18041.69288270743,328639.43493619136,328639.43493619136,328639.43493619136,328639.43493619136,0,470790.00196258974,483326.69734997983,497435.6200739666,483878.3560645752,14032.14484194003,255322.37568384205,255322.37568384205,255322.37568384205,255322.37568384208,0,135055.52291049119,138624.2523190775,142668.72298985702,138791.17907774178,4009.554333728047,73317.05925234925,73317.05925234925,73317.05925234925,73317.05925234925,0,-242113.24439012457,-228004.32166613778,-215467.6262787477,-228555.98038073312,14032.14484194003,-69351.66373750778,-65307.193066728236,-61738.463658141925,-65474.119825392525,4009.554333728058,0,0,0,0,0,0,0,0,0,0,135055.52291049119,138624.2523190775,142668.72298985702,138791.17907774178,4009.554333728047,73317.05925234925,73317.05925234925,73317.05925234925,73317.05925234925,0
35-44,Female,sat_fat,Food_price,USD,-1800870.040941848,-1697461.8844189423,-1604069.364155142,-1700976.1427554705,103624.00608542479,0,0,0,0,0,-1800870.040941848,-1697461.8844189423,-1604069.364155142,-1700976.1427554705,103624.00608542479,-226531116.44468334,-213504239.52992946,-201772651.51071453,-213958726.86169752,13036714.017398361,-1400027.080969636,-1319644.9017460507,-1246937.1697751717,-1322337.6902557723,80607.37799816947,-400842.95997221116,-377816.9826728917,-357132.1943799706,-378638.45249969815,23016.663143605627,3498162.5439448375,3591555.064208638,3694963.2207315434,3595069.3225451657,103624.00608542479,1894093.1797896952,1894093.1797896952,1894093.1797896952,1894093.1797896952,0,2718640.1415194124,2791347.8734902916,2871730.0527138775,2794040.662000013,80607.3779981697,1471702.971744241,1471702.971744241,1471702.971744241,1471702.971744241,0,779522.4024254251,800207.1907183463,823233.1680176656,801028.6605451526,23016.663143605623,422390.2080454544,422390.2080454544,422390.2080454544,422390.2080454544,0,-1400027.080969636,-1319644.9017460507,-1246937.1697751717,-1322337.6902557723,80607.37799816947,-400842.95997221116,-377816.9826728917,-357132.1943799706,-378638.45249969815,23016.663143605627,0,0,0,0,0,0,0,0,0,0,779522.4024254251,800207.1907183463,823233.1680176656,801028.6605451526,23016.663143605623,422390.2080454544,422390.2080454544,422390.2080454544,422390.2080454544,0
35-44,Male,added_sugar,CED,MJ,-3607475.3288200526,-3558713.028993998,-3428334.001004308,-3530075.5805155295,97492.16239109544,0,0,0,0,0,-3607475.3288200526,-3558713.028993998,-3428334.001004308,-3530075.5805155295,97492.16239109544,-141050071.6026314,-139203605.99251524,-133993521.23188265,-138023388.74672,3852049.6540004346,-2388981.315936673,-2356851.3050085567,-2270408.476318802,-2337794.175969385,64552.18068540713,-1218494.01288338,-1201861.7239854415,-1157925.5246855055,-1192281.4045461442,32940.14944030231,6643291.006722363,6773670.034712054,6822432.334538107,6745032.586233583,97492.16239109566,3214957.005718055,3214957.005718055,3214957.005718055,3214957.0057180547,0,4400287.51682732,4486730.345517075,4518860.356445191,4467673.216477904,64552.180685407584,2129879.040508518,2129879.040508518,2129879.040508518,2129879.040508518,0,2243003.489895042,2286939.689194978,2303571.978092917,2277359.369755681,32940.14944030231,1085077.965209537,1085077.965209537,1085077.965209537,1085077.965209537,0,-2388981.315936673,-2356851.3050085567,-2270408.476318802,-2337794.175969385,64552.18068540713,-1218494.01288338,-1201861.7239854415,-1157925.5246855055,-1192281.4045461442,32940.14944030231,0,0,0,0,0,0,0,0,0,0,2243003.489895042,2286939.689194978,2303571.978092917,2277359.369755681,32940.14944030231,1085077.965209537,1085077.965209537,1085077.965209537,1085077.965209537,0
