age_gp,sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,Male,NHW,added_sugar,CED,MJ,-2073721.8204451997,-1890471.0283746775,-1854493.045208357,-1942145.6981656253,123758.1145079485,0,0,0,0,0,-2073721.8204451997,-1890471.0283746775,-1854493.045208357,-1942145.6981656253,123758.1145079485,-81187697.3272588,-74013297.32098989,-72604733.46302493,-76036397.72390355,4845218.989066943,-1372631.151802681,-1251334.3880282065,-1227519.9593106068,-1285538.716118338,81917.56559975998,-701090.6686425187,-639136.6403464709,-626973.0858977503,-656606.9820472874,41840.548908188495,3510564.774048363,3546542.7572146826,3729793.549285205,3598217.4270056305,123758.11450794834,1656071.7288400054,1656071.7288400054,1656071.7288400054,1656071.7288400054,0,2323701.531117328,2347515.959834927,2468812.7236094023,2381720.287925059,81917.56559975995,1096181.5718067212,1096181.5718067212,1096181.5718067212,1096181.5718067212,0,1186863.2429310346,1199026.7973797552,1260980.825675803,1216497.139080572,41840.54890818856,559890.1570332844,559890.1570332844,559890.1570332844,559890.1570332844,0,-1372631.151802681,-1251334.3880282065,-1227519.9593106068,-1285538.716118338,81917.56559975998,-701090.6686425187,-639136.6403464709,-626973.0858977503,-656606.9820472874,41840.548908188495,0,0,0,0,0,0,0,0,0,0,1186863.2429310346,1199026.7973797552,1260980.825675803,1216497.139080572,41840.54890818856,559890.1570332844,559890.1570332844,559890.1570332844,559890.1570332844,0
35-44,Male,NHW,added_sugar,FL,mrh-eq,-89013.13590954129,-81147.21700986817,-79602.88590732553,-83365.31799131747,5312.235111766135,0,0,0,0,0,-89013.13590954129,-81147.21700986817,-79602.88590732553,-83365.31799131747,5312.235111766135,-81187697.3272588,-74013297.32098989,-72604733.46302493,-76036397.72390355,4845218.989066943,-58919.283225197214,-53712.6999637418,-52690.481381119804,-55180.898096665805,3516.257256985781,-30093.852684344096,-27434.51704612637,-26912.404526205723,-28184.41989465166,1795.9778547803578,150688.6682055207,152232.99930806333,160098.91820773648,154451.10028951263,5312.235111766143,71085.78229819518,71085.78229819518,71085.78229819518,71085.78229819518,0,99743.34945183256,100765.56803445454,105972.15129590998,102233.76616737856,3516.2572569857857,47052.868070712764,47052.868070712764,47052.868070712764,47052.86807071276,0,50945.31875368814,51467.43127360878,54126.766911826504,52217.334122134074,1795.9778547803578,24032.914227482415,24032.914227482415,24032.914227482415,24032.914227482415,0,-58919.283225197214,-53712.6999637418,-52690.481381119804,-55180.898096665805,3516.257256985781,-30093.852684344096,-27434.51704612637,-26912.404526205723,-28184.41989465166,1795.9778547803578,0,0,0,0,0,0,0,0,0,0,50945.31875368814,51467.43127360878,54126.766911826504,52217.334122134074,1795.9778547803578,24032.914227482415,24032.914227482415,24032.914227482415,24032.914227482415,0
35-44,Male,NHW,added_sugar,Food_price,USD,-2139606.4487032434,-1950533.5592836337,-1913412.5124609368,-2003849.9952825506,127690.05816976617,0,0,0,0,0,-2139606.4487032434,-1950533.5592836337,-1913412.5124609368,-2003849.9952825506,127690.05816976617,-81187697.3272588,-74013297.32098989,-72604733.46302493,-76036397.72390355,4845218.989066943,-1416241.2890353184,-1291090.7816625491,-1266519.7399953401,-1326381.8222609914,84520.18486341092,-723365.1596679249,-659442.7776210846,-646892.7724655966,-677468.1730215591,43169.873306355235,3622099.62546074,3659220.6722834376,3848293.561703047,3712537.1082823537,127690.05816976608,1708687.1129998034,1708687.1129998034,1708687.1129998034,1708687.1129998034,0,2397528.3144645006,2422099.35613171,2547249.863504479,2457390.396730152,84520.18486341095,1131008.5744691605,1131008.5744691605,1131008.5744691605,1131008.5744691605,0,1224571.3109962393,1237121.3161517275,1301043.6981985676,1255146.7115522018,43169.87330635521,577678.5385306429,577678.5385306429,577678.5385306429,577678.5385306429,0,-1416241.2890353184,-1291090.7816625491,-1266519.7399953401,-1326381.8222609914,84520.18486341092,-723365.1596679249,-659442.7776210846,-646892.7724655966,-677468.1730215591,43169.873306355235,0,0,0,0,0,0,0,0,0,0,1224571.3109962393,1237121.3161517275,1301043.6981985676,1255146.7115522018,43169.87330635521,577678.5385306429,577678.5385306429,577678.5385306429,577678.5385306429,0
35-44,Male,NHW,oil,CED,MJ,-15051.94948313359,75147.45591675185,134076.73373529813,64175.48132680828,79061.85462254677,0,0,0,0,0,-15051.94948313359,75147.45591675185,134076.73373529813,64175.48132680828,79061.85462254677,-1619448.4973016372,8085160.975114382,14425398.199352514,6904679.484525648,8506313.538046008,-12575.71796178992,62784.77164795545,112019.45572448685,53617.8223380558,66055.20343948073,-2476.2315213436723,12362.68426879639,22057.27801081129,10557.658988752471,13006.651183066067,1562572.0653345268,1621501.3431530732,1711700.7485529585,1632473.3177430166,79061.85462254669,1696648.799069825,1696648.799069825,1696648.799069825,1696648.7990698249,0,1305509.6690722783,1354744.3531488099,1430104.8427585552,1363911.3024587093,66055.20343948068,1417529.1247967654,1417529.1247967654,1417529.1247967654,1417529.1247967656,0,257062.39626224825,266756.9900042632,281595.9057944032,268562.01528430707,13006.651183066077,279119.6742730595,279119.6742730595,279119.6742730595,279119.6742730595,0,-12575.71796178992,62784.77164795545,112019.45572448685,53617.8223380558,66055.20343948073,-2476.2315213436723,12362.68426879639,22057.27801081129,10557.658988752471,13006.651183066067,0,0,0,0,0,0,0,0,0,0,257062.39626224825,266756.9900042632,281595.9057944032,268562.01528430707,13006.651183066077,279119.6742730595,279119.6742730595,279119.6742730595,279119.6742730595,0
35-44,Male,NHW,oil,FL,mrh-eq,-717.4156843046251,3581.726311975671,6390.451402313163,3058.773011644862,3768.296897354382,0,0,0,0,0,-717.4156843046251,3581.726311975671,6390.451402313163,3058.773011644862,3768.296897354382,-1619448.4973016372,8085160.975114382,14425398.199352514,6904679.484525648,8506313.538046008,-599.3919470224816,2992.488113662627,5339.143250119632,2555.5670876176778,3148.3655343460937,-118.02373728214343,589.2381983130439,1051.3081521935305,503.2059240271839,619.9313630082881,74476.3134359047,77285.03852624219,81584.18052252248,77807.991826573,3768.2968973543775,80866.76483821786,80866.76483821786,80866.76483821786,80866.76483821786,0,62224.040391132694,64570.695527589705,68162.57558827482,65007.61655363466,3148.3655343460973,67563.18364125233,67563.18364125233,67563.18364125233,67563.18364125233,0,12252.273044772002,12714.342998652488,13421.604934247674,12800.375272938349,619.9313630082873,13303.581196965533,13303.581196965533,13303.581196965533,13303.581196965533,0,-599.3919470224816,2992.488113662627,5339.143250119632,2555.5670876176778,3148.3655343460937,-118.02373728214343,589.2381983130439,1051.3081521935305,503.2059240271839,619.9313630082881,0,0,0,0,0,0,0,0,0,0,12252.273044772002,12714.342998652488,13421.604934247674,12800.375272938349,619.9313630082873,13303.581196965533,13303.581196965533,13303.581196965533,13303.581196965533,0
35-44,Male,NHW,oil,Food_price,USD,-17022.683890124405,84986.42575510511,151631.2460358596,72577.90317107877,89413.33217432511,0,0,0,0,0,-17022.683890124405,84986.42575510511,151631.2460358596,72577.90317107877,89413.33217432511,-1619448.4973016372,8085160.975114382,14425398.199352514,6904679.484525648,8506313.538046008,-14222.24222814377,71005.109475978,126686.03402359707,60637.94205264371,74703.73513464966,-2800.4416619806343,13981.316279127122,24945.212012262513,11939.961118435065,14709.597039675451,1767157.825870601,1833802.6461513552,1935811.755796585,1846211.168735382,89413.33217432513,1918789.0719064604,1918789.0719064604,1918789.0719064604,1918789.0719064604,0,1476438.546184369,1532119.4707319879,1617346.8224361099,1542486.6381553223,74703.73513464966,1603124.580207966,1603124.580207966,1603124.580207966,1603124.580207966,0,290719.27968623204,301683.1754193674,318464.9333604752,303724.53058005945,14709.59703967544,315664.49169849453,315664.49169849453,315664.49169849453,315664.49169849453,0,-14222.24222814377,71005.109475978,126686.03402359707,60637.94205264371,74703.73513464966,-2800.4416619806343,13981.316279127122,24945.212012262513,11939.961118435065,14709.597039675451,0,0,0,0,0,0,0,0,0,0,290719.27968623204,301683.1754193674,318464.9333604752,303724.53058005945,14709.59703967544,315664.49169849453,315664.49169849453,315664.49169849453,315664.49169849453,0
35-44,Male,NHW,sat_fat,CED,MJ,-5502975.238761661,-4857205.55758632,-4739527.508989783,-5042500.867263094,432672.7773828673,0,0,0,0,0,-5502975.238761661,-4857205.55758632,-4739527.508989783,-5042500.867263094,432672.7773828673,-103905915.89024028,-91712640.93162505,-89490671.0173372,-95211344.45595044,8169628.112820221,-4173032.7525161863,-3683330.743474792,-3594092.7713344614,-3823844.44063306,328105.72332270845,-1329942.4862454743,-1173874.814111528,-1145434.7376553214,-1218656.4266300332,104567.05406015855,10620338.88919465,10738016.937791187,11383786.61896653,10923312.247467961,432672.7773828675,5880811.380204868,5880811.380204868,5880811.380204868,5880811.380204868,0,8053647.3642944805,8142885.336434813,8632587.345476206,8283399.03359308,328105.7233227087,4459554.5929600205,4459554.5929600205,4459554.5929600205,4459554.5929600205,0,2566691.524900168,2595131.601356375,2751199.273490322,2639913.21387488,104567.05406015877,1421256.7872448468,1421256.7872448468,1421256.7872448468,1421256.7872448468,0,-4173032.7525161863,-3683330.743474792,-3594092.7713344614,-3823844.44063306,328105.72332270845,-1329942.4862454743,-1173874.814111528,-1145434.7376553214,-1218656.4266300332,104567.05406015855,0,0,0,0,0,0,0,0,0,0,2566691.524900168,2595131.601356375,2751199.273490322,2639913.21387488,104567.05406015877,1421256.7872448468,1421256.7872448468,1421256.7872448468,1421256.7872448468,0
35-44,Male,NHW,sat_fat,FL,mrh-eq,-152931.11684332113,-134984.77431390717,-131714.42788875027,-140134.24663119033,12024.246557895412,0,0,0,0,0,-152931.11684332113,-134984.77431390717,-131714.42788875027,-140134.24663119033,12024.246557895412,-103905915.89024028,-91712640.93162505,-89490671.0173372,-95211344.45595044,8169628.112820221,-115971.18500022008,-102362.06049687754,-99882.08154873947,-106267.02384958086,9118.26285478963,-36959.93184310105,-32622.71381702963,-31832.346340010805,-33867.22278160949,2905.983703105774,295145.8469481656,298416.1933733225,316362.5359027365,303565.6656906057,12024.24655789542,163431.41905941532,163431.41905941532,163431.41905941532,163431.41905941532,0,223815.8873418781,226295.86629001613,239904.99079335868,230200.82964271947,9118.262854789627,123933.80579313861,123933.80579313861,123933.80579313861,123933.80579313861,0,71329.95960628752,72120.32708330634,76457.54510937775,73364.8360478862,2905.98370310577,39497.61326627672,39497.61326627672,39497.61326627672,39497.61326627672,0,-115971.18500022008,-102362.06049687754,-99882.08154873947,-106267.02384958086,9118.26285478963,-36959.93184310105,-32622.71381702963,-31832.346340010805,-33867.22278160949,2905.983703105774,0,0,0,0,0,0,0,0,0,0,71329.95960628752,72120.32708330634,76457.54510937775,73364.8360478862,2905.98370310577,39497.61326627672,39497.61326627672,39497.61326627672,39497.61326627672,0
35-44,Male,NHW,sat_fat,Food_price,USD,-811155.1440721422,-715966.7457886931,-698620.646574746,-743279.8331815009,63777.272084013784,0,0,0,0,0,-811155.1440721422,-715966.7457886931,-698620.646574746,-743279.8331815009,63777.272084013784,-103905915.89024028,-91712640.93162505,-89490671.0173372,-95211344.45595044,8169628.112820221,-615117.6112409256,-542934.0584423533,-529780.1122573282,-563646.2011137734,48363.77300011559,-196037.5328312166,-173032.68734633978,-168840.53431741786,-179633.63206772748,15413.49908389822,1565469.9772369403,1582816.0764508871,1678004.4747343366,1610129.163843695,63777.27208401381,866849.330662194,866849.330662194,866849.330662194,866849.330662194,0,1187131.9067684177,1200285.8529534428,1272469.4057520153,1220997.995624863,48363.77300011555,657351.7945110896,657351.7945110896,657351.7945110896,657351.7945110896,0,378338.0704685223,382530.2234974443,405535.0689823211,389131.16821883194,15413.499083898218,209497.5361511045,209497.5361511045,209497.5361511045,209497.5361511045,0,-615117.6112409256,-542934.0584423533,-529780.1122573282,-563646.2011137734,48363.77300011559,-196037.5328312166,-173032.68734633978,-168840.53431741786,-179633.63206772748,15413.49908389822,0,0,0,0,0,0,0,0,0,0,378338.0704685223,382530.2234974443,405535.0689823211,389131.16821883194,15413.499083898218,209497.5361511045,209497.5361511045,209497.5361511045,209497.5361511045,0
35-44,Male,OTH,added_sugar,CED,MJ,-317829.5355181215,-282946.63442397676,-281890.69128190714,-294815.74247733643,21527.676917024186,0,0,0,0,0,-317829.5355181215,-282946.63442397676,-281890.69128190714,-294815.74247733643,21527.676917024186,-12615925.25294987,-11231283.413127273,-11189368.807142027,-11702415.77587722,854519.5851986698,-211763.955560794,-188522.12215129062,-187818.56671788057,-196430.2898622006,14343.49394417408,-106065.57995732746,-94424.51227268617,-94072.12456402654,-98385.45261513587,7184.182972850097,726011.8307167628,727067.7738588324,761950.6749529772,738936.8819121922,21527.6769170242,444121.13943485566,444121.13943485566,444121.13943485566,444121.13943485566,0,483728.28788830235,484431.8433217124,507673.6767312158,492340.0110326223,14343.493944174048,295909.72117042175,295909.72117042175,295909.72117042175,295909.72117042175,0,242283.54282846052,242635.93053712012,254276.99822176143,246596.87087956982,7184.182972850105,148211.41826443395,148211.41826443395,148211.41826443395,148211.41826443395,0,-211763.955560794,-188522.12215129062,-187818.56671788057,-196430.2898622006,14343.49394417408,-106065.57995732746,-94424.51227268617,-94072.12456402654,-98385.45261513587,7184.182972850097,0,0,0,0,0,0,0,0,0,0,242283.54282846052,242635.93053712012,254276.99822176143,246596.87087956982,7184.182972850105,148211.41826443395,148211.41826443395,148211.41826443395,148211.41826443395,0
35-44,Male,OTH,added_sugar,FL,mrh-eq,-16469.585780715937,-14661.99124450113,-14607.273402971632,-15277.035698776677,1115.5411376934564,0,0,0,0,0,-16469.585780715937,-14661.99124450113,-14607.273402971632,-15277.035698776677,1115.5411376934564,-12615925.25294987,-11231283.413127273,-11189368.807142027,-11702415.77587722,854519.5851986698,-10973.381141833373,-9769.014252472642,-9732.556764205714,-10178.807024786258,743.2644783111584,-5496.204638882563,-4892.976992028489,-4874.716638765918,-5098.228673990419,372.2766593822971,37621.1546995216,37675.8725410511,39483.4670772659,38290.91699532665,1115.5411376934549,23013.881296549967,23013.881296549967,23013.881296549967,23013.881296549967,0,25066.281265987032,25102.738754253962,26307.105643614694,25512.531526567578,743.264478311159,15333.72450178132,15333.72450178132,15333.72450178132,15333.72450178132,0,12554.873433534565,12573.133786797136,13176.361433651211,12778.385468759066,372.2766593822979,7680.156794768646,7680.156794768646,7680.156794768646,7680.156794768646,0,-10973.381141833373,-9769.014252472642,-9732.556764205714,-10178.807024786258,743.2644783111584,-5496.204638882563,-4892.976992028489,-4874.716638765918,-5098.228673990419,372.2766593822971,0,0,0,0,0,0,0,0,0,0,12554.873433534565,12573.133786797136,13176.361433651211,12778.385468759066,372.2766593822979,7680.156794768646,7680.156794768646,7680.156794768646,7680.156794768646,0
35-44,Male,OTH,added_sugar,Food_price,USD,-353509.3528337284,-314710.46722779656,-313535.98299940745,-327912.01157079404,23944.392463540917,0,0,0,0,0,-353509.3528337284,-314710.46722779656,-313535.98299940745,-327912.01157079404,23944.392463540917,-12615925.25294987,-11231283.413127273,-11189368.807142027,-11702415.77587722,854519.5851986698,-235536.7595455535,-209685.7779057605,-208903.24073361888,-218481.7233330066,15953.706924416345,-117972.59328817498,-105024.68932203608,-104632.7422657886,-109430.28823778745,7990.685539124559,807514.5439454599,808689.028173849,847487.913779781,821890.5725168465,23944.392463540968,493978.5609460524,493978.5609460524,493978.5609460524,493978.5609460524,0,538032.0419875241,538814.5791596657,564665.5607994586,547610.5245869118,15953.706924416303,329128.8012539052,329128.8012539052,329128.8012539052,329128.8012539052,0,269482.50195793586,269874.44901418325,282822.35298032215,274280.04792993463,7990.685539124563,164849.75969214717,164849.75969214717,164849.75969214717,164849.75969214717,0,-235536.7595455535,-209685.7779057605,-208903.24073361888,-218481.7233330066,15953.706924416345,-117972.59328817498,-105024.68932203608,-104632.7422657886,-109430.28823778745,7990.685539124559,0,0,0,0,0,0,0,0,0,0,269482.50195793586,269874.44901418325,282822.35298032215,274280.04792993463,7990.685539124563,164849.75969214717,164849.75969214717,164849.75969214717,164849.75969214717,0
35-44,Male,OTH,oil,CED,MJ,31922.637395855934,50948.53421093655,65112.31406560988,49242.52825991644,17530.61981203198,0,0,0,0,0,31922.637395855934,50948.53421093655,65112.31406560988,49242.52825991644,17530.61981203198,3441621.9865095615,5492829.221671904,7019845.161973033,5308902.451545163,1889999.4331314757,26644.57429039348,42524.744679967414,54346.696603639386,41100.808376142166,14632.121279520803,5278.063105462456,8423.789530969138,10765.617461970494,8141.719883774286,2898.4985325111747,315360.25150727056,329524.03136194387,348549.92817702447,331230.037312964,17530.61981203198,380472.56557288044,380472.56557288044,380472.56557288044,380472.56557288044,0,263218.8420187814,275040.7939424534,290920.96433202736,276464.73024627863,14632.12127952082,317565.5386224208,317565.5386224208,317565.5386224208,317565.5386224208,0,52141.409488489124,54483.237419490484,57628.96384499716,54765.30706668534,2898.498532511172,62907.02695045962,62907.02695045962,62907.02695045962,62907.026950459614,0,26644.57429039348,42524.744679967414,54346.696603639386,41100.808376142166,14632.121279520803,5278.063105462456,8423.789530969138,10765.617461970494,8141.719883774286,2898.4985325111747,0,0,0,0,0,0,0,0,0,0,52141.409488489124,54483.237419490484,57628.96384499716,54765.30706668534,2898.498532511172,62907.02695045962,62907.02695045962,62907.02695045962,62907.026950459614,0
35-44,Male,OTH,oil,FL,mrh-eq,1758.6688351063858,2806.835732274343,3587.14087776822,2712.8491527395777,965.789710330184,0,0,0,0,0,1758.6688351063858,2806.835732274343,3587.14087776822,2712.8491527395777,965.789710330184,3441621.9865095615,5492829.221671904,7019845.161973033,5308902.451545163,1889999.4331314757,1467.891949155645,2342.7557774165393,2994.0458998607105,2264.308863094882,806.1068190164877,290.77688595074056,464.0799548578037,593.0949779075097,448.540289644696,159.68289131369625,17373.697520028403,18154.00266552228,19202.169562690236,18247.989245057044,965.7897103301847,20960.838397796626,20960.838397796626,20960.838397796626,20960.838397796626,0,14501.144392640808,15152.43451508498,16027.298343345876,15230.881429406638,806.1068190164884,17495.19029250152,17495.19029250152,17495.19029250152,17495.19029250152,0,2872.5531273875968,3001.568150437303,3174.8712193443653,3017.1078156504104,159.68289131369616,3465.6481052951062,3465.6481052951062,3465.6481052951062,3465.6481052951062,0,1467.891949155645,2342.7557774165393,2994.0458998607105,2264.308863094882,806.1068190164877,290.77688595074056,464.0799548578037,593.0949779075097,448.540289644696,159.68289131369625,0,0,0,0,0,0,0,0,0,0,2872.5531273875968,3001.568150437303,3174.8712193443653,3017.1078156504104,159.68289131369616,3465.6481052951062,3465.6481052951062,3465.6481052951062,3465.6481052951062,0
35-44,Male,OTH,oil,Food_price,USD,25911.452251510527,41354.6817927553,52851.35422787551,39969.92491341335,14229.520342132475,0,0,0,0,0,25911.452251510527,41354.6817927553,52851.35422787551,39969.92491341335,14229.520342132475,3441621.9865095615,5492829.221671904,7019845.161973033,5308902.451545163,1889999.4331314757,21627.273646787733,34517.132078369345,44112.953970881426,33361.32978395899,11876.822931987212,4284.178604722794,6837.549714385951,8738.400256994084,6608.595129454363,2352.6974101452656,255976.40939328444,267473.0818284046,282916.3113696494,268857.8387077466,14229.520342132471,308827.76362116,308827.76362116,308827.76362116,308827.76362116,0,213653.47643716118,223249.29832967327,236139.15676125485,224405.10062408363,11876.822931987204,257766.43040804262,257766.43040804262,257766.43040804262,257766.43040804262,0,42322.93295612326,44223.78349873138,46777.15460839454,44452.73808366297,2352.6974101452665,51061.33321311734,51061.33321311734,51061.33321311734,51061.333213117345,0,21627.273646787733,34517.132078369345,44112.953970881426,33361.32978395899,11876.822931987212,4284.178604722794,6837.549714385951,8738.400256994084,6608.595129454363,2352.6974101452656,0,0,0,0,0,0,0,0,0,0,42322.93295612326,44223.78349873138,46777.15460839454,44452.73808366297,2352.6974101452665,51061.33321311734,51061.33321311734,51061.33321311734,51061.333213117345,0
35-44,Male,OTH,sat_fat,CED,MJ,-960125.1113398365,-801115.4713529085,-702370.4172896028,-822260.9400980392,136890.76976496726,0,0,0,0,0,-960125.1113398365,-801115.4713529085,-702370.4172896028,-822260.9400980392,136890.76976496726,-19314440.223981228,-16115708.985425744,-14129295.525769385,-16541083.644688597,2753775.0639087334,-735308.3139832077,-613531.3612663856,-537907.8218339599,-629725.5413661739,104837.29664697214,-224816.79735662878,-187584.11008652288,-164462.59545564288,-192535.3987318653,32053.4731179951,2018813.6010734004,2117558.6551367063,2276568.2951236344,2138704.123881837,136890.76976496732,1316443.1837837975,1316443.1837837975,1316443.1837837975,1316443.1837837975,0,1546101.0317500466,1621724.5711824726,1743501.523899295,1637918.7512822608,104837.29664697226,1008193.2099160871,1008193.2099160871,1008193.2099160871,1008193.2099160872,0,472712.56932335347,495834.08395423344,533066.7712243394,500785.3725995759,32053.473117995087,308249.97386771056,308249.97386771056,308249.97386771056,308249.97386771056,0,-735308.3139832077,-613531.3612663856,-537907.8218339599,-629725.5413661739,104837.29664697214,-224816.79735662878,-187584.11008652288,-164462.59545564288,-192535.3987318653,32053.4731179951,0,0,0,0,0,0,0,0,0,0,472712.56932335347,495834.08395423344,533066.7712243394,500785.3725995759,32053.473117995087,308249.97386771056,308249.97386771056,308249.97386771056,308249.97386771056,0
35-44,Male,OTH,sat_fat,FL,mrh-eq,-26148.449293992282,-21817.914180029948,-19128.650032356836,-22393.798729605114,3728.1405409964964,0,0,0,0,0,-26148.449293992282,-21817.914180029948,-19128.650032356836,-22393.798729605114,3728.1405409964964,-19314440.223981228,-16115708.985425744,-14129295.525769385,-16541083.644688597,2753775.0639087334,-20025.694502260965,-16709.16998302501,-14649.606845965165,-17150.20906449031,2855.182833065474,-6122.754791731314,-5108.7441970049385,-4479.043186391676,-5243.589665114802,872.9577079310203,54981.21490440338,57670.47905207649,62001.01416603882,58246.363601651654,3728.1405409964964,35852.56487204653,35852.56487204653,35852.56487204653,35852.56487204653,0,42107.16286306536,44166.7260001252,47483.250519361165,44607.76508159051,2855.182833065476,27457.55601710019,27457.55601710019,27457.55601710019,27457.55601710019,0,12874.052041338022,13503.753051951287,14517.763646677662,13638.598520061152,872.9577079310202,8395.008854946349,8395.008854946349,8395.008854946349,8395.008854946349,0,-20025.694502260965,-16709.16998302501,-14649.606845965165,-17150.20906449031,2855.182833065474,-6122.754791731314,-5108.7441970049385,-4479.043186391676,-5243.589665114802,872.9577079310203,0,0,0,0,0,0,0,0,0,0,12874.052041338022,13503.753051951287,14517.763646677662,13638.598520061152,872.9577079310202,8395.008854946349,8395.008854946349,8395.008854946349,8395.008854946349,0
35-44,Male,OTH,sat_fat,Food_price,USD,-181558.42281261468,-151489.904546551,-132817.34191431032,-155488.4854706994,25885.86837547596,0,0,0,0,0,-181558.42281261468,-151489.904546551,-132817.34191431032,-155488.4854706994,25885.86837547596,-19314440.223981228,-16115708.985425744,-14129295.525769385,-16541083.644688597,2753775.0639087334,-139045.85578591455,-116017.9907618043,-101717.67678741123,-119080.28937574015,19824.597863710453,-42512.567026700126,-35471.91378474668,-31099.665126899083,-36408.19609495926,6061.270511765513,381755.0536221808,400427.61625442153,430496.1345204852,404426.1971785699,25885.86837547596,248937.71170787056,248937.71170787056,248937.71170787056,248937.71170787056,0,292365.71517411154,306666.0291485047,329693.8941726149,309728.3277624405,19824.597863710453,190648.03838670035,190648.03838670035,190648.03838670035,190648.03838670035,0,89389.33844806928,93761.58710591686,100802.2403478703,94697.86941612944,6061.2705117655105,58289.67332117019,58289.67332117019,58289.67332117019,58289.67332117019,0,-139045.85578591455,-116017.9907618043,-101717.67678741123,-119080.28937574015,19824.597863710453,-42512.567026700126,-35471.91378474668,-31099.665126899083,-36408.19609495926,6061.270511765513,0,0,0,0,0,0,0,0,0,0,89389.33844806928,93761.58710591686,100802.2403478703,94697.86941612944,6061.2705117655105,58289.67332117019,58289.67332117019,58289.67332117019,58289.67332117019,0
