sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,HIS,added_sugar,CED,MJ,-3838104.0434441473,-3788548.628236141,-3554360.3268263205,-3723765.1593933995,159529.77787936802,0,0,0,0,0,-3838104.0434441473,-3788548.628236141,-3554360.3268263205,-3723765.1593933995,159529.77787936802,-153172441.72621268,-151110078.9750881,-141929329.12858891,-148612399.29250053,6300377.229235407,-2546848.530305482,-2513902.9145955495,-2358573.4621284264,-2470961.2174877636,105840.6559396507,-1291255.513138665,-1274645.7136405914,-1195786.864697894,-1252803.9419056356,53689.14034991273,6984505.30868457,7218693.610094391,7268249.025302396,7153910.141251649,159529.77787936784,3430144.98185825,3430144.98185825,3430144.98185825,3430144.98185825,0,4634896.372154228,4790225.824621352,4823171.440331283,4747284.127513565,105840.65593965063,2276322.910025802,2276322.910025802,2276322.910025802,2276322.910025802,0,2349608.9365303433,2428467.7854730403,2445077.5849711136,2406626.013738084,53689.14034991269,1153822.0718324485,1153822.0718324485,1153822.0718324485,1153822.0718324485,0,-2546848.530305482,-2513902.9145955495,-2358573.4621284264,-2470961.2174877636,105840.6559396507,-1291255.513138665,-1274645.7136405914,-1195786.864697894,-1252803.9419056356,53689.14034991273,0,0,0,0,0,0,0,0,0,0,2349608.9365303433,2428467.7854730403,2445077.5849711136,2406626.013738084,53689.14034991269,1153822.0718324485,1153822.0718324485,1153822.0718324485,1153822.0718324485,0
Female,HIS,added_sugar,FL,mrh-eq,-182536.4603491211,-179856.20927230248,-169425.9621523354,-177136.91241505742,7291.059600568195,0,0,0,0,0,-182536.4603491211,-179856.20927230248,-169425.9621523354,-177136.91241505742,7291.059600568195,-153172441.72621268,-151110078.9750881,-141929329.12858891,-148612399.29250053,6300377.229235407,-121135.04230195929,-119353.08730109643,-112434.77547229742,-117550.85683515393,4837.775430500926,-61401.41804716183,-60503.121971206056,-56991.186680038016,-59586.05557990351,2453.2852845039824,333875.33998897584,344305.5871089429,346985.83818576153,341586.2902516978,7291.059600568212,164449.37783664043,164449.37783664043,164449.37783664043,164449.37783664043,0,221575.13901584706,228493.4508446461,230275.40584550897,226691.22037870358,4837.775430500956,109140.36354354968,109140.36354354968,109140.36354354968,109140.36354354968,0,112300.20097312877,115812.13626429683,116710.43234025259,114895.06987299427,2453.285284503987,55309.01429309076,55309.01429309076,55309.01429309076,55309.01429309076,0,-121135.04230195929,-119353.08730109643,-112434.77547229742,-117550.85683515393,4837.775430500926,-61401.41804716183,-60503.121971206056,-56991.186680038016,-59586.05557990351,2453.2852845039824,0,0,0,0,0,0,0,0,0,0,112300.20097312877,115812.13626429683,116710.43234025259,114895.06987299427,2453.285284503987,55309.01429309076,55309.01429309076,55309.01429309076,55309.01429309076,0
Female,HIS,added_sugar,Food_price,USD,-3842396.5750691826,-3797911.77042055,-3561262.402810612,-3730485.607977987,159070.61786346592,0,0,0,0,0,-3842396.5750691826,-3797911.77042055,-3561262.402810612,-3730485.607977987,159070.61786346592,-153172441.72621268,-151110078.9750881,-141929329.12858891,-148612399.29250053,6300377.229235407,-2549823.9899866227,-2520234.8865262023,-2363268.379207725,-2475541.060611095,105540.85770778722,-1292572.5850825596,-1277676.883894347,-1197994.0236028866,-1254944.5473668918,53529.782063895516,7018884.79550156,7255534.163111496,7300018.96776013,7188108.000668935,159070.61786346565,3457622.3926909473,3457622.3926909473,3457622.3926909473,3457622.3926909473,0,4657935.066004356,4814901.573322833,4844490.6767832525,4770207.747407725,105540.85770778652,2294666.6867966303,2294666.6867966303,2294666.6867966303,2294666.6867966303,0,2360949.729497204,2440632.589788664,2455528.2909768764,2417900.2532612085,53529.78206389556,1162955.705894317,1162955.705894317,1162955.705894317,1162955.705894317,0,-2549823.9899866227,-2520234.8865262023,-2363268.379207725,-2475541.060611095,105540.85770778722,-1292572.5850825596,-1277676.883894347,-1197994.0236028866,-1254944.5473668918,53529.782063895516,0,0,0,0,0,0,0,0,0,0,2360949.729497204,2440632.589788664,2455528.2909768764,2417900.2532612085,53529.78206389556,1162955.705894317,1162955.705894317,1162955.705894317,1162955.705894317,0
Female,HIS,oil,CED,MJ,-103286.4506440971,-69411.97921021207,-15162.396820542474,-62262.8174713403,46792.49465643759,0,0,0,0,0,-103286.4506440971,-69411.97921021207,-15162.396820542474,-62262.8174713403,46792.49465643759,-11153318.304138238,-7480233.420277587,-1638803.934896238,-6719410.753077342,5050800.740649291,-86336.23072374416,-58012.95668093408,-12680.473640639284,-52044.81317304471,39109.223719978545,-16950.21992035294,-11399.02252927798,-2481.9231799031886,-10218.004298295584,7683.2739618027235,3555549.8619392053,3609799.444328875,3643673.9157627593,3602650.2825900023,46792.49465643751,3540387.4651186625,3540387.4651186625,3540387.4651186625,3540387.465118663,0,2970385.827999879,3015718.3110401733,3044041.585082983,3009750.167532284,39109.22371997826,2957705.35435924,2957705.35435924,2957705.35435924,2957705.35435924,0,585164.0339393261,594081.1332887008,599632.3306797758,592900.1150577184,7683.273961802699,582682.1107594229,582682.1107594229,582682.1107594229,582682.1107594229,0,-86336.23072374416,-58012.95668093408,-12680.473640639284,-52044.81317304471,39109.223719978545,-16950.21992035294,-11399.02252927798,-2481.9231799031886,-10218.004298295584,7683.2739618027235,0,0,0,0,0,0,0,0,0,0,585164.0339393261,594081.1332887008,599632.3306797758,592900.1150577184,7683.273961802699,582682.1107594229,582682.1107594229,582682.1107594229,582682.1107594229,0
Female,HIS,oil,FL,mrh-eq,-5160.2977011239955,-3382.181447584938,-658.8420189123742,-3050.524193152129,2386.5341805582407,0,0,0,0,0,-5160.2977011239955,-3382.181447584938,-658.8420189123742,-3050.524193152129,2386.5341805582407,-11153318.304138238,-7480233.420277587,-1638803.934896238,-6719410.753077342,5050800.740649291,-4313.204799414416,-2826.426097718985,-550.8472346140346,-2549.6541112595046,1994.642154649191,-847.0929017095793,-555.7553498659524,-107.9947842983395,-500.87008189262406,391.89223469061534,180325.61984823967,183048.9592769122,184827.0755304513,182717.3020224794,2386.5341805582502,179666.7778293273,179666.7778293273,179666.7778293273,179666.7778293273,0,150643.19459187603,152918.773454981,154405.55215667642,152642.0014685215,1994.6421546491977,150092.34735726204,150092.34735726204,150092.34735726204,150092.34735726204,0,29682.42525636362,30130.185821931238,30421.52337377486,30075.300553957906,391.89223469061733,29574.43047206528,29574.43047206528,29574.43047206528,29574.430472065276,0,-4313.204799414416,-2826.426097718985,-550.8472346140346,-2549.6541112595046,1994.642154649191,-847.0929017095793,-555.7553498659524,-107.9947842983395,-500.87008189262406,391.89223469061534,0,0,0,0,0,0,0,0,0,0,29682.42525636362,30130.185821931238,30421.52337377486,30075.300553957906,391.89223469061733,29574.43047206528,29574.43047206528,29574.43047206528,29574.430472065276,0
Female,HIS,oil,Food_price,USD,-100790.43208631399,-70791.51910066305,-17253.53933017953,-62532.19742177442,44544.81493190521,0,0,0,0,0,-100790.43208631399,-70791.51910066305,-17253.53933017953,-62532.19742177442,44544.81493190521,-11153318.304138238,-7480233.420277587,-1638803.934896238,-6719410.753077342,5050800.740649291,-84248.14243320884,-59164.7559153316,-14433.693011720854,-52270.834376477746,37226.32140935591,-16542.289653105145,-11626.763185331445,-2819.846318458677,-10261.363045296685,7318.4979995320855,3530740.5912165274,3584278.570987011,3614277.483972661,3576019.249308122,44544.814931904846,3513487.051886348,3513487.051886348,3513487.051886348,3513487.051886348,0,2949544.8702000645,2994275.9331036755,3019359.3196215522,2987382.011564821,37226.32140935598,2935111.177188343,2935111.177188343,2935111.177188343,2935111.177188343,0,581195.7210164632,590002.637883336,594918.1643511098,588637.2377433012,7318.497999532095,578375.8746980046,578375.8746980046,578375.8746980046,578375.8746980046,0,-84248.14243320884,-59164.7559153316,-14433.693011720854,-52270.834376477746,37226.32140935591,-16542.289653105145,-11626.763185331445,-2819.846318458677,-10261.363045296685,7318.4979995320855,0,0,0,0,0,0,0,0,0,0,581195.7210164632,590002.637883336,594918.1643511098,588637.2377433012,7318.497999532095,578375.8746980046,578375.8746980046,578375.8746980046,578375.8746980046,0
Female,HIS,sat_fat,CED,MJ,-9126801.954692824,-8996339.43849292,-8663749.697593668,-8925417.605265079,251332.10994651855,0,0,0,0,0,-9126801.954692824,-8996339.43849292,-8663749.697593668,-8925417.605265079,251332.10994651855,-176079044.487413,-173313058.88020962,-166994379.82305592,-172066499.7749639,4901759.035092792,-7042936.340043405,-6942511.556043825,-6685171.594797525,-6887453.599115152,194240.52724892137,-2083865.6146494208,-2053827.8824490944,-1978578.1027961427,-2037964.0061499279,57092.13180061165,20333725.762112617,20666315.50301187,20796778.01921178,20595393.669784028,251332.10994652112,11669976.064518949,11669976.064518949,11669976.064518949,11669976.064518949,0,15691042.096075706,15948382.057322007,16048806.841321588,15893324.100393333,194240.5272489219,9005870.50127818,9005870.50127818,9005870.50127818,9005870.50127818,0,4642683.666036912,4717933.4456898635,4747971.177890191,4702069.5693906965,57092.131800611576,2664105.5632407693,2664105.5632407693,2664105.5632407693,2664105.5632407693,0,-7042936.340043405,-6942511.556043825,-6685171.594797525,-6887453.599115152,194240.52724892137,-2083865.6146494208,-2053827.8824490944,-1978578.1027961427,-2037964.0061499279,57092.13180061165,0,0,0,0,0,0,0,0,0,0,4642683.666036912,4717933.4456898635,4747971.177890191,4702069.5693906965,57092.131800611576,2664105.5632407693,2664105.5632407693,2664105.5632407693,2664105.5632407693,0
Female,HIS,sat_fat,FL,mrh-eq,-245850.97004407857,-242454.40860142437,-233487.67653659882,-240499.96276908353,6723.533179313604,0,0,0,0,0,-245850.97004407857,-242454.40860142437,-233487.67653659882,-240499.96276908353,6723.533179313604,-176079044.487413,-173313058.88020962,-166994379.82305592,-172066499.7749639,4901759.035092792,-189706.54916394845,-187091.57719162406,-180154.40597029758,-185575.01605162336,5196.167750490546,-56144.420880130136,-55362.83140980032,-53333.270566301224,-54924.94671746021,1527.3780577238142,547803.003224962,556769.7352897876,560166.2967324419,554815.2894574468,6723.533179313632,314315.3266883632,314315.3266883632,314315.3266883632,314315.3266883632,0,422701.8948803456,429639.06610167224,432254.03807399655,428122.5049616715,5196.167750490551,242547.48891004807,242547.48891004807,242547.48891004807,242547.48891004807,0,125101.10834461635,127130.66918811544,127912.25865844527,126692.78449577536,1527.3780577238163,71767.83777831512,71767.83777831512,71767.83777831512,71767.83777831512,0,-189706.54916394845,-187091.57719162406,-180154.40597029758,-185575.01605162336,5196.167750490546,-56144.420880130136,-55362.83140980032,-53333.270566301224,-54924.94671746021,1527.3780577238142,0,0,0,0,0,0,0,0,0,0,125101.10834461635,127130.66918811544,127912.25865844527,126692.78449577536,1527.3780577238163,71767.83777831512,71767.83777831512,71767.83777831512,71767.83777831512,0
Female,HIS,sat_fat,Food_price,USD,-1520175.9220441824,-1508618.9610634814,-1453793.324918604,-1493436.9697778057,37330.25707944059,0,0,0,0,0,-1520175.9220441824,-1508618.9610634814,-1453793.324918604,-1493436.9697778057,37330.25707944059,-176079044.487413,-173313058.88020962,-166994379.82305592,-172066499.7749639,4901759.035092792,-1171596.9569918942,-1162608.5109522282,-1120299.4809719769,-1150917.0779906192,28834.796186478434,-348578.9650522882,-346010.4501112529,-333493.8439466273,-342519.8917871861,8495.543100231402,3394397.7572775725,3449223.3934224495,3460780.3544031507,3434041.4021367743,37330.257079440365,1940604.4323589688,1940604.4323589688,1940604.4323589688,1940604.4323589688,0,2616008.087835515,2658317.1178157656,2667305.563855432,2646625.684854157,28834.796186478292,1495708.6068635378,1495708.6068635378,1495708.6068635378,1495708.6068635378,0,778389.6694420578,790906.2756066836,793474.7905477189,787415.7172826166,8495.543100231478,444895.82549543056,444895.82549543056,444895.82549543056,444895.82549543056,0,-1171596.9569918942,-1162608.5109522282,-1120299.4809719769,-1150917.0779906192,28834.796186478434,-348578.9650522882,-346010.4501112529,-333493.8439466273,-342519.8917871861,8495.543100231402,0,0,0,0,0,0,0,0,0,0,778389.6694420578,790906.2756066836,793474.7905477189,787415.7172826166,8495.543100231478,444895.82549543056,444895.82549543056,444895.82549543056,444895.82549543056,0
Female,NHB,added_sugar,CED,MJ,-4182602.68582519,-4063038.5449089,-3863354.333058577,-4034926.2393180113,169780.08642627223,0,0,0,0,0,-4182602.68582519,-4063038.5449089,-3863354.333058577,-4034926.2393180113,169780.08642627223,-164121476.196088,-159468089.2514288,-151571291.09113994,-158330050.22840086,6678483.212958364,-2770964.312002034,-2691905.8237311584,-2558933.0734850527,-2672988.5388275688,112791.52684784205,-1411638.3738231563,-1371132.7211777414,-1304421.2595735244,-1361937.7004904423,56989.14800654283,6493829.075038289,6693513.2868886115,6813077.427804902,6665400.981297724,169780.08642627267,2630474.741979712,2630474.741979712,2630474.741979712,2630474.741979712,0,4301553.4271465065,4434526.177392613,4513584.665663487,4415608.892489023,112791.52684784196,1742620.3536614536,1742620.3536614536,1742620.3536614536,1742620.3536614536,0,2192275.6478917827,2258987.1094959998,2299492.762141414,2249792.0888087004,56989.14800654262,887854.3883182583,887854.3883182583,887854.3883182583,887854.3883182583,0,-2770964.312002034,-2691905.8237311584,-2558933.0734850527,-2672988.5388275688,112791.52684784205,-1411638.3738231563,-1371132.7211777414,-1304421.2595735244,-1361937.7004904423,56989.14800654283,0,0,0,0,0,0,0,0,0,0,2192275.6478917827,2258987.1094959998,2299492.762141414,2249792.0888087004,56989.14800654262,887854.3883182583,887854.3883182583,887854.3883182583,887854.3883182583,0
