race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
NHB,added_sugar,FL,mrh-eq,-286262.4799062259,-279587.61741305835,-273604.3562241703,-279830.284537367,6665.484182858893,0,0,0,0,0,-286262.4799062259,-279587.61741305835,-273604.3562241703,-279830.284537367,6665.484182858893,-260893585.19698977,-254363303.0841439,-250421275.87819147,-255271462.70059776,5567572.406303307,-189608.76164688007,-185195.78323571646,-181188.76457865137,-185338.2252546984,4433.293988351663,-96653.71825934583,-94391.83417734187,-92415.59164551896,-94492.05928266856,2232.2810605115255,472620.3753703766,478603.63655926473,485278.4990524322,478846.3036835733,6665.484182858862,199016.01914620624,199016.01914620624,199016.01914620624,199016.01914620624,0,313001.79399451887,317008.8126515839,321421.7910627475,317151.2546705659,4433.293988351619,131813.02941586747,131813.02941586747,131813.02941586747,131813.02941586747,0,159618.58137585782,161594.8239076807,163856.70798968468,161695.0490130074,2232.2810605115187,67202.98973033883,67202.98973033883,67202.98973033883,67202.98973033883,0,-189608.76164688007,-185195.78323571646,-181188.76457865137,-185338.2252546984,4433.293988351663,-96653.71825934583,-94391.83417734187,-92415.59164551896,-94492.05928266856,2232.2810605115255,0,0,0,0,0,0,0,0,0,0,159618.58137585782,161594.8239076807,163856.70798968468,161695.0490130074,2232.2810605115187,67202.98973033883,67202.98973033883,67202.98973033883,67202.98973033883,0
NHB,added_sugar,Food_price,USD,-6716057.519341654,-6592772.595663732,-6438104.261774065,-6581760.872782419,146601.68919104506,0,0,0,0,0,-6716057.519341654,-6592772.595663732,-6438104.261774065,-6581760.872782419,146601.68919104506,-260893585.19698977,-254363303.0841439,-250421275.87819147,-255271462.70059776,5567572.406303307,-4448787.54927563,-4367338.731611706,-4263831.87729929,-4359599.06962978,97575.57800417105,-2267269.9700660207,-2225433.864052025,-2174272.3844747753,-2222161.8031526376,49028.055896172395,11092183.937135028,11246852.271024695,11370137.194702614,11235840.54814338,146601.68919104373,4654079.675360963,4654079.675360963,4654079.675360963,4654079.675360963,0,7346618.267165562,7450125.121477977,7531573.939141901,7442385.459496051,97575.57800417105,3082786.38986627,3082786.38986627,3082786.38986627,3082786.38986627,0,3745565.6699694674,3796727.1495467173,3838563.2555607143,3793455.0886473306,49028.05589617307,1571293.2854946926,1571293.2854946926,1571293.2854946926,1571293.2854946926,0,-4448787.54927563,-4367338.731611706,-4263831.87729929,-4359599.06962978,97575.57800417105,-2267269.9700660207,-2225433.864052025,-2174272.3844747753,-2222161.8031526376,49028.055896172395,0,0,0,0,0,0,0,0,0,0,3745565.6699694674,3796727.1495467173,3838563.2555607143,3793455.0886473306,49028.05589617307,1571293.2854946926,1571293.2854946926,1571293.2854946926,1571293.2854946926,0
NHB,oil,CED,MJ,-298940.9089056248,-287927.6790810227,-268793.8573325678,-285078.3485814252,16057.601096866762,0,0,0,0,0,-298940.9089056248,-287927.6790810227,-268793.8573325678,-285078.3485814252,16057.601096866762,-32362608.593472827,-31064411.886912018,-29049413.74580249,-30812902.611631766,1757337.462683943,-249654.33102222346,-240320.44641303425,-224391.1252817079,-238006.25815965282,13446.616437175997,-49286.57788340142,-47607.23266798839,-44402.73205085984,-47072.09042177242,2611.8903720403555,4494175.843805717,4513309.665554171,4524322.895378773,4510460.335054574,16057.601096866732,4225381.986473149,4225381.986473149,4225381.986473149,4225381.986473149,0,3754188.0783621534,3770117.3994934796,3779451.284102669,3767803.2112400983,13446.616437175919,3529796.953080446,3529796.953080446,3529796.953080446,3529796.953080446,0,739987.7654435629,743192.2660606916,744871.6112761046,742657.1238144756,2611.8903720403587,695585.0333927032,695585.0333927032,695585.0333927032,695585.0333927032,0,-249654.33102222346,-240320.44641303425,-224391.1252817079,-238006.25815965282,13446.616437175997,-49286.57788340142,-47607.23266798839,-44402.73205085984,-47072.09042177242,2611.8903720403555,0,0,0,0,0,0,0,0,0,0,739987.7654435629,743192.2660606916,744871.6112761046,742657.1238144756,2611.8903720403587,695585.0333927032,695585.0333927032,695585.0333927032,695585.0333927032,0
NHB,oil,FL,mrh-eq,-14688.776551245013,-14264.789506677895,-13351.173017169815,-14092.989701435452,719.5519430521973,0,0,0,0,0,-14688.776551245013,-14264.789506677895,-13351.173017169815,-14092.989701435452,719.5519430521973,-32362608.593472827,-31064411.886912018,-29049413.74580249,-30812902.611631766,1757337.462683943,-12266.972659324085,-11906.4580998723,-11145.953412695146,-11766.110686635328,602.399369665919,-2421.8038919209303,-2358.331406805591,-2205.2196044746684,-2326.879014800123,117.20091417770452,220949.49615539776,221863.11264490586,222287.099689473,221691.31283966344,719.5519430522035,207598.32313822795,207598.32313822795,207598.32313822795,207598.32313822795,0,184565.76192870596,185326.26661588316,185686.78117533494,185185.91920264615,602.3993696659246,173419.80851601082,173419.80851601082,173419.80851601082,173419.80851601082,0,36383.734226691806,36536.84602902273,36600.31851413807,36505.39363701726,117.2009141777066,34178.51462221714,34178.51462221714,34178.51462221714,34178.51462221714,0,-12266.972659324085,-11906.4580998723,-11145.953412695146,-11766.110686635328,602.399369665919,-2421.8038919209303,-2358.331406805591,-2205.2196044746684,-2326.879014800123,117.20091417770452,0,0,0,0,0,0,0,0,0,0,36383.734226691806,36536.84602902273,36600.31851413807,36505.39363701726,117.2009141777066,34178.51462221714,34178.51462221714,34178.51462221714,34178.51462221714,0
NHB,oil,Food_price,USD,-321688.11880742223,-300624.5016939385,-293128.0278142386,-305384.9028285995,15586.720939139403,0,0,0,0,0,-321688.11880742223,-300624.5016939385,-293128.0278142386,-305384.9028285995,15586.720939139403,-32362608.593472827,-31064411.886912018,-29049413.74580249,-30812902.611631766,1757337.462683943,-268666.95866119716,-251022.25525925466,-244779.99684456378,-255023.11314951838,13040.800333225108,-53021.16014622506,-49602.24643468384,-48348.03096967485,-50361.78967908112,2545.982068031902,4075760.8450056002,4083257.3188853,4104320.935998784,4088017.720019961,15586.720939139566,3782632.8171913614,3782632.8171913614,3782632.8171913614,3782632.817191361,0,3403917.144957283,3410159.403371975,3427804.106773916,3414160.261262238,13040.80033322498,3159137.1481127194,3159137.1481127194,3159137.1481127194,3159137.1481127194,0,671843.7000483172,673097.9155133262,676516.8292248674,673857.4587577233,2545.9820680319,623495.6690786423,623495.6690786423,623495.6690786423,623495.6690786423,0,-268666.95866119716,-251022.25525925466,-244779.99684456378,-255023.11314951838,13040.800333225108,-53021.16014622506,-49602.24643468384,-48348.03096967485,-50361.78967908112,2545.982068031902,0,0,0,0,0,0,0,0,0,0,671843.7000483172,673097.9155133262,676516.8292248674,673857.4587577233,2545.9820680319,623495.6690786423,623495.6690786423,623495.6690786423,623495.6690786423,0
NHB,sat_fat,CED,MJ,-10899696.632645985,-10800663.472730707,-10776669.275802253,-10826992.933427839,68648.76921327275,0,0,0,0,0,-10899696.632645985,-10800663.472730707,-10776669.275802253,-10826992.933427839,68648.76921327275,-226773687.2242889,-224661241.4233113,-224246957.01239702,-225257087.52508792,1426463.0207484192,-8347106.767148464,-8272309.816310398,-8253334.604720492,-8291896.391485191,52187.35506618056,-2552589.8654975225,-2528353.656420308,-2523334.67108176,-2535096.541942647,16467.604082650014,24599952.107959893,24623946.30488835,24722979.46480363,24650275.765585482,68648.7692132717,13823282.832157644,13823282.832157644,13823282.832157644,13823282.832157644,0,18836101.566383462,18855076.777973372,18929873.72881144,18874663.353148162,52187.355066182674,10582766.961662972,10582766.961662972,10582766.961662972,10582766.961662972,0,5763850.541576432,5768869.526914978,5793105.735992193,5775612.412437317,16467.6040826496,3240515.870494671,3240515.870494671,3240515.870494671,3240515.870494671,0,-8347106.767148464,-8272309.816310398,-8253334.604720492,-8291896.391485191,52187.35506618056,-2552589.8654975225,-2528353.656420308,-2523334.67108176,-2535096.541942647,16467.604082650014,0,0,0,0,0,0,0,0,0,0,5763850.541576432,5768869.526914978,5793105.735992193,5775612.412437317,16467.6040826496,3240515.870494671,3240515.870494671,3240515.870494671,3240515.870494671,0
NHB,sat_fat,FL,mrh-eq,-291160.10802634025,-288451.9430338629,-287808.83227860066,-289176.5234679735,1872.1262104881107,0,0,0,0,0,-291160.10802634025,-288451.9430338629,-287808.83227860066,-289176.5234679735,1872.1262104881107,-226773687.2242889,-224661241.4233113,-224246957.01239702,-225257087.52508792,1426463.0207484192,-222918.95893821318,-220872.96289805384,-220362.4471099894,-221411.7278987889,1424.1343384180193,-68241.14908812709,-67578.98013580903,-67446.38516861133,-67764.7955691846,448.1827128944546,657231.4885545266,657874.5993097888,660582.7643022664,658599.1797438994,1872.126210488276,369422.65627592604,369422.65627592604,369422.65627592604,369422.656275926,0,503112.86982252996,503623.3856105944,505669.3816507537,504162.15061132953,1424.1343384180193,282750.4227125406,282750.4227125406,282750.4227125406,282750.4227125406,0,154118.61873199677,154251.2136991945,154913.38265151257,154437.02913257005,448.18271289447114,86672.23356338548,86672.23356338548,86672.23356338548,86672.23356338548,0,-222918.95893821318,-220872.96289805384,-220362.4471099894,-221411.7278987889,1424.1343384180193,-68241.14908812709,-67578.98013580903,-67446.38516861133,-67764.7955691846,448.1827128944546,0,0,0,0,0,0,0,0,0,0,154118.61873199677,154251.2136991945,154913.38265151257,154437.02913257005,448.18271289447114,86672.23356338548,86672.23356338548,86672.23356338548,86672.23356338548,0
NHB,sat_fat,Food_price,USD,-1704913.367857809,-1693374.3618831304,-1688247.22845704,-1695624.1417247404,8985.433565386791,0,0,0,0,0,-1704913.367857809,-1693374.3618831304,-1688247.22845704,-1695624.1417247404,8985.433565386791,-226773687.2242889,-224661241.4233113,-224246957.01239702,-225257087.52508792,1426463.0207484192,-1306442.1886090145,-1297768.0513039543,-1293764.1076978676,-1299406.7157597344,6821.91295713371,-398471.1792487947,-395606.31057917594,-394483.12075917254,-396217.4259650058,2164.6722143290876,3848344.885547731,3853472.0189738213,3865011.0249484996,3855721.798815431,8985.433565386693,2160097.657090691,2160097.657090691,2160097.657090691,2160097.657090691,0,2948515.9068761542,2952519.850482242,2961193.9877873017,2954158.5149380215,6821.912957133598,1654751.7991782872,1654751.7991782872,1654751.7991782872,1654751.7991782872,0,899828.9786715761,900952.1684915795,903817.0371611981,901563.2838774094,2164.6722143289744,505345.8579124037,505345.8579124037,505345.8579124037,505345.8579124037,0,-1306442.1886090145,-1297768.0513039543,-1293764.1076978676,-1299406.7157597344,6821.91295713371,-398471.1792487947,-395606.31057917594,-394483.12075917254,-396217.4259650058,2164.6722143290876,0,0,0,0,0,0,0,0,0,0,899828.9786715761,900952.1684915795,903817.0371611981,901563.2838774094,2164.6722143289744,505345.8579124037,505345.8579124037,505345.8579124037,505345.8579124037,0
NHW,added_sugar,CED,MJ,-32577958.660899002,-31615749.78565652,-30930190.432828642,-31712819.793521296,871311.2648611438,0,0,0,0,0,-32577958.660899002,-31615749.78565652,-30930190.432828642,-31712819.793521296,871311.2648611438,-1288829100.4282842,-1251468261.3594222,-1225114330.0370786,-1255330334.2529373,33700472.93309633,-21598955.95851454,-20962337.16406097,-20506059.934623394,-21025614.906171843,577812.9425692391,-10979002.70238446,-10653412.621595552,-10424130.498205254,-10687204.887349451,293500.65186862973,58914358.70169607,59599918.054523945,60562126.92976641,59696988.06238871,871311.2648611374,27984168.268867414,27984168.268867414,27984168.268867414,27984168.268867414,0,39059401.6605822,39515678.89001979,40152297.68447334,39578956.63213066,577812.9425692345,18553341.725958813,18553341.725958813,18553341.725958813,18553341.725958813,0,19854957.041113857,20084239.16450416,20409829.245293066,20118031.430258054,293500.65186862857,9430826.542908605,9430826.542908605,9430826.542908605,9430826.542908605,0,-21598955.95851454,-20962337.16406097,-20506059.934623394,-21025614.906171843,577812.9425692391,-10979002.70238446,-10653412.621595552,-10424130.498205254,-10687204.887349451,293500.65186862973,0,0,0,0,0,0,0,0,0,0,19854957.041113857,20084239.16450416,20409829.245293066,20118031.430258054,293500.65186862857,9430826.542908605,9430826.542908605,9430826.542908605,9430826.542908605,0
NHW,added_sugar,FL,mrh-eq,-1526310.0674060893,-1486910.2329270341,-1453030.8650774308,-1488847.2387619296,38604.464926248525,0,0,0,0,0,-1526310.0674060893,-1486910.2329270341,-1453030.8650774308,-1488847.2387619296,38604.464926248525,-1288829100.4282842,-1251468261.3594222,-1225114330.0370786,-1255330334.2529373,33700472.93309633,-1011979.2767284443,-985920.1162025414,-963371.4391407765,-987151.8647864495,25605.302138408548,-514330.790677645,-500990.1167244928,-489659.425936654,-501695.37397548,12999.285252294996,2760733.776066054,2794613.143915658,2834012.978394713,2796550.149750553,38604.46492624875,1307702.910988623,1307702.910988623,1307702.910988623,1307702.910988623,0,1830416.7425059911,1852965.4195677557,1879024.5800936583,1854197.1681516636,25605.302138408373,867045.3033652145,867045.3033652145,867045.3033652145,867045.3033652144,0,930317.033560063,941647.7243479016,954988.3983010538,942352.9815988889,12999.285252294852,440657.6076234089,440657.6076234089,440657.6076234089,440657.60762340884,0,-1011979.2767284443,-985920.1162025414,-963371.4391407765,-987151.8647864495,25605.302138408548,-514330.790677645,-500990.1167244928,-489659.425936654,-501695.37397548,12999.285252294996,0,0,0,0,0,0,0,0,0,0,930317.033560063,941647.7243479016,954988.3983010538,942352.9815988889,12999.285252294852,440657.6076234089,440657.6076234089,440657.6076234089,440657.60762340884,0
NHW,added_sugar,Food_price,USD,-40519761.19936555,-39520733.116526395,-38615755.85869551,-39553733.406002976,1002515.5142834606,0,0,0,0,0,-40519761.19936555,-39520733.116526395,-38615755.85869551,-39553733.406002976,1002515.5142834606,-1288829100.4282842,-1251468261.3594222,-1225114330.0370786,-1255330334.2529373,33700472.93309633,-26864669.959999345,-26203861.360474914,-25601750.445487663,-26224457.039259892,664933.7485707137,-13655091.239366194,-13316871.756051486,-13014005.413207836,-13329276.366743086,337584.5646998715,73226413.19541918,74131390.4532501,75130418.53608924,74164390.74272667,1002515.5142834677,34610657.336723685,34610657.336723685,34610657.336723685,34610657.336723685,0,48548771.6766525,49150882.59163976,49811691.191164196,49171478.27042473,664933.7485707211,22947021.231164835,22947021.231164835,22947021.231164835,22947021.23116483,0,24677641.518766683,24980507.861610334,25318727.344925042,24992912.472301934,337584.56469987147,11663636.105558842,11663636.105558842,11663636.105558842,11663636.105558842,0,-26864669.959999345,-26203861.360474914,-25601750.445487663,-26224457.039259892,664933.7485707137,-13655091.239366194,-13316871.756051486,-13014005.413207836,-13329276.366743086,337584.5646998715,0,0,0,0,0,0,0,0,0,0,24677641.518766683,24980507.861610334,25318727.344925042,24992912.472301934,337584.56469987147,11663636.105558842,11663636.105558842,11663636.105558842,11663636.105558842,0
NHW,oil,CED,MJ,-1430648.250469062,-992182.816407863,-851299.9997599509,-1096597.7698862094,318045.82806906756,0,0,0,0,0,-1430648.250469062,-992182.816407863,-851299.9997599509,-1096597.7698862094,318045.82806906756,-154961077.78106615,-107365346.1200796,-91863160.18964714,-118626239.3588705,34611732.82285783,-1192319.6788993503,-826833.7031938126,-708512.2968468114,-913558.1134950534,265480.8131567441,-238328.57156971176,-165349.1132140506,-142787.70291313966,-183039.6563911559,52566.76036747642,27942252.88639864,28083135.703046553,28521601.137107752,28187550.6565249,318045.8280690666,27090952.886638686,27090952.886638686,27090952.886638686,27090952.886638686,0,23324758.659891937,23443080.06623894,23808566.041944478,23529804.476540178,265480.81315674377,22616246.36304513,22616246.36304513,22616246.36304513,22616246.36304513,0,4617494.226506702,4640055.636807611,4713035.095163272,4657746.179984717,52566.760367475996,4474706.523593562,4474706.523593562,4474706.523593562,4474706.523593562,0,-1192319.6788993503,-826833.7031938126,-708512.2968468114,-913558.1134950534,265480.8131567441,-238328.57156971176,-165349.1132140506,-142787.70291313966,-183039.6563911559,52566.76036747642,0,0,0,0,0,0,0,0,0,0,4617494.226506702,4640055.636807611,4713035.095163272,4657746.179984717,52566.760367475996,4474706.523593562,4474706.523593562,4474706.523593562,4474706.523593562,0
NHW,oil,FL,mrh-eq,-73010.43655436696,-50272.435143161914,-43068.980362195456,-55723.153259035105,16450.475596271124,0,0,0,0,0,-73010.43655436696,-50272.435143161914,-43068.980362195456,-55723.153259035105,16450.475596271124,-154961077.78106615,-107365346.1200796,-91863160.18964714,-118626239.3588705,34611732.82285783,-60848.6268901824,-41896.24162770095,-35847.88692424169,-46423.971648410494,13730.101865920833,-12161.809664184562,-8376.193515460967,-7221.093437953775,-9299.181610624617,2720.457793840111,1419844.338872739,1427047.7936537056,1449785.7950649103,1432498.5117695788,16450.47559627099,1376775.3585105436,1376775.3585105436,1376775.3585105436,1376775.3585105436,0,1185186.3699820423,1191234.7246855018,1210187.1099479832,1195762.454706211,13730.101865920828,1149338.4830578002,1149338.4830578002,1149338.4830578002,1149338.4830578002,0,234657.96889069676,235813.06896820402,239598.68511692755,236736.0570633676,2720.457793840101,227436.87545274297,227436.87545274297,227436.87545274297,227436.875452743,0,-60848.6268901824,-41896.24162770095,-35847.88692424169,-46423.971648410494,13730.101865920833,-12161.809664184562,-8376.193515460967,-7221.093437953775,-9299.181610624617,2720.457793840111,0,0,0,0,0,0,0,0,0,0,234657.96889069676,235813.06896820402,239598.68511692755,236736.0570633676,2720.457793840101,227436.87545274297,227436.87545274297,227436.87545274297,227436.875452743,0
NHW,oil,Food_price,USD,-1524868.1235380291,-990144.7640335925,-767727.3665411343,-1099725.8033360413,409639.32423298125,0,0,0,0,0,-1524868.1235380291,-990144.7640335925,-767727.3665411343,-1099725.8033360413,409639.32423298125,-154961077.78106615,-107365346.1200796,-91863160.18964714,-118626239.3588705,34611732.82285783,-1270893.3493667128,-825200.8826211717,-638877.224387517,-916207.4820990266,341849.4759722952,-253974.77417131618,-164943.88141242103,-128850.1421536174,-183518.32123701458,67791.20545991756,30827937.30882029,31050354.70631275,31585078.065817185,31159935.745615195,409639.3242329816,30060209.94227915,30060209.94227915,30060209.94227915,30060209.94227915,0,25734858.490624823,25921182.14885848,26366874.61560402,26012188.748336334,341849.4759722964,25095981.26623731,25095981.26623731,25095981.26623731,25095981.266237307,0,5093078.818195463,5129172.557454266,5218203.450213161,5147746.99727886,67791.20545991768,4964228.676041845,4964228.676041845,4964228.676041845,4964228.676041845,0,-1270893.3493667128,-825200.8826211717,-638877.224387517,-916207.4820990266,341849.4759722952,-253974.77417131618,-164943.88141242103,-128850.1421536174,-183518.32123701458,67791.20545991756,0,0,0,0,0,0,0,0,0,0,5093078.818195463,5129172.557454266,5218203.450213161,5147746.99727886,67791.20545991768,4964228.676041845,4964228.676041845,4964228.676041845,4964228.676041845,0
NHW,sat_fat,CED,MJ,-88262118.56019177,-87723386.99862236,-85715278.2211587,-87207816.045677,1412850.1589255424,0,0,0,0,0,-88262118.56019177,-87723386.99862236,-85715278.2211587,-87207816.045677,1412850.1589255424,-1678433330.4234083,-1667920786.2267666,-1629706649.4332552,-1658200929.1752331,26991750.994172845,-68052613.79059243,-67645405.3379128,-66089021.9232673,-67242186.05301249,1090870.4563291357,-20209504.769599322,-20077981.660709567,-19626256.297891382,-19965629.9926645,322024.1014978577,178191672.32423303,180199781.10169667,180738512.6632661,179684210.14875135,1412850.1589255398,92476394.10307433,92476394.10307433,92476394.10307433,92476394.10307433,0,137340539.47341907,138896922.8880646,139304131.34074423,138493703.6031643,1090870.4563291424,71251517.55015177,71251517.55015177,71251517.55015177,71251517.55015177,0,40851132.85081394,41302858.21363213,41434381.322521895,41190506.54558707,322024.10149786144,21224876.55292257,21224876.55292257,21224876.55292257,21224876.55292257,0,-68052613.79059243,-67645405.3379128,-66089021.9232673,-67242186.05301249,1090870.4563291357,-20209504.769599322,-20077981.660709567,-19626256.297891382,-19965629.9926645,322024.1014978577,0,0,0,0,0,0,0,0,0,0,40851132.85081394,41302858.21363213,41434381.322521895,41190506.54558707,322024.10149786144,21224876.55292257,21224876.55292257,21224876.55292257,21224876.55292257,0
NHW,sat_fat,FL,mrh-eq,-2385850.4420134425,-2370966.976290976,-2317130.0260238214,-2357299.08697705,38056.259902646074,0,0,0,0,0,-2385850.4420134425,-2370966.976290976,-2317130.0260238214,-2357299.08697705,38056.259902646074,-1678433330.4234083,-1667920786.2267666,-1629706649.4332552,-1658200929.1752331,26991750.994172845,-1839029.2651265538,-1827776.514307768,-1786071.7232171,-1817091.587896581,29368.28034298674,-546821.176886889,-543190.461983208,-531058.3028067218,-540207.4990804694,8689.148795424913,4819402.034338491,4873238.984605646,4888122.450328113,4859571.09529172,38056.259902646074,2502272.0083146696,2502272.0083146696,2502272.0083146696,2502272.0083146696,0,3713461.5146070626,3755166.305697731,3766419.056516517,3744481.3792865444,29368.280342987004,1927389.791389963,1927389.791389963,1927389.791389963,1927389.791389963,0,1105940.519731428,1118072.6789079148,1121703.3938115954,1115089.7160051756,8689.148795424928,574882.2169247066,574882.2169247066,574882.2169247066,574882.2169247066,0,-1839029.2651265538,-1827776.514307768,-1786071.7232171,-1817091.587896581,29368.28034298674,-546821.176886889,-543190.461983208,-531058.3028067218,-540207.4990804694,8689.148795424913,0,0,0,0,0,0,0,0,0,0,1105940.519731428,1118072.6789079148,1121703.3938115954,1115089.7160051756,8689.148795424928,574882.2169247066,574882.2169247066,574882.2169247066,574882.2169247066,0
NHW,sat_fat,Food_price,USD,-12984322.987430828,-12896175.265633523,-12615035.496315667,-12828458.757731577,203016.42281011477,0,0,0,0,0,-12984322.987430828,-12896175.265633523,-12615035.496315667,-12828458.757731577,203016.42281011477,-1678433330.4234083,-1667920786.2267666,-1629706649.4332552,-1658200929.1752331,26991750.994172845,-10011222.361759167,-9944296.982243173,-9726302.747494802,-9891290.366372162,156826.60903044965,-2973100.6256716633,-2951878.2833903516,-2888732.748820864,-2937168.3913594126,46195.38774586074,26254224.8107539,26535364.58007176,26623512.301869065,26467648.07216981,203016.42281011658,13639189.314438231,13639189.314438231,13639189.314438231,13639189.314438231,0,20235102.354444828,20453096.589193203,20520021.968709197,20400089.973322194,156826.609030451,10508799.606950028,10508799.606950028,10508799.606950028,10508799.606950028,0,6019122.456309067,6082267.990878556,6103490.333159868,6067558.098847616,46195.38774586126,3130389.7074882053,3130389.7074882053,3130389.7074882053,3130389.7074882053,0,-10011222.361759167,-9944296.982243173,-9726302.747494802,-9891290.366372162,156826.60903044965,-2973100.6256716633,-2951878.2833903516,-2888732.748820864,-2937168.3913594126,46195.38774586074,0,0,0,0,0,0,0,0,0,0,6019122.456309067,6082267.990878556,6103490.333159868,6067558.098847616,46195.38774586126,3130389.7074882053,3130389.7074882053,3130389.7074882053,3130389.7074882053,0
OTH,added_sugar,CED,MJ,-3612716.2091616024,-3574418.6750883986,-3538419.903299435,-3575225.2583460268,39109.55739253337,0,0,0,0,0,-3612716.2091616024,-3574418.6750883986,-3538419.903299435,-3575225.2583460268,39109.55739253337,-144345077.61199605,-142320411.53820932,-141023160.9581392,-142575645.04477656,1762294.2128152088,-2398366.757956739,-2373375.9482813054,-2348969.3274663943,-2373580.926828857,25999.25365391268,-1214349.4512048631,-1201042.7268070923,-1189450.5758330398,-1201644.331517169,13115.02400673159,8178896.596058311,8214895.367847275,8253192.901920479,8215701.951104903,39109.55739253359,4640476.692758877,4640476.692758877,4640476.692758877,4640476.692758877,0,5430063.65555824,5454470.276373151,5479461.086048584,5454675.254920702,25999.25365391268,3081094.3280918454,3081094.3280918454,3081094.3280918454,3081094.3280918454,0,2748832.940500072,2760425.0914741238,2773731.815871895,2761026.6961842007,13115.02400673148,1559382.3646670314,1559382.3646670314,1559382.3646670314,1559382.3646670312,0,-2398366.757956739,-2373375.9482813054,-2348969.3274663943,-2373580.926828857,25999.25365391268,-1214349.4512048631,-1201042.7268070923,-1189450.5758330398,-1201644.331517169,13115.02400673159,0,0,0,0,0,0,0,0,0,0,2748832.940500072,2760425.0914741238,2773731.815871895,2761026.6961842007,13115.02400673148,1559382.3646670314,1559382.3646670314,1559382.3646670314,1559382.3646670312,0
