age_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
35-44,added_sugar,FL,mrh-eq,-369920.57095067867,-349312.38229843386,-346310.7338631812,-355490.1157079048,13529.023827174617,0,0,0,0,0,-369920.57095067867,-349312.38229843386,-346310.7338631812,-355490.1157079048,13529.023827174617,-322828009.5792988,-305546964.4990223,-303263325.72676355,-310809212.32639694,11260586.51872868,-245136.44534675308,-231478.44536153137,-229486.68519978074,-235571.86284345106,8967.192329922073,-124784.12560392551,-117833.93693690248,-116824.04866340046,-119918.25286445371,4561.831728845263,663508.1855281767,666509.8339634292,687118.0226156741,672687.5673729002,13529.02382717455,317197.4516649955,317197.4516649955,317197.4516649955,317197.4516649955,0,439738.0659542226,441729.82611597306,455387.82610119483,445823.2435978928,8967.192329922054,210251.38075444175,210251.38075444175,210251.38075444175,210251.38075444175,0,223770.11957395417,224780.00784745615,231730.19651447926,226864.3237750074,4561.831728845289,106946.07091055371,106946.07091055371,106946.07091055371,106946.07091055372,0,-245136.44534675308,-231478.44536153137,-229486.68519978074,-235571.86284345106,8967.192329922073,-124784.12560392551,-117833.93693690248,-116824.04866340046,-119918.25286445371,4561.831728845263,0,0,0,0,0,0,0,0,0,0,223770.11957395417,224780.00784745615,231730.19651447926,226864.3237750074,4561.831728845289,106946.07091055371,106946.07091055371,106946.07091055371,106946.07091055372,0
35-44,added_sugar,Food_price,USD,-8685417.500021601,-8246447.7854322605,-8152665.631922492,-8367566.22791632,299372.7069321689,0,0,0,0,0,-8685417.500021601,-8246447.7854322605,-8152665.631922492,-8367566.22791632,299372.7069321689,-322828009.5792988,-305546964.4990223,-303263325.72676355,-310809212.32639694,11260586.51872868,-5754844.724185449,-5463921.139905229,-5401720.167791775,-5544174.688033919,198425.21525278487,-2930572.7758361534,-2782526.6455270313,-2750945.464130716,-2823391.5398824015,100947.49540669883,15562731.139684169,15656513.293193942,16095483.007783283,15777631.735678002,299372.7069321706,7410065.50776168,7410065.50776168,7410065.50776168,7410065.50776168,0,10312716.646927029,10374917.619040482,10665841.203320703,10455171.16716917,198425.2152527849,4910996.479135253,4910996.479135253,4910996.479135253,4910996.479135253,0,5250014.492757145,5281595.674153459,5429641.80446258,5322460.56850883,100947.49540669796,2499069.028626428,2499069.028626428,2499069.028626428,2499069.028626428,0,-5754844.724185449,-5463921.139905229,-5401720.167791775,-5544174.688033919,198425.21525278487,-2930572.7758361534,-2782526.6455270313,-2750945.464130716,-2823391.5398824015,100947.49540669883,0,0,0,0,0,0,0,0,0,0,5250014.492757145,5281595.674153459,5429641.80446258,5322460.56850883,100947.49540669796,2499069.028626428,2499069.028626428,2499069.028626428,2499069.028626428,0
35-44,oil,CED,MJ,-337265.2479772891,-242210.79875854644,-51094.887786237035,-208505.02270466337,153418.48861564894,0,0,0,0,0,-337265.2479772891,-242210.79875854644,-51094.887786237035,-208505.02270466337,153418.48861564894,-36402079.19734369,-26057134.879189875,-5486473.045634278,-22469163.821154166,16565406.360653969,-280235.95727594715,-201239.58687904506,-41544.93831269689,-172924.4015564324,127997.72753806351,-57029.29070134193,-40971.21187950134,-9549.949473540033,-35580.621148230915,25421.453885390765,6908496.079633037,7099611.990605349,7194666.439824091,7065906.214551465,153418.48861564984,6857401.191846801,6857401.191846801,6857401.191846801,6857401.1918468,0,5764754.876022244,5924449.524588592,6003445.894985493,5896134.33926598,127997.7275380634,5723209.937709548,5723209.937709548,5723209.937709548,5723209.937709548,0,1143741.2036107937,1175162.4660167552,1191220.5448385957,1169771.8752854846,25421.45388539087,1134191.2541372539,1134191.2541372539,1134191.2541372539,1134191.2541372539,0,-280235.95727594715,-201239.58687904506,-41544.93831269689,-172924.4015564324,127997.72753806351,-57029.29070134193,-40971.21187950134,-9549.949473540033,-35580.621148230915,25421.453885390765,0,0,0,0,0,0,0,0,0,0,1143741.2036107937,1175162.4660167552,1191220.5448385957,1169771.8752854846,25421.45388539087,1134191.2541372539,1134191.2541372539,1134191.2541372539,1134191.2541372539,0
35-44,oil,FL,mrh-eq,-15737.063651394948,-11185.274197644414,-1912.1759303043555,-9528.674613928792,7416.343649779914,0,0,0,0,0,-15737.063651394948,-11185.274197644414,-1912.1759303043555,-9528.674613928792,7416.343649779914,-36402079.19734369,-26057134.879189875,-5486473.045634278,-22469163.821154166,16565406.360653969,-13073.672453595538,-9290.56718452197,-1542.1054919806095,-7899.214053480639,6187.70085405379,-2663.3911977994107,-1894.7070131224395,-370.07043832374717,-1629.4605604481515,1228.6749513487002,344081.1319790606,353354.2302464006,357906.01970015105,351697.63066268497,7416.343649779839,342168.95604875614,342168.95604875614,342168.95604875614,342168.95604875614,0,287120.65296180226,294869.1146543437,298652.2199234172,293477.76152330235,6187.700854053798,285578.5474698217,285578.5474698217,285578.5474698217,285578.5474698217,0,56960.479017258236,58485.11559205693,59253.79977673389,58219.86913938264,1228.6749513486982,56590.40857893449,56590.40857893449,56590.40857893449,56590.40857893449,0,-13073.672453595538,-9290.56718452197,-1542.1054919806095,-7899.214053480639,6187.70085405379,-2663.3911977994107,-1894.7070131224395,-370.07043832374717,-1629.4605604481515,1228.6749513487002,0,0,0,0,0,0,0,0,0,0,56960.479017258236,58485.11559205693,59253.79977673389,58219.86913938264,1228.6749513486982,56590.40857893449,56590.40857893449,56590.40857893449,56590.40857893449,0
35-44,oil,Food_price,USD,-99846.27538283826,-63565.607959884794,158033.1638376609,1458.2883119019389,146944.31936684574,0,0,0,0,0,-99846.27538283826,-63565.607959884794,158033.1638376609,1458.2883119019389,146944.31936684574,-36402079.19734369,-26057134.879189875,-5486473.045634278,-22469163.821154166,16565406.360653969,-82344.82498371921,-52290.36370753655,132860.36422252175,2129.378978033841,122679.63530716866,-17501.450399119,-11275.244252348199,25172.79961513914,-671.0906661318731,24265.068840635326,5836603.272605288,6058202.044402833,6094482.711825788,5993178.148131047,146944.31936684606,5994636.436442949,5994636.436442949,5994636.436442949,5994636.436442949,0,4871528.968396252,5056679.696326311,5086734.157602493,5002259.95364074,122679.6353071686,5004389.332618774,5004389.332618774,5004389.332618774,5004389.332618774,0,965074.3042090357,1001522.348076523,1007748.5542232939,990918.1944903067,24265.068840635395,990247.103824175,990247.103824175,990247.103824175,990247.103824175,0,-82344.82498371921,-52290.36370753655,132860.36422252175,2129.378978033841,122679.63530716866,-17501.450399119,-11275.244252348199,25172.79961513914,-671.0906661318731,24265.068840635326,0,0,0,0,0,0,0,0,0,0,965074.3042090357,1001522.348076523,1007748.5542232939,990918.1944903067,24265.068840635395,990247.103824175,990247.103824175,990247.103824175,990247.103824175,0
35-44,sat_fat,CED,MJ,-20835400.203177676,-19244501.93851371,-18821668.533021007,-19654349.25752117,1117712.7265104319,0,0,0,0,0,-20835400.203177676,-19244501.93851371,-18821668.533021007,-19654349.25752117,1117712.7265104319,-402649977.3374449,-372403005.2872207,-364296166.2344525,-380171473.00562626,21277808.8476052,-16020014.680314317,-14802758.231738295,-14471467.680417415,-15113623.458845362,858337.4707213591,-4815385.522863357,-4441743.706775412,-4350200.852603591,-4540725.798675806,259406.62395374913,41871283.558321334,42294116.96381403,43885015.228478,42703964.2828215,1117712.726510434,23049615.02530033,23049615.02530033,23049615.02530033,23049615.025300335,0,32181271.73729563,32512562.288616516,33729818.737192534,32823427.515723582,858337.4707213595,17709804.056878217,17709804.056878217,17709804.056878217,17709804.056878217,0,9690011.8210257,9781554.67519752,10155196.491285468,9880536.767097915,259406.6239537502,5339810.968422109,5339810.968422109,5339810.968422109,5339810.968422109,0,-16020014.680314317,-14802758.231738295,-14471467.680417415,-15113623.458845362,858337.4707213591,-4815385.522863357,-4441743.706775412,-4350200.852603591,-4540725.798675806,259406.62395374913,0,0,0,0,0,0,0,0,0,0,9690011.8210257,9781554.67519752,10155196.491285468,9880536.767097915,259406.6239537502,5339810.968422109,5339810.968422109,5339810.968422109,5339810.968422109,0
35-44,sat_fat,FL,mrh-eq,-564768.8404407036,-521182.5964736994,-510121.37939486495,-532594.8866098992,30412.541106286968,0,0,0,0,0,-564768.8404407036,-521182.5964736994,-510121.37939486495,-532594.8866098992,30412.541106286968,-402649977.3374449,-372403005.2872207,-364296166.2344525,-380171473.00562626,21277808.8476052,-434121.6148154657,-400781.65598501556,-392113.1898695623,-409438.3200955408,23346.13654560422,-130647.22562523774,-120400.94048868386,-118008.18952530259,-123156.56651435846,7067.238732848299,1135434.0700320874,1146495.2871109222,1190081.5310779263,1157907.577247122,30412.54110628707,625312.6906372227,625312.6906372227,625312.6906372227,625312.6906372227,0,872436.1040397454,881104.5701551987,914444.5289856488,889761.2342657238,23346.13654560424,480322.9141701832,480322.9141701832,480322.9141701832,480322.9141701832,0,262997.9659923421,265390.71695572336,275637.0020922772,268146.342981398,7067.238732848297,144989.7764670395,144989.7764670395,144989.7764670395,144989.7764670395,0,-434121.6148154657,-400781.65598501556,-392113.1898695623,-409438.3200955408,23346.13654560422,-130647.22562523774,-120400.94048868386,-118008.18952530259,-123156.56651435846,7067.238732848299,0,0,0,0,0,0,0,0,0,0,262997.9659923421,265390.71695572336,275637.0020922772,268146.342981398,7067.238732848297,144989.7764670395,144989.7764670395,144989.7764670395,144989.7764670395,0
35-44,sat_fat,Food_price,USD,-3152119.9374799705,-2922155.96409939,-2863780.8281541676,-2982362.573725831,160464.77250887785,0,0,0,0,0,-3152119.9374799705,-2922155.96409939,-2863780.8281541676,-2982362.573725831,160464.77250887785,-402649977.3374449,-372403005.2872207,-364296166.2344525,-380171473.00562626,21277808.8476052,-2424662.243731746,-2248621.2799161924,-2202745.0794359776,-2294293.126700522,123313.94710807451,-727457.6937482245,-673534.6841831983,-661035.7487181902,-688069.4470253099,37156.028803309455,6364532.357520484,6422907.493465708,6652871.466846286,6483114.103092148,160464.77250887698,3500751.5293663153,3500751.5293663153,3500751.5293663153,3500751.529366316,0,4893543.945851723,4939420.146331939,5115461.110147492,4985091.993116268,123313.94710807486,2690798.866415745,2690798.866415745,2690798.866415745,2690798.866415745,0,1470988.4116687602,1483487.3471337685,1537410.3566987945,1498022.10997588,37156.02880330937,809952.6629505699,809952.6629505699,809952.6629505699,809952.6629505699,0,-2424662.243731746,-2248621.2799161924,-2202745.0794359776,-2294293.126700522,123313.94710807451,-727457.6937482245,-673534.6841831983,-661035.7487181902,-688069.4470253099,37156.028803309455,0,0,0,0,0,0,0,0,0,0,1470988.4116687602,1483487.3471337685,1537410.3566987945,1498022.10997588,37156.02880330937,809952.6629505699,809952.6629505699,809952.6629505699,809952.6629505699,0
45-54,added_sugar,CED,MJ,-9071220.947205773,-8641407.301464591,-8160669.408570751,-8623539.144568922,479487.41410425433,0,0,0,0,0,-9071220.947205773,-8641407.301464591,-8160669.408570751,-8623539.144568922,479487.41410425433,-358982387.7264393,-341817009.6721972,-322539661.81350255,-341075967.6355472,19191115.481419105,-6013241.885592253,-5728453.914257708,-5409754.5236981865,-5716555.170669998,317792.03817056364,-3057979.06161352,-2912953.387206885,-2750914.8848725646,-2906983.9738989254,161695.3869911846,15349187.373601336,15829925.26649518,16259738.912236359,15812057.109599508,479487.4141042553,7188517.965030585,7188517.965030585,7188517.965030585,7188517.965030585,0,10175098.61364578,10493798.004205301,10778585.975539846,10481899.260617591,317792.0381705632,4765344.089947594,4765344.089947594,4765344.089947594,4765344.089947594,0,5174088.759955555,5336127.262289875,5481152.936696512,5330157.848981916,161695.38699118485,2423173.875082991,2423173.875082991,2423173.875082991,2423173.875082991,0,-6013241.885592253,-5728453.914257708,-5409754.5236981865,-5716555.170669998,317792.03817056364,-3057979.06161352,-2912953.387206885,-2750914.8848725646,-2906983.9738989254,161695.3869911846,0,0,0,0,0,0,0,0,0,0,5174088.759955555,5336127.262289875,5481152.936696512,5330157.848981916,161695.38699118485,2423173.875082991,2423173.875082991,2423173.875082991,2423173.875082991,0
45-54,added_sugar,FL,mrh-eq,-409114.8338553234,-390077.8179092457,-366813.2314313565,-388594.4598279083,22301.031729623603,0,0,0,0,0,-409114.8338553234,-390077.8179092457,-366813.2314313565,-388594.4598279083,22301.031729623603,-358982387.7264393,-341817009.6721972,-322539661.81350255,-341075967.6355472,19191115.481419105,-271202.8076814616,-258588.7183233198,-243165.86225831247,-257603.18614547225,14780.949333328237,-137912.02617386176,-131489.09958592593,-123647.36917304415,-130991.2736824361,7520.082821753978,693008.2091013172,716272.7955792064,735309.8115252841,714789.437497869,22301.031729623664,326194.9776699607,326194.9776699607,326194.9776699607,326194.9776699607,0,459406.4375057817,474829.2935707891,487443.38292893086,473843.7613929415,14780.949333328239,216240.57524746933,216240.57524746933,216240.57524746933,216240.57524746933,0,233601.7715955355,241443.50200841727,247866.4285963531,240945.67610492746,7520.082821753963,109954.40242249139,109954.40242249139,109954.40242249139,109954.40242249139,0,-271202.8076814616,-258588.7183233198,-243165.86225831247,-257603.18614547225,14780.949333328237,-137912.02617386176,-131489.09958592593,-123647.36917304415,-130991.2736824361,7520.082821753978,0,0,0,0,0,0,0,0,0,0,233601.7715955355,241443.50200841727,247866.4285963531,240945.67610492746,7520.082821753963,109954.40242249139,109954.40242249139,109954.40242249139,109954.40242249139,0
45-54,added_sugar,Food_price,USD,-10883356.039131152,-10325613.975757463,-9758122.446816811,-10322193.110646248,592235.6163644323,0,0,0,0,0,-10883356.039131152,-10325613.975757463,-9758122.446816811,-10322193.110646248,592235.6163644323,-358982387.7264393,-341817009.6721972,-322539661.81350255,-341075967.6355472,19191115.481419105,-7214693.205680696,-6845047.989762547,-6468861.865683139,-6842752.934267369,392547.84237680334,-3668662.8334504534,-3480565.9859949155,-3289260.581133672,-3479440.1763788783,199687.77614980206,18327865.29756793,18895356.82650858,19453098.88988227,18891935.96139737,592235.6163644313,8569742.85075112,8569742.85075112,8569742.85075112,8569742.85075112,0,12149917.426478978,12526103.550558383,12895748.766476536,12523808.495063206,392547.8423768038,5681055.56079584,5681055.56079584,5681055.56079584,5681055.56079584,0,6177947.871088953,6369253.275950199,6557350.123405738,6368127.466334161,199687.776149803,2888687.289955282,2888687.289955282,2888687.289955282,2888687.289955282,0,-7214693.205680696,-6845047.989762547,-6468861.865683139,-6842752.934267369,392547.84237680334,-3668662.8334504534,-3480565.9859949155,-3289260.581133672,-3479440.1763788783,199687.77614980206,0,0,0,0,0,0,0,0,0,0,6177947.871088953,6369253.275950199,6557350.123405738,6368127.466334161,199687.776149803,2888687.289955282,2888687.289955282,2888687.289955282,2888687.289955282,0
45-54,oil,CED,MJ,-198546.76856804916,-159811.75846455074,-137926.1836047429,-165723.84100619654,32313.774198421863,0,0,0,0,0,-198546.76856804916,-159811.75846455074,-137926.1836047429,-165723.84100619654,32313.774198421863,-21114378.720130086,-17048090.92145757,-14764492.557013752,-17673595.986099217,3385662.3508922546,-165508.58475167784,-133174.64568318418,-114773.75262641736,-138063.4337574743,27036.10551182503,-33038.183816371326,-26637.112781366617,-23152.43097832549,-27660.40724872226,5277.958607416133,6956572.440894148,6978458.0157539565,7017193.025857454,6984370.098295602,32313.774198421732,6818646.257289406,6818646.257289406,6818646.257289406,6818646.257289406,0,5802085.603926957,5820486.496983724,5852820.436052217,5825375.285058014,27036.10551182482,5687311.85130054,5687311.85130054,5687311.85130054,5687311.85130054,0,1154486.8369671907,1157971.5187702323,1164372.5898052366,1158994.8132375877,5277.958607416069,1131334.4059888655,1131334.4059888655,1131334.4059888655,1131334.4059888655,0,-165508.58475167784,-133174.64568318418,-114773.75262641736,-138063.4337574743,27036.10551182503,-33038.183816371326,-26637.112781366617,-23152.43097832549,-27660.40724872226,5277.958607416133,0,0,0,0,0,0,0,0,0,0,1154486.8369671907,1157971.5187702323,1164372.5898052366,1158994.8132375877,5277.958607416069,1131334.4059888655,1131334.4059888655,1131334.4059888655,1131334.4059888655,0
45-54,oil,FL,mrh-eq,-11554.192454739208,-9059.661920326882,-8347.910496673274,-9685.19845041766,1772.3388447919715,0,0,0,0,0,-11554.192454739208,-9059.661920326882,-8347.910496673274,-9685.19845041766,1772.3388447919715,-21114378.720130086,-17048090.92145757,-14764492.557013752,-17673595.986099217,3385662.3508922546,-9632.673363802061,-7550.664435132923,-6949.506120512931,-8070.261141816834,1482.1522965121503,-1921.5190909371504,-1508.9974851939596,-1398.4043761603455,-1614.9373086008284,290.2076550732228,368465.4435139388,369177.19493759243,371671.72547200473,369802.73146768316,1772.3388447919772,360117.5330172655,360117.5330172655,360117.5330172655,360117.53301726544,0,307310.4518691565,307911.6101837764,309993.6191124456,308431.2068904604,1482.1522965121578,300360.9457486435,300360.9457486435,300360.9457486435,300360.9457486435,0,61154.99164478238,61265.58475381599,61678.10635955917,61371.52457722285,290.20765507321875,59756.587268622025,59756.587268622025,59756.587268622025,59756.58726862203,0,-9632.673363802061,-7550.664435132923,-6949.506120512931,-8070.261141816834,1482.1522965121503,-1921.5190909371504,-1508.9974851939596,-1398.4043761603455,-1614.9373086008284,290.2076550732228,0,0,0,0,0,0,0,0,0,0,61154.99164478238,61265.58475381599,61678.10635955917,61371.52457722285,290.20765507321875,59756.587268622025,59756.587268622025,59756.587268622025,59756.58726862203,0
45-54,oil,Food_price,USD,-242215.03417001446,-204775.53162712706,-194218.39475168055,-214207.94063324668,26549.303897054677,0,0,0,0,0,-242215.03417001446,-204775.53162712706,-194218.39475168055,-214207.94063324668,26549.303897054677,-21114378.720130086,-17048090.92145757,-14764492.557013752,-17673595.986099217,3385662.3508922546,-201929.8798710729,-170526.06736646284,-161864.6858613051,-178505.8677171479,22190.473780031305,-40285.15429894159,-34249.464260664216,-32353.708890375423,-35702.072916098805,4359.878964562364,7284006.222574838,7294563.359450284,7332002.861993171,7303995.768456404,26549.30389705451,7089787.827823157,7089787.827823157,7089787.827823157,7089787.827823157,0,6074623.78799191,6083285.169497067,6114688.982001676,6091264.969847751,22190.473780031032,5912759.102130605,5912759.102130605,5912759.102130605,5912759.102130604,0,1209382.434582928,1211278.1899532166,1217313.8799914937,1212730.7986086512,4359.878964562202,1177028.7256925523,1177028.7256925523,1177028.7256925523,1177028.7256925523,0,-201929.8798710729,-170526.06736646284,-161864.6858613051,-178505.8677171479,22190.473780031305,-40285.15429894159,-34249.464260664216,-32353.708890375423,-35702.072916098805,4359.878964562364,0,0,0,0,0,0,0,0,0,0,1209382.434582928,1211278.1899532166,1217313.8799914937,1212730.7986086512,4359.878964562202,1177028.7256925523,1177028.7256925523,1177028.7256925523,1177028.7256925523,0
45-54,sat_fat,CED,MJ,-19183263.10172324,-18941675.970500022,-18658118.52216753,-18926949.543444138,276685.9668804285,0,0,0,0,0,-19183263.10172324,-18941675.970500022,-18658118.52216753,-18926949.543444138,276685.9668804285,-367643608.26193845,-363251279.76455677,-358303811.7656414,-363056493.974545,4918575.937813523,-14782093.841796024,-14590728.19776577,-14370811.22587454,-14580710.187989987,216638.32802818512,-4401169.259927215,-4350947.772734253,-4287307.296292992,-4346239.355454148,60065.91451755336,41575534.799827486,41859092.248159975,42100679.379383184,41844365.82110409,276685.96688042284,22917416.27765995,22917416.27765995,22917416.27765995,22917416.27765995,0,32021190.648967966,32241107.620859195,32432473.26488945,32231089.611083414,216638.32802818506,17650379.42309343,17650379.42309343,17650379.42309343,17650379.42309343,0,9554344.150859516,9617984.627300775,9668206.114493737,9613276.21002067,60065.91451755288,5267036.854566522,5267036.854566522,5267036.854566522,5267036.854566522,0,-14782093.841796024,-14590728.19776577,-14370811.22587454,-14580710.187989987,216638.32802818512,-4401169.259927215,-4350947.772734253,-4287307.296292992,-4346239.355454148,60065.91451755336,0,0,0,0,0,0,0,0,0,0,9554344.150859516,9617984.627300775,9668206.114493737,9613276.21002067,60065.91451755288,5267036.854566522,5267036.854566522,5267036.854566522,5267036.854566522,0
45-54,sat_fat,FL,mrh-eq,-519744.50877897115,-513407.3486851966,-505623.4073565912,-512899.7061466595,7445.149952166091,0,0,0,0,0,-519744.50877897115,-513407.3486851966,-505623.4073565912,-512899.7061466595,7445.149952166091,-367643608.26193845,-363251279.76455677,-358303811.7656414,-363056493.974545,4918575.937813523,-400378.03777219425,-395356.0710527261,-389314.2673667924,-394998.2335206329,5831.277417852948,-119366.47100677686,-118051.2776324705,-116309.13998979868,-117901.47262602649,1614.3430365194033,1126447.3044956673,1134231.2458242727,1140568.4059180473,1133723.6032857355,7445.149952166006,620823.897139076,620823.897139076,620823.897139076,620823.897139076,0,867293.5486276041,873335.352313538,878357.319033006,872977.5147814447,5831.277417853013,477979.2812608117,477979.2812608117,477979.2812608117,477979.2812608117,0,259153.75586806305,260895.89351073487,262211.08688504127,260746.08850429088,1614.343036519424,142844.61587826436,142844.61587826436,142844.61587826436,142844.61587826436,0,-400378.03777219425,-395356.0710527261,-389314.2673667924,-394998.2335206329,5831.277417852948,-119366.47100677686,-118051.2776324705,-116309.13998979868,-117901.47262602649,1614.3430365194033,0,0,0,0,0,0,0,0,0,0,259153.75586806305,260895.89351073487,262211.08688504127,260746.08850429088,1614.343036519424,142844.61587826436,142844.61587826436,142844.61587826436,142844.61587826436,0
45-54,sat_fat,Food_price,USD,-2921553.463418812,-2886138.1351079005,-2859355.4442828195,-2889167.130716964,32840.73206655376,0,0,0,0,0,-2921553.463418812,-2886138.1351079005,-2859355.4442828195,-2889167.130716964,32840.73206655376,-367643608.26193845,-363251279.76455677,-358303811.7656414,-363056493.974545,4918575.937813523,-2252159.185378,-2223958.322062627,-2203263.037991914,-2226591.8586397003,25835.67899410002,-669394.2780408115,-662179.8130452739,-656092.4062909061,-662575.2720772632,7009.356867529208,6408354.354003939,6435137.044829019,6470552.37313993,6438166.040438083,32840.732066553035,3548998.909721118,3548998.909721118,3548998.909721118,3548998.909721118,0,4937818.454618132,4958513.738688845,4986714.602004216,4961147.275265918,25835.678994099268,2734555.4166262182,2734555.4166262182,2734555.4166262182,2734555.4166262182,0,1470535.8993858062,1476623.3061401742,1483837.7711357116,1477018.7651721633,7009.3568675292045,814443.4930948999,814443.4930948999,814443.4930948999,814443.4930949,0,-2252159.185378,-2223958.322062627,-2203263.037991914,-2226591.8586397003,25835.67899410002,-669394.2780408115,-662179.8130452739,-656092.4062909061,-662575.2720772632,7009.356867529208,0,0,0,0,0,0,0,0,0,0,1470535.8993858062,1476623.3061401742,1483837.7711357116,1477018.7651721633,7009.3568675292045,814443.4930948999,814443.4930948999,814443.4930948999,814443.4930949,0
55-64,added_sugar,CED,MJ,-10835339.90445828,-10607694.647804601,-9662195.622670982,-10355816.132548483,654843.2072591146,0,0,0,0,0,-10835339.90445828,-10607694.647804601,-9662195.622670982,-10355816.132548483,654843.2072591146,-430240531.63550323,-421275993.3241835,-383581815.5270999,-411195418.0660207,26062818.408276495,-7181567.264478298,-7031084.533612595,-6404141.825833157,-6863905.594344617,434030.8025244514,-3653772.6399799827,-3576610.1141920066,-3258053.796837826,-3491910.538203865,220812.56200716255,18963658.613838226,19909157.63897185,20136802.895625528,19657279.12371573,654843.2072591163,9301462.991167245,9301462.991167245,9301462.991167245,9301462.991167245,0,12569342.27123041,13196284.97900985,13346767.709875556,13029106.039741874,434030.80252445175,6165200.445397256,6165200.445397256,6165200.445397256,6165200.445397255,0,6394316.342607815,6712872.659961995,6790035.18574997,6628173.083973852,220812.5620071621,3136262.545769987,3136262.545769987,3136262.545769987,3136262.545769987,0,-7181567.264478298,-7031084.533612595,-6404141.825833157,-6863905.594344617,434030.8025244514,-3653772.6399799827,-3576610.1141920066,-3258053.796837826,-3491910.538203865,220812.56200716255,0,0,0,0,0,0,0,0,0,0,6394316.342607815,6712872.659961995,6790035.18574997,6628173.083973852,220812.5620071621,3136262.545769987,3136262.545769987,3136262.545769987,3136262.545769987,0
