Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
added_sugar,CED,MJ,-81281331.1824733,-80341462.7799367,-77661745.67645366,-79730989.55153443,1977044.4193399302,0,0,0,0,0,-81281331.1824733,-80341462.7799367,-77661745.67645366,-79730989.55153443,1977044.4193399302,-3206831900.948173,-3166938097.6509266,-3061328263.2588005,-3143879841.1264076,79141587.11580221,-53875578.27934959,-53250818.99735765,-51476726.60324141,-52847544.22117368,1309967.2835188662,-27405752.90312372,-27090643.78257906,-26185019.07321227,-26883445.33036077,667078.4908370749,144614837.89094502,147294554.99442798,148234423.39696458,146684081.76602575,1977044.4193398887,66953092.21449127,66953092.21449127,66953092.21449127,66953092.21449127,0,95858308.61318111,97632401.00729735,98257160.28928925,97229126.23111337,1309967.2835188468,44381582.00993969,44381582.00993969,44381582.00993969,44381582.00993969,0,48756529.27776382,49662153.98713064,49977263.1076753,49454955.53491234,667078.4908370872,22571510.204551566,22571510.204551566,22571510.204551566,22571510.204551566,0,0,0,0,0,0,-27405752.90312372,-27090643.78257906,-26185019.07321227,-26883445.33036077,667078.4908370749,0,0,0,0,0,0,0,0,0,0,48756529.27776382,49662153.98713064,49977263.1076753,49454955.53491234,667078.4908370872,22571510.204551566,22571510.204551566,22571510.204551566,22571510.204551566,0
added_sugar,FL,mrh-eq,-3730900.3069822807,-3675159.001166842,-3557450.4516256736,-3653416.1086314986,93211.15350648724,0,0,0,0,0,-3730900.3069822807,-3675159.001166842,-3557450.4516256736,-3653416.1086314986,93211.15350648724,-3206831900.948173,-3166938097.6509266,-3061328263.2588005,-3143879841.1264076,79141587.11580221,-2473186.700806239,-2436157.0782124307,-2358234.721172388,-2421808.750336559,61763.921160574384,-1257713.6061760427,-1239001.9229544122,-1199215.7304532838,-1231607.358294939,31447.29770761738,6629903.404548201,6747611.9540893715,6803353.259904806,6725869.061554025,93211.15350648682,3072452.9529225263,3072452.9529225263,3072452.9529225263,3072452.9529225263,0,4395126.461144152,4473048.818184193,4510078.440778001,4458700.490308322,61763.92116057316,2036891.739971763,2036891.739971763,2036891.739971763,2036891.7399717632,0,2234776.9434040477,2274563.1359051773,2293274.8191268076,2267168.571245704,31447.29770761792,1035561.2129507643,1035561.2129507643,1035561.2129507643,1035561.2129507643,0,0,0,0,0,0,-1257713.6061760427,-1239001.9229544122,-1199215.7304532838,-1231607.358294939,31447.29770761738,0,0,0,0,0,0,0,0,0,0,2234776.9434040477,2274563.1359051773,2293274.8191268076,2267168.571245704,31447.29770761792,1035561.2129507643,1035561.2129507643,1035561.2129507643,1035561.2129507643,0
added_sugar,Food_price,USD,-137583433.05833644,-137547438.26294193,-133465439.34511401,-136127787.69366705,2491791.992484606,0,0,0,0,0,-137583433.05833644,-137547438.26294193,-133465439.34511401,-136127787.69366705,2491791.992484606,-3206831900.948173,-3166938097.6509266,-3061328263.2588005,-3143879841.1264076,79141587.11580221,-91185480.74619488,-91163357.91644913,-88458310.15260622,-90221980.74659048,1650721.4500880055,-46397952.312141575,-46384080.34649279,-45007129.19250773,-45905806.94707655,841071.2799021456,248126490.82313353,252208489.74096137,252244484.53635603,250788839.17168656,2491791.992484607,114661051.47801948,114661051.47801948,114661051.47801948,114661051.47801948,0,164458034.45334,167163082.2171829,167185205.04692867,166221705.04732427,1650721.4500880183,75999724.30073386,75999724.30073386,75999724.30073386,75999724.30073386,0,83668456.36979349,85045407.52377848,85059279.48942721,84567134.12436225,841071.2799020852,38661327.177285686,38661327.177285686,38661327.177285686,38661327.177285686,0,0,0,0,0,0,-46397952.312141575,-46384080.34649279,-45007129.19250773,-45905806.94707655,841071.2799021456,0,0,0,0,0,0,0,0,0,0,83668456.36979349,85045407.52377848,85059279.48942721,84567134.12436225,841071.2799020852,38661327.177285686,38661327.177285686,38661327.177285686,38661327.177285686,0
oil,CED,MJ,-1294865.0470604135,-1284601.3525949183,-1252748.3212880986,-1277026.1466856815,23117.099702803804,0,0,0,0,0,-1294865.0470604135,-1284601.3525949183,-1252748.3212880986,-1277026.1466856815,23117.099702803804,-138941672.40894708,-138217564.3858805,-134977659.80394527,-137334828.75118974,2221971.6258620876,-1076525.3461561615,-1068515.5404488072,-1041344.1780504988,-1061792.187223911,19410.302313130127,-218339.70090424744,-216085.8121461094,-211404.14323760016,-215233.95946176862,3724.0948493522596,74576247.34685226,74608100.37815905,74618364.07262455,74600525.17224984,23117.09970279135,73323499.02556409,73323499.02556409,73323499.02556409,73323499.02556409,0,62268127.43258261,62295298.794980936,62303308.600688264,62288575.44175603,19410.30231312912,61226783.25453217,61226783.25453217,61226783.25453217,61226783.25453218,0,12308119.91426958,12312801.583178092,12315055.471936231,12311949.730493749,3724.094849354927,12096715.771031985,12096715.771031985,12096715.771031985,12096715.771031985,0,0,0,0,0,0,-218339.70090424744,-216085.8121461094,-211404.14323760016,-215233.95946176862,3724.0948493522596,0,0,0,0,0,0,0,0,0,0,12308119.91426958,12312801.583178092,12315055.471936231,12311949.730493749,3724.094849354927,12096715.771031985,12096715.771031985,12096715.771031985,12096715.771031985,0
oil,FL,mrh-eq,-65846.16614841623,-63857.0184067683,-63607.78386182395,-64467.51426526078,1291.2935140804886,0,0,0,0,0,-65846.16614841623,-63857.0184067683,-63607.78386182395,-64467.51426526078,1291.2935140804886,-138941672.40894708,-138217564.3858805,-134977659.80394527,-137334828.75118974,2221971.6258620876,-54742.94755202365,-53078.94437531689,-52902.40595152118,-53600.861832478666,1068.9667408082173,-11103.218596392471,-10778.074031451297,-10705.377910302823,-10866.652432782068,222.99933362595095,3795072.2566037658,3795321.4911487126,3797310.63889036,3795931.9870072044,1291.293514080955,3731464.4727419424,3731464.4727419424,3731464.4727419424,3731464.4727419424,0,3168680.2886672863,3168856.827091081,3170520.8302677874,3169378.744548243,1068.9667408075088,3115777.8827157635,3115777.8827157635,3115777.8827157635,3115777.8827157635,0,626391.9679364809,626464.6640576299,626789.8086225708,626553.2424589604,222.99933362598532,615686.5900261784,615686.5900261784,615686.5900261784,615686.5900261784,0,0,0,0,0,0,-11103.218596392471,-10778.074031451297,-10705.377910302823,-10866.652432782068,222.99933362595095,0,0,0,0,0,0,0,0,0,0,626391.9679364809,626464.6640576299,626789.8086225708,626553.2424589604,222.99933362598532,615686.5900261784,615686.5900261784,615686.5900261784,615686.5900261784,0
oil,Food_price,USD,-1278717.0000582952,-1083521.754316455,-965271.4155133076,-1110519.9672774,166620.0088290789,0,0,0,0,0,-1278717.0000582952,-1083521.754316455,-965271.4155133076,-1110519.9672774,166620.0088290789,-138941672.40894708,-138217564.3858805,-134977659.80394527,-137334828.75118974,2221971.6258620876,-1064551.967060521,-901874.536767545,-802742.8226478598,-924171.2792844892,139140.66244733447,-214165.03299777364,-181647.21754891175,-162528.592865448,-186348.6879929111,27480.37856497533,53372362.15254868,53490612.49135186,53685807.73709365,53517610.70431278,166620.00882906799,52407090.73703536,52407090.73703536,52407090.73703536,52407090.73703536,0,44561771.87531589,44660903.58943554,44823581.01972849,44683200.33195249,139140.66244730176,43759029.05266805,43759029.05266805,43759029.05266805,43759029.05266805,0,8810590.277232807,8829708.901916267,8862226.717365129,8834410.372360267,27480.378564973267,8648061.684367355,8648061.684367355,8648061.684367355,8648061.684367355,0,0,0,0,0,0,-214165.03299777364,-181647.21754891175,-162528.592865448,-186348.6879929111,27480.37856497533,0,0,0,0,0,0,0,0,0,0,8810590.277232807,8829708.901916267,8862226.717365129,8834410.372360267,27480.378564973267,8648061.684367355,8648061.684367355,8648061.684367355,8648061.684367355,0
sat_fat,CED,MJ,-208454641.00694263,-207612610.6291431,-206397339.1766348,-207481648.84854352,1088714.0907745063,0,0,0,0,0,-208454641.00694263,-207612610.6291431,-206397339.1766348,-207481648.84854352,1088714.0907745063,-4027722886.232949,-4011978301.4173074,-3989266520.355444,-4009533671.155475,20350615.66615124,-160351660.3933526,-159789393.60162523,-158836601.58172357,-159652367.20577458,806181.0822570769,-48102980.61359006,-47823217.02751793,-47560737.594911225,-47829281.64276896,285439.38621379127,425477522.6953981,426692794.14790624,427534824.5257059,426561832.3673067,1088714.0907744537,219080183.51876324,219080183.51876324,219080183.51876324,219080183.5187632,0,327272357.7541474,328225149.7740492,328787416.56577665,328088123.37819856,806181.0822571813,168435756.17242408,168435756.17242408,168435756.17242408,168435756.17242408,0,98205164.94125035,98467644.37385708,98747407.95992924,98473708.9891081,285439.3862138175,50644427.346339114,50644427.346339114,50644427.346339114,50644427.346339114,0,0,0,0,0,0,-48102980.61359006,-47823217.02751793,-47560737.594911225,-47829281.64276896,285439.38621379127,0,0,0,0,0,0,0,0,0,0,98205164.94125035,98467644.37385708,98747407.95992924,98473708.9891081,285439.3862138175,50644427.346339114,50644427.346339114,50644427.346339114,50644427.346339114,0
sat_fat,FL,mrh-eq,-5638273.833140196,-5610501.878340379,-5577885.6700194515,-5608802.140262797,31817.313137328994,0,0,0,0,0,-5638273.833140196,-5610501.878340379,-5577885.6700194515,-5608802.140262797,31817.313137328994,-4027722886.232949,-4011978301.4173074,-3989266520.355444,-4009533671.155475,20350615.66615124,-4335930.191113647,-4316906.495191643,-4291305.021973539,-4314598.503157924,23571.82755230796,-1302343.642026547,-1293595.3831487363,-1286580.6480459103,-1294203.6371048714,8313.018872116398,11504815.785702277,11537431.994023208,11565203.948823018,11535732.255945621,31817.313137326328,5926930.115682828,5926930.115682828,5926930.115682828,5926930.115682828,0,8846788.899105735,8872390.372323843,8891414.068245847,8870082.380290123,23571.82755231035,4555483.877132198,4555483.877132198,4555483.877132198,4555483.877132198,0,2658026.8865965395,2665041.621699366,2673789.880577175,2665649.8756555,8313.018872115787,1371446.2385506288,1371446.2385506288,1371446.2385506288,1371446.2385506288,0,0,0,0,0,0,-1302343.642026547,-1293595.3831487363,-1286580.6480459103,-1294203.6371048714,8313.018872116398,0,0,0,0,0,0,0,0,0,0,2658026.8865965395,2665041.621699366,2673789.880577175,2665649.8756555,8313.018872115787,1371446.2385506288,1371446.2385506288,1371446.2385506288,1371446.2385506288,0
sat_fat,Food_price,USD,-23717424.66482197,-23711220.71006808,-23481743.013297558,-23632879.046202596,141385.01243899897,0,0,0,0,0,-23717424.66482197,-23711220.71006808,-23481743.013297558,-23632879.046202596,141385.01243899897,-4027722886.232949,-4011978301.4173074,-3989266520.355444,-4009533671.155475,20350615.66615124,-18258842.233943917,-18243690.199081883,-18076522.454622973,-18190351.353609294,106497.27507867545,-5467059.5594015485,-5458111.479293422,-5404749.607089957,-5442527.692593303,35463.134720985945,48526712.42559197,48756190.12236244,48762394.07711635,48677848.45849698,141385.01243897877,25044969.412294365,25044969.412294365,25044969.412294365,25044969.41229437,0,37337398.725048825,37504566.46950776,37519718.50436978,37451227.62403516,106497.2750786899,19260876.270425845,19260876.270425845,19260876.270425845,19260876.270425845,0,11188842.748958487,11242204.621161943,11251152.701270066,11226620.834461825,35463.1347209807,5784093.141868521,5784093.141868521,5784093.141868521,5784093.141868521,0,0,0,0,0,0,-5467059.5594015485,-5458111.479293422,-5404749.607089957,-5442527.692593303,35463.134720985945,0,0,0,0,0,0,0,0,0,0,11188842.748958487,11242204.621161943,11251152.701270066,11226620.834461825,35463.1347209807,5784093.141868521,5784093.141868521,5784093.141868521,5784093.141868521,0
