sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_upper_bound (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_upper_bound (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_upper_bound (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_upper_bound (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,inedible_impact_lower_bound (2.5th percentile),inedible_impact_median,inedible_upper_bound (97.5th percentile),inedible_consumed_impact_mean,inedible_impact_SD,wasted_impact_lower_bound (2.5th percentile),wasted_impact_median,wasted_unconsumed_upper_bound (97.5th percentile),wasted_unconsumed_impact_mean,wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_upper_bound (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_upper_bound (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_unconsumed_wasted_upper_bound (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,NHB,added_sugar,FL,mrh-eq,-295987.66610996187,-291653.2142107492,-288540.0090327417,-292081.7218322247,3937.3467095419737,0,0,0,0,0,-295987.66610996187,-291653.2142107492,-288540.0090327417,-292081.7218322247,3937.3467095419737,-268344818.44218782,-264843609.34862244,-261232146.99783832,-264804923.99521235,3743661.198556471,-196073.52249699674,-193179.8920531396,-191126.52063558673,-193474.71978166743,2616.1745186207872,-99914.14361296507,-98473.32215760967,-97413.4883971546,-98607.00205055716,1321.2162178978751,471355.4671057214,474468.67228372913,478803.124182942,474897.17990520457,3937.346709542175,182815.45807297982,182815.45807297982,182815.45807297982,182815.45807297982,0,312229.14109772904,314282.5125152818,317176.1429591389,314577.3402438097,2616.1745186207054,121102.62046214218,121102.62046214218,121102.62046214218,121102.62046214218,0,159126.3260079922,160186.1597684474,161626.98122380275,160319.83966139483,1321.2162178979072,61712.83761083766,61712.83761083766,61712.83761083766,61712.83761083766,0,0,0,0,0,0,-99914.14361296507,-98473.32215760967,-97413.4883971546,-98607.00205055716,1321.2162178978751,0,0,0,0,0,0,0,0,0,0,159126.3260079922,160186.1597684474,161626.98122380275,160319.83966139483,1321.2162178979072,61712.83761083766,61712.83761083766,61712.83761083766,61712.83761083766,0
Female,NHB,added_sugar,Food_price,USD,-11425837.59978683,-11363690.19905934,-11262541.429915758,-11350005.508387027,86758.61165555834,0,0,0,0,0,-11425837.59978683,-11363690.19905934,-11262541.429915758,-11350005.508387027,86758.61165555834,-268344818.44218782,-264843609.34862244,-261232146.99783832,-264804923.99521235,3743661.198556471,-7567422.90702021,-7525451.262878576,-7458458.774866479,-7516672.019415256,57851.330551170795,-3858414.692766625,-3838238.9361807685,-3804082.6550492784,-3833333.488971775,28909.650122187733,18361348.557972405,18462497.327116,18524644.72784347,18448812.636443675,86758.61165555698,7098807.12805665,7098807.12805665,7098807.12805665,7098807.12805665,0,12159856.007732023,12226848.495744111,12268820.139885742,12218069.252280794,57851.330551165905,4701397.23286554,4701397.23286554,4701397.23286554,4701397.23286554,0,6201492.550240389,6235648.831371881,6255824.58795773,6230743.384162883,28909.650122185405,2397409.8951911083,2397409.8951911083,2397409.8951911083,2397409.8951911083,0,0,0,0,0,0,-3858414.692766625,-3838238.9361807685,-3804082.6550492784,-3833333.488971775,28909.650122187733,0,0,0,0,0,0,0,0,0,0,6201492.550240389,6235648.831371881,6255824.58795773,6230743.384162883,28909.650122185405,2397409.8951911083,2397409.8951911083,2397409.8951911083,2397409.8951911083,0
Female,NHB,oil,CED,MJ,-724891.3209841261,-707130.8865531096,-592047.1031714636,-672982.3430616606,75915.21785462435,0,0,0,0,0,-724891.3209841261,-707130.8865531096,-592047.1031714636,-672982.3430616606,75915.21785462435,-78266533.90768093,-76395407.60436018,-63948478.55359548,-72684599.6228009,8192443.71301023,-605262.2171198537,-590436.9890665964,-494424.1078502715,-561950.093219906,63337.97020409403,-119629.10386427245,-116693.89748651277,-97622.99532119227,-111032.2498417546,12577.248355412978,5193833.050096496,5308916.833478142,5326677.267909159,5274768.289986693,75915.21785462422,4601785.946925031,4601785.946925031,4601785.946925031,4601785.946925031,0,4337268.375081409,4433281.256297735,4448106.484350992,4404794.360451044,63337.97020409492,3842844.2672311384,3842844.2672311384,3842844.2672311384,3842844.2672311384,0,856564.6750150863,875635.577180407,878570.7835581664,869973.9295356487,12577.248355413012,758941.6796938946,758941.6796938946,758941.6796938946,758941.6796938946,0,0,0,0,0,0,-119629.10386427245,-116693.89748651277,-97622.99532119227,-111032.2498417546,12577.248355412978,0,0,0,0,0,0,0,0,0,0,856564.6750150863,875635.577180407,878570.7835581664,869973.9295356487,12577.248355413012,758941.6796938946,758941.6796938946,758941.6796938946,758941.6796938946,0
Female,NHB,oil,FL,mrh-eq,-36157.17372072243,-35032.59274847349,-29559.44185299456,-33506.77874032262,3715.4099723269915,0,0,0,0,0,-36157.17372072243,-35032.59274847349,-29559.44185299456,-33506.77874032262,3715.4099723269915,-78266533.90768093,-76395407.60436018,-63948478.55359548,-72684599.6228009,8192443.71301023,-30190.442488790435,-29251.506932322576,-24685.487650335515,-27978.84597600005,3099.8960407941713,-5966.7312319319835,-5781.085816150917,-4873.954202659044,-5527.932764322565,615.514051512342,258224.0030004118,263697.15389589086,264821.73486813984,262171.3398877399,3715.409972327104,228664.56114741752,228664.56114741752,228664.56114741752,228664.56114741752,0,215638.70647664956,220204.72575863687,221143.66131510457,218932.06480231418,3099.896040794254,190953.21882631426,190953.21882631426,190953.21882631426,190953.2188263143,0,42585.2965237622,43492.428137254064,43678.07355303513,43239.27508542571,615.5140515123436,37711.34232110313,37711.34232110313,37711.34232110313,37711.34232110313,0,0,0,0,0,0,-5966.7312319319835,-5781.085816150917,-4873.954202659044,-5527.932764322565,615.514051512342,0,0,0,0,0,0,0,0,0,0,42585.2965237622,43492.428137254064,43678.07355303513,43239.27508542571,615.5140515123436,37711.34232110313,37711.34232110313,37711.34232110313,37711.34232110313,0
Female,NHB,oil,Food_price,USD,-459428.8303439609,-414420.9697800098,-317925.6879426747,-396355.2079296996,76100.95136999397,0,0,0,0,0,-459428.8303439609,-414420.9697800098,-317925.6879426747,-396355.2079296996,76100.95136999397,-78266533.90768093,-76395407.60436018,-63948478.55359548,-72684599.6228009,8192443.71301023,-383674.4256456846,-346040.23309879034,-265568.0371926362,-331009.3547271202,63509.58479082038,-75754.40469827695,-68380.7366812201,-52357.65075003801,-65345.85320257966,12591.44470648768,3086997.189729918,3183492.4715672536,3228500.332131205,3165426.7097169436,76100.95136999457,2769071.501787245,2769071.501787245,2769071.501787245,2769071.501787245,0,2578232.521693147,2658704.7175993,2696338.910146194,2643673.83922763,63509.584790819616,2312664.4845005115,2312664.4845005115,2312664.4845005115,2312664.4845005115,0,508764.6680367714,524787.753967954,532161.4219850108,521752.8704893133,12591.444706487966,456407.0172867336,456407.0172867336,456407.0172867336,456407.01728673355,0,0,0,0,0,0,-75754.40469827695,-68380.7366812201,-52357.65075003801,-65345.85320257966,12591.44470648768,0,0,0,0,0,0,0,0,0,0,508764.6680367714,524787.753967954,532161.4219850108,521752.8704893133,12591.444706487966,456407.0172867336,456407.0172867336,456407.0172867336,456407.01728673355,0
Female,NHB,sat_fat,CED,MJ,-11313154.217730395,-10961068.970808342,-10905866.548973316,-11065238.38311958,232571.46702841917,0,0,0,0,0,-11313154.217730395,-10961068.970808342,-10905866.548973316,-11065238.38311958,232571.46702841917,-236125412.39537427,-228815738.5764922,-227499441.9813087,-230918677.95322856,4891648.405935381,-8732136.784555603,-8457397.519881194,-8413638.746618437,-8538443.306341425,181731.43556980044,-2581017.4331747885,-2503671.4509271393,-2492227.8023548694,-2526795.0767781492,50841.408959011984,23640444.054699127,23695646.476534147,24047731.723456196,23799815.888845384,232571.46702841442,12734577.505725825,12734577.505725825,12734577.505725825,12734577.505725825,0,18236707.885500535,18280466.658763267,18555205.92343767,18361512.445223503,181731.4355697877,9823069.138882061,9823069.138882061,9823069.138882061,9823069.138882061,0,5403736.1691986155,5415179.817770883,5492525.800018532,5438303.443621893,50841.408959011234,2911508.3668437446,2911508.3668437446,2911508.3668437446,2911508.3668437446,0,0,0,0,0,0,-2581017.4331747885,-2503671.4509271393,-2492227.8023548694,-2526795.0767781492,50841.408959011984,0,0,0,0,0,0,0,0,0,0,5403736.1691986155,5415179.817770883,5492525.800018532,5438303.443621893,50841.408959011234,2911508.3668437446,2911508.3668437446,2911508.3668437446,2911508.3668437446,0
Female,NHB,sat_fat,FL,mrh-eq,-297383.0934442967,-288264.86341697315,-286961.1142956188,-291006.7865418746,5977.173105566225,0,0,0,0,0,-297383.0934442967,-288264.86341697315,-286961.1142956188,-291006.7865418746,5977.173105566225,-236125412.39537427,-228815738.5764922,-227499441.9813087,-230918677.95322856,4891648.405935381,-229510.94308693707,-222393.9984962296,-221356.80282476108,-224527.2437310503,4672.4014081027,-67872.15035735967,-65870.86492074351,-65604.31147085757,-66479.54281082429,1304.8165163665822,622096.4640428908,623400.2131642452,632518.4431915692,626142.1362891468,5977.173105566545,335135.3497472723,335135.3497472723,335135.3497472723,335135.3497472723,0,479837.77008368634,480874.96575515455,487991.91034586227,483008.2109899754,4672.4014081027335,258480.9672589252,258480.9672589252,258480.9672589252,258480.9672589252,0,142258.69395920463,142525.24740909057,144526.53284570677,143133.9252991714,1304.8165163666122,76654.38248834718,76654.38248834718,76654.38248834718,76654.38248834718,0,0,0,0,0,0,-67872.15035735967,-65870.86492074351,-65604.31147085757,-66479.54281082429,1304.8165163665822,0,0,0,0,0,0,0,0,0,0,142258.69395920463,142525.24740909057,144526.53284570677,143133.9252991714,1304.8165163666122,76654.38248834718,76654.38248834718,76654.38248834718,76654.38248834718,0
Female,NHB,sat_fat,Food_price,USD,-1333162.990792614,-1309160.8304596532,-1293079.0193452484,-1311939.900360901,21233.665130577883,0,0,0,0,0,-1333162.990792614,-1309160.8304596532,-1293079.0193452484,-1311939.900360901,21233.665130577883,-236125412.39537427,-228815738.5764922,-227499441.9813087,-230918677.95322856,4891648.405935381,-1029035.5779920216,-1010010.5959391976,-997482.9974906228,-1012290.3796599867,16723.57413684846,-304127.4128005935,-299150.2345204546,-295596.0218546252,-299649.520700914,4510.976922346048,2798599.1708172127,2814680.9819316184,2838683.1422645785,2817460.0518328655,21233.665130577825,1505520.1514719639,1505520.1514719639,1505520.1514719639,1505520.1514719639,0,2158730.1060238113,2171257.704472385,2190282.6865252093,2173537.488193175,16723.574136847998,1161247.1085331875,1161247.1085331875,1161247.1085331875,1161247.1085331875,0,639869.0647934027,643423.2774592324,648400.4557393707,643922.5636396916,4510.976922345876,344273.0429387768,344273.0429387768,344273.0429387768,344273.0429387768,0,0,0,0,0,0,-304127.4128005935,-299150.2345204546,-295596.0218546252,-299649.520700914,4510.976922346048,0,0,0,0,0,0,0,0,0,0,639869.0647934027,643423.2774592324,648400.4557393707,643922.5636396916,4510.976922345876,344273.0429387768,344273.0429387768,344273.0429387768,344273.0429387768,0
Female,NHW,added_sugar,CED,MJ,-29303323.059241336,-28519856.8381422,-27553494.78581121,-28455682.862271372,922637.6259331071,0,0,0,0,0,-29303323.059241336,-28519856.8381422,-27553494.78581121,-28455682.862271372,922637.6259331071,-1177776697.6979313,-1146287398.2312284,-1107969437.282743,-1143891376.658673,36799212.421886794,-19420815.086423084,-18901365.352262475,-18260705.31058778,-18858835.41980139,611693.9843052531,-9882507.972818246,-9618491.485879729,-9292789.475223454,-9596847.44246999,310943.6421180812,48784121.21560851,49750483.26793949,50533949.4890386,49686309.29206866,922637.6259330926,21230626.429797284,21230626.429797284,21230626.429797284,21230626.429797284,0,32330722.72322384,32971382.764898535,33490832.49905914,32928852.832437452,611693.9843052494,14070017.412636062,14070017.412636062,14070017.412636062,14070017.412636062,0,16453398.492384655,16779100.503040954,17043116.989979453,16757456.459631199,310943.6421180839,7160609.017161211,7160609.017161211,7160609.017161211,7160609.01716121,0,0,0,0,0,0,-9882507.972818246,-9618491.485879729,-9292789.475223454,-9596847.44246999,310943.6421180812,0,0,0,0,0,0,0,0,0,0,16453398.492384655,16779100.503040954,17043116.989979453,16757456.459631199,310943.6421180839,7160609.017161211,7160609.017161211,7160609.017161211,7160609.01716121,0
Female,NHW,added_sugar,FL,mrh-eq,-1396762.188654535,-1359625.891655616,-1316904.800213024,-1357666.3146578362,42064.451048595336,0,0,0,0,0,-1396762.188654535,-1359625.891655616,-1316904.800213024,-1357666.3146578362,42064.451048595336,-1177776697.6979313,-1146287398.2312284,-1107969437.282743,-1143891376.658673,36799212.421886794,-925710.1672457326,-901088.6590607313,-872766.4746002369,-899790.1761570495,27887.782611660117,-471052.0214088028,-458537.23259488563,-444138.32561278704,-457876.1385007869,14176.66845500748,2329683.576279211,2372404.667721804,2409540.9647207195,2370445.0907240226,42064.4510485947,1012778.776066185,1012778.776066185,1012778.776066185,1012778.776066185,0,1543961.6270420565,1572283.8115025484,1596905.3196875495,1570985.3285988674,27887.782611658637,671195.1524418184,671195.1524418184,671195.1524418184,671195.1524418184,0,785721.9492371547,800120.8562192541,812635.6450331705,799459.7621251548,14176.668455007559,341583.623624368,341583.623624368,341583.623624368,341583.623624368,0,0,0,0,0,0,-471052.0214088028,-458537.23259488563,-444138.32561278704,-457876.1385007869,14176.66845500748,0,0,0,0,0,0,0,0,0,0,785721.9492371547,800120.8562192541,812635.6450331705,799459.7621251548,14176.668455007559,341583.623624368,341583.623624368,341583.623624368,341583.623624368,0
Female,NHW,added_sugar,Food_price,USD,-51909047.983380936,-50732344.53625027,-49950789.76763379,-50870993.19537806,1037632.9781284129,0,0,0,0,0,-51909047.983380936,-50732344.53625027,-49950789.76763379,-50870993.19537806,1037632.9781284129,-1177776697.6979313,-1146287398.2312284,-1107969437.282743,-1143891376.658673,36799212.421886794,-34402441.622589335,-33622163.54792419,-33103743.09459538,-33714043.415059745,688141.4082552943,-17506606.36079164,-17110180.988326065,-16847046.673038412,-17156949.780318316,349491.5778354779,88316352.50938144,89097907.277998,90274610.72512855,89236555.93712571,1037632.9781283803,38365562.74174763,38365562.74174763,38365562.74174763,38365562.74174763,0,58529212.33694287,59047632.79027174,59827910.86493686,59139512.65740726,688141.40825531,25425469.24234756,25425469.24234756,25425469.24234756,25425469.242347557,0,29787140.17243853,30050274.487726163,30446699.86019174,30097043.279718425,349491.5778354715,12940093.49940012,12940093.49940012,12940093.49940012,12940093.499400118,0,0,0,0,0,0,-17506606.36079164,-17110180.988326065,-16847046.673038412,-17156949.780318316,349491.5778354779,0,0,0,0,0,0,0,0,0,0,29787140.17243853,30050274.487726163,30446699.86019174,30097043.279718425,349491.5778354715,12940093.49940012,12940093.49940012,12940093.49940012,12940093.499400118,0
Female,NHW,oil,CED,MJ,-1831086.3526218617,-1673140.4479278475,-1527037.9207261838,-1677296.018977795,160065.95259041977,0,0,0,0,0,-1831086.3526218617,-1673140.4479278475,-1527037.9207261838,-1677296.018977795,160065.95259041977,-197608107.3967105,-180585938.7773165,-164913285.98756662,-181059453.10350743,17212686.258318946,-1526178.4734852007,-1394964.9255631638,-1272952.908988769,-1398193.5330535646,133305.9393798275,-304907.8791366616,-278175.5223646808,-254085.0117374155,-279102.48592423013,26760.92109387931,25294632.95339436,25440735.48059602,25598681.385290038,25444891.051645968,160065.95259042006,23767595.03266818,23767595.03266818,23767595.03266818,23767595.032668184,0,21091916.092678163,21213928.109252557,21345141.657174584,21217156.716742955,133305.9393798236,19818963.183689404,19818963.183689404,19818963.183689404,19818963.183689404,0,4202716.860716205,4226807.371343468,4253539.72811545,4227734.334903019,26760.921093878318,3948631.848978788,3948631.848978788,3948631.848978788,3948631.848978788,0,0,0,0,0,0,-304907.8791366616,-278175.5223646808,-254085.0117374155,-279102.48592423013,26760.92109387931,0,0,0,0,0,0,0,0,0,0,4202716.860716205,4226807.371343468,4253539.72811545,4227734.334903019,26760.921093878318,3948631.848978788,3948631.848978788,3948631.848978788,3948631.848978788,0
Female,NHW,oil,FL,mrh-eq,-93269.40359973717,-84146.72310584677,-76051.03359360466,-84507.07081870582,9067.671652862242,0,0,0,0,0,-93269.40359973717,-84146.72310584677,-76051.03359360466,-84507.07081870582,9067.671652862242,-197608107.3967105,-180585938.7773165,-164913285.98756662,-181059453.10350743,17212686.258318946,-77740.13623475045,-70157.10484548546,-63397.31345478561,-70445.96098533289,7552.997851548182,-15529.267364986637,-13989.618260361267,-12653.720138819135,-14061.109833372931,1514.7117883419385,1295914.0454101006,1304009.7349223418,1313132.4154162337,1304370.0826352017,9067.67165286277,1219863.011816495,1219863.011816495,1219863.011816495,1219863.011816495,0,1080597.588994006,1087357.3803847062,1094940.4117739706,1087646.2365245533,7552.997851548072,1017200.2755392201,1017200.2755392201,1017200.2755392201,1017200.27553922,0,215316.45641609465,216652.35453763657,218192.0036422622,216723.8461106484,1514.7117883419712,202662.73627727537,202662.73627727537,202662.73627727537,202662.73627727537,0,0,0,0,0,0,-15529.267364986637,-13989.618260361267,-12653.720138819135,-14061.109833372931,1514.7117883419385,0,0,0,0,0,0,0,0,0,0,215316.45641609465,216652.35453763657,218192.0036422622,216723.8461106484,1514.7117883419712,202662.73627727537,202662.73627727537,202662.73627727537,202662.73627727537,0
Female,NHW,oil,Food_price,USD,-1415501.5642435206,-1221517.663728367,-1107662.9887627217,-1249633.1814650365,163839.67864967356,0,0,0,0,0,-1415501.5642435206,-1221517.663728367,-1107662.9887627217,-1249633.1814650365,163839.67864967356,-197608107.3967105,-180585938.7773165,-164913285.98756662,-181059453.10350743,17212686.258318946,-1179924.7108923353,-1018601.94224115,-923416.4721693431,-1041808.0119181251,136491.98524855115,-235576.8533511855,-202915.721487218,-184246.51659337888,-207825.1695469122,27348.482000184133,19852872.63888939,19966727.31385502,20160711.21437018,19994842.831591696,163839.67864967088,18745209.650126662,18745209.650126662,18745209.650126662,18745209.650126662,0,16555741.955206081,16650927.425277894,16812250.193929076,16674133.494954867,136491.98524855112,15632325.483036755,15632325.483036755,15632325.483036755,15632325.483036755,0,3297130.683683298,3315799.8885771385,3348461.020441104,3320709.3366368315,27348.48200018394,3112884.167089919,3112884.167089919,3112884.167089919,3112884.167089919,0,0,0,0,0,0,-235576.8533511855,-202915.721487218,-184246.51659337888,-207825.1695469122,27348.482000184133,0,0,0,0,0,0,0,0,0,0,3297130.683683298,3315799.8885771385,3348461.020441104,3320709.3366368315,27348.48200018394,3112884.167089919,3112884.167089919,3112884.167089919,3112884.167089919,0
Female,NHW,sat_fat,CED,MJ,-77360417.02707918,-76170989.09766391,-75673338.54889913,-76413718.0031553,912479.2624160353,0,0,0,0,0,-77360417.02707918,-76170989.09766391,-75673338.54889913,-76413718.0031553,912479.2624160353,-1466212462.2622266,-1444427021.060091,-1434370994.6936505,-1448542605.2129662,17133489.108885746,-60262734.35589157,-59343233.27247706,-58949164.18219776,-59527595.37533152,709549.5939831819,-17097682.671187613,-16827755.825186864,-16724174.366701366,-16886122.627823796,202977.8650805696,147169661.66199094,147667312.21075568,148856740.140171,147910041.1162471,912479.262416033,71496323.11309186,71496323.11309186,71496323.11309186,71496323.11309186,0,114643489.7369516,115037558.82723077,115957059.91064538,115221920.9300853,709549.5939831828,55694325.55475383,55694325.55475383,55694325.55475383,55694325.55475383,0,32526171.925039347,32629753.383524843,32899680.229525603,32688120.186161775,202977.86508057636,15801997.558337977,15801997.558337977,15801997.558337977,15801997.558337977,0,0,0,0,0,0,-17097682.671187613,-16827755.825186864,-16724174.366701366,-16886122.627823796,202977.8650805696,0,0,0,0,0,0,0,0,0,0,32526171.925039347,32629753.383524843,32899680.229525603,32688120.186161775,202977.86508057636,15801997.558337977,15801997.558337977,15801997.558337977,15801997.558337977,0
Female,NHW,sat_fat,FL,mrh-eq,-2059604.8349993858,-2026876.063771828,-2014597.9674399998,-2034051.7391738382,24489.401642703575,0,0,0,0,0,-2059604.8349993858,-2026876.063771828,-2014597.9674399998,-2034051.7391738382,24489.401642703575,-1466212462.2622266,-1444427021.060091,-1434370994.6936505,-1448542605.2129662,17133489.108885746,-1604304.139111198,-1578996.554909074,-1569265.602445909,-1584462.0397297612,19039.07778845073,-455300.6958881887,-447879.5088627534,-445332.3649940905,-449589.69944407704,5451.533784503263,3917712.05326508,3929990.1495969095,3962718.920824469,3937165.8249989203,24489.40164270522,1903114.085825083,1903114.085825083,1903114.085825083,1903114.085825083,0,3051664.8860947937,3061395.8385579586,3086703.422760083,3066861.3233786463,19039.07778845105,1482399.2836488844,1482399.2836488844,1482399.2836488844,1482399.2836488846,0,866047.1671702882,868594.3110389507,876015.4980643868,870304.5016202746,5451.533784503578,420714.8021761973,420714.8021761973,420714.8021761973,420714.8021761973,0,0,0,0,0,0,-455300.6958881887,-447879.5088627534,-445332.3649940905,-449589.69944407704,5451.533784503263,0,0,0,0,0,0,0,0,0,0,866047.1671702882,868594.3110389507,876015.4980643868,870304.5016202746,5451.533784503578,420714.8021761973,420714.8021761973,420714.8021761973,420714.8021761973,0
Female,NHW,sat_fat,Food_price,USD,-8669895.099357238,-8492872.038110204,-8394421.624965794,-8520441.388321651,146938.77416359461,0,0,0,0,0,-8669895.099357238,-8492872.038110204,-8394421.624965794,-8520441.388321651,146938.77416359461,-1466212462.2622266,-1444427021.060091,-1434370994.6936505,-1448542605.2129662,17133489.108885746,-6754539.620690201,-6617291.535609028,-6539801.1249276195,-6638259.140661578,114469.68911633138,-1915355.478667044,-1875580.5025011844,-1854620.5000381651,-1882182.2476600755,32473.0389235976,16346076.861181807,16444527.274326237,16621550.335573245,16472096.624537667,146938.7741635885,7951655.236216016,7951655.236216016,7951655.236216016,7951655.236216016,0,12734701.990277749,12812192.400959155,12949440.486040313,12833160.0060117,114469.6891163216,6194900.86535011,6194900.86535011,6194900.86535011,6194900.8653501095,0,3611374.870904068,3632334.8733670884,3672109.8495329455,3638936.6185259786,32473.03892359685,1756754.3708659036,1756754.3708659036,1756754.3708659036,1756754.3708659036,0,0,0,0,0,0,-1915355.478667044,-1875580.5025011844,-1854620.5000381651,-1882182.2476600755,32473.0389235976,0,0,0,0,0,0,0,0,0,0,3611374.870904068,3632334.8733670884,3672109.8495329455,3638936.6185259786,32473.03892359685,1756754.3708659036,1756754.3708659036,1756754.3708659036,1756754.3708659036,0
Female,OTH,added_sugar,CED,MJ,-3275895.23587186,-3168782.6359903826,-3163522.7411412224,-3204520.4272297923,66752.05028882588,0,0,0,0,0,-3275895.23587186,-3168782.6359903826,-3163522.7411412224,-3204520.4272297923,66752.05028882588,-129901114.79315178,-125810274.47876424,-125575053.71171919,-127163123.44274406,2560626.2134946818,-2173098.661476337,-2102407.3502901886,-2098746.9929287694,-2125926.983211146,44116.08607534345,-1102796.5743955222,-1066375.2857001945,-1064775.7482124518,-1078593.4440186454,22636.278639105207,6670967.443886732,6676227.33873589,6783339.938617369,6711965.1299753,66752.05028882634,3507444.7027455056,3507444.7027455056,3507444.7027455056,3507444.702745506,0,4425466.873790675,4429127.231152092,4499818.542338243,4452646.864073051,44116.08607534434,2326719.8808619077,2326719.8808619077,2326719.8808619077,2326719.8808619077,0,2245500.5700960536,2247100.1075837966,2283521.3962791236,2259318.2659022473,22636.27863910501,1180724.8218836004,1180724.8218836004,1180724.8218836004,1180724.8218836004,0,0,0,0,0,0,-1102796.5743955222,-1066375.2857001945,-1064775.7482124518,-1078593.4440186454,22636.278639105207,0,0,0,0,0,0,0,0,0,0,2245500.5700960536,2247100.1075837966,2283521.3962791236,2259318.2659022473,22636.27863910501,1180724.8218836004,1180724.8218836004,1180724.8218836004,1180724.8218836004,0
Female,OTH,added_sugar,FL,mrh-eq,-158464.73731093315,-154745.6509928317,-153838.21825863144,-155732.19610999004,2580.547865337867,0,0,0,0,0,-158464.73731093315,-154745.6509928317,-153838.21825863144,-155732.19610999004,2580.547865337867,-129901114.79315178,-125810274.47876424,-125575053.71171919,-127163123.44274406,2560626.2134946818,-105124.57453192543,-102675.25319710016,-102064.27800159113,-103320.28693019359,1704.8017864239262,-53340.16277900771,-52070.39779573154,-51773.940257040274,-52411.909179796414,875.7788432763311,324018.57487386686,324926.00760806707,328645.0939261684,325912.5527252254,2580.5478653377513,170180.3566152355,170180.3566152355,170180.3566152355,170180.3566152355,0,214961.69016094887,215572.66535645784,218021.98669128315,216217.69908955126,1704.8017864239316,112897.4121593577,112897.4121593577,112897.4121593577,112897.4121593577,0,109056.8847129179,109353.34225160918,110623.10723488538,109694.85363567405,875.7788432763516,57282.9444558776,57282.9444558776,57282.9444558776,57282.94445587761,0,0,0,0,0,0,-53340.16277900771,-52070.39779573154,-51773.940257040274,-52411.909179796414,875.7788432763311,0,0,0,0,0,0,0,0,0,0,109056.8847129179,109353.34225160918,110623.10723488538,109694.85363567405,875.7788432763516,57282.9444558776,57282.9444558776,57282.9444558776,57282.94445587761,0
