sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,HIS,added_sugar,CED,MJ,-0.181619684445914,-0.196934534957752,-0.194259819249475
Female,HIS,added_sugar,Food_price,USD,-0.181966950305936,-0.19714095265295,-0.19473991927902
Female,HIS,added_sugar,FL,mrh-eq,-0.00865925689753747,-0.00936688602995606,-0.00922222152402461
Female,HIS,oil,CED,MJ,-0.000631055864691418,-0.00538748440130185,-0.00355913566335875
Female,HIS,oil,Food_price,USD,-0.000740200704772178,-0.00524904072432696,-0.00362987229526288
Female,HIS,oil,FL,mrh-eq,-2.64329619569301e-05,-0.000269395596268195,-0.000173423128788681
Female,HIS,sat_fat,CED,MJ,-0.443340748853835,-0.468333640964974,-0.461292026240195
Female,HIS,sat_fat,Food_price,USD,-0.0743960571337282,-0.0779790071411644,-0.0773552289941086
Female,HIS,sat_fat,FL,mrh-eq,-0.0119480045293737,-0.0126153038590574,-0.0124319770479175
Female,NHB,added_sugar,CED,MJ,-0.264214947642231,-0.272399289919935,-0.250546268013773
Female,NHB,added_sugar,Food_price,USD,-0.287444288940161,-0.296549923047319,-0.27141971660784
Female,NHB,added_sugar,FL,mrh-eq,-0.0115949479602922,-0.0119319844969902,-0.0109232219881984
Female,NHB,oil,CED,MJ,-0.0220928756450024,-0.0243307452243652,-0.0229172263879535
Female,NHB,oil,Food_price,USD,-0.021096013233828,-0.0260769169251292,-0.0236473206270562
Female,NHB,oil,FL,mrh-eq,-0.00109027188222697,-0.00120136999647641,-0.00113633602267
Female,NHB,sat_fat,CED,MJ,-0.399067018018063,-0.40189741735237,-0.40523867711748
Female,NHB,sat_fat,Food_price,USD,-0.0659211453134783,-0.0663321730763306,-0.0669560235204468
Female,NHB,sat_fat,FL,mrh-eq,-0.0104967780692718,-0.0105654333981258,-0.010661411186037
Female,NHW,added_sugar,CED,MJ,-0.227299326923365,-0.234907832246472,-0.229517013210027
Female,NHW,added_sugar,Food_price,USD,-0.301384557338569,-0.310274435115769,-0.30542069348374
Female,NHW,added_sugar,FL,mrh-eq,-0.010896662758388,-0.0112082941564151,-0.0109981230089126
Female,NHW,oil,CED,MJ,-0.023781086211798,-0.014926510466596,-0.0157586413204899
Female,NHW,oil,Food_price,USD,-0.0262759457470526,-0.0155051567399957,-0.0156214615472146
Female,NHW,oil,FL,mrh-eq,-0.00121231046572747,-0.000752279586704278,-0.000788829195221249
Female,NHW,sat_fat,CED,MJ,-0.597530831565677,-0.620085036712056,-0.621813743178813
Female,NHW,sat_fat,Food_price,USD,-0.0859805848186535,-0.0892550307373906,-0.089580157729009
Female,NHW,sat_fat,FL,mrh-eq,-0.0159180217653978,-0.0165130009262134,-0.0165620850834302
Female,OTH,added_sugar,CED,MJ,-0.160050405258424,-0.167038905804103,-0.177367697455628
Female,OTH,added_sugar,Food_price,USD,-0.190394694508256,-0.199641182124261,-0.213367163746437
Female,OTH,added_sugar,FL,mrh-eq,-0.00779706899239742,-0.00820135554285655,-0.00863721280055515
Female,OTH,oil,CED,MJ,-0.0259297025971736,-0.0166203218563174,-0.0252420216686674
Female,OTH,oil,Food_price,USD,-0.0283647041512478,-0.0179475392503893,-0.0281828049051373
Female,OTH,oil,FL,mrh-eq,-0.00136705101892674,-0.000894411731967027,-0.00133692637536536
Female,OTH,sat_fat,CED,MJ,-0.445181687784047,-0.466943815353942,-0.465872047964865
Female,OTH,sat_fat,Food_price,USD,-0.0789124528704638,-0.0831791591222888,-0.0829910244074395
Female,OTH,sat_fat,FL,mrh-eq,-0.0116846250156044,-0.0122594110701947,-0.0122166321308221
Male,HIS,added_sugar,CED,MJ,-0.16939613152421,-0.150993900009116,-0.164344777811659
Male,HIS,added_sugar,Food_price,USD,-0.173806148474241,-0.154568146536,-0.166416191483895
Male,HIS,added_sugar,FL,mrh-eq,-0.00709355713945388,-0.00633080433846628,-0.00697402249703951
Male,HIS,oil,CED,MJ,0.0252332897736073,0.0212376407893886,0.0226507950236811
Male,HIS,oil,Food_price,USD,0.0259715674869286,0.0223103205660447,0.0230046766260905
Male,HIS,oil,FL,mrh-eq,0.00126777259962469,0.00106781613185355,0.00114316818464116
Male,HIS,sat_fat,CED,MJ,-0.384635505870693,-0.402710983232891,-0.383113195158045
Male,HIS,sat_fat,Food_price,USD,-0.059106647307545,-0.0616733619417039,-0.0587869643833148
Male,HIS,sat_fat,FL,mrh-eq,-0.0106661515001213,-0.0111751758817229,-0.0106260345265415
Male,NHB,added_sugar,CED,MJ,-0.194504064965562,-0.198409879528668,-0.202883449253471
Male,NHB,added_sugar,Food_price,USD,-0.171001145199589,-0.170194293714303,-0.177582451389429
Male,NHB,added_sugar,FL,mrh-eq,-0.00797209578982455,-0.00811718368628473,-0.00828941790007749
Male,NHB,oil,CED,MJ,0.0040781468116845,0.00587437844648998,0.00666124946740704
Male,NHB,oil,Food_price,USD,0.00187216412294298,0.00615585389122618,0.00558137863244148
Male,NHB,oil,FL,mrh-eq,0.000196869518423046,0.000296213837810992,0.000328322092342943
Male,NHB,sat_fat,CED,MJ,-0.375305589095228,-0.361686399578523,-0.359630145112671
Male,NHB,sat_fat,Food_price,USD,-0.054452285948837,-0.0525739262841475,-0.0522436193798614
Male,NHB,sat_fat,FL,mrh-eq,-0.0102234228619935,-0.00986265679447182,-0.00979976933811198
Male,NHW,added_sugar,CED,MJ,-0.175648642197092,-0.191075290563907,-0.183090664397312
Male,NHW,added_sugar,Food_price,USD,-0.200244139762012,-0.217963650418516,-0.208870640047482
Male,NHW,added_sugar,FL,mrh-eq,-0.00801422834249484,-0.00872915087171639,-0.00839078816302784
Male,NHW,oil,CED,MJ,0.00586756861148444,0.00259596053242825,0.0055162353992191
Male,NHW,oil,Food_price,USD,0.00720865627909003,0.00324869829857311,0.00656581074462031
