age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,-0.62107874546978,-0.64168833443607,-0.666230852564641
20-34,Female,HIS,Food_price,USD,-0.272142060573154,-0.294081767230995,-0.298725885820059
20-34,Female,HIS,FL,mrh-eq,-0.0200147552087778,-0.0209771744647966,-0.0216420957033456
20-34,Female,NHB,CED,MJ,-0.613546143218609,-0.619987520049027,-0.609666561663555
20-34,Female,NHB,Food_price,USD,-0.303512111627974,-0.308599768393496,-0.298148934902146
20-34,Female,NHB,FL,mrh-eq,-0.0194014989587298,-0.0196454878684322,-0.0192352348005117
20-34,Female,NHW,CED,MJ,-0.693377358841722,-0.69704738934698,-0.730293327314962
20-34,Female,NHW,Food_price,USD,-0.330630402590794,-0.331668058974499,-0.352513486938725
20-34,Female,NHW,FL,mrh-eq,-0.0218910590456193,-0.0218951718396855,-0.0230383389480029
20-34,Female,OTH,CED,MJ,-0.523580430236305,-0.504234714663306,-0.555754498034398
20-34,Female,OTH,Food_price,USD,-0.266757825777108,-0.213779717082022,-0.270113280040216
20-34,Female,OTH,FL,mrh-eq,-0.0174885384942349,-0.015840792182459,-0.0182605095876777
20-34,Male,HIS,CED,MJ,-0.476074458386028,-0.472448352526415,-0.459912155076749
20-34,Male,HIS,Food_price,USD,-0.202579669199837,-0.197878880863295,-0.183145999129766
20-34,Male,HIS,FL,mrh-eq,-0.0140836755757162,-0.0139869987165372,-0.013373210226638
20-34,Male,NHB,CED,MJ,-0.529036707956342,-0.441514240304374,-0.5050728284342
20-34,Male,NHB,Food_price,USD,-0.214837700693236,-0.184940919384577,-0.227881295927053
20-34,Male,NHB,FL,mrh-eq,-0.0164430135211399,-0.0137332771728302,-0.0159570437441284
20-34,Male,NHW,CED,MJ,-0.523623572928739,-0.512306753575309,-0.515744240659086
20-34,Male,NHW,Food_price,USD,-0.171107343715565,-0.17700095611171,-0.165478137819686
20-34,Male,NHW,FL,mrh-eq,-0.0152863348983044,-0.0151218666690441,-0.0150632516675727
20-34,Male,OTH,CED,MJ,-0.416273972752391,-0.40581648753446,-0.406759812785828
20-34,Male,OTH,Food_price,USD,-0.194138668372377,-0.184993840942968,-0.168608590563756
20-34,Male,OTH,FL,mrh-eq,-0.0127814441220308,-0.0124138145284282,-0.012197910343611
35-44,Female,HIS,CED,MJ,-0.551564912564692,-0.648695462079963,-0.588328112218112
35-44,Female,HIS,Food_price,USD,-0.223534084440735,-0.266680751745099,-0.237201010340439
35-44,Female,HIS,FL,mrh-eq,-0.0184023487679845,-0.0218494102149213,-0.019666733464945
35-44,Female,NHB,CED,MJ,-0.669057888974083,-0.671087170526436,-0.678755246299117
35-44,Female,NHB,Food_price,USD,-0.362745012748989,-0.385461805595642,-0.376854761840367
35-44,Female,NHB,FL,mrh-eq,-0.0223880171305911,-0.0225454966121758,-0.0226708525038182
35-44,Female,NHW,CED,MJ,-0.786253847015451,-0.91135227381653,-0.842487854670825
35-44,Female,NHW,Food_price,USD,-0.320507043553665,-0.373509022670534,-0.31993734455465
35-44,Female,NHW,FL,mrh-eq,-0.0254390762349523,-0.0294891213527938,-0.026897836451397
35-44,Female,OTH,CED,MJ,-0.730824578482774,-0.808148935173625,-0.710698178364708
35-44,Female,OTH,Food_price,USD,-0.295713592632613,-0.331742296052361,-0.314176612605477
35-44,Female,OTH,FL,mrh-eq,-0.0248315146029615,-0.0276198754366303,-0.0249253510055616
35-44,Male,HIS,CED,MJ,-0.584038816742024,-0.632375792496915,-0.583856966557381
35-44,Male,HIS,Food_price,USD,-0.262483761435748,-0.228107443144607,-0.239654694106593
35-44,Male,HIS,FL,mrh-eq,-0.0185282188955288,-0.0193455344923135,-0.018343438301145
35-44,Male,NHB,CED,MJ,-0.494717114684758,-0.491646524857258,-0.498056976459179
35-44,Male,NHB,Food_price,USD,-0.183513491490862,-0.186641555341647,-0.183628783321757
35-44,Male,NHB,FL,mrh-eq,-0.01527074313306,-0.0151885194597806,-0.0153298590626221
35-44,Male,NHW,CED,MJ,-0.614340659048414,-0.696089777877244,-0.630130131203546
35-44,Male,NHW,Food_price,USD,-0.231083593844325,-0.26069508872064,-0.258189049481578
35-44,Male,NHW,FL,mrh-eq,-0.0194386909284634,-0.0220556955793497,-0.020319137833029
35-44,Male,OTH,CED,MJ,-0.554325629080304,-0.409678538565749,-0.448443733831594
35-44,Male,OTH,Food_price,USD,-0.226447267544112,-0.178651423423215,-0.181436754187868
35-44,Male,OTH,FL,mrh-eq,-0.0181819591162773,-0.013598582626611,-0.0144591601274086
45-54,Female,HIS,CED,MJ,-0.60622332329981,-0.64491272108097,-0.616151381056298
45-54,Female,HIS,Food_price,USD,-0.271171284581489,-0.275792157971951,-0.295161875231287
45-54,Female,HIS,FL,mrh-eq,-0.0198406119259339,-0.0207597708016975,-0.0204949063966297
45-54,Female,NHB,CED,MJ,-0.612251753446173,-0.64969025918523,-0.624279917156295
45-54,Female,NHB,Food_price,USD,-0.35577256486119,-0.387911773679214,-0.363911218498101
45-54,Female,NHB,FL,mrh-eq,-0.020451696486543,-0.0218819226996779,-0.020865042024964
45-54,Female,NHW,CED,MJ,-0.86404969818025,-0.846491726642449,-0.886063192551715
45-54,Female,NHW,Food_price,USD,-0.466938991903459,-0.490556533095035,-0.475538508658726
45-54,Female,NHW,FL,mrh-eq,-0.0286719519798803,-0.0284406461684246,-0.0292511351307798
45-54,Female,OTH,CED,MJ,-0.710231095887658,-0.803343760617378,-0.628146290019054
45-54,Female,OTH,Food_price,USD,-0.37211393152913,-0.446256267086724,-0.227583662772281
45-54,Female,OTH,FL,mrh-eq,-0.023338224243666,-0.0269460587529016,-0.0183012394452565
45-54,Male,HIS,CED,MJ,-0.58367328627655,-0.572569097658832,-0.516980748230874
45-54,Male,HIS,Food_price,USD,-0.221564985188262,-0.192897817508299,-0.182812707079209
45-54,Male,HIS,FL,mrh-eq,-0.0192270368419885,-0.0183016698536206,-0.0166587941667502
45-54,Male,NHB,CED,MJ,-0.547108220873338,-0.642112053730227,-0.519811033913227
45-54,Male,NHB,Food_price,USD,-0.174871769666399,-0.22575202543046,-0.170409435602135
45-54,Male,NHB,FL,mrh-eq,-0.0177123751722912,-0.0213190974102715,-0.0169608857970993
45-54,Male,NHW,CED,MJ,-0.713328075778931,-0.692863754763102,-0.708383216433551
45-54,Male,NHW,Food_price,USD,-0.313574495734023,-0.311048397179306,-0.295895067264073
45-54,Male,NHW,FL,mrh-eq,-0.0233054390431346,-0.0227992020397271,-0.02295450291453
45-54,Male,OTH,CED,MJ,-0.461661985051287,-0.459548296691392,-0.400538858455961
45-54,Male,OTH,Food_price,USD,-0.22114124320302,-0.21180943907743,-0.148869098816813
45-54,Male,OTH,FL,mrh-eq,-0.0151512459068232,-0.0148931722427931,-0.0122028921011702
55-64,Female,HIS,CED,MJ,-0.734388379041769,-0.741284033620699,-0.758476499683705
55-64,Female,HIS,Food_price,USD,-0.260253798210488,-0.279244090602675,-0.279320077562198
55-64,Female,HIS,FL,mrh-eq,-0.0240264066509441,-0.0246891479588298,-0.0250842328502236
55-64,Female,NHB,CED,MJ,-0.70504510313449,-0.708572808154674,-0.704519048986861
55-64,Female,NHB,Food_price,USD,-0.437174835141438,-0.458218342908817,-0.419796332016172
55-64,Female,NHB,FL,mrh-eq,-0.0243795265528243,-0.0249060192004949,-0.024108268556694
55-64,Female,NHW,CED,MJ,-0.881634686549802,-0.935092413422492,-0.904193441802832
55-64,Female,NHW,Food_price,USD,-0.422156883944715,-0.436147907411521,-0.424054787669303
55-64,Female,NHW,FL,mrh-eq,-0.0291672727026074,-0.0306005436934283,-0.029549791099161
55-64,Female,OTH,CED,MJ,-0.640458528446789,-0.591611593548233,-0.790717820871822
55-64,Female,OTH,Food_price,USD,-0.308344292830646,-0.267540035541523,-0.459119005214077
55-64,Female,OTH,FL,mrh-eq,-0.0204813963734517,-0.0184156713009496,-0.0266278438938022
55-64,Male,HIS,CED,MJ,-0.479090882156497,-0.519188144020646,-0.543023671959873
55-64,Male,HIS,Food_price,USD,-0.134219384291984,-0.167546517973999,-0.183485108541524
55-64,Male,HIS,FL,mrh-eq,-0.014966590767328,-0.0168157068886748,-0.0177196049245711
55-64,Male,NHB,CED,MJ,-0.628272134474735,-0.647384213113547,-0.636414611505376
55-64,Male,NHB,Food_price,USD,-0.236967999181832,-0.248412157779375,-0.234647161969367
55-64,Male,NHB,FL,mrh-eq,-0.0202430707542355,-0.0208499921442096,-0.0204771693946374
55-64,Male,NHW,CED,MJ,-0.717553751027206,-0.78210603951315,-0.772398021606507
55-64,Male,NHW,Food_price,USD,-0.30329407590692,-0.359137751004528,-0.317482759698549
55-64,Male,NHW,FL,mrh-eq,-0.0237426331670551,-0.0264284117479293,-0.0253787172788526
55-64,Male,OTH,CED,MJ,-0.620909530724788,-0.587685089813563,-0.413979431501403
55-64,Male,OTH,Food_price,USD,-0.196183284427587,-0.212303358203981,-0.210130225776283
55-64,Male,OTH,FL,mrh-eq,-0.0205731330163961,-0.020875524593781,-0.0164855571677541
65-74,Female,HIS,CED,MJ,-0.658993162378702,-0.733425709242981,-0.624235617218245
65-74,Female,HIS,Food_price,USD,-0.258494109659969,-0.290734218033253,-0.254369099683317
65-74,Female,HIS,FL,mrh-eq,-0.0228974736297337,-0.0254356589560546,-0.0218830406548619
65-74,Female,NHB,CED,MJ,-0.895871808523153,-0.930900489946323,-0.963277716382419
65-74,Female,NHB,Food_price,USD,-0.387636600398595,-0.386917837977485,-0.422382069481509
65-74,Female,NHB,FL,mrh-eq,-0.031682548621564,-0.0324285494899918,-0.0340348933857068
65-74,Female,NHW,CED,MJ,-1.00450297237967,-0.928943260685781,-0.940526613352197
65-74,Female,NHW,Food_price,USD,-0.499506003923393,-0.42971547466014,-0.415143899480199
65-74,Female,NHW,FL,mrh-eq,-0.0337155880511472,-0.0306196807390612,-0.0306328152673635
65-74,Female,OTH,CED,MJ,-0.602342425743945,-0.758186738878035,-0.734624469636219
65-74,Female,OTH,Food_price,USD,-0.252162827833849,-0.357240151258305,-0.391813811445795
65-74,Female,OTH,FL,mrh-eq,-0.0192025542524792,-0.0250972912443605,-0.0253686990812632
65-74,Male,HIS,CED,MJ,-0.51467062869302,-0.393978144795606,-0.55588796981397
65-74,Male,HIS,Food_price,USD,-0.125333654200706,-0.102393036653685,-0.220364093273398
65-74,Male,HIS,FL,mrh-eq,-0.0157493453999023,-0.0122852194149699,-0.0196406495600975
65-74,Male,NHB,CED,MJ,-0.655509424709463,-0.646668155510615,-0.711749176709468
65-74,Male,NHB,Food_price,USD,-0.295033332875761,-0.230807114593495,-0.321590173019608
65-74,Male,NHB,FL,mrh-eq,-0.0219232166409297,-0.0209326618858651,-0.0239655067344013
65-74,Male,NHW,CED,MJ,-0.82731056492623,-0.854784327307218,-0.862155365586129
65-74,Male,NHW,Food_price,USD,-0.341435862001804,-0.364034961887102,-0.370821518858548
65-74,Male,NHW,FL,mrh-eq,-0.0272430098939614,-0.0283220152095904,-0.0286289521377037
65-74,Male,OTH,CED,MJ,-0.548753515288433,-0.534472036842278,-0.478365288234452
65-74,Male,OTH,Food_price,USD,-0.25539344890773,-0.202255830199532,-0.133227594895127
65-74,Male,OTH,FL,mrh-eq,-0.019389263463071,-0.0175297837191493,-0.0148604305260411
75+,Female,HIS,CED,MJ,-0.713656985312204,-0.755756179339617,-0.905506811534635
75+,Female,HIS,Food_price,USD,-0.265392736379448,-0.246132874873522,-0.271309340568044
75+,Female,HIS,FL,mrh-eq,-0.0252219299905845,-0.0255668988421936,-0.0296778723744348
75+,Female,NHB,CED,MJ,-0.839524454651547,-0.85809717098805,-0.653778950617104
75+,Female,NHB,Food_price,USD,-0.530939605929329,-0.530140292656462,-0.353674329301609
75+,Female,NHB,FL,mrh-eq,-0.0315721949935176,-0.0319535241005842,-0.0231417946422616
75+,Female,NHW,CED,MJ,-0.952796126624485,-1.00533042360285,-0.981432279888475
75+,Female,NHW,Food_price,USD,-0.489526124033483,-0.465961820928331,-0.511085784758084
75+,Female,NHW,FL,mrh-eq,-0.0331371052114136,-0.0338394197993783,-0.0342886451906414
75+,Female,OTH,CED,MJ,-0.636580985723367,-0.488091449971173,-0.677883410854121
75+,Female,OTH,Food_price,USD,-0.304456746957302,-0.303353135737541,-0.32015117392261
75+,Female,OTH,FL,mrh-eq,-0.0212377833123453,-0.0176188601892268,-0.0223907600025525
75+,Male,HIS,CED,MJ,-0.705760113749412,-0.599500615841024,-0.743032045150395
75+,Male,HIS,Food_price,USD,-0.272188653463998,-0.202650611857867,-0.306968180190132
75+,Male,HIS,FL,mrh-eq,-0.023571864357039,-0.0194781456172114,-0.0252900620184219
75+,Male,NHB,CED,MJ,-0.772210888237934,-0.738358233938718,-0.700361851335455
75+,Male,NHB,Food_price,USD,-0.43059308333428,-0.36817973865746,-0.340394438238452
75+,Male,NHB,FL,mrh-eq,-0.025058869328772,-0.0235716760600427,-0.0219204760778193
75+,Male,NHW,CED,MJ,-0.98679924825392,-0.98250981359465,-1.00878364322468
75+,Male,NHW,Food_price,USD,-0.379262101954049,-0.396856309059841,-0.418066503178372
75+,Male,NHW,FL,mrh-eq,-0.0318095455729162,-0.0321134150610742,-0.0332406296064112
75+,Male,OTH,CED,MJ,-0.593615819139821,-0.607873360356514,-0.649589522149892
75+,Male,OTH,Food_price,USD,-0.197503824273267,-0.2011842233296,-0.298624841718563
75+,Male,OTH,FL,mrh-eq,-0.020198744873475,-0.0202622497390223,-0.0246311710508698
