age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,HIS,added_sugar,CED,MJ,-0.166471358829734,-0.173418046594534,-0.169294983886258
20-34,HIS,added_sugar,Food_price,USD,-0.168420087264131,-0.174318576248601,-0.170106745419698
20-34,HIS,added_sugar,FL,mrh-eq,-0.00670021703510223,-0.00702600977215499,-0.00686171946767366
20-34,HIS,oil,CED,MJ,0.00675707320860059,0.00433648235619992,0.00792770830284029
20-34,HIS,oil,Food_price,USD,0.00749895720529627,0.00482601546204904,0.00881712510936195
20-34,HIS,oil,FL,mrh-eq,0.000354849632922762,0.000228830092530919,0.000417882074958756
20-34,HIS,sat_fat,CED,MJ,-0.387048077261357,-0.385869312308651,-0.399122846373959
20-34,HIS,sat_fat,Food_price,USD,-0.0755693963772614,-0.0752841089670552,-0.0782002301385046
20-34,HIS,sat_fat,FL,mrh-eq,-0.0106296405547691,-0.0105974484639041,-0.0109603583904542
20-34,NHB,added_sugar,CED,MJ,-0.198714959779766,-0.192333549135041,-0.207070736885809
20-34,NHB,added_sugar,Food_price,USD,-0.189228201156103,-0.183334116574174,-0.19682118796315
20-34,NHB,added_sugar,FL,mrh-eq,-0.00778462632018102,-0.00753617123713926,-0.00810890357892263
20-34,NHB,oil,CED,MJ,-0.0109950494690014,-0.00848680299982788,-0.00843925205504866
20-34,NHB,oil,Food_price,USD,-0.0142996310729838,-0.0125724889198385,-0.0126743253532719
20-34,NHB,oil,FL,mrh-eq,-0.000563166563997833,-0.000441262697026722,-0.000439527566369115
20-34,NHB,sat_fat,CED,MJ,-0.36355236890358,-0.3340929315342,-0.344299070258757
20-34,NHB,sat_fat,Food_price,USD,-0.0577151632179736,-0.0537477444810513,-0.0551584035271015
20-34,NHB,sat_fat,FL,mrh-eq,-0.0096434619763627,-0.00884983480944605,-0.00912416301103813
20-34,NHW,added_sugar,CED,MJ,-0.13372038354796,-0.140420278903919,-0.137567137244864
20-34,NHW,added_sugar,Food_price,USD,-0.167249393829937,-0.175490417569412,-0.17387153369749
20-34,NHW,added_sugar,FL,mrh-eq,-0.0058883206648244,-0.00618075717953041,-0.00609150806720342
20-34,NHW,oil,CED,MJ,-0.000657715896235209,0.00230519469575213,-0.000122162441372248
20-34,NHW,oil,Food_price,USD,-0.000851914866395294,0.00246509244970776,-0.000214697360854071
20-34,NHW,oil,FL,mrh-eq,-5.18534561374432e-05,0.000108639970661371,-1.75573479068764e-05
20-34,NHW,sat_fat,CED,MJ,-0.471625773677442,-0.463844980784294,-0.482174080759714
20-34,NHW,sat_fat,Food_price,USD,-0.080421436432237,-0.0790344716256629,-0.0821588261807908
20-34,NHW,sat_fat,FL,mrh-eq,-0.0125513862456334,-0.0123367860953496,-0.0128244391643072
20-34,OTH,added_sugar,CED,MJ,-0.129185176437932,-0.110465564256908,-0.116566085692296
20-34,OTH,added_sugar,Food_price,USD,-0.153198475872949,-0.131361041157135,-0.13704892592547
20-34,OTH,added_sugar,FL,mrh-eq,-0.00572361961954607,-0.00488718748052935,-0.00518760704853147
20-34,OTH,oil,CED,MJ,-0.0117347110590286,-0.000370843052188655,-0.0112556412515681
20-34,OTH,oil,Food_price,USD,-0.0108484977270113,0.0013645901940855,-0.0112674251508825
20-34,OTH,oil,FL,mrh-eq,-0.000590337448277315,-1.17089677251082e-05,-0.000569743390002178
20-34,OTH,sat_fat,CED,MJ,-0.329660471319846,-0.344788249869168,-0.354342335393934
20-34,OTH,sat_fat,Food_price,USD,-0.0668432947242188,-0.0695655430945083,-0.0716624271099299
20-34,OTH,sat_fat,FL,mrh-eq,-0.00884968557433725,-0.00924926637456062,-0.00950876160348381
35-44,HIS,added_sugar,CED,MJ,-0.186451114652488,-0.175627490323208,-0.169945486706569
35-44,HIS,added_sugar,Food_price,USD,-0.20773231445922,-0.194110560342534,-0.188497500182247
35-44,HIS,added_sugar,FL,mrh-eq,-0.00851359205692393,-0.00813774920247032,-0.00782395295374989
35-44,HIS,oil,CED,MJ,0.0195691948458124,0.00969570145531386,0.0075188843724996
35-44,HIS,oil,Food_price,USD,0.0208773091168648,0.0121832601005402,0.00900276389591862
35-44,HIS,oil,FL,mrh-eq,0.000998808862137111,0.000496036742639075,0.000384386677202626
35-44,HIS,sat_fat,CED,MJ,-0.400515114013454,-0.47480728502183,-0.423721675889803
35-44,HIS,sat_fat,Food_price,USD,-0.0556683575564849,-0.0659476653047002,-0.0589025274733516
35-44,HIS,sat_fat,FL,mrh-eq,-0.0109489314967663,-0.0129869740677748,-0.011582016258112
35-44,NHB,added_sugar,CED,MJ,-0.228508959274601,-0.251126814947229,-0.238471244481145
35-44,NHB,added_sugar,Food_price,USD,-0.232193619198232,-0.254310376623817,-0.242352290792289
35-44,NHB,added_sugar,FL,mrh-eq,-0.00924994806087323,-0.0101560765519889,-0.00965360669957241
35-44,NHB,oil,CED,MJ,-0.00886198312726772,0.00134315418493954,-0.00302854940221481
35-44,NHB,oil,Food_price,USD,0.00650271030932419,0.0128377461923645,0.00935082835775926
