age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-0.148209357059796,-0.150361450683096,-0.150566791663988
20-34,added_sugar,Food_price,USD,-0.168749808490141,-0.171259258533219,-0.171923772014819
20-34,added_sugar,FL,mrh-eq,-0.0062787223370882,-0.00637888000821408,-0.00640529345704201
20-34,oil,CED,MJ,-0.00178668347551866,0.000998960288257331,-0.000867523414395223
20-34,oil,Food_price,USD,-0.00207678352008978,0.000850340167430669,-0.00129508953196473
20-34,oil,FL,mrh-eq,-9.86574558010262e-05,4.72300927051436e-05,-4.85415938426562e-05
20-34,sat_fat,CED,MJ,-0.424519214954992,-0.417834911228825,-0.433094576137275
20-34,sat_fat,Food_price,USD,-0.0749490001597153,-0.0739127918978254,-0.0766553252182338
20-34,sat_fat,FL,mrh-eq,-0.0113679297643238,-0.0111840890846776,-0.0115930988219969
35-44,added_sugar,CED,MJ,-0.189323165210551,-0.200496959955916,-0.187914273012642
35-44,added_sugar,Food_price,USD,-0.201822495359565,-0.213131219525394,-0.199406482430947
35-44,added_sugar,FL,mrh-eq,-0.00854902601578393,-0.00907993353236198,-0.00847169764193741
35-44,oil,CED,MJ,-0.00100431355956685,-0.00592783572762546,-0.00837662549881772
35-44,oil,Food_price,USD,0.00415312422393756,-0.00155569645880433,-0.00249035788714953
35-44,oil,FL,mrh-eq,-3.48536826410592e-05,-0.000273746952455992,-0.000391010011119503
35-44,sat_fat,CED,MJ,-0.460094427614373,-0.511972120413978,-0.470987448685971
35-44,sat_fat,Food_price,USD,-0.0700126082669725,-0.0774407914541356,-0.0715164667077874
35-44,sat_fat,FL,mrh-eq,-0.0124703966527901,-0.0138782228485185,-0.0127553553839407
45-54,added_sugar,CED,MJ,-0.220970644751123,-0.232539934592454,-0.20803062743034
45-54,added_sugar,Food_price,USD,-0.26403773113294,-0.279050468982957,-0.248762567010375
45-54,added_sugar,FL,mrh-eq,-0.00997473489207114,-0.0104871540704209,-0.00934852223766068
45-54,oil,CED,MJ,-0.00512919891395116,-0.0040865690129821,-0.00349747520126599
45-54,oil,Food_price,USD,-0.0062441027336918,-0.0049521776439636,-0.00523634399749114
45-54,oil,FL,mrh-eq,-0.000298811147419233,-0.000231665892593968,-0.00021250768624845
45-54,sat_fat,CED,MJ,-0.484360267471579,-0.476727754313999,-0.490863066000084
45-54,sat_fat,Food_price,USD,-0.0738018452674377,-0.0730809358315546,-0.0747551193249616
45-54,sat_fat,FL,mrh-eq,-0.0131284117159603,-0.0129188914407646,-0.0132989889943279
55-64,added_sugar,CED,MJ,-0.201029124009103,-0.226854907102683,-0.221843488548383
55-64,added_sugar,Food_price,USD,-0.243493085589815,-0.27301071454033,-0.269035848286879
55-64,added_sugar,FL,mrh-eq,-0.0094232777228816,-0.0106558045962167,-0.0104499007944156
55-64,oil,CED,MJ,-0.0132900645910432,-0.00852379670125386,-0.00369018907302534
55-64,oil,Food_price,USD,-0.0153621257462277,-0.0100510536625909,-0.00432520842240272
55-64,oil,FL,mrh-eq,-0.000690276905109725,-0.000447023371818278,-0.000189475157169307
55-64,sat_fat,CED,MJ,-0.5338947766723,-0.552061360625543,-0.552710898626672
55-64,sat_fat,Food_price,USD,-0.0740631460244154,-0.0763397011034892,-0.0766552362620711
55-64,sat_fat,FL,mrh-eq,-0.0145777855544903,-0.0150704481076872,-0.015088395417903
65-74,added_sugar,CED,MJ,-0.223779351532683,-0.218927970749409,-0.221711264708875
65-74,added_sugar,Food_price,USD,-0.269769440696643,-0.263289700845406,-0.263834234526653
65-74,added_sugar,FL,mrh-eq,-0.0109849201688299,-0.0107633909845698,-0.0108879852340347
65-74,oil,CED,MJ,-0.0205593582926901,-0.0106600304848334,-0.0120533326710894
65-74,oil,Food_price,USD,-0.026679405864018,-0.0139763753126357,-0.0162642077601499
65-74,oil,FL,mrh-eq,-0.000989041777591747,-0.000517395543091776,-0.000584707768932378
65-74,sat_fat,CED,MJ,-0.609964634542512,-0.610621269603512,-0.615262651519947
65-74,sat_fat,Food_price,USD,-0.0882659873318926,-0.0884805709256843,-0.0890686595587423
65-74,sat_fat,FL,mrh-eq,-0.0165651908373606,-0.0165773566310308,-0.0167071246698881
75+,added_sugar,CED,MJ,-0.255163204669389,-0.24482090469302,-0.268602477090721
75+,added_sugar,Food_price,USD,-0.330839153235506,-0.316454673694115,-0.348214649358745
75+,added_sugar,FL,mrh-eq,-0.0134376743181013,-0.0128698585214338,-0.0141828744979751
75+,oil,CED,MJ,-0.00136421953751408,-0.00342059469288507,0.00325829478225762
75+,oil,Food_price,USD,-0.000876118016262063,-0.00258924656187646,0.00390209709864737
75+,oil,FL,mrh-eq,-6.73586992360828e-05,-0.000167250172352317,0.000149623204727148
75+,sat_fat,CED,MJ,-0.657766779411723,-0.682192875669605,-0.66639940156278
75+,sat_fat,Food_price,USD,-0.0924954332128023,-0.0959558503188656,-0.0935078127150646
75+,sat_fat,FL,mrh-eq,-0.0174869807973192,-0.0181270285418552,-0.0177155906824628
