age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,Female,added_sugar,CED,MJ,-0.174935872657836,-0.1804481525769,-0.187682613113341
20-34,Female,added_sugar,Food_price,USD,-0.206281668763421,-0.212540052526986,-0.222547343360408
20-34,Female,added_sugar,FL,mrh-eq,-0.00773950462380984,-0.00798125466054949,-0.00832530515858809
20-34,Female,oil,CED,MJ,-0.0170368553204133,-0.00993772850035096,-0.0138401606783944
20-34,Female,oil,Food_price,USD,-0.0197099269838056,-0.0117831920637479,-0.0162038190353185
20-34,Female,oil,FL,mrh-eq,-0.000894435673137443,-0.000521230442606696,-0.000723239635941289
20-34,Female,sat_fat,CED,MJ,-0.456276072771389,-0.462569227838741,-0.479067434158832
20-34,Female,sat_fat,Food_price,USD,-0.0818954653351081,-0.0829763406674759,-0.0860124510358902
20-34,Female,sat_fat,FL,mrh-eq,-0.012028604598858,-0.0121934498346783,-0.012630361619838
20-34,Male,added_sugar,CED,MJ,-0.122215238134847,-0.121099225900438,-0.114468068910077
20-34,Male,added_sugar,Food_price,USD,-0.132246447779336,-0.131109697530623,-0.122687457272038
20-34,Male,added_sugar,FL,mrh-eq,-0.00485797041208653,-0.00482041582599249,-0.00453789655211423
20-34,Male,oil,CED,MJ,0.0130455822236129,0.0116359469157659,0.0117496198332401
20-34,Male,oil,Food_price,USD,0.0150731523379966,0.01313767100391,0.013205090497433
20-34,Male,oil,FL,mrh-eq,0.000675313754304805,0.000600112891992315,0.000607667446217502
20-34,Male,sat_fat,CED,MJ,-0.393632602155279,-0.374326465778128,-0.388381529487085
20-34,Male,sat_fat,Food_price,USD,-0.068192891559819,-0.0650976149348524,-0.0675546162085747
20-34,Male,sat_fat,FL,mrh-eq,-0.010725359648642,-0.0102023882236937,-0.0105842605233942
35-44,Female,added_sugar,CED,MJ,-0.198505860917233,-0.226725313826261,-0.193330756133516
35-44,Female,added_sugar,Food_price,USD,-0.2149843603357,-0.245601119059535,-0.209086935072036
35-44,Female,added_sugar,FL,mrh-eq,-0.00933500138383498,-0.0106675092760837,-0.00909483274305565
35-44,Female,oil,CED,MJ,-0.0187035189317191,-0.0221564932593677,-0.029245220317767
35-44,Female,oil,Food_price,USD,-0.0103541508589816,-0.0144186089852064,-0.0186230577565047
