sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.2869979658825094,0,0.2869979658825094,0.2869979658825094,0.2869979658825094
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.4355047985613954,0,0.4355047985613954,0.4355047985613954,0.4355047985613954
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.012440371063357119,0,0.012440371063357119,0.012440371063357119,0.012440371063357119
Female,HIS,20-34,3,6549965,oil,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.3054326637847004,0,0.3054326637847004,0.3054326637847004,0.3054326637847004
Female,HIS,20-34,3,6549965,oil,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.20708007317803684,0,0.20708007317803684,0.20708007317803684,0.20708007317803684
Female,HIS,20-34,3,6549965,oil,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.015765646651629696,0,0.015765646651629696,0.015765646651629696,0.015765646651629696
Female,HIS,20-34,3,6549965,sat_fat,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.9506433722144088,0,0.9506433722144088,0.9506433722144088,0.9506433722144088
Female,HIS,20-34,3,6549965,sat_fat,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.14010454054643712,0,0.14010454054643712,0.14010454054643712,0.14010454054643712
Female,HIS,20-34,3,6549965,sat_fat,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,0.02602408488455624,0,0.02602408488455624,0.02602408488455624,0.02602408488455624
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.27750841681571137,0,0.27750841681571137,0.27750841681571137,0.27750841681571137
