sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.23211142538736976,0.016613252454437746,-0.2404785172064842,-0.2427576409129629,-0.21435318181552934
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.35317135732671345,0.028085196112960918,-0.36460198257356324,-0.3732819703259018,-0.3233447128677028
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.010061229009008766,7.201271425980845e-4,-0.01042391355498069,-0.010522705699798521,-0.009291470454142874
Female,HIS,20-34,3,6549965,oil,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.005645574218533462,0.0024965407062843537,-0.005394450985773802,-0.008114999214137721,-0.003389603970774914
Female,HIS,20-34,3,6549965,oil,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.00452819539560935,0.0020371539873676407,-0.003908987556401269,-0.006658400619665307,-0.002924316834880261
Female,HIS,20-34,3,6549965,oil,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-2.9140998599183664e-4,1.2886499478796304e-4,-2.784476521515559e-4,-4.1887533770301456e-4,-1.749626180448973e-4
Female,HIS,20-34,3,6549965,sat_fat,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.5839235883624091,0.011841835817575412,-0.5812838345228211,-0.596083602804014,-0.574007364684454
Female,HIS,20-34,3,6549965,sat_fat,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.08666615036181168,0.0024650286311593923,-0.08566015078250928,-0.08928433916696703,-0.08490306119906338
Female,HIS,20-34,3,6549965,sat_fat,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.015985044943026945,3.241730279860011e-4,-0.01591278106363364,-0.016317928185339586,-0.015713585998198613
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.177386183970178,0.007225762316088836,-0.17967035016801058,-0.18301764539198692,-0.16981318128021133
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.2999529151831926,0.01979970729962699,-0.2913534493339088,-0.32103611847085334,-0.2861792578674232
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.008862843816623342,3.6102475080193385e-4,-0.008976968873093382,-0.009144211631882417,-0.008484469703364732
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.003940187694811275,0.0105527735832706,-0.009249663590212138,-0.01070706677790376,0.007339745899371947
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.002872312060174832,0.0066197419956678435,-0.0057776665816416045,-0.00745431202475505,0.004179239247652145
Female,HIS,35-44,11,4706043,oil,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-2.0050601771567903e-4,5.370035061586437e-4,-4.7069159018120645e-4,-5.448550899949338e-4,3.7350079115927413e-4
Female,HIS,35-44,11,4706043,sat_fat,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.5062042957793116,0.02451496089866185,-0.5082500919495027,-0.5285631453593422,-0.4821065194546186
Female,HIS,35-44,11,4706043,sat_fat,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.05541337700170308,0.00341680216045673,-0.05524549125611308,-0.05872775041419287,-0.0522417064729648
Female,HIS,35-44,11,4706043,sat_fat,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.013547157428233848,6.56075101318276e-4,-0.013601907502491881,-0.014145530175562174,-0.012902247117786193
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.19705166427288484,0.013849366328743746,-0.189493083788013,-0.21185857040182313,-0.1886695515560876
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.3234071197726127,0.020359168234628945,-0.31271608680115726,-0.34517627867070644,-0.3107253389002561
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.009358333718083651,6.577310187489165e-4,-0.00899936329845568,-0.010061540003593869,-0.008960252289257212
Female,HIS,45-54,19,2981376,oil,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.0019321654015763705,0.004267533566775102,0.00035660292069343807,-0.006495212978566788,6.854291014847098e-4
Female,HIS,45-54,19,2981376,oil,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.0011927057907404207,0.0038982743389898034,0.0010329708546223044,-0.005357606897280804,0.0010803701672416467
Female,HIS,45-54,19,2981376,oil,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-9.512087231541239e-5,2.1009149381091745e-4,1.7555629998813636e-5,-3.1976057737686413e-4,3.374380577894724e-5
Female,HIS,45-54,19,2981376,sat_fat,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.49748996910859494,0.021228027713282426,-0.4907352225368404,-0.5197465382090377,-0.4809749345941435
Female,HIS,45-54,19,2981376,sat_fat,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.06214100816055912,0.003494581848176045,-0.06082402680446314,-0.06583878567574933,-0.05956266479805049
Female,HIS,45-54,19,2981376,sat_fat,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.013248870754007892,5.653327966385331e-4,-0.013068982173609769,-0.013841595081631566,-0.01280905171972262
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.22579329275030827,0.008890432801070146,-0.22206897682616383,-0.2352466289686001,-0.2195056250675392
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.3075709366686116,0.012443210897720295,-0.3050868747734898,-0.32026970945148564,-0.2969836164965913
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.010807745080707774,4.255464376321582e-4,-0.010629478239306574,-0.011260235262169908,-0.010506781714436659
Female,HIS,55-64,27,2911586,oil,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.0027187179922450095,0.0058931478106686915,0.0036634687913224637,-0.003227072685824216,0.0078614704910984
Female,HIS,55-64,27,2911586,oil,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.003614200878376398,0.004553350650421183,0.004046966019355527,-8.807294620073686e-4,0.007741280848927906
Female,HIS,55-64,27,2911586,oil,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,1.4599102411305557e-4,3.1645308067376906e-4,1.967227061346438e-4,-0.00017328889853033795,4.2214901703809915e-4
Female,HIS,55-64,27,2911586,sat_fat,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.5825103503064272,0.01448510009633201,-0.5844750109647051,-0.5953409538014766,-0.5680097852518414
Female,HIS,55-64,27,2911586,sat_fat,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.05901329053551304,7.385832233019944e-4,-0.05882137898716095,-0.05977851154840128,-0.05841119433872407
Female,HIS,55-64,27,2911586,sat_fat,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.015601052868757783,3.8794643269986944e-4,-0.015653671289671402,-0.015944687833113425,-0.015212692246625567
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.15676798067693032,0.006033466482615341,-0.15388699252033244,-0.16321114834056366,-0.1527736529464052
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.19053871977401388,0.007356344354863553,-0.18853070078425258,-0.198182581187819,-0.18460167450150589
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.008656464124699127,3.331578676258368e-4,-0.008497380806067456,-0.009012245002202459,-0.008435904068032716
Female,HIS,65-74,35,1616432,oil,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.007574149843784587,0.00956307429675481,-0.009998308580538946,-0.01540718284886503,0.002319418087537063
Female,HIS,65-74,35,1616432,oil,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.0061118435349802975,0.008510713842891739,-0.008726569321354644,-0.012794329545742429,0.002793159394200031
Female,HIS,65-74,35,1616432,oil,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-3.5792678388777674e-4,4.519161222993438e-4,-4.7248371214711965e-4,-7.280874447434568e-4,1.0960726598834497e-4
Female,HIS,65-74,35,1616432,sat_fat,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.5239852495667157,0.04001545306981453,-0.5296887351441626,-0.5592852307951455,-0.48383730559745597
Female,HIS,65-74,35,1616432,sat_fat,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.059919647135967466,0.0050343465520923,-0.05980181107195762,-0.0647513740060246,-0.055188080920318704
Female,HIS,65-74,35,1616432,sat_fat,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.014069932520806464,0.001074485827506305,-0.014223081215878368,-0.015017799572942837,-0.01299188907785897
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.16649099991414695,0.001579853464300053,-0.16607185990391762,-0.16812984343547743,-0.1652084254015114
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.25208105831003635,0.022246617090941462,-0.26049192346385974,-0.26847577014568685,-0.22853711109363592
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.009340165746363099,8.862997530880103e-5,-0.009316651939800021,-0.009432105071188307,-0.009268213157116512
Female,HIS,75+,43,737080,oil,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.023586711626687108,0.004252099045219189,-0.023167941494374192,-0.027789463463902014,-0.019739914401938174
Female,HIS,75+,43,737080,oil,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.02079120767581001,0.004214233835255227,-0.02186719393449254,-0.024238339202112495,-0.016429487829627377
Female,HIS,75+,43,737080,oil,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.0010940220803298288,1.9722504420479733e-4,-0.0010745982717640513,-0.0012889582537495088,-9.155961441910598e-4
Female,HIS,75+,43,737080,sat_fat,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.6017660329099147,0.09414250881620989,-0.5692738145795052,-0.7009220528757597,-0.5302283985249177
Female,HIS,75+,43,737080,sat_fat,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.06048988753505582,0.010539083136948743,-0.057741840274298545,-0.07141132630018991,-0.0519042889415654
Female,HIS,75+,43,737080,sat_fat,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.016021373144996853,0.0025064430028679864,-0.015156302792549519,-0.01866129548784436,-0.014116760601729578
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,-0.2707345453186111,0.013299237344346017,-0.27807058832289056,-0.2787161494713826,-0.2565173046122019
