sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.3188657453689188,0,0.3188657453689188,0.3188657453689188,0.3188657453689188
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.009214164720000008,0,0.009214164720000008,0.009214164720000008,0.009214164720000008
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.249373971,0,0.249373971,0.249373971,0.249373971
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.15750806703498352,0,0.15750806703498352,0.15750806703498352,0.15750806703498352
Female,HIS,35-44,11,4706043,oil,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.012689999999999998,0,0.012689999999999998,0.012689999999999998,0.012689999999999998
Female,HIS,35-44,11,4706043,sat_fat,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.7077521850900004,0,0.7077521850900004,0.7077521850900004,0.7077521850900004
Female,HIS,35-44,11,4706043,sat_fat,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.0766517388988168,0,0.0766517388988168,0.0766517388988168,0.0766517388988168
Female,HIS,35-44,11,4706043,sat_fat,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,0.01894102905000001,0,0.01894102905000001,0.01894102905000001,0.01894102905000001
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.18767853096000003,0,0.18767853096000003,0.18767853096000003,0.18767853096000003
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.3033010001864853,0,0.3033010001864853,0.3033010001864853,0.3033010001864853
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.00891318695999999,0,0.00891318695999999,0.00891318695999999,0.00891318695999999
Female,HIS,45-54,19,2981376,oil,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.2495419919722732,0,0.2495419919722732,0.2495419919722732,0.2495419919722732
Female,HIS,45-54,19,2981376,oil,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.17100728251626168,0,0.17100728251626168,0.17100728251626168,0.17100728251626168
Female,HIS,45-54,19,2981376,oil,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.012284999998634994,0,0.012284999998634994,0.012284999998634994,0.012284999998634994
Female,HIS,45-54,19,2981376,sat_fat,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.7062139925999987,0,0.7062139925999987,0.7062139925999987,0.7062139925999987
Female,HIS,45-54,19,2981376,sat_fat,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.08796015313673382,0,0.08796015313673382,0.08796015313673382,0.08796015313673382
Female,HIS,45-54,19,2981376,sat_fat,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,0.01880749059000002,0,0.01880749059000002,0.01880749059000002,0.01880749059000002
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.18619001760000015,0,0.18619001760000015,0.18619001760000015,0.18619001760000015
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.249531254605221,0,0.249531254605221,0.249531254605221,0.249531254605221
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.008912108160000006,0,0.008912108160000006,0.008912108160000006,0.008912108160000006
Female,HIS,55-64,27,2911586,oil,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.25190657100000036,0,0.25190657100000036,0.25190657100000036,0.25190657100000036
Female,HIS,55-64,27,2911586,oil,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.21321253551048447,0,0.21321253551048447,0.21321253551048447,0.21321253551048447
Female,HIS,55-64,27,2911586,oil,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.013527,0,0.013527,0.013527,0.013527
Female,HIS,55-64,27,2911586,sat_fat,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.7355737300800017,0,0.7355737300800017,0.7355737300800017,0.7355737300800017
Female,HIS,55-64,27,2911586,sat_fat,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.07446890007822791,0,0.07446890007822791,0.07446890007822791,0.07446890007822791
Female,HIS,55-64,27,2911586,sat_fat,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,0.0197004648,0,0.0197004648,0.0197004648,0.0197004648
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.17891683727999996,0,0.17891683727999996,0.17891683727999996,0.17891683727999996
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.22068891907886073,0,0.22068891907886073,0.22068891907886073,0.22068891907886073
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.009879486720000013,0,0.009879486720000013,0.009879486720000013,0.009879486720000013
Female,HIS,65-74,35,1616432,oil,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.24739524900916338,0,0.24739524900916338,0.24739524900916338,0.24739524900916338
Female,HIS,65-74,35,1616432,oil,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.20762161993734052,0,0.20762161993734052,0.20762161993734052,0.20762161993734052
Female,HIS,65-74,35,1616432,oil,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.011691000000433016,0,0.011691000000433016,0.011691000000433016,0.011691000000433016
Female,HIS,65-74,35,1616432,sat_fat,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.7111189963359825,0,0.7111189963359825,0.7111189963359825,0.7111189963359825
Female,HIS,65-74,35,1616432,sat_fat,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.0822498547558018,0,0.0822498547558018,0.0822498547558018,0.0822498547558018
Female,HIS,65-74,35,1616432,sat_fat,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,0.019094805246873577,0,0.019094805246873577,0.019094805246873577,0.019094805246873577
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.17720396328,0,0.17720396328,0.17720396328,0.17720396328
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.2648254594661734,0,0.2648254594661734,0.2648254594661734,0.2648254594661734
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.00994116432,0,0.00994116432,0.00994116432,0.00994116432
Female,HIS,75+,43,737080,oil,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.24565042796360775,0,0.24565042796360775,0.24565042796360775,0.24565042796360775
Female,HIS,75+,43,737080,oil,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.22253909230644328,0,0.22253909230644328,0.22253909230644328,0.22253909230644328
Female,HIS,75+,43,737080,oil,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.011393999998312001,0,0.011393999998312001,0.011393999998312001,0.011393999998312001
Female,HIS,75+,43,737080,sat_fat,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.7396884341234927,0,0.7396884341234927,0.7396884341234927,0.7396884341234927
Female,HIS,75+,43,737080,sat_fat,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.07357005202196834,0,0.07357005202196834,0.07357005202196834,0.07357005202196834
Female,HIS,75+,43,737080,sat_fat,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,0.019693408677164407,0,0.019693408677164407,0.019693408677164407,0.019693408677164407
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.19206918744000007,0,0.19206918744000007,0.19206918744000007,0.19206918744000007
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,Food_price,USD,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.3531295447172638,0,0.3531295447172638,0.3531295447172638,0.3531295447172638
Female,NHB,20-34,2,4596338,added_sugar,tsp eq/day,FL,mrh-eq,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.007549836720000008,0,0.007549836720000008,0.007549836720000008,0.007549836720000008
Female,NHB,20-34,2,4596338,oil,g/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.250003206,0,0.250003206,0.250003206,0.250003206
Female,NHB,20-34,2,4596338,oil,g/day,Food_price,USD,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.18699275608623214,0,0.18699275608623214,0.18699275608623214,0.18699275608623214
Female,NHB,20-34,2,4596338,oil,g/day,FL,mrh-eq,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.012879,0,0.012879,0.012879,0.012879
Female,NHB,20-34,2,4596338,sat_fat,g/day,CED,MJ,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.66701828775,0,0.66701828775,0.66701828775,0.66701828775
Female,NHB,20-34,2,4596338,sat_fat,g/day,Food_price,USD,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.0744526814714881,0,0.0744526814714881,0.0744526814714881,0.0744526814714881
Female,NHB,20-34,2,4596338,sat_fat,g/day,FL,mrh-eq,2,1,20-34,1,Female,2,NHB,0,1,1,2,25,0.017476578569999988,0,0.017476578569999988,0.017476578569999988,0.017476578569999988
Female,NHB,35-44,10,2841551,added_sugar,tsp eq/day,CED,MJ,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.1909468634400002,0,0.1909468634400002,0.1909468634400002,0.1909468634400002
Female,NHB,35-44,10,2841551,added_sugar,tsp eq/day,Food_price,USD,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.31078498657801956,0,0.31078498657801956,0.31078498657801956,0.31078498657801956
Female,NHB,35-44,10,2841551,added_sugar,tsp eq/day,FL,mrh-eq,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.007975903200000016,0,0.007975903200000016,0.007975903200000016,0.007975903200000016
Female,NHB,35-44,10,2841551,oil,g/day,CED,MJ,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.25064715600000004,0,0.25064715600000004,0.25064715600000004,0.25064715600000004
Female,NHB,35-44,10,2841551,oil,g/day,Food_price,USD,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0,0,0,0,0
Female,NHB,35-44,10,2841551,oil,g/day,FL,mrh-eq,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.012528000000000003,0,0.012528000000000003,0.012528000000000003,0.012528000000000003
Female,NHB,35-44,10,2841551,sat_fat,g/day,CED,MJ,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.6796759530599988,0,0.6796759530599988,0.6796759530599988,0.6796759530599988
Female,NHB,35-44,10,2841551,sat_fat,g/day,Food_price,USD,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.07760616460368834,0,0.07760616460368834,0.07760616460368834,0.07760616460368834
Female,NHB,35-44,10,2841551,sat_fat,g/day,FL,mrh-eq,10,2,35-44,1,Female,2,NHB,0,2,1,2,35,0.017996634060000013,0,0.017996634060000013,0.017996634060000013,0.017996634060000013
Female,NHB,45-54,18,2294986,added_sugar,tsp eq/day,CED,MJ,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.19067258039999982,0,0.19067258039999982,0.19067258039999982,0.19067258039999982
Female,NHB,45-54,18,2294986,added_sugar,tsp eq/day,Food_price,USD,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.30627352375889216,0,0.30627352375889216,0.30627352375889216,0.30627352375889216
Female,NHB,45-54,18,2294986,added_sugar,tsp eq/day,FL,mrh-eq,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.00808169255999999,0,0.00808169255999999,0.00808169255999999,0.00808169255999999
Female,NHB,45-54,18,2294986,oil,g/day,CED,MJ,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.2516627610000004,0,0.2516627610000004,0.2516627610000004,0.2516627610000004
Female,NHB,45-54,18,2294986,oil,g/day,Food_price,USD,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.15518813804892664,0,0.15518813804892664,0.15518813804892664,0.15518813804892664
Female,NHB,45-54,18,2294986,oil,g/day,FL,mrh-eq,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.012150000000000001,0,0.012150000000000001,0.012150000000000001,0.012150000000000001
Female,NHB,45-54,18,2294986,sat_fat,g/day,CED,MJ,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.6563724500400003,0,0.6563724500400003,0.6563724500400003,0.6563724500400003
Female,NHB,45-54,18,2294986,sat_fat,g/day,Food_price,USD,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.08807048764931351,0,0.08807048764931351,0.08807048764931351,0.08807048764931351
Female,NHB,45-54,18,2294986,sat_fat,g/day,FL,mrh-eq,18,3,45-54,1,Female,2,NHB,0,3,1,2,45,0.01705990635,0,0.01705990635,0.01705990635,0.01705990635
Female,NHB,55-64,26,3005374,added_sugar,tsp eq/day,CED,MJ,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.1876443069600003,0,0.1876443069600003,0.1876443069600003,0.1876443069600003
Female,NHB,55-64,26,3005374,added_sugar,tsp eq/day,Food_price,USD,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.3292058485683539,0,0.3292058485683539,0.3292058485683539,0.3292058485683539
Female,NHB,55-64,26,3005374,added_sugar,tsp eq/day,FL,mrh-eq,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.00846778392,0,0.00846778392,0.00846778392,0.00846778392
Female,NHB,55-64,26,3005374,oil,g/day,CED,MJ,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.249401376,0,0.249401376,0.249401376,0.249401376
Female,NHB,55-64,26,3005374,oil,g/day,Food_price,USD,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.1960511823679598,0,0.1960511823679598,0.1960511823679598,0.1960511823679598
Female,NHB,55-64,26,3005374,oil,g/day,FL,mrh-eq,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.012393,0,0.012393,0.012393,0.012393
Female,NHB,55-64,26,3005374,sat_fat,g/day,CED,MJ,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.668819362379999,0,0.668819362379999,0.668819362379999,0.668819362379999
Female,NHB,55-64,26,3005374,sat_fat,g/day,Food_price,USD,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.08122769473305735,0,0.08122769473305735,0.08122769473305735,0.08122769473305735
Female,NHB,55-64,26,3005374,sat_fat,g/day,FL,mrh-eq,26,4,55-64,1,Female,2,NHB,0,4,1,2,55,0.01807593207000001,0,0.01807593207000001,0.01807593207000001,0.01807593207000001
Female,NHB,65-74,34,1390166,added_sugar,tsp eq/day,CED,MJ,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.18567062376000018,0,0.18567062376000018,0.18567062376000018,0.18567062376000018
Female,NHB,65-74,34,1390166,added_sugar,tsp eq/day,Food_price,USD,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.2614288801401243,0,0.2614288801401243,0.2614288801401243,0.2614288801401243
Female,NHB,65-74,34,1390166,added_sugar,tsp eq/day,FL,mrh-eq,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.009246982559999999,0,0.009246982559999999,0.009246982559999999,0.009246982559999999
Female,NHB,65-74,34,1390166,oil,g/day,CED,MJ,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.24892690502765857,0,0.24892690502765857,0.24892690502765857,0.24892690502765857
Female,NHB,65-74,34,1390166,oil,g/day,Food_price,USD,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.17957416961392955,0,0.17957416961392955,0.17957416961392955,0.17957416961392955
Female,NHB,65-74,34,1390166,oil,g/day,FL,mrh-eq,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.012177000001353019,0,0.012177000001353019,0.012177000001353019,0.012177000001353019
Female,NHB,65-74,34,1390166,sat_fat,g/day,CED,MJ,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.6685967612400001,0,0.6685967612400001,0.6685967612400001,0.6685967612400001
Female,NHB,65-74,34,1390166,sat_fat,g/day,Food_price,USD,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.0770470576851253,0,0.0770470576851253,0.0770470576851253,0.0770470576851253
Female,NHB,65-74,34,1390166,sat_fat,g/day,FL,mrh-eq,34,5,65-74,1,Female,2,NHB,0,5,1,2,65,0.017307995640000007,0,0.017307995640000007,0.017307995640000007,0.017307995640000007
Female,NHB,75+,42,1249362,added_sugar,tsp eq/day,CED,MJ,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.18805814207999996,0,0.18805814207999996,0.18805814207999996,0.18805814207999996
Female,NHB,75+,42,1249362,added_sugar,tsp eq/day,Food_price,USD,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.26974656613716524,0,0.26974656613716524,0.26974656613716524,0.26974656613716524
Female,NHB,75+,42,1249362,added_sugar,tsp eq/day,FL,mrh-eq,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.00958437912,0,0.00958437912,0.00958437912,0.00958437912
Female,NHB,75+,42,1249362,oil,g/day,CED,MJ,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.24681534297257648,0,0.24681534297257648,0.24681534297257648,0.24681534297257648
Female,NHB,75+,42,1249362,oil,g/day,Food_price,USD,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.20665182593582565,0,0.20665182593582565,0.20665182593582565,0.20665182593582565
Female,NHB,75+,42,1249362,oil,g/day,FL,mrh-eq,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.011285999998746025,0,0.011285999998746025,0.011285999998746025,0.011285999998746025
Female,NHB,75+,42,1249362,sat_fat,g/day,CED,MJ,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.6344737817570352,0,0.6344737817570352,0.6344737817570352,0.6344737817570352
Female,NHB,75+,42,1249362,sat_fat,g/day,Food_price,USD,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.07519980725406158,0,0.07519980725406158,0.07519980725406158,0.07519980725406158
Female,NHB,75+,42,1249362,sat_fat,g/day,FL,mrh-eq,42,6,75+,1,Female,2,NHB,0,6,1,2,75,0.016276385343515394,0,0.016276385343515394,0.016276385343515394,0.016276385343515394
Female,NHW,20-34,1,18192633,added_sugar,tsp eq/day,CED,MJ,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.1852774867199998,0,0.1852774867199998,0.1852774867199998,0.1852774867199998
Female,NHW,20-34,1,18192633,added_sugar,tsp eq/day,Food_price,USD,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.39804001742154144,0,0.39804001742154144,0.39804001742154144,0.39804001742154144
Female,NHW,20-34,1,18192633,added_sugar,tsp eq/day,FL,mrh-eq,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.008525079360000002,0,0.008525079360000002,0.008525079360000002,0.008525079360000002
Female,NHW,20-34,1,18192633,oil,g/day,CED,MJ,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.2522184750000003,0,0.2522184750000003,0.2522184750000003,0.2522184750000003
Female,NHW,20-34,1,18192633,oil,g/day,Food_price,USD,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.17592870192702484,0,0.17592870192702484,0.17592870192702484,0.17592870192702484
Female,NHW,20-34,1,18192633,oil,g/day,FL,mrh-eq,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.013446,0,0.013446,0.013446,0.013446
Female,NHW,20-34,1,18192633,sat_fat,g/day,CED,MJ,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.7151858075100004,0,0.7151858075100004,0.7151858075100004,0.7151858075100004
Female,NHW,20-34,1,18192633,sat_fat,g/day,Food_price,USD,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.08464547091922517,0,0.08464547091922517,0.08464547091922517,0.08464547091922517
Female,NHW,20-34,1,18192633,sat_fat,g/day,FL,mrh-eq,1,1,20-34,1,Female,1,NHW,0,1,1,1,25,0.01864081059000003,0,0.01864081059000003,0.01864081059000003,0.01864081059000003
Female,NHW,35-44,9,10789518,added_sugar,tsp eq/day,CED,MJ,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.1867044563999998,0,0.1867044563999998,0.1867044563999998,0.1867044563999998
Female,NHW,35-44,9,10789518,added_sugar,tsp eq/day,Food_price,USD,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.3234217226448985,0,0.3234217226448985,0.3234217226448985,0.3234217226448985
Female,NHW,35-44,9,10789518,added_sugar,tsp eq/day,FL,mrh-eq,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.008753814719999994,0,0.008753814719999994,0.008753814719999994,0.008753814719999994
Female,NHW,35-44,9,10789518,oil,g/day,CED,MJ,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.249636465,0,0.249636465,0.249636465,0.249636465
Female,NHW,35-44,9,10789518,oil,g/day,Food_price,USD,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.13444961550649462,0,0.13444961550649462,0.13444961550649462,0.13444961550649462
Female,NHW,35-44,9,10789518,oil,g/day,FL,mrh-eq,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.011934,0,0.011934,0.011934,0.011934
Female,NHW,35-44,9,10789518,sat_fat,g/day,CED,MJ,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.7246420083900004,0,0.7246420083900004,0.7246420083900004,0.7246420083900004
Female,NHW,35-44,9,10789518,sat_fat,g/day,Food_price,USD,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.08567460355730877,0,0.08567460355730877,0.08567460355730877,0.08567460355730877
Female,NHW,35-44,9,10789518,sat_fat,g/day,FL,mrh-eq,9,2,35-44,1,Female,1,NHW,0,2,1,1,35,0.019216453860000003,0,0.019216453860000003,0.019216453860000003,0.019216453860000003
Female,NHW,45-54,17,12961330,added_sugar,tsp eq/day,CED,MJ,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.18726072287999967,0,0.18726072287999967,0.18726072287999967,0.18726072287999967
Female,NHW,45-54,17,12961330,added_sugar,tsp eq/day,Food_price,USD,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.30249064982318485,0,0.30249064982318485,0.30249064982318485,0.30249064982318485
Female,NHW,45-54,17,12961330,added_sugar,tsp eq/day,FL,mrh-eq,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.0082846632,0,0.0082846632,0.0082846632,0.0082846632
Female,NHW,45-54,17,12961330,oil,g/day,CED,MJ,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.250908327,0,0.250908327,0.250908327,0.250908327
Female,NHW,45-54,17,12961330,oil,g/day,Food_price,USD,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.20657963141571603,0,0.20657963141571603,0.20657963141571603,0.20657963141571603
Female,NHW,45-54,17,12961330,oil,g/day,FL,mrh-eq,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.014012999999999961,0,0.014012999999999961,0.014012999999999961,0.014012999999999961
Female,NHW,45-54,17,12961330,sat_fat,g/day,CED,MJ,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.7361726946600001,0,0.7361726946600001,0.7361726946600001,0.7361726946600001
Female,NHW,45-54,17,12961330,sat_fat,g/day,Food_price,USD,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.07838128905883571,0,0.07838128905883571,0.07838128905883571,0.07838128905883571
Female,NHW,45-54,17,12961330,sat_fat,g/day,FL,mrh-eq,17,3,45-54,1,Female,1,NHW,0,3,1,1,45,0.019800972839999993,0,0.019800972839999993,0.019800972839999993,0.019800972839999993
Female,NHW,55-64,25,16626401,added_sugar,tsp eq/day,CED,MJ,25,4,55-64,1,Female,1,NHW,0,4,1,1,55,0.18601872647999992,0,0.18601872647999992,0.18601872647999992,0.18601872647999992
