sex_gp,race_gp,age_gp,subgroup_id,population,Foodgroup,Intake_unit,outcome,outcome_unit,subgroup,Age,Age_label,Sex,Sex_label,Race,Race_label,population.se,agecat,female,race,age,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.11824150118871332,0.008463072882179184,-0.1225038398289797,-0.12366486414305254,-0.1091951503901477
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.17991148603509655,0.01430707576774299,-0.18573444062019526,-0.1901561737616088,-0.16471728691125037
Female,HIS,20-34,3,6549965,added_sugar,tsp eq/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.005125360890112227,3.66844993715544e-4,-0.005310118555970757,-0.005360444951965347,-0.004733232812279356
Female,HIS,20-34,3,6549965,oil,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.0011234674024984822,4.968107749453472e-4,-0.0010734939622256974,-0.0016148821599856434,-6.745300692431881e-4
Female,HIS,20-34,3,6549965,oil,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-9.011093862534215e-4,4.053929697999594e-4,-7.778872310228469e-4,-0.0013250195213823422,-5.819380830704891e-4
Female,HIS,20-34,3,6549965,oil,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-5.799049084318179e-5,2.5644091347190663e-5,-5.5410990695606165e-5,-8.33560536809536e-5,-3.481750313084927e-5
Female,HIS,20-34,3,6549965,sat_fat,g/day,CED,MJ,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.1784305465859263,0.003618530368736119,-0.17762391241351566,-0.18214630335025417,-0.17540042886814744
Female,HIS,20-34,3,6549965,sat_fat,g/day,Food_price,USD,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.02648272631513999,7.532430865504313e-4,-0.02617532127383389,-0.027282770822468667,-0.025943976092921494
Female,HIS,20-34,3,6549965,sat_fat,g/day,FL,mrh-eq,3,1,20-34,1,Female,3,HIS,0,1,1,3,25,-0.004884577987992974,9.905811603564892e-5,-0.004862496188669328,-0.004986297699371158,-0.004801627806039889
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.08954129462129011,0.0036474323869388585,-0.09069429985487978,-0.09238395313636023,-0.08571858165766878
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.15141073419476953,0.009994529365540985,-0.14706988144083746,-0.16205314881178587,-0.14445804441859544
Female,HIS,35-44,11,4706043,added_sugar,tsp eq/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.004473801124783018,1.822386775204971e-4,-0.004531409361661109,-0.004615830441154671,-0.0042828048070649855
Female,HIS,35-44,11,4706043,oil,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-7.730494241856209e-4,0.002070412928006235,-0.0018147478410077608,-0.0021006846496869204,0.001440029455614498
Female,HIS,35-44,11,4706043,oil,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-5.63536398817653e-4,0.0012987675040829177,-0.001133555599383293,-0.0014625068815948335,8.199504044403221e-4
Female,HIS,35-44,11,4706043,oil,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-3.933849693124365e-5,1.0535798885120666e-4,-9.23478501386517e-5,-1.0689843890935617e-4,7.327939527316575e-5
Female,HIS,35-44,11,4706043,sat_fat,g/day,CED,MJ,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.14946930456299265,0.007238646900992264,-0.1500733763446539,-0.1560713064136698,-0.14235384169790344
Female,HIS,35-44,11,4706043,sat_fat,g/day,Food_price,USD,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.01636216640789322,0.0010088951180600996,-0.016312594000371945,-0.017340816911568326,-0.015425652450611196
Female,HIS,35-44,11,4706043,sat_fat,g/day,FL,mrh-eq,11,2,35-44,1,Female,3,HIS,0,2,1,3,35,-0.004000132390196622,1.9372235667057425e-4,-0.004016298700108163,-0.004176816703542717,-0.003809706713425719
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.09990340715824404,0.007021503159232957,-0.09607127538455432,-0.1074103743143534,-0.09565375200977097
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.1639644774569114,0.010321913702442292,-0.15854422067384558,-0.17500124364162642,-0.15753492953780232
Female,HIS,45-54,19,2981376,added_sugar,tsp eq/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.004744590344924507,3.3346366298984026e-4,-0.0045625955968862765,-0.0051011095558471595,-0.00454276666983435
Female,HIS,45-54,19,2981376,oil,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-3.8082563877397393e-4,8.411216737607256e-4,7.028566754736806e-5,-0.0012801924874121134,1.3509659949102504e-4
Female,HIS,45-54,19,2981376,oil,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-2.3507974227132613e-4,7.683414753471837e-4,2.0359633043086513e-4,-0.0010559727791897126,2.1293863285019784e-4
Female,HIS,45-54,19,2981376,oil,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-1.874811904338041e-5,4.140858089387434e-5,3.460176858007242e-6,-6.302412103794482e-5,6.6508314350045e-6
Female,HIS,45-54,19,2981376,sat_fat,g/day,CED,MJ,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.14541058185858766,0.0062047077391921305,-0.1434362473186049,-0.151915920386056,-0.14058342769010468
Female,HIS,45-54,19,2981376,sat_fat,g/day,Food_price,USD,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.018163100192948232,0.001021425981324286,-0.01777816172749545,-0.019243917924873268,-0.017409480156658063
Female,HIS,45-54,19,2981376,sat_fat,g/day,FL,mrh-eq,19,3,45-54,1,Female,3,HIS,0,3,1,3,45,-0.0038724921605182766,1.6524025811062314e-4,-0.003819912802602225,-0.004045738647308613,-0.0037439381279565833
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.11414557582938566,0.004494392012666241,-0.11226281757490487,-0.11892453313587642,-0.11096696303920353
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.15548673411324904,0.006290432526963546,-0.15423096308497466,-0.16190636117112883,-0.15013451242940248
Female,HIS,55-64,27,2911586,added_sugar,tsp eq/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.005463653373525253,2.1512704196834773e-4,-0.00537353390622323,-0.005692401321221183,-0.005311506973036042
Female,HIS,55-64,27,2911586,oil,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,5.351235604536973e-4,0.0011599445943714125,7.210782688073655e-4,-6.351826965529051e-4,0.001547368315359682
Female,HIS,55-64,27,2911586,oil,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,7.113808963446848e-4,8.9623315805383e-4,7.965617881258769e-4,-1.7335342865650702e-4,0.0015237114633318636
Female,HIS,55-64,27,2911586,oil,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,2.873532188351353e-5,6.228726176445036e-5,3.872080709699784e-5,-3.410834541617077e-5,8.309132675173619e-5
Female,HIS,55-64,27,2911586,sat_fat,g/day,CED,MJ,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.16540085946612865,0.00411297070365531,-0.1659587148952509,-0.16904404425148759,-0.16128349756601582
Female,HIS,55-64,27,2911586,sat_fat,g/day,Food_price,USD,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.016756524531046632,2.097169601486877e-4,-0.016702032220271043,-0.016973805156440962,-0.016585562369811555
Female,HIS,55-64,27,2911586,sat_fat,g/day,FL,mrh-eq,27,4,55-64,1,Female,3,HIS,0,4,1,3,55,-0.004429839833252102,1.1015542189357076e-4,-0.004444780566988902,-0.00452741323845793,-0.004319566804369996
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.07922178480258188,0.0030489771012894673,-0.07776589423886306,-0.08247780200642175,-0.077203274577903
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.09628763086260554,0.0037174857193298786,-0.09527289017640501,-0.10015041165094242,-0.09328737965753911
Female,HIS,65-74,35,1616432,added_sugar,tsp eq/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.004374493663036012,1.683593855095492e-4,-0.004294101835700487,-0.004554285454655295,-0.004263034924651926
Female,HIS,65-74,35,1616432,oil,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.0014801770821463863,0.0018688623411029163,-0.001953917934867076,-0.003010946366745443,4.532719272652574e-4
Female,HIS,65-74,35,1616432,oil,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.0011944060939811142,0.0016632049593383479,-0.001705388483412511,-0.002500329907068961,5.458527501234206e-4
Female,HIS,65-74,35,1616432,oil,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-6.99477873456388e-5,8.831563952076616e-5,-9.233505764102566e-5,-1.422863782384962e-4,2.1419983298297484e-5
Female,HIS,65-74,35,1616432,sat_fat,g/day,CED,MJ,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.15716359193485122,0.01200219346356181,-0.1588742894795653,-0.16775143166827944,-0.14512165928841603
Female,HIS,65-74,35,1616432,sat_fat,g/day,Food_price,USD,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.017972236774116378,0.001509996679917842,-0.017936893147373883,-0.019421459916894247,-0.016553055714069634
Female,HIS,65-74,35,1616432,sat_fat,g/day,FL,mrh-eq,35,5,65-74,1,Female,3,HIS,0,5,1,3,65,-0.004220120957754882,3.22280163942817e-4,-0.004266056218408767,-0.0045044232176250434,-0.003896773726328919
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.08458685439422378,8.026550084861858e-4,-0.08437390753803128,-0.08541947969159834,-0.08393523392461286
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.12807145002317366,0.011302541047899706,-0.1323446457302252,-0.13640089187644244,-0.11610979181891105
Female,HIS,75+,43,737080,added_sugar,tsp eq/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.004745333023484344,4.502904553564021e-5,-0.004733386678438486,-0.004792043405944069,-0.004708777034313598
Female,HIS,75+,43,737080,oil,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.004526626656261494,8.160385045525184e-4,-0.004446258690019476,-0.005333194727177493,-0.00378837135665121
Female,HIS,75+,43,737080,oil,g/day,Food_price,USD,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.003990129542886558,8.087716302429119e-4,-0.004196626665393989,-0.004651683289825363,-0.0031530532418164365
Female,HIS,75+,43,737080,oil,g/day,FL,mrh-eq,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-2.099584541389175e-4,3.785030132685738e-5,-2.0623074800456612e-4,-2.473694884889859e-4,-1.757159700030477e-4
Female,HIS,75+,43,737080,sat_fat,g/day,CED,MJ,43,6,75+,1,Female,3,HIS,0,6,1,3,75,-0.16919471696795765,0.026469448693852756,-0.160059087199207,-0.19707378261190042,-0.14908093662745295
