Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,-0.206751970724932,-0.214355299152264,-0.199632895394576
added_sugar,Food_price,USD,-0.243010349272151,-0.253296991551807,-0.235325581345196
added_sugar,FL,mrh-eq,-0.00954754925662372,-0.00995185683384562,-0.00924485561537101
oil,CED,MJ,-0.00279124037744139,-0.00435213562584686,-0.00349468738660023
oil,Food_price,USD,-0.00310168327696716,-0.00468294763726375,-0.00381372274154847
oil,FL,mrh-eq,-0.000140573257856295,-0.000220934582307827,-0.000173111499846906
sat_fat,CED,MJ,-0.539482194320798,-0.537115734907038,-0.530629291115065
sat_fat,Food_price,USD,-0.082268523547606,-0.0819426580157268,-0.0810906116620279
sat_fat,FL,mrh-eq,-0.0145701516140968,-0.0145206599635442,-0.014329950724225
