age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,HIS,CED,MJ,0,0,0
20-34,Female,HIS,Food_price,USD,0,0,0
20-34,Female,HIS,FL,mrh-eq,0,0,0
20-34,Female,NHB,CED,MJ,0,0,0
20-34,Female,NHB,Food_price,USD,0,0,0
20-34,Female,NHB,FL,mrh-eq,0,0,0
20-34,Female,NHW,CED,MJ,0,0,0
20-34,Female,NHW,Food_price,USD,0,0,0
20-34,Female,NHW,FL,mrh-eq,0,0,0
20-34,Female,OTH,CED,MJ,0,0,0
20-34,Female,OTH,Food_price,USD,0,0,0
20-34,Female,OTH,FL,mrh-eq,0,0,0
20-34,Male,HIS,CED,MJ,0,0,0
20-34,Male,HIS,Food_price,USD,0,0,0
20-34,Male,HIS,FL,mrh-eq,0,0,0
20-34,Male,NHB,CED,MJ,0,0,0
20-34,Male,NHB,Food_price,USD,0,0,0
20-34,Male,NHB,FL,mrh-eq,0,0,0
20-34,Male,NHW,CED,MJ,0,0,0
20-34,Male,NHW,Food_price,USD,0,0,0
20-34,Male,NHW,FL,mrh-eq,0,0,0
20-34,Male,OTH,CED,MJ,0,0,0
20-34,Male,OTH,Food_price,USD,0,0,0
20-34,Male,OTH,FL,mrh-eq,0,0,0
35-44,Female,HIS,CED,MJ,0,0,0
35-44,Female,HIS,Food_price,USD,0,0,0
35-44,Female,HIS,FL,mrh-eq,0,0,0
35-44,Female,NHB,CED,MJ,0,0,0
35-44,Female,NHB,Food_price,USD,0,0,0
35-44,Female,NHB,FL,mrh-eq,0,0,0
35-44,Female,NHW,CED,MJ,0,0,0
35-44,Female,NHW,Food_price,USD,0,0,0
35-44,Female,NHW,FL,mrh-eq,0,0,0
35-44,Female,OTH,CED,MJ,0,0,0
35-44,Female,OTH,Food_price,USD,0,0,0
35-44,Female,OTH,FL,mrh-eq,0,0,0
35-44,Male,HIS,CED,MJ,0,0,0
35-44,Male,HIS,Food_price,USD,0,0,0
35-44,Male,HIS,FL,mrh-eq,0,0,0
35-44,Male,NHB,CED,MJ,0,0,0
35-44,Male,NHB,Food_price,USD,0,0,0
35-44,Male,NHB,FL,mrh-eq,0,0,0
35-44,Male,NHW,CED,MJ,0,0,0
35-44,Male,NHW,Food_price,USD,0,0,0
35-44,Male,NHW,FL,mrh-eq,0,0,0
35-44,Male,OTH,CED,MJ,0,0,0
35-44,Male,OTH,Food_price,USD,0,0,0
35-44,Male,OTH,FL,mrh-eq,0,0,0
45-54,Female,HIS,CED,MJ,0,0,0
45-54,Female,HIS,Food_price,USD,0,0,0
45-54,Female,HIS,FL,mrh-eq,0,0,0
45-54,Female,NHB,CED,MJ,0,0,0
45-54,Female,NHB,Food_price,USD,0,0,0
45-54,Female,NHB,FL,mrh-eq,0,0,0
45-54,Female,NHW,CED,MJ,0,0,0
45-54,Female,NHW,Food_price,USD,0,0,0
45-54,Female,NHW,FL,mrh-eq,0,0,0
45-54,Female,OTH,CED,MJ,0,0,0
45-54,Female,OTH,Food_price,USD,0,0,0
45-54,Female,OTH,FL,mrh-eq,0,0,0
45-54,Male,HIS,CED,MJ,0,0,0
45-54,Male,HIS,Food_price,USD,0,0,0
45-54,Male,HIS,FL,mrh-eq,0,0,0
45-54,Male,NHB,CED,MJ,0,0,0
45-54,Male,NHB,Food_price,USD,0,0,0
45-54,Male,NHB,FL,mrh-eq,0,0,0
45-54,Male,NHW,CED,MJ,0,0,0
45-54,Male,NHW,Food_price,USD,0,0,0
45-54,Male,NHW,FL,mrh-eq,0,0,0
45-54,Male,OTH,CED,MJ,0,0,0
45-54,Male,OTH,Food_price,USD,0,0,0
45-54,Male,OTH,FL,mrh-eq,0,0,0
55-64,Female,HIS,CED,MJ,0,0,0
55-64,Female,HIS,Food_price,USD,0,0,0
55-64,Female,HIS,FL,mrh-eq,0,0,0
55-64,Female,NHB,CED,MJ,0,0,0
55-64,Female,NHB,Food_price,USD,0,0,0
55-64,Female,NHB,FL,mrh-eq,0,0,0
55-64,Female,NHW,CED,MJ,0,0,0
55-64,Female,NHW,Food_price,USD,0,0,0
55-64,Female,NHW,FL,mrh-eq,0,0,0
55-64,Female,OTH,CED,MJ,0,0,0
55-64,Female,OTH,Food_price,USD,0,0,0
55-64,Female,OTH,FL,mrh-eq,0,0,0
55-64,Male,HIS,CED,MJ,0,0,0
55-64,Male,HIS,Food_price,USD,0,0,0
55-64,Male,HIS,FL,mrh-eq,0,0,0
55-64,Male,NHB,CED,MJ,0,0,0
55-64,Male,NHB,Food_price,USD,0,0,0
55-64,Male,NHB,FL,mrh-eq,0,0,0
55-64,Male,NHW,CED,MJ,0,0,0
55-64,Male,NHW,Food_price,USD,0,0,0
55-64,Male,NHW,FL,mrh-eq,0,0,0
55-64,Male,OTH,CED,MJ,0,0,0
55-64,Male,OTH,Food_price,USD,0,0,0
55-64,Male,OTH,FL,mrh-eq,0,0,0
65-74,Female,HIS,CED,MJ,0,0,0
65-74,Female,HIS,Food_price,USD,0,0,0
65-74,Female,HIS,FL,mrh-eq,0,0,0
65-74,Female,NHB,CED,MJ,0,0,0
65-74,Female,NHB,Food_price,USD,0,0,0
65-74,Female,NHB,FL,mrh-eq,0,0,0
65-74,Female,NHW,CED,MJ,0,0,0
65-74,Female,NHW,Food_price,USD,0,0,0
65-74,Female,NHW,FL,mrh-eq,0,0,0
65-74,Female,OTH,CED,MJ,0,0,0
65-74,Female,OTH,Food_price,USD,0,0,0
65-74,Female,OTH,FL,mrh-eq,0,0,0
65-74,Male,HIS,CED,MJ,0,0,0
65-74,Male,HIS,Food_price,USD,0,0,0
65-74,Male,HIS,FL,mrh-eq,0,0,0
65-74,Male,NHB,CED,MJ,0,0,0
65-74,Male,NHB,Food_price,USD,0,0,0
65-74,Male,NHB,FL,mrh-eq,0,0,0
65-74,Male,NHW,CED,MJ,0,0,0
65-74,Male,NHW,Food_price,USD,0,0,0
65-74,Male,NHW,FL,mrh-eq,0,0,0
65-74,Male,OTH,CED,MJ,0,0,0
65-74,Male,OTH,Food_price,USD,0,0,0
65-74,Male,OTH,FL,mrh-eq,0,0,0
75+,Female,HIS,CED,MJ,0,0,0
75+,Female,HIS,Food_price,USD,0,0,0
75+,Female,HIS,FL,mrh-eq,0,0,0
75+,Female,NHB,CED,MJ,0,0,0
75+,Female,NHB,Food_price,USD,0,0,0
75+,Female,NHB,FL,mrh-eq,0,0,0
75+,Female,NHW,CED,MJ,0,0,0
75+,Female,NHW,Food_price,USD,0,0,0
75+,Female,NHW,FL,mrh-eq,0,0,0
75+,Female,OTH,CED,MJ,0,0,0
75+,Female,OTH,Food_price,USD,0,0,0
75+,Female,OTH,FL,mrh-eq,0,0,0
75+,Male,HIS,CED,MJ,0,0,0
75+,Male,HIS,Food_price,USD,0,0,0
75+,Male,HIS,FL,mrh-eq,0,0,0
75+,Male,NHB,CED,MJ,0,0,0
75+,Male,NHB,Food_price,USD,0,0,0
75+,Male,NHB,FL,mrh-eq,0,0,0
75+,Male,NHW,CED,MJ,0,0,0
75+,Male,NHW,Food_price,USD,0,0,0
75+,Male,NHW,FL,mrh-eq,0,0,0
75+,Male,OTH,CED,MJ,0,0,0
75+,Male,OTH,Food_price,USD,0,0,0
75+,Male,OTH,FL,mrh-eq,0,0,0
